S,h
393,0.087399
596,0.226280
783,0.032326
792,0.003891
794,0.131697
796,0.213708
798,0.024244
800,0.039210
1024,0.047890
1082,0.006585
1189,0.287339
1190,0.287339
1253,0.021850
1547,0.011075
1776,0.462736
1990,0.008081
2016,0.112541
2018,0.176594
2019,0.176594
2158,0.277163
2196,0.088297
2198,0.040706
2200,0.000599
2202,0.022448
2357,0.289135
2423,0.273271
2574,0.067345
2686,0.108650
2688,0.125412
2691,0.274169
2698,0.172104
2765,0.145465
2767,0.379826
2769,0.012870
2771,0.181682
2773,0.223286
2775,0.080814
2805,0.353786
3253,0.061957
3299,0.150554
3428,0.436995
3429,0.436995
3446,0.263394
3632,0.108051
3810,0.049386
3846,0.136486
3847,0.442682
3850,0.080216
3852,0.042802
3854,0.017659
3855,0.017659
3856,0.089195
3857,0.089195
3858,0.105058
3984,0.330440
3986,0.524394
3988,0.041604
3990,0.384017
3992,0.121521
3994,0.119126
4058,0.054175
4064,0.080216
4065,0.080216
4066,0.037115
4113,0.501048
4114,0.501048
4115,0.501048
4379,0.018258
4534,0.008081
4536,0.069141
4732,0.007483
4816,0.002993
4818,0.035618
4820,0.052679
4885,0.272673
5021,0.015864
5418,0.130500
5420,0.080216
5422,0.460042
5423,0.460042
5424,0.598623
5432,0.139180
5434,0.501646
5436,0.441185
5438,0.259503
5440,0.013768
5442,0.038611
5444,0.019156
5490,0.356480
5491,0.082311
5501,0.025142
5519,0.120922
5521,0.026339
5568,0.650105
5574,0.052978
5590,0.209518
5693,0.636336
5695,0.085902
5697,0.031128
5699,0.008680
5700,0.021850
5729,0.111943
6073,0.129901
6075,0.024244
6077,0.162526
6079,0.022748
6136,0.135588
6204,0.033523
6347,0.307692
6380,0.000599
6553,0.590242
6557,0.140078
6830,0.022748
6901,0.059862
6903,0.448369
6904,0.448369
6905,0.486980
6939,0.005088
7036,0.122418
7056,0.027237
7058,0.231069
7081,0.039210
7083,0.228075
7114,0.093385
7302,0.239150
7746,0.721042
7809,0.387609
7811,0.083807
7830,0.038312
7869,0.126609
7892,0.072134
7894,0.097576
7896,0.024544
7897,0.113140
7898,0.014966
7899,0.249027
7945,0.074529
7979,0.066746
8036,0.263095
8038,0.069141
