S,h
1911,0.622773
1912,0.622773
1913,0.622773
1914,0.622773
1915,0.622773
1916,0.622773
1917,0.622773
1918,0.622773
1919,0.622773
1920,0.622773
1921,0.622773
1922,0.622773
1923,0.622773
1924,0.622773
1941,0.614829
1942,0.614829
1943,0.614829
1944,0.614829
1945,0.614829
1946,0.614829
1947,0.614829
2787,0.485315
2788,0.485315
2789,0.485315
2790,0.485315
2791,0.485315
2818,0.603033
2819,0.603033
2820,0.603033
4366,0.384208
4367,0.384208
4368,0.384208
4369,0.384208
4370,0.384208
4371,0.384208
4372,0.384208
4373,0.384208
4374,0.384208
4375,0.384208
4376,0.384208
4377,0.384208
6170,0.538999
6171,0.538999
6172,0.538999
6173,0.538999
6174,0.538999
6175,0.538999
6176,0.538999
6177,0.538999
6178,0.538999
8949,0.551276
8950,0.551276
8951,0.551276
8952,0.551276
8953,0.551276
8954,0.551276
8955,0.551276
8956,0.551276
8957,0.551276
8958,0.551276
8959,0.551276
12002,0.464372
12003,0.464372
12004,0.464372
12005,0.464372
12006,0.464372
12007,0.464372
12008,0.464372
12009,0.464372
12010,0.464372
12011,0.464372
12012,0.464372
12249,0.670679
12250,0.670679
12251,0.670679
12252,0.670679
12253,0.670679
12280,0.699326
12281,0.699326
12282,0.699326
12283,0.699326
12284,0.699326
12285,0.699326
12286,0.699326
12287,0.699326
12288,0.699326
12289,0.699326
12290,0.699326
12291,0.699326
12436,0.542369
12437,0.542369
12438,0.542369
12439,0.542369
12440,0.542369
12441,0.542369
12442,0.542369
13368,0.438854
13369,0.438854
13370,0.438854
18016,0.519740
18017,0.519740
18018,0.519740
18019,0.519740
18020,0.519740
18021,0.519740
18652,0.781656
18653,0.781656
18654,0.781656
18655,0.781656
18656,0.781656
18657,0.781656
18658,0.781656
18659,0.781656
18660,0.781656
18968,0.369042
18969,0.369042
18970,0.369042
18971,0.369042
18972,0.369042
18973,0.369042
18974,0.369042
18975,0.369042
18976,0.369042
18977,0.369042
18978,0.369042
19336,0.404670
19337,0.404670
19338,0.404670
19339,0.404670
19340,0.404670
19341,0.404670
19342,0.404670
19939,0.629754
19940,0.629754
19941,0.629754
19942,0.629754
19943,0.629754
20694,0.666346
20695,0.666346
20696,0.666346
20697,0.666346
20698,0.666346
20699,0.666346
20700,0.666346
20701,0.666346
20702,0.666346
20703,0.666346
22026,0.374579
22027,0.374579
22028,0.374579
22029,0.374579
22030,0.374579
22031,0.374579
22032,0.374579
22033,0.374579
22034,0.374579
22832,0.344487
22833,0.344487
22834,0.344487
22835,0.344487
22836,0.344487
22837,0.344487
22838,0.344487
22839,0.344487
22840,0.344487
22841,0.344487
24262,0.372171
24263,0.372171
