S,h
6392,0.489364
6393,0.489364
6394,0.489364
6395,0.489364
6396,0.489364
6397,0.489364
6398,0.489364
14555,0.834934
17828,0.428710
17829,0.428710
17830,0.428710
17831,0.428710
17832,0.428710
17833,0.428710
17834,0.428710
19961,0.553057
19962,0.553057
19963,0.553057
19964,0.553057
19965,0.553057
19966,0.553057
22981,0.452899
22982,0.452899
22983,0.452899
22984,0.452899
22985,0.452899
22986,0.452899
25567,0.652243
25568,0.652243
25569,0.652243
25570,0.652243
25571,0.652243
25572,0.652243
31620,0.533852
31621,0.533852
31622,0.533852
31623,0.533852
31624,0.533852
31625,0.533852
39675,0.392002
39676,0.392002
39677,0.392002
39678,0.392002
39679,0.392002
39680,0.392002
39681,0.392002
39682,0.392002
39683,0.392002
39684,0.392002
53119,0.040720
54638,0.820712
54639,0.820712
54640,0.820712
54641,0.820712
54642,0.820712
57524,0.182691
57525,0.182691
57526,0.182691
57527,0.182691
57528,0.182691
57529,0.182691
57530,0.182691
57531,0.182691
60077,0.533123
60078,0.533123
60079,0.533123
60080,0.533123
60081,0.533123
60082,0.533123
60083,0.533123
72435,0.582351
72436,0.582351
72437,0.582351
72438,0.582351
72439,0.582351
72440,0.582351
72441,0.582351
80480,0.498116
80481,0.498116
80482,0.498116
80483,0.498116
80484,0.498116
80485,0.498116
80486,0.498116
94930,0.365625
94931,0.365625
94932,0.365625
94933,0.365625
94934,0.365625
94935,0.365625
94936,0.365625
94937,0.365625
111254,0.667680
111255,0.667680
111256,0.667680
111257,0.667680
121745,0.585633
121746,0.585633
121747,0.585633
121748,0.585633
121749,0.585633
122261,0.918318
122262,0.918318
122263,0.918318
122264,0.918318
122265,0.918318
122266,0.918318
122267,0.918318
126428,0.404765
126429,0.404765
126430,0.404765
126431,0.404765
126432,0.404765
128002,0.501641
128003,0.501641
128004,0.501641
128005,0.501641
136514,0.584296
136515,0.584296
136516,0.584296
136517,0.584296
141464,0.252826
141465,0.252826
141466,0.252826
141467,0.252826
141468,0.252826
145341,0.520724
145342,0.520724
145343,0.520724
155981,0.277987
155982,0.277987
155983,0.277987
161666,0.691260
161667,0.691260
161668,0.691260
161669,0.691260
161670,0.691260
161671,0.691260
161672,0.691260
161673,0.691260
164349,0.668287
164350,0.668287
164351,0.668287
164352,0.668287
164353,0.668287
164354,0.668287
164355,0.668287
164356,0.668287
167012,0.517199
167013,0.517199
167014,0.517199
167015,0.517199
167016,0.517199
167017,0.517199
168213,0.606661
168214,0.606661
168215,0.606661
168216,0.606661
168217,0.606661
168218,0.606661
169513,0.423848
169514,0.423848
169515,0.423848
169516,0.423848
169614,0.454479
169615,0.454479
169616,0.454479
169617,0.454479
169618,0.454479
180439,0.582108
180440,0.582108
180441,0.582108
180442,0.582108
180443,0.582108
180444,0.582108
180445,0.582108
180446,0.582108
182273,0.751793
182274,0.751793
182275,0.751793
182276,0.751793
182277,0.751793
188282,0.698189
188283,0.698189
188284,0.698189
188285,0.698189
188286,0.698189
188287,0.698189
188288,0.698189
188289,0.698189
188290,0.698189
188291,0.698189
200009,0.438921
200010,0.438921
200011,0.438921
200012,0.438921
200013,0.438921
200014,0.438921
200699,0.492403
200700,0.492403
200701,0.492403
200702,0.492403
200703,0.492403
200704,0.492403
202257,0.293789
202258,0.293789
202259,0.293789
202260,0.293789
202261,0.293789
208085,0.467607
208086,0.467607
208087,0.467607
208088,0.467607
216629,0.503100
216630,0.503100
216631,0.503100
216632,0.503100
216633,0.503100
216634,0.503100
216635,0.503100
216764,0.549897
216765,0.549897
216766,0.549897
216767,0.549897
216768,0.549897
219670,0.486569
219671,0.486569
219672,0.486569
219673,0.486569
222151,0.517078
222152,0.517078
222153,0.517078
222154,0.517078
226442,0.547709
226443,0.547709
226444,0.547709
226445,0.547709
226446,0.547709
227096,0.596451
227097,0.596451
227098,0.596451
227099,0.596451
229405,0.522791
229406,0.522791
229407,0.522791
235422,0.668287
235423,0.668287
235424,0.668287
235425,0.668287
235426,0.668287
235427,0.668287
235428,0.668287
240265,0.427130
240266,0.427130
240267,0.427130
240268,0.427130
240304,0.456546
240305,0.456546
240306,0.456546
240307,0.456546
