S,h
358,0.372973
373,0.312312
375,0.070270
377,0.088889
379,0.014715
385,0.058258
389,0.036036
397,0.054054
436,0.185886
464,0.258258
465,0.258258
466,0.176577
468,0.070871
470,0.021622
472,0.098198
473,0.291892
570,0.039940
595,0.028228
647,0.036937
678,0.039039
800,0.008408
979,0.027928
1028,0.001502
1111,0.039039
1113,0.030931
1115,0.381982
1117,0.012613
1118,0.521021
1119,0.521021
1120,0.524324
1132,0.375676
1134,0.527928
1136,0.142342
1137,0.142342
1151,0.017417
1156,0.004505
1184,0.134835
1267,0.307808
1274,0.283483
1277,0.027027
1279,0.346547
1281,0.492793
1283,0.273574
1285,0.096997
1297,0.139039
1348,0.269069
1796,0.000601
1853,0.024024
1881,0.129429
1883,0.083784
1897,0.263363
1917,0.051051
1918,0.394595
1928,0.269670
1967,0.675075
1969,0.254955
1970,0.072072
1972,0.328829
2101,0.018619
2164,0.488889
2166,0.202703
2168,0.148949
2174,0.017117
2176,0.006907
2179,0.067568
2180,0.023423
2219,0.061862
2221,0.026126
2272,0.043544
2470,0.025526
2472,0.096997
2474,0.416517
2510,0.239039
2512,0.008408
2523,0.007808
2548,0.038739
2576,0.151652
2747,0.286486
2749,0.441441
2751,0.002703
2753,0.136637
2755,0.057357
2801,0.039940
2802,0.059760
2804,0.641441
2825,0.011712
2827,0.136937
2834,0.133934
2836,0.046547
3133,0.222222
3135,0.057958
3137,0.298799
3138,0.298799
3139,0.003604
3282,0.061862
3301,0.048649
3303,0.157958
3307,0.159159
3309,0.103604
3311,0.071471
3320,0.330631
3321,0.330631
3322,0.330631
3366,0.000901
3368,0.163063
3370,0.459159
3372,0.075676
3378,0.440841
3380,0.153754
3407,0.112613
3409,0.315916
3431,0.000901
3433,0.202703
3440,0.163063
3442,0.021922
3444,0.218619
3446,0.003303
3453,0.020721
3455,0.000601
3499,0.357357
3529,0.225826
3531,0.421622
3533,0.531532
3565,0.761261
3567,0.225526
3569,0.068468
3571,0.775676
3573,0.375075
3587,0.055255
3591,0.090090
3602,0.017117
3652,0.026727
3691,0.009309
3714,0.151652
3716,0.098498
3733,0.264264
3744,0.046847
3796,0.257357
3843,0.015315
3844,0.584384
3845,0.121021
3846,0.584384
3847,0.584384
3848,0.001502
3850,0.002102
3853,0.113213
3855,0.132432
3879,0.147147
3932,0.272072
4046,0.038438
4054,0.003604
4085,0.227327
4087,0.081381
4233,0.513213
4374,0.021922
4375,0.021922
4428,0.151652
4508,0.275676
4510,0.242042
4627,0.178078
4665,0.123423
4762,0.128829
4764,0.079880
4766,0.091892
4793,0.028529
4810,0.170571
4830,0.116517
4831,0.175075
4832,0.006907
4833,0.013213
4835,0.066667
4851,0.132733
4853,0.303303
4854,0.287087
4855,0.287087
