Minute,Fraction
102,0.327306
103,0.327306
402,0.007233
403,0.344485
411,0.009644
413,0.099759
415,0.14346
430,0.233876
432,0.26733
433,0.26733
434,0.261603
436,0.427366
437,0.427366
475,0.009644
477,0.568716
478,0.568716
492,0.034659
495,0.551838
496,0.551838
497,0.004521
499,0.012055
505,0.000603
584,0.133213
591,0.581374
595,0.120253
646,0.026221
648,0.151296
650,0.04129
652,0.209765
654,0.313743
656,0.012658
658,0.11302
660,0.200723
662,0.020193
664,0.051236
738,0.571429
740,0.163954
741,0.020796
757,0.242616
938,0.004219
962,0.042194
1038,0.137131
1044,0.497589
1046,0.434901
1048,0.116637
1072,0.004521
1074,0.72604
1075,0.72604
1076,0.72604
1090,0.697709
1142,0.073237
1149,0.227848
1184,0.126884
1186,0.205244
1188,0.026221
1231,0.006028
1233,0.051537
1235,0.366184
1237,0.090717
1239,0.0434
1241,0.088005
1243,0.065401
1245,0.131103
1246,0.212477
1247,0.000301
1249,0.044907
1516,0.00874
1518,0.295359
1519,0.295359
1555,0.273659
1557,0.005124
1559,0.255877
1591,0.00874
1592,0.103376
1929,0.080772
1931,0.004822
1949,0.042495
1963,0.314346
1964,0.15642
1965,0.037372
1972,0.194997
1973,0.194997
1974,0.110006
2008,0.056661
2033,0.076552
2035,0.240808
2037,0.377034
2039,0.245027
2063,0.169078
2064,0.169078
2065,0.115431
2172,0.030139
2325,0.221218
2383,0.283303
2388,0.041591
2429,0.025015
2474,0.028632
2476,0.035564
2477,0.130199
2478,0.319771
2479,0.319771
2480,0.336347
2482,0.097348
2484,0.003617
2486,0.520193
2487,0.689873
2488,0.520193
2514,0.010549
2531,0.018686
2532,0.304099
2533,0.304099
2536,0.197408
2538,0.308921
2540,0.002411
2547,0.034961
2574,0.020796
2610,0.152502
2665,0.185353
2667,0.281193
2669,0.248342
2671,0.367691
2672,0.367691
2673,0.002411
2675,0.073538
2710,0.137131
2769,0.106691
2803,0.084991
2847,0.2827
2848,0.2827
2849,0.2827
2926,0.196504
3244,0.008439
3255,0.011754
3315,0.001507
3328,0.288125
3329,0.288125
3330,0.288125
3367,0.001507
3369,0.307715
3371,0.005425
3387,0.001206
3409,0.15642
3411,0.056058
3413,0.329114
3415,0.252562
3417,0.316757
3425,0.314346
3427,0.001507
3429,0.100964
3449,0.163351
3464,0.014467
3493,0.376432
3494,0.376432
3495,0.172694
3514,0.025015
3516,0.244424
3518,0.249849
3520,0.214286
3521,0.214286
3522,0.214286
3541,0.384268
3543,0.0434
3545,0.022604
3547,0.004521
3599,0.007233
3625,0.105787
3627,0.279084
3628,0.279084
3691,0.110609
3794,0.345087
3795,0.345087
3796,0.015069
3798,0.081374
3860,0.129596
3943,0.25226
4000,0.286317
4002,0.380048
4212,0.122061
4247,0.349005
4249,0.021398
4260,0.354732
4262,0.521097
4263,0.521097
4264,0.131706
4321,0.003918
4323,0.006631
4454,0.138939
4456,0.006028
4458,0.018083
4459,0.018083
4634,0.002411
4636,0.260398
4638,0.120555
4640,0.03918
4732,0.062387
4733,0.39572
4734,0.471067
4735,0.39572
4805,0.207354
4917,0.085292
4919,0.007836
4921,0.463532
4923,0.362869
4941,0.066606
5027,0.096444
5028,0.299578
5030,0.058168
5032,0.220313
5044,0.002712
5058,0.106992
5076,0.01748
5131,0.089813
5185,0.101266
5232,0.003918
5290,0.003617
5292,0.037975
5355,0.069319
5384,0.157625
5437,0.006631
5440,0.019892
5442,0.103978
5445,0.547016
5459,0.562387
5461,0.014165
5463,0.169078
5517,0.047016
5557,0.002712
5631,0.507233
5632,0.507233
