S,h
34,0.000903
144,0.332431
222,0.164561
449,0.048736
450,0.043321
471,0.333634
475,0.010830
488,0.014440
490,0.406739
491,0.731949
492,0.738568
493,0.046631
502,0.321600
509,0.061071
518,0.095066
523,0.222623
525,0.276173
742,0.228941
743,0.228941
744,0.228941
745,0.228941
877,0.400722
879,0.013538
913,0.268953
915,0.364019
917,0.073105
919,0.382972
920,0.382972
1089,0.364922
1090,0.364922
1115,0.044826
1124,0.136282
1197,0.060168
1198,0.013538
1200,0.014140
1202,0.203069
1204,0.241276
1224,0.432611
1368,0.051745
1370,0.104392
1671,0.019856
1673,0.087545
1674,0.087545
1675,0.546931
1677,0.001504
1679,0.042720
1681,0.161252
1682,0.161252
1740,0.100782
1814,0.253008
1816,0.110710
1822,0.008424
1824,0.120638
1826,0.158845
1828,0.081528
1830,0.464501
1836,0.156438
1838,0.136582
1868,0.733755
1869,0.733755
1907,0.543321
1908,0.062876
1909,0.077918
1910,0.440433
1911,0.289410
1912,0.473225
1913,0.143201
1914,0.065884
1915,0.215403
1916,0.267449
1917,0.268953
1918,0.268953
1999,0.037906
2001,0.700361
2044,0.147112
2071,0.021661
2085,0.086342
2146,0.243682
2147,0.243682
2165,0.003610
2166,0.098375
2167,0.135078
2204,0.175692
2206,0.207280
2436,0.419073
2460,0.600181
2490,0.213899
2522,0.270758
2523,0.270758
2524,0.270758
2525,0.270758
2556,0.274669
2557,0.274669
2558,0.100782
2559,0.100782
2570,0.048135
2571,0.718712
2573,0.156739
2590,0.001203
2624,0.111312
2656,0.395006
2731,0.297834
2733,0.017148
2734,0.017148
2735,0.064380
2737,0.240674
2738,0.240674
2770,0.102888
2771,0.102888
2772,0.206679
2773,0.401625
2791,0.120036
2843,0.358002
2903,0.100181
2915,0.192539
2952,0.016847
2953,0.022563
2955,0.229543
3311,0.130265
3313,0.203670
3315,0.108303
3317,0.541516
3319,0.635379
3329,0.186522
3330,0.186522
3331,0.093863
3332,0.186522
3333,0.186522
3383,0.146811
3413,0.012335
3415,0.474128
3417,0.228339
3427,0.435319
3428,0.435319
3458,0.228640
3459,0.228640
3467,0.005716
3469,0.040313
3471,0.319795
3492,0.263237
3531,0.179302
3606,0.145307
3673,0.478039
3816,0.561071
3817,0.561071
3818,0.561071
3892,0.160951
3900,0.258424
3920,0.070698
3922,0.215704
3938,0.117028
3940,0.000903
3982,0.281288
3994,0.524669
4043,0.097172
4045,0.128460
4046,0.014440
4047,0.097774
4079,0.000301
4093,0.257521
4094,0.257521
4187,0.255114
4193,0.005716
4195,0.371540
4196,0.371540
4197,0.045728
4263,0.048135
4652,0.132371
4692,0.012335
4746,0.009025
4805,0.016546
4806,0.016546
4807,0.016546
4847,0.200963
4849,0.491877
4851,0.100181
4853,0.013237
4855,0.478640
4856,0.024368
4858,0.178099
4860,0.045728
4886,0.179001
4888,0.090854
4889,0.049338
4890,0.042720
4891,0.001203
4892,0.234958
4893,0.042419
4894,0.003911
4896,0.006919
4897,0.423887
4898,0.423887
4899,0.001805
4901,0.003911
4903,0.149519
4904,0.149519
4916,0.134777
4925,0.310469
4962,0.132070
5045,0.527377
5047,0.122142
5049,0.430205
5051,0.110108
5052,0.017750
5053,0.072202
5054,0.338748
5055,0.020758
5057,0.246390
5059,0.028881
5061,0.129663
5063,0.194645
5065,0.792419
5067,0.059266
5106,0.268953
5107,0.268953
5331,0.129964
5338,0.323105
5340,0.168171
5342,0.007220
5455,0.387485
5456,0.387485
5457,0.305054
5474,0.323406
5481,0.448857
5482,0.448857
5504,0.192840
5507,0.690433
5508,0.154934
5510,0.159747
5545,0.102888
5554,0.024067
5555,0.024067
5556,0.019555
5558,0.465102
5559,0.465102
5560,0.181709
5562,0.141095
5564,0.042118
5566,0.113418
5568,0.084537
5570,0.000301
5650,0.209687
6018,0.373045
6019,0.373045
6020,0.469615
6022,0.103791
6024,0.284597
6026,0.055355
6028,0.660951
6077,0.032491
6079,0.484657
6081,0.313478
6082,0.313478
6083,0.256919
6085,0.051143
6087,0.172383
6223,0.255716
6235,0.230144
6236,0.230144
6269,0.096270
6271,0.018351
6324,0.145608
6326,0.443742
6328,0.064380
6365,0.046631
6366,0.313478
6367,0.313478
6368,0.067690
6394,0.005716
6402,0.174489
6462,0.028881
6492,0.015042
6494,0.549338
6534,0.417870
6536,0.121540
6550,0.085138
6552,0.702467
6554,0.097774
6572,0.038809
6589,0.400120
6590,0.400120
6655,0.037906
6657,0.037004
6659,0.185018
6704,0.006318
6706,0.023767
6727,0.089952
6728,0.052948
6730,0.016546
6756,0.338448
6758,0.010529
6760,0.444043
6781,0.119434
6790,0.188327
6811,0.049940
6812,0.076113
6814,0.039110
6816,0.156438
6818,0.148014
6829,0.250602
6914,0.012335
6924,0.611312
6926,0.178700
6928,0.036703
6930,0.059266
6985,0.151324
6987,0.314380
7012,0.001504
7014,0.240373
7036,0.036402
7038,0.215704
7040,0.636282
7041,0.636282
7042,0.636282
7046,0.007220
7070,0.182310
7072,0.109206
7074,0.080325
7112,0.419675
7119,0.074910
7153,0.341155
7155,0.055054
7369,0.109206
7371,0.040915
7373,0.463297
7374,0.463297
7375,0.013839
7597,0.022563
7684,0.000602
7686,0.038207
7699,0.117930
7701,0.035199
7705,0.042118
7706,0.037605
7707,0.209386
7709,0.050241
7711,0.252708
7712,0.252708
7716,0.014741
7806,0.404633
7884,0.006619
7887,0.063177
7889,0.020457
7891,0.101685
7892,0.101685
7893,0.160349
7895,0.105295
7948,0.163057
8001,0.038207
8003,0.373947
8004,0.007521
8055,0.035199
8176,0.076414
8177,0.076414
8209,0.150421
8223,0.154934
8225,0.266847
8226,0.317088
8228,0.245487
8230,0.246992
8232,0.352888
8234,0.184416
8284,0.000903
8306,0.205475
8337,0.042720
8339,0.252407
8385,0.424489
8387,0.012034
8404,0.017449
8451,0.034898
8523,0.036402
8558,0.233153
8560,0.370939
8595,0.000301
8596,0.017148
8597,0.212696
8599,0.020457
8601,0.134777
8995,0.512034
8997,0.011733
8999,0.198255
9000,0.198255
9016,0.163959
9017,0.163959
9027,0.577316
9142,0.038809
9143,0.152828
9144,0.009025
9145,0.149519
9147,0.121239
9149,0.251504
9150,0.251504
9151,0.251504
9152,0.251504
9153,0.251504
9195,0.221721
9233,0.033694
9289,0.078520
9291,0.366727
9344,0.008724
9346,0.218412
9347,0.218412
9348,0.013839
9349,0.223827
9352,0.082130
9419,0.051745
9421,0.096270
9423,0.143803
9436,0.180505
9443,0.080325
9444,0.080325
9445,0.037304
9447,0.032491
9472,0.130566
9556,0.011432
9576,0.501504
9597,0.340854
9598,0.340854
9599,0.340854
9613,0.079422
9615,0.043622
9617,0.007521
9641,0.145006
9677,0.083333
9693,0.519555
9730,0.006318
9732,0.151023
9734,0.201865
9770,0.487665
9779,0.078520
9827,0.514140
9828,0.514140
9831,0.099278
9832,0.043622
9834,0.349579
9851,0.049037
9873,0.000903
10408,0.014140
10567,0.010529
10598,0.029483
10600,0.012335
10601,0.012335
10773,0.473526
10774,0.473526
10775,0.552647
10776,0.473526
10777,0.473526
10821,0.299037
10822,0.299037
