S,h
3964,0.633402
3965,0.633402
3966,0.633402
3967,0.633402
3968,0.633402
3969,0.633402
17009,0.570600
17010,0.570600
17011,0.570600
17012,0.570600
18585,0.788406
18586,0.788406
18587,0.788406
18588,0.788406
32429,0.609386
32430,0.609386
32431,0.609386
32432,0.609386
32433,0.609386
32434,0.609386
32435,0.609386
32436,0.609386
32964,0.500621
32965,0.500621
32966,0.500621
32967,0.500621
32968,0.500621
32969,0.500621
32970,0.500621
32971,0.500621
32972,0.500621
34407,0.538302
34408,0.538302
34409,0.538302
34410,0.538302
34411,0.538302
34412,0.538302
34413,0.538302
34414,0.538302
34415,0.538302
34416,0.538302
34417,0.538302
34949,0.612560
34950,0.612560
34951,0.612560
34952,0.612560
34953,0.612560
34954,0.612560
42230,0.742857
42231,0.742857
42232,0.742857
43015,0.541753
43016,0.541753
43017,0.541753
43018,0.541753
43019,0.541753
43020,0.541753
52352,0.595445
52353,0.595445
52354,0.595445
52355,0.595445
52356,0.595445
52357,0.595445
52358,0.595445
52359,0.595445
56994,0.558868
56995,0.558868
56996,0.558868
56997,0.558868
56998,0.558868
58757,0.583575
58758,0.583575
58759,0.583575
65888,0.474258
65889,0.474258
65890,0.474258
65891,0.474258
65892,0.474258
65893,0.474258
65894,0.474258
65895,0.474258
67467,0.505728
67468,0.505728
67469,0.505728
67470,0.505728
69749,0.798896
69750,0.798896
69751,0.798896
69752,0.798896
69753,0.798896
69754,0.798896
75292,0.950311
75293,0.950311
75294,0.950311
75295,0.950311
76032,0.711801
76033,0.711801
76034,0.711801
76035,0.711801
76036,0.711801
84644,0.448447
84645,0.448447
84646,0.448447
84647,0.448447
84648,0.448447
84649,0.448447
84650,0.448447
84651,0.448447
84652,0.448447
84653,0.448447
94006,0.429952
94007,0.429952
94008,0.429952
94009,0.429952
94010,0.429952
94011,0.429952
94012,0.429952
94013,0.429952
94014,0.429952
96312,0.786197
96313,0.786197
96314,0.786197
96315,0.786197
96316,0.786197
96317,0.786197
96318,0.786197
96319,0.786197
96320,0.786197
98294,0.777916
98295,0.777916
98296,0.777916
98297,0.777916
98298,0.777916
98299,0.777916
98300,0.777916
99931,0.468047
99932,0.468047
99933,0.468047
99934,0.468047
99935,0.468047
99936,0.468047
100206,0.452864
100207,0.452864
100208,0.452864
100209,0.452864
102243,0.488199
102244,0.488199
102245,0.488199
102246,0.488199
102247,0.488199
105676,0.444168
105677,0.444168
105678,0.444168
105679,0.444168
105680,0.444168
112918,0.466667
112919,0.466667
112920,0.466667
112921,0.466667
112922,0.466667
128123,0.727950
128124,0.727950
128125,0.727950
128126,0.727950
128127,0.727950
128128,0.727950
130051,0.644720
130052,0.644720
130053,0.644720
130054,0.644720
130055,0.644720
130056,0.644720
130057,0.644720
137042,0.654382
137043,0.654382
137044,0.654382
137045,0.654382
137046,0.654382
137047,0.654382
140292,0.493306
140293,0.493306
140294,0.493306
140295,0.493306
140296,0.493306
140297,0.493306
140298,0.493306
145969,0.394893
145970,0.394893
145971,0.394893
147892,0.426915
147893,0.426915
147894,0.426915
147895,0.426915
147896,0.426915
147897,0.426915
147898,0.426915
151033,0.654658
151034,0.654658
151035,0.654658
151036,0.654658
151037,0.654658
151038,0.654658
151039,0.654658
151177,0.408696
151178,0.408696
151179,0.408696
154606,0.616977
154607,0.616977
154608,0.616977
154609,0.616977
154610,0.616977
157128,0.479641
157129,0.479641
157130,0.479641
157131,0.479641
160887,0.600828
160888,0.600828
160889,0.600828
160890,0.600828
160891,0.600828
160892,0.600828
163497,0.888061
163498,0.888061
163499,0.888061
163500,0.888061
163501,0.888061
163502,0.888061
163503,0.888061
163504,0.888061
163505,0.888061
166947,0.747964
166948,0.747964
166949,0.747964
166950,0.747964
166951,0.747964
166952,0.747964
168291,0.410904
168292,0.410904
168293,0.410904
168294,0.410904
168295,0.410904
168296,0.410904
171057,0.531953
171058,0.531953
171059,0.531953
171060,0.531953
171155,0.985507
171156,0.985507
171157,0.985507
171158,0.985507
171159,0.985507
171763,0.750863
171764,0.750863
171765,0.750863
171766,0.750863
171767,0.750863
171768,0.750863
171769,0.750863
171770,0.750863
171771,0.750863
176460,0.727398
176461,0.727398
176462,0.727398
176463,0.727398
176464,0.727398
177992,0.866115
177993,0.866115
177994,0.866115
177995,0.866115
177996,0.866115
179151,0.642926
179152,0.642926
179153,0.642926
179154,0.642926
179862,0.733747
179863,0.733747
179864,0.733747
179865,0.733747
179866,0.733747
179867,0.733747
179868,0.733747
182073,0.613803
182074,0.613803
182075,0.613803
182076,0.613803
182077,0.613803
182078,0.613803
182079,0.613803
182080,0.613803
182081,0.613803
182082,0.613803
186740,0.662664
186741,0.662664
186742,0.662664
186743,0.662664
186744,0.662664
189787,0.564113
189788,0.564113
191424,0.523119
191425,0.523119
191426,0.523119
191427,0.523119
191428,0.523119
191429,0.523119
191430,0.523119
191431,0.523119
191432,0.523119
194341,0.493858
194342,0.493858
194343,0.493858
194344,0.493858
194345,0.493858
194346,0.493858
194347,0.493858
194348,0.493858
194349,0.493858
194350,0.493858
197174,0.529469
197175,0.529469
197176,0.529469
197177,0.529469
197178,0.529469
197179,0.529469
198701,0.326294
198702,0.326294
