S,h
395,0.286618
429,0.128692
450,0.016576
453,0.318867
455,0.176010
495,0.012658
497,0.009644
670,0.039482
739,0.066305
794,0.745931
990,0.598553
992,0.670886
993,0.670886
994,0.161844
1155,0.009343
1157,0.344183
1158,0.344183
1159,0.186860
1160,0.186860
1161,0.040386
1325,0.254973
1836,0.009343
1838,0.193791
2092,0.179928
2093,0.279084
2094,0.279084
2105,0.000904
2107,0.006028
2109,0.167571
2110,0.017179
2111,0.017179
2112,0.044907
2239,0.097649
2241,0.341471
2250,0.018083
2252,0.711573
2254,0.294454
2256,0.013261
2257,0.082278
2287,0.401447
2289,0.288427
2291,0.221218
2330,0.029536
2359,0.501507
2360,0.501507
2361,0.286016
2367,0.641350
2386,0.352622
2388,0.473478
2390,0.134720
2391,0.347197
2414,0.013864
2545,0.185654
2594,0.020193
2596,0.074744
2598,0.050633
2645,0.314346
2678,0.138939
2679,0.138939
2680,0.138939
2681,0.138939
3176,0.215491
3177,0.215491
3310,0.970163
3356,0.139542
3358,0.154913
3495,0.001507
3594,0.021097
3596,0.034961
3612,0.482520
3621,0.367390
3628,0.046715
3630,0.557263
3774,0.022604
3799,0.004521
3826,0.459916
3908,0.037071
3918,0.006932
3944,0.277275
3946,0.172092
3948,0.523207
3950,0.154611
3962,0.171790
3985,0.023810
3988,0.270344
3990,0.119650
3992,0.036166
4039,0.032248
4041,0.165763
4043,0.295359
4075,0.009042
4077,0.073538
4079,0.007836
4127,0.377637
4128,0.377637
4319,0.466245
4320,0.509644
4685,0.051838
4686,0.051838
4704,0.699518
4706,0.000603
4946,0.012658
4947,0.283303
4948,0.283303
4949,0.629898
5028,0.040687
5064,0.129295
5206,0.162749
5208,0.216697
5302,0.019289
5316,0.046715
5398,0.166365
5400,0.517782
5402,0.022001
5418,0.388186
5419,0.388186
5420,0.388186
5421,0.388186
5491,0.170585
5527,0.220012
5612,0.002712
5614,0.117842
5703,0.226341
6057,0.062688
6160,0.075347
6191,0.025618
6201,0.152200
6203,0.021700
6205,0.365883
6207,0.211272
6209,0.003014
6211,0.014467
6330,0.020193
6332,0.037673
6334,0.024111
6336,0.005726
6338,0.334539
6340,0.100060
6342,0.009644
6431,0.251356
6475,0.004219
6637,0.122363
6639,0.223930
6640,0.223930
6641,0.226944
6647,0.567511
6672,0.009042
6674,0.010549
6678,0.016576
6679,0.076552
6681,0.001206
6685,0.544002
6686,0.544002
6720,0.100060
6742,0.395720
6752,0.038276
6753,0.090717
6755,0.021700
6757,0.232369
6811,0.001808
6813,0.476492
6814,0.476492
6815,0.476492
6855,0.025618
7049,0.014467
7051,0.100964
7125,0.096745
7127,0.241109
7173,0.470464
7638,0.824593
7650,0.182037
7665,0.120555
7722,0.364376
7724,0.211573
7808,0.030440
7820,0.573237
7842,0.312538
7844,0.065702
7846,0.162447
7925,0.008137
8017,0.020193
8102,0.169681
8237,0.389391
8260,0.060579
8346,0.045509
8348,0.125980
8350,0.170283
8353,0.318565
8354,0.318565
8355,0.006932
8357,0.156118
