S,h
2028,0.602915
2029,0.602915
2030,0.602915
2031,0.602915
2032,0.602915
2033,0.602915
2034,0.602915
3186,0.429826
3187,0.429826
3188,0.429826
3189,0.429826
3190,0.429826
3191,0.429826
3192,0.429826
3193,0.429826
3194,0.429826
3195,0.429826
3196,0.429826
3197,0.429826
5332,0.377720
5333,0.377720
5334,0.377720
5335,0.377720
5336,0.377720
5337,0.377720
5338,0.377720
5339,0.377720
6162,0.466560
6163,0.466560
6164,0.466560
6165,0.466560
6166,0.466560
6356,0.467359
6357,0.467359
6358,0.467359
6359,0.467359
6360,0.467359
6479,0.549012
6480,0.549012
6481,0.549012
6482,0.549012
6483,0.549012
6484,0.549012
6495,0.431423
6496,0.431423
6497,0.431423
6498,0.431423
6499,0.431423
6500,0.431423
6501,0.431423
6526,0.526253
6527,0.526253
6528,0.526253
6529,0.526253
6530,0.526253
7560,0.361749
7561,0.361749
7562,0.361749
7563,0.361749
7564,0.361749
7565,0.361749
7804,0.350769
7805,0.350769
7806,0.350769
7807,0.350769
7808,0.350769
7809,0.350769
7810,0.350769
7811,0.350769
7812,0.350769
7813,0.350769
9013,0.486524
9014,0.486524
9015,0.486524
9016,0.486524
9017,0.486524
9018,0.486524
9019,0.486524
11934,0.449790
11935,0.449790
11936,0.449790
11937,0.449790
11938,0.449790
11939,0.449790
11940,0.449790
11941,0.449790
12597,0.583350
12598,0.583350
12599,0.583350
12600,0.583350
12601,0.583350
12602,0.583350
12603,0.583350
12604,0.583350
12605,0.583350
12606,0.583350
12607,0.583350
13350,0.445997
13351,0.445997
13352,0.445997
13353,0.445997
13380,0.552805
13381,0.552805
13382,0.552805
13383,0.552805
13384,0.552805
13385,0.552805
13386,0.552805
13387,0.552805
13388,0.552805
13389,0.552805
13390,0.552805
13391,0.552805
13392,0.552805
13890,0.554602
13891,0.554602
13892,0.554602
13893,0.554602
13894,0.554602
13895,0.554602
13896,0.554602
13897,0.554602
13898,0.554602
13920,0.461968
13921,0.461968
13922,0.461968
13923,0.461968
13924,0.461968
13925,0.461968
13926,0.461968
13927,0.461968
13928,0.461968
13929,0.461968
13930,0.461968
14756,0.514075
14757,0.514075
14758,0.514075
14759,0.514075
14760,0.514075
14761,0.514075
14762,0.514075
14763,0.514075
16407,0.317628
16408,0.317628
16409,0.317628
16410,0.317628
16411,0.317628
16412,0.317628
16413,0.317628
16414,0.317628
16415,0.317628
16416,0.317628
16774,0.525654
16775,0.525654
16776,0.525654
16777,0.525654
16778,0.525654
16779,0.525654
16780,0.525654
17126,0.509483
17127,0.509483
17128,0.509483
17129,0.509483
17130,0.509483
17131,0.509483
17132,0.509483
17133,0.509483
17134,0.509483
17135,0.509483
17136,0.509483
17137,0.509483
17610,0.600319
17611,0.600319
17612,0.600319
17613,0.600319
17614,0.600319
17615,0.600319
17616,0.600319
17617,0.600319
17618,0.600319
17619,0.600319
17620,0.600319
17643,0.676782
17644,0.676782
17645,0.676782
17646,0.676782
17647,0.676782
17648,0.676782
17649,0.676782
17650,0.676782
17651,0.676782
17718,0.646436
17719,0.646436
17720,0.646436
17721,0.646436
18018,0.772410
18019,0.772410
18020,0.772410
18021,0.772410
18022,0.772410
18023,0.772410
18024,0.772410
18025,0.772410
18026,0.772410
18027,0.772410
18028,0.772410
18029,0.772410
18693,0.580954
18694,0.580954
18695,0.580954
18696,0.580954
18697,0.580954
18724,0.245758
18725,0.245758
18726,0.245758
18727,0.245758
18728,0.245758
18729,0.245758
18730,0.245758
18731,0.245758
18732,0.245758
18733,0.245758
18734,0.245758
18735,0.245758
18736,0.245758
19157,0.580555
19158,0.580555
19159,0.580555
19160,0.580555
19187,0.222200
19188,0.222200
19189,0.222200
19190,0.222200
19191,0.222200
19192,0.222200
19193,0.222200
19194,0.222200
19195,0.222200
20518,0.241565
20519,0.241565
20520,0.241565
20521,0.241565
20522,0.241565
20548,0.532042
20549,0.532042
20550,0.532042
20551,0.532042
20552,0.532042
22266,0.269914
22267,0.269914
22268,0.269914
22269,0.269914
22270,0.269914
22271,0.269914
22272,0.269914
22273,0.269914
22274,0.269914
22275,0.269914
22276,0.269914
22921,0.461569
22922,0.461569
22923,0.461569
22924,0.461569
22925,0.461569
22926,0.461569
22927,0.461569
22928,0.461569
22951,0.530046
22952,0.530046
22953,0.530046
22954,0.530046
22955,0.530046
22956,0.530046
27774,0.542224
27775,0.542224
27776,0.542224
27777,0.542224
27778,0.542224
27779,0.542224
27780,0.542224
27781,0.542224
29432,0.590337
29433,0.590337
29434,0.590337
29435,0.590337
29436,0.590337
29437,0.590337
29746,0.553204
29747,0.553204
29748,0.553204
29749,0.553204
29750,0.553204
29776,0.399281
29777,0.399281
29778,0.399281
29779,0.399281
29780,0.399281
29781,0.399281
29782,0.399281
29783,0.399281
29784,0.399281
30110,0.794969
30111,0.794969
30112,0.794969
30113,0.794969
30114,0.794969
30115,0.794969
30140,0.285686
30141,0.285686
30142,0.285686
