S,h
15,0.137921
378,0.127103
380,0.186599
407,0.004507
409,0.460938
410,0.460938
415,0.268930
417,0.102464
443,0.013221
564,0.290865
566,0.275841
568,0.003305
570,0.055288
578,0.347356
590,0.314002
592,0.383413
593,0.374099
594,0.006310
595,0.233173
597,0.209435
599,0.003305
601,0.305889
602,0.305889
646,0.039663
648,0.099459
650,0.093149
692,0.091346
693,0.073317
694,0.222356
781,0.113882
813,0.305889
815,0.029447
848,0.361178
1021,0.110577
1034,0.034255
1036,0.070313
1037,0.227764
1075,0.112981
1077,0.173377
1078,0.173377
1103,0.428786
1105,0.041466
1106,0.165565
1107,0.005409
1109,0.281250
1174,0.282151
1175,0.282151
1176,0.282151
1177,0.282151
1178,0.282151
1179,0.282151
1180,0.282151
1194,0.680889
1492,0.050481
1786,0.131310
1888,0.023137
1890,0.051683
1906,0.093450
1929,0.019231
2028,0.182993
2030,0.033954
2032,0.255709
2034,0.160457
2036,0.243990
2046,0.010216
2048,0.031851
2050,0.147536
2052,0.026442
2054,0.011719
2055,0.011719
2056,0.014423
2058,0.007512
2060,0.255409
2100,0.118389
2102,0.256611
2211,0.384615
2212,0.384615
2219,0.029147
2242,0.014423
2244,0.251202
2284,0.420072
2286,0.189002
2301,0.008413
2303,0.000300
2304,0.228666
2305,0.338942
2306,0.094351
2307,0.044772
2617,0.028546
2619,0.197115
2621,0.106070
2623,0.628606
2625,0.107272
2671,0.256010
2673,0.092248
2675,0.038762
2677,0.134615
2679,0.575721
2681,0.332031
2682,0.332031
2715,0.011418
2717,0.002103
3285,0.015325
3360,0.031851
3424,0.030950
3433,0.015625
3434,0.423077
3436,0.073317
3540,0.013221
3597,0.005709
3599,0.530349
3601,0.278546
3603,0.199219
3605,0.087139
3607,0.093149
3615,0.335637
3656,0.253305
3657,0.253305
3658,0.030048
3660,0.036058
3661,0.282151
3903,0.092849
3945,0.036058
3947,0.051683
4000,0.327524
4078,0.303486
4079,0.303486
4080,0.303486
4096,0.168870
4123,0.054087
4209,0.748498
4210,0.588341
4211,0.228966
4252,0.391827
4353,0.003906
4355,0.007512
4724,0.236779
4726,0.143930
4748,0.156550
4763,0.003906
4852,0.013522
4854,0.246995
4875,0.404748
4877,0.001202
5038,0.074219
5040,0.200120
5046,0.295974
5047,0.295974
5074,0.057392
5075,0.057392
5085,0.008113
5196,0.135517
5399,0.209135
5401,0.129207
5430,0.043870
5432,0.274940
5433,0.274940
5434,0.181490
5469,0.043269
5556,0.020433
5714,0.400240
6093,0.111178
6132,0.088341
6225,0.024038
6227,0.045974
6266,0.007512
6268,0.645132
6270,0.480469
6272,0.428185
6300,0.005709
6426,0.292969
6431,0.038161
6433,0.103966
6622,0.298077
6644,0.097957
6645,0.097957
6646,0.097957
6666,0.003305
6668,0.076623
6670,0.067909
6866,0.500901
6867,0.500901
6941,0.064904
6943,0.630108
6944,0.630108
6945,0.210637
7001,0.217548
7013,0.022236
7015,0.091346
7032,0.003005
7087,0.137320
7088,0.006611
7090,0.222055
7092,0.112380
7096,0.298377
7098,0.113882
7100,0.171274
7111,0.460036
7177,0.007212
7179,0.089243
7181,0.216046
7183,0.100962
7390,0.071815
7543,0.011719
7637,0.112981
7652,0.060697
7689,0.052584
7690,0.164663
7738,0.362380
7740,0.030649
7742,0.006310
7744,0.125601
7745,0.125601
7825,0.073317
7853,0.164964
7984,0.537260
7985,0.537260
7986,0.128305
7988,0.021635
7990,0.219351
7992,0.056190
8246,0.164063
8248,0.106671
8250,0.072416
8252,0.202524
8257,0.081130
8259,0.013221
8261,0.002704
8263,0.029447
8265,0.275541
8309,0.469050
8311,0.006611
8313,0.337139
8315,0.034856
8317,0.699519
8319,0.200721
8320,0.379207
8415,0.111178
8516,0.016827
8640,0.391827
9112,0.042668
9243,0.229567
9248,0.239483
9249,0.239483
9250,0.010817
9252,0.161058
9253,0.098858
9255,0.093149
9257,0.325721
9258,0.325721
9313,0.053185
9319,0.043269
9373,0.005709
9421,0.101563
9449,0.077524
9485,0.001502
9492,0.053486
9494,0.517428
9503,0.003305
9505,0.007512
9547,0.098558
9548,0.098558
9604,0.053786
9638,0.266827
9639,0.266827
9676,0.078726
9680,0.037861
9741,0.003606
9774,0.094952
9822,0.084135
9882,0.361779
9884,0.019231
9958,0.278846
9960,0.067909
9962,0.158654
9964,0.006611
10369,0.261719
10443,0.240084
10518,0.020733
10520,0.283654
10522,0.089844
10524,0.131010
10617,0.529447
10619,0.091046
10795,0.059195
10809,0.346755
10859,0.224459
10860,0.224459
10861,0.506911
10898,0.162260
10901,0.002704
10903,0.071514
10905,0.259615
10910,0.262921
10912,0.007812
10914,0.117788
10955,0.008413
10997,0.164363
10999,0.045373
11080,0.181190
11081,0.219651
11124,0.019531
11126,0.008113
11174,0.034856
11176,0.266526
11331,0.251202
11333,0.207332
11417,0.040565
11510,0.121995
11829,0.240385
11830,0.240385
11871,0.624099
11972,0.565505
11973,0.565505
11996,0.000601
12103,0.312800
12105,0.008714
12107,0.010817
12109,0.160156
12182,0.214844
12183,0.186599
12184,0.186599
12185,0.221755
12186,0.221755
12187,0.248798
12189,0.102464
12191,0.576322
12214,0.027344
12216,0.185697
12218,0.461238
12220,0.035156
12222,0.626502
12224,0.164964
12384,0.514123
12385,0.514123
12405,0.088341
12555,0.824820
12556,0.824820
12557,0.231971
12558,0.231971
12559,0.037260
12591,0.165264
12593,0.179688
12595,0.016827
12601,0.044171
12643,0.008413
12645,0.447115
12646,0.447115
12647,0.589543
12657,0.013822
12797,0.238281
12940,0.060697
13576,0.100962
13605,0.033654
13619,0.098558
13621,0.320313
13623,0.243389
13625,0.071214
13627,0.250901
13667,0.267728
13949,0.023738
13954,0.012019
13975,0.040865
14024,0.418570
14025,0.418570
14030,0.199219
14032,0.005409
14034,0.896334
14036,0.086238
14121,0.336839
14122,0.336839
14136,0.023438
14231,0.096154
14233,0.161959
14234,0.161959
14235,0.012019
14237,0.283053
14239,0.438101
14240,0.438101
14335,0.009916
14653,0.087139
14754,0.005709
14756,0.285156
14827,0.239784
14922,0.069111
14964,0.021334
14968,0.084135
14969,0.016226
14971,0.096454
15035,0.067007
15177,0.102464
15179,0.570613
15390,0.081130
15392,0.003606
15498,0.314303
15499,0.314303
15500,0.314303
15536,0.000601
15588,0.122296
15603,0.092248
15604,0.092248
15651,0.010517
15758,0.443510
15759,0.443510
15896,0.011719
16088,0.475661
16090,0.208534
16091,0.208534
16092,0.176082
16260,0.296875
16325,0.159555
16331,0.299579
16333,0.493690
16334,0.493690
16349,0.013822
16351,0.002404
16486,0.009315
16488,0.082332
16573,0.541767
16681,0.118089
16683,0.453425
16684,0.453425
16754,0.524940
16755,0.524940
16756,0.214243
16758,0.506010
16811,0.027644
16814,0.227163
16881,0.117488
16962,0.178486
16964,0.174880
16966,0.073918
17025,0.109075
17026,0.109075
17027,0.109075
17028,0.109075
17029,0.109075
17072,0.528846
17102,0.099159
17126,0.067308
17128,0.870192
17129,0.502404
17130,0.020733
17131,0.011418
17298,0.407151
17662,0.211238
17664,0.057993
17666,0.007212
17668,0.006010
17670,0.133714
17672,0.010817
17674,0.301683
17676,0.011719
17678,0.001502
17679,0.130108
17680,0.131310
17682,0.309495
17749,0.539363
17750,0.539363
17808,0.184796
17810,0.050481
17811,0.344651
17822,0.033954
17824,0.239483
17827,0.035156
17858,0.463041
17860,0.289663
17862,0.003005
17864,0.125601
17865,0.125601
17898,0.081430
17900,0.025541
17945,0.094952
17968,0.002103
17974,0.036959
17976,0.016827
17995,0.423077
17996,0.423077
17997,0.423077
17998,0.094351
18000,0.177284
18055,0.483774
18058,0.127404
18133,0.056490
18135,0.404748
18137,0.009014
18138,0.101563
18140,0.193510
18142,0.382512
18144,0.419471
18146,0.362981
18147,0.362981
18148,0.247296
18150,0.247296
18152,0.079928
18154,0.138221
18156,0.440805
18158,0.105769
18172,0.402043
18173,0.402043
18197,0.307692
18198,0.307692
18199,0.237981
18257,0.186599
18258,0.048678
18260,0.325421
18261,0.050180
18262,0.097356
18264,0.232572
18266,0.008413
18268,0.169471
18291,0.367188
18293,0.187800
18294,0.187800
18295,0.187800
18296,0.187800
18306,0.368690
18308,0.053486
18310,0.070913
18324,0.046575
18329,0.308894
18331,0.053185
18333,0.003305
18343,0.196214
18389,0.233173
18451,0.493690
18524,0.011118
18526,0.022837
18539,0.118690
18602,0.129507
19031,0.423377
19142,0.415865
19144,0.014423
19146,0.446815
19150,0.432091
19151,0.432091
19157,0.524639
19158,0.524639
19159,0.010517
19161,0.011719
19163,0.460337
19298,0.055889
19300,0.750000
19302,0.290264
19332,0.073618
19334,0.496094
19336,0.205529
19338,0.130108
19354,0.086839
19356,0.071815
19374,0.397236
19404,0.451322
19445,0.036058
19447,0.112981
19497,0.349159
19762,0.076623
19827,0.180288
19866,0.184195
19867,0.003305
19869,0.043269
19870,0.342548
19871,0.108173
19872,0.190505
19873,0.293570
19874,0.004207
19876,0.098858
19878,0.015325
19880,0.041166
19979,0.180589
19980,0.180589
20033,0.000601
20035,0.007212
20039,0.142728
20071,0.179087
20072,0.179087
20073,0.179087
20531,0.233474
20588,0.147536
20660,0.307692
20864,0.074219
20884,0.088341
20942,0.027043
20944,0.344651
21005,0.451322
21053,0.082632
21055,0.001202
21139,0.119291
21155,0.446514
21215,0.141827
21316,0.002404
21318,0.034255
21369,0.368089
21467,0.070313
21595,0.023738
22137,0.045974
22182,0.103065
22184,0.228966
22186,0.005709
22188,0.009014
22204,0.305288
22301,0.079928
22303,0.058293
22304,0.296575
22352,0.293570
22354,0.097356
22382,0.010216
22625,0.114183
22626,0.702825
22713,0.024339
22715,0.074219
22978,0.000901
22993,0.001803
22995,0.426983
22996,0.426983
22997,0.013221
23148,0.003005
23549,0.115986
23575,0.026442
23577,0.006310
23599,0.003005
23637,0.068209
23780,0.015325
23848,0.076623
23975,0.088642
23977,0.179387
23995,0.119291
23997,0.395433
24140,0.150240
24177,0.180889
24178,0.044171
24179,0.255108
24180,0.255108
24181,0.024339
24183,0.077224
24185,0.341346
24187,0.043870
24188,0.415565
24189,0.259315
24190,0.254207
24268,0.252704
24277,0.217548
24279,0.066406
24319,0.062500
24461,0.037260
24463,0.008113
24465,0.003005
24467,0.120192
24468,0.120192
24470,0.115385
24593,0.045373
24630,0.591647
24860,0.319712
24889,0.072716
24950,0.086238
24977,0.031250
24979,0.039062
24981,0.007512
24996,0.037861
24997,0.123498
24999,0.066106
25001,0.423377
25031,0.396935
25033,0.011719
25035,0.057392
25056,0.081731
25072,0.097957
25089,0.013822
25102,0.429688
25218,0.186298
25247,0.249099
25249,0.023438
25316,0.295072
25382,0.014123
25403,0.342248
25405,0.193209
25423,0.039663
25525,0.026142
25579,0.694111
25580,0.694111
25581,0.442909
25582,0.442909
25583,0.503906
25609,0.149339
25610,0.149339
25641,0.256911
25676,0.579327
25677,0.579327
25770,0.091647
25772,0.084435
25844,0.041166
25846,0.155950
26427,0.597656
26429,0.280950
26437,0.627103
26438,0.627103
26461,0.005108
26699,0.343149
26701,0.072716
26703,0.012320
26886,0.129207
26888,0.159856
26890,0.237981
26891,0.272837
26892,0.272837
26893,0.020733
26895,0.073317
26897,0.061899
26899,0.015625
26901,0.370493
26903,0.059195
26905,0.213341
27078,0.102464
27080,0.008714
27090,0.086238
27125,0.248798
27132,0.007812
27145,0.111178
27203,0.049279
27272,0.009014
27274,0.202825
27382,0.125000
27384,0.199820
27386,0.782151
27388,0.159255
27390,0.083233
27392,0.064303
27784,0.167067
27796,0.006010
27832,0.098858
27842,0.091346
27904,0.085337
27906,0.036058
27908,0.053786
27909,0.046875
27910,0.311899
27911,0.311899
27912,0.311899
27913,0.311899
28001,0.149038
28081,0.026743
28151,0.170072
28242,0.161358
28244,0.056791
28246,0.568810
28247,0.568810
28248,0.568810
28249,0.568810
28357,0.056190
28359,0.091647
28361,0.002404
28470,0.064603
28472,0.189303
28473,0.189303
28474,0.189303
28490,0.069111
28492,0.073317
28546,0.121695
28569,0.341947
28644,0.029748
28646,0.050781
28648,0.001803
28650,0.396334
28652,0.008413
29252,0.436298
29253,0.436298
29295,0.324820
29297,0.214543
29299,0.623498
29300,0.623498
29329,0.144832
29331,0.160156
29375,0.012921
29500,0.011418
29502,0.059195
29512,0.075421
29514,0.042969
29516,0.267428
29518,0.027344
29520,0.043870
29521,0.247897
29522,0.550481
29523,0.550481
29524,0.178786
29531,0.002404
29577,0.104868
