S,h
720,0.680690
721,0.680690
722,0.680690
751,0.472923
752,0.472923
753,0.472923
754,0.472923
755,0.472923
998,0.537217
999,0.537217
1000,0.537217
1001,0.537217
1002,0.537217
1003,0.537217
1004,0.537217
1005,0.537217
1028,0.470119
1029,0.470119
1030,0.470119
1031,0.470119
1032,0.470119
1033,0.470119
1034,0.470119
1035,0.470119
2622,0.647033
2623,0.647033
2624,0.647033
2625,0.647033
2626,0.647033
2627,0.647033
2628,0.647033
2629,0.647033
2653,0.617044
2654,0.617044
2655,0.617044
2656,0.617044
2657,0.617044
2658,0.617044
2659,0.617044
2660,0.617044
2661,0.617044
2662,0.617044
2663,0.617044
4731,0.581877
4732,0.581877
4733,0.581877
4734,0.581877
4735,0.581877
4736,0.581877
4737,0.581877
4738,0.581877
4739,0.581877
4740,0.581877
4761,0.532039
4762,0.532039
4763,0.532039
4764,0.532039
4765,0.532039
4766,0.532039
4767,0.532039
4832,0.378425
4833,0.378425
4834,0.378425
4835,0.378425
4836,0.378425
4837,0.378425
4838,0.378425
4839,0.378425
4840,0.378425
4841,0.378425
4862,0.271845
4863,0.271845
4864,0.271845
4865,0.271845
4866,0.271845
4867,0.271845
6240,0.475081
6241,0.475081
6242,0.475081
6243,0.475081
6244,0.475081
6270,0.384898
6271,0.384898
6272,0.384898
6273,0.384898
7609,0.348867
7610,0.348867
7611,0.348867
7612,0.348867
7613,0.348867
8111,0.443366
8112,0.443366
8113,0.443366
8114,0.443366
8115,0.443366
8116,0.443366
8117,0.443366
9660,0.704854
9661,0.704854
9662,0.704854
9663,0.704854
9664,0.704854
10389,0.436893
10390,0.436893
10391,0.436893
10392,0.436893
10393,0.436893
10394,0.436893
10395,0.436893
10396,0.436893
10397,0.436893
10398,0.436893
10399,0.436893
10480,0.513700
10481,0.513700
10482,0.513700
10483,0.513700
10484,0.513700
10485,0.513700
10486,0.513700
10487,0.513700
10488,0.513700
10489,0.513700
11003,0.806472
11004,0.806472
11005,0.806472
11006,0.806472
11007,0.806472
11008,0.806472
11009,0.806472
11034,0.362244
11035,0.362244
11036,0.362244
11037,0.362244
11038,0.362244
11039,0.362244
11040,0.362244
11041,0.362244
11042,0.362244
12163,0.203020
12164,0.203020
12165,0.203020
12166,0.203020
12167,0.706796
12168,0.706796
12169,0.706796
12170,0.706796
12171,0.706796
12172,0.706796
12173,0.503776
13334,0.615318
13335,0.615318
13336,0.615318
13337,0.615318
13338,0.615318
13339,0.615318
13365,0.273139
13366,0.273139
13367,0.273139
13368,0.273139
13369,0.273139
14380,0.458468
14381,0.458468
14382,0.458468
14383,0.458468
14758,0.652859
14759,0.652859
14760,0.652859
14761,0.652859
15047,0.347789
15048,0.347789
15049,0.347789
15050,0.347789
15051,0.347789
15052,0.347789
15053,0.347789
21242,0.640129
21243,0.640129
21244,0.640129
21245,0.640129
21246,0.640129
21269,0.398058
21270,0.398058
21271,0.398058
21272,0.398058
21273,0.398058
21274,0.398058
21275,0.398058
21276,0.398058
21277,0.398058
21278,0.398058
25119,0.645307
25120,0.645307
25121,0.645307
25122,0.645307
25123,0.645307
25124,0.645307
27842,0.452859
27843,0.452859
27844,0.452859
27845,0.452859
27846,0.452859
27847,0.452859
27848,0.452859
27849,0.452859
27850,0.452859
27851,0.452859
27852,0.452859
27853,0.452859
27854,0.452859
28065,0.499029
28066,0.499029
28067,0.499029
28068,0.499029
32362,0.391586
32363,0.391586
32364,0.391586
32365,0.391586
32366,0.391586
32367,0.391586
32368,0.391586
33710,0.568501
33711,0.568501
33712,0.568501
33713,0.568501
33714,0.568501
34463,0.319741
34464,0.319741
34465,0.319741
34466,0.319741
34467,0.319741
34468,0.319741
35001,0.471197
35002,0.471197
35003,0.471197
35004,0.471197
35005,0.471197
35006,0.471197
35007,0.471197
35008,0.471197
35009,0.471197
37271,0.566127
37272,0.566127
37273,0.566127
37274,0.566127
37275,0.566127
37276,0.566127
37277,0.566127
37278,0.566127
37302,0.495146
37303,0.495146
37304,0.495146
37305,0.495146
37306,0.495146
37307,0.495146
37308,0.495146
37309,0.495146
37310,0.495146
37311,0.495146
37782,0.412298
37783,0.412298
37784,0.412298
37785,0.412298
37786,0.412298
37943,0.605394
37944,0.605394
37945,0.605394
37946,0.605394
37973,0.669256
37974,0.669256
37975,0.669256
37976,0.669256
37977,0.669256
37978,0.669256
37979,0.669256
37980,0.669256
37981,0.669256
37982,0.669256
37983,0.669256
37984,0.669256
37985,0.669256
37986,0.669256
37987,0.669256
38058,0.569364
38059,0.569364
38060,0.569364
38061,0.569364
39241,0.594822
39242,0.594822
39243,0.594822
39244,0.594822
39245,0.594822
39246,0.594822
39247,0.594822
39248,0.594822
39249,0.594822
39250,0.594822
39251,0.594822
39252,0.594822
42278,0.579288
42279,0.579288
42280,0.579288
42281,0.579288
42282,0.579288
42283,0.579288
42284,0.579288
42285,0.579288
42286,0.579288
42287,0.579288
42288,0.579288
42289,0.579288
42290,0.579288
42291,0.579288
42292,0.579288
42308,0.220065
42309,0.220065
42310,0.220065
42311,0.220065
42312,0.220065
42313,0.220065
42314,0.220065
42315,0.220065
42316,0.220065
42367,0.483279
42368,0.483279
42369,0.483279
42370,0.483279
42371,0.483279
42372,0.483279
42373,0.483279
44289,0.608414
44290,0.608414
44291,0.608414
44292,0.608414
44293,0.608414
44294,0.608414
44295,0.608414
44296,0.608414
44297,0.608414
44298,0.608414
44299,0.608414
44300,0.608414
