S,h
1208,0.921197
1209,0.921197
1210,0.921197
2884,0.702431
2885,0.702431
2886,0.702431
2887,0.702431
2888,0.702431
2889,0.702431
3972,0.454260
3973,0.454260
3974,0.454260
3975,0.454260
3976,0.454260
3977,0.454260
3978,0.454260
4103,0.762415
4104,0.762415
4105,0.762415
4106,0.762415
4107,0.762415
4108,0.762415
4109,0.762415
6631,0.319263
6632,0.319263
6633,0.319263
6634,0.319263
6635,0.319263
28712,0.691061
28713,0.691061
28714,0.691061
28715,0.691061
28716,0.691061
44493,0.451516
44494,0.451516
44495,0.451516
44496,0.451516
44497,0.451516
44498,0.451516
54529,0.557501
54530,0.557501
54531,0.557501
54532,0.557501
58045,0.508495
58046,0.508495
58047,0.508495
58048,0.508495
58049,0.508495
58050,0.508495
58051,0.508495
58052,0.508495
58053,0.508495
58097,0.666754
58098,0.666754
58099,0.666754
58100,0.666754
60309,0.556064
60310,0.556064
60311,0.556064
60312,0.556064
60313,0.556064
60314,0.556064
60315,0.556064
62600,0.735363
62601,0.735363
62602,0.735363
62603,0.735363
62604,0.735363
62605,0.735363
64599,0.257057
64600,0.257057
64601,0.257057
64602,0.257057
64603,0.257057
64604,0.257057
67223,0.282671
67224,0.282671
67225,0.282671
67226,0.282671
67227,0.282671
67228,0.282671
67229,0.282671
67230,0.282671
67231,0.282671
79736,0.661526
79737,0.661526
79738,0.661526
79739,0.661526
79740,0.661526
81040,0.558677
81041,0.558677
81042,0.558677
81043,0.558677
81044,0.558677
87724,0.712755
87725,0.712755
87726,0.712755
87727,0.712755
87728,0.712755
90559,0.638395
90560,0.638395
90561,0.638395
90562,0.638395
90563,0.638395
90564,0.638395
90565,0.638395
91190,0.285677
91191,0.285677
91192,0.285677
91193,0.285677
91194,0.285677
91195,0.285677
91196,0.285677
91197,0.285677
108423,0.446158
108424,0.446158
108425,0.446158
108426,0.446158
108427,0.446158
108428,0.446158
123601,0.819132
123602,0.819132
123603,0.819132
125785,0.617094
125786,0.617094
125787,0.617094
125788,0.617094
134940,0.690669
134941,0.690669
134942,0.690669
134943,0.690669
134944,0.690669
134945,0.690669
134946,0.690669
143618,0.419237
143619,0.419237
143620,0.419237
143621,0.419237
143622,0.419237
143623,0.419237
150964,0.789990
150965,0.789990
150966,0.789990
150967,0.789990
152396,0.477261
152397,0.477261
152398,0.477261
152399,0.477261
152400,0.477261
152401,0.477261
152402,0.477261
152403,0.477261
154442,0.558808
154443,0.558808
154444,0.558808
154445,0.558808
154446,0.558808
154447,0.558808
154448,0.558808
156749,0.557632
156750,0.557632
156751,0.557632
156752,0.557632
156753,0.557632
157451,0.536592
157452,0.536592
157453,0.536592
157454,0.536592
157455,0.536592
