S,h
638,0.473733
639,0.473733
640,0.473733
1786,0.738261
1787,0.738261
1788,0.738261
1789,0.738261
3547,0.554393
3548,0.554393
3549,0.554393
3550,0.554393
3551,0.554393
3552,0.554393
3553,0.554393
3554,0.554393
3555,0.554393
3556,0.554393
3557,0.554393
3558,0.554393
3559,0.554393
4709,0.517666
4710,0.517666
5000,0.542073
5001,0.542073
5002,0.542073
5003,0.542073
5004,0.542073
5005,0.542073
5262,0.453045
5263,0.453045
5264,0.453045
5265,0.453045
5266,0.453045
5267,0.453045
5268,0.453045
5269,0.453045
5270,0.453045
6392,0.642259
6393,0.642259
6394,0.642259
6395,0.642259
6396,0.642259
6397,0.642259
6398,0.642259
6399,0.642259
7032,0.578801
7033,0.578801
7034,0.578801
7035,0.578801
7036,0.578801
7037,0.578801
7062,0.577173
7063,0.577173
7064,0.577173
7065,0.577173
7066,0.577173
9149,0.396095
9150,0.396095
9151,0.396095
9152,0.396095
9153,0.396095
9154,0.396095
9197,0.190377
9198,0.190377
9199,0.190377
9200,0.190377
9201,0.190377
9202,0.190377
9203,0.190377
9204,0.190377
9227,0.641562
9228,0.641562
9229,0.641562
9230,0.641562
9421,0.961646
9422,0.961646
9423,0.961646
9424,0.961646
9425,0.961646
9426,0.961646
9427,0.961646
9428,0.961646
9736,0.575779
9737,0.575779
9738,0.575779
9739,0.575779
9740,0.575779
9741,0.575779
13427,0.184333
13428,0.184333
13429,0.184333
13430,0.184333
13431,0.184333
13432,0.184333
13433,0.184333
14127,0.841004
14128,0.841004
14129,0.841004
14130,0.841004
14131,0.841004
14132,0.841004
14133,0.841004
14134,0.841004
14135,0.841004
14136,0.841004
14157,0.507671
14158,0.507671
14159,0.507671
14160,0.507671
14161,0.507671
14162,0.507671
14163,0.507671
14164,0.507671
14897,0.708740
14898,0.708740
14899,0.708740
14900,0.708740
14901,0.708740
14902,0.708740
14903,0.708740
14904,0.708740
15487,0.574152
15488,0.574152
15489,0.574152
15490,0.574152
15491,0.574152
15492,0.574152
15493,0.574152
16169,0.704091
16170,0.704091
16171,0.704091
16172,0.704091
16173,0.704091
16174,0.704091
16175,0.704091
16176,0.704091
16177,0.704091
16178,0.704091
16179,0.704091
17700,0.543003
17701,0.543003
17702,0.543003
19038,0.321478
19039,0.321478
19040,0.321478
19041,0.321478
19042,0.321478
19043,0.321478
19044,0.321478
19045,0.321478
19046,0.321478
19156,0.506044
19157,0.506044
19158,0.506044
19159,0.506044
19160,0.506044
19161,0.506044
19162,0.506044
19163,0.506044
19164,0.506044
19165,0.506044
19166,0.506044
19167,0.506044
19168,0.506044
19172,0.598326
19173,0.598326
19174,0.598326
19175,0.598326
19176,0.598326
19177,0.598326
19178,0.598326
21340,0.690144
21341,0.690144
21342,0.690144
21343,0.690144
