S,h
598,0.596416
599,0.596416
600,0.596416
601,0.596416
602,0.596416
603,0.596416
604,0.596416
628,0.721386
629,0.721386
630,0.721386
631,0.721386
632,0.721386
633,0.721386
634,0.721386
635,0.721386
636,0.721386
2550,0.657348
2551,0.657348
2552,0.657348
2553,0.657348
2554,0.657348
2555,0.657348
2556,0.657348
2557,0.657348
2558,0.657348
2559,0.657348
3514,0.511828
3515,0.511828
3516,0.511828
3517,0.511828
3518,0.511828
3519,0.511828
3520,0.511828
3521,0.511828
3522,0.511828
3544,0.427957
3545,0.427957
3546,0.427957
3547,0.427957
3548,0.427957
3549,0.427957
7404,0.795938
7405,0.795938
7406,0.795938
7407,0.795938
7408,0.795938
7409,0.795938
7765,0.701792
7766,0.701792
7767,0.701792
7768,0.701792
7769,0.701792
7770,0.701792
7771,0.701792
7772,0.701792
10451,0.743847
10452,0.743847
10453,0.743847
10454,0.743847
10455,0.743847
10456,0.743847
10457,0.743847
10458,0.743847
10733,0.532378
10734,0.532378
10735,0.532378
10736,0.532378
10737,0.532378
10738,0.532378
14171,0.697730
14172,0.697730
14173,0.697730
14174,0.697730
14175,0.697730
14176,0.697730
14177,0.697730
14178,0.697730
15487,0.410036
15488,0.410036
15489,0.410036
15490,0.410036
15491,0.410036
15492,0.410036
15493,0.410036
15494,0.410036
15599,0.801912
15600,0.801912
15601,0.801912
17008,0.385902
17009,0.385902
17010,0.385902
17011,0.385902
17012,0.385902
17013,0.385902
17014,0.385902
17015,0.385902
17016,0.385902
17017,0.385902
17018,0.385902
17019,0.385902
17020,0.385902
17587,0.380406
17588,0.380406
17589,0.380406
17590,0.380406
17591,0.380406
20551,0.751254
20552,0.751254
20553,0.751254
20554,0.751254
20555,0.751254
20556,0.751254
20557,0.751254
20558,0.751254
20559,0.751254
20560,0.751254
20952,0.520191
20953,0.520191
20954,0.520191
20955,0.520191
20956,0.520191
20957,0.520191
22364,0.404540
22365,0.404540
22366,0.404540
23447,0.436320
23448,0.436320
23449,0.436320
23450,0.436320
23451,0.436320
23452,0.436320
23669,0.362007
23670,0.362007
23671,0.362007
23672,0.362007
26786,0.800717
26787,0.800717
26788,0.800717
26789,0.800717
26790,0.800717
26791,0.800717
27798,0.468817
27799,0.468817
27800,0.468817
27801,0.468817
27802,0.468817
27803,0.468817
27828,0.667622
27829,0.667622
27830,0.667622
27831,0.667622
27832,0.667622
27859,0.250418
27860,0.250418
27861,0.250418
27862,0.250418
27863,0.250418
27864,0.250418
27865,0.250418
27866,0.250418
27867,0.250418
27868,0.250418
29962,0.660215
29963,0.660215
29964,0.660215
29965,0.660215
31845,0.496057
31846,0.496057
31847,0.496057
31848,0.496057
31849,0.496057
32842,0.596177
32843,0.596177
32844,0.596177
33518,0.756272
33519,0.756272
33520,0.756272
33521,0.756272
33522,0.756272
33523,0.756272
33524,0.756272
34998,0.440621
34999,0.440621
35000,0.440621
35001,0.440621
35002,0.440621
35003,0.440621
35004,0.440621
35005,0.440621
35006,0.440621
35033,0.243250
35034,0.243250
35035,0.243250
35036,0.243250
35037,0.243250
35038,0.243250
35039,0.243250
35060,0.521625
35061,0.521625
35062,0.521625
35063,0.521625
35064,0.521625
35065,0.521625
35066,0.521625
35067,0.521625
35068,0.521625
35090,0.476464
35091,0.476464
35092,0.476464
35093,0.476464
35094,0.476464
36651,0.438949
36652,0.438949
36653,0.438949
36654,0.438949
36655,0.438949
36656,0.438949
36657,0.438949
36658,0.438949
36659,0.438949
36660,0.438949
36681,0.609080
36682,0.609080
36683,0.609080
36684,0.609080
38133,0.670012
38134,0.670012
38135,0.670012
38136,0.670012
38137,0.670012
38138,0.670012
38139,0.670012
38140,0.670012
40647,0.521864
40648,0.521864
40649,0.521864
40650,0.521864
40651,0.521864
40652,0.521864
40653,0.521864
40654,0.521864
40655,0.521864
40656,0.521864
40657,0.521864
40658,0.521864
40659,0.521864
40660,0.521864
42769,0.499881
42770,0.499881
42771,0.499881
42772,0.499881
42773,0.499881
42774,0.499881
42903,0.385424
42904,0.385424
42905,0.385424
42906,0.385424
42907,0.385424
42908,0.385424
42909,0.385424
42910,0.385424
42911,0.385424
42912,0.385424
45438,0.765114
45439,0.765114
45440,0.765114
45441,0.765114
45442,0.765114
45443,0.765114
45444,0.765114
45445,0.765114
45446,0.765114
45447,0.765114
45448,0.765114
45449,0.765114
45450,0.765114
45469,0.731183
45470,0.731183
45471,0.731183
45472,0.731183
45783,0.381601
45784,0.381601
45785,0.381601
45786,0.381601
45787,0.381601
45793,0.500119
45794,0.500119
45795,0.500119
45796,0.500119
45797,0.500119
45798,0.500119
45799,0.500119
46956,0.560096
46957,0.560096
46958,0.560096
46959,0.560096
46960,0.560096
46961,0.560096
47916,0.507288
47917,0.507288
47918,0.507288
47919,0.507288
47920,0.507288
47921,0.507288
47922,0.507288
47923,0.507288
47924,0.507288
61063,0.619355
61064,0.619355
61065,0.619355
61066,0.619355
61067,0.619355
61068,0.619355
61069,0.619355
61070,0.619355
61425,0.749343
61426,0.749343
61427,0.749343
61428,0.749343
61429,0.749343
61430,0.749343
64332,0.579928
64333,0.579928
64334,0.579928
64335,0.579928
64336,0.579928
64337,0.579928
64338,0.579928
68185,0.712545
68186,0.712545
68187,0.712545
68188,0.712545
68189,0.712545
68190,0.712545
68191,0.712545
68192,0.712545
68912,0.730705
68913,0.730705
68914,0.730705
68915,0.730705
68916,0.730705
68917,0.730705
69441,0.507527
69442,0.507527
69443,0.507527
69444,0.507527
69445,0.507527
69446,0.507527
69447,0.507527
69448,0.507527
69449,0.507527
69450,0.507527
69451,0.507527
69452,0.507527
69453,0.507527
73892,0.529510
73893,0.529510
73894,0.529510
73895,0.529510
73896,0.529510
73897,0.529510
73898,0.529510
73899,0.529510
74127,0.540980
74128,0.540980
74129,0.540980
74130,0.540980
74131,0.540980
74132,0.540980
74133,0.540980
74134,0.540980
74135,0.540980
74136,0.540980
74137,0.540980
74444,0.573238
74445,0.573238
74446,0.573238
74447,0.573238
74448,0.573238
74449,0.573238
75205,0.572760
75206,0.572760
75207,0.572760
75208,0.572760
75209,0.572760
75210,0.572760
75211,0.572760
75212,0.572760
75213,0.572760
75214,0.572760
75215,0.572760
75216,0.572760
75217,0.572760
75283,0.582557
75284,0.582557
75285,0.582557
76023,0.459498
76024,0.459498
76025,0.459498
76026,0.459498
76027,0.459498
76028,0.459498
76029,0.459498
76653,0.609558
76654,0.609558
76655,0.609558
76656,0.609558
76657,0.609558
76658,0.609558
76659,0.609558
76660,0.609558
76661,0.609558
76662,0.609558
77059,0.246834
77060,0.246834
77061,0.246834
77062,0.246834
77063,0.246834
77064,0.246834
77065,0.246834
77066,0.246834
77067,0.246834
77089,0.380167
77090,0.380167
77091,0.380167
77092,0.380167
77093,0.380167
77094,0.380167
77095,0.380167
77096,0.380167
78570,0.662127
78571,0.662127
78572,0.662127
78573,0.662127
78574,0.662127
78575,0.662127
78576,0.662127
78577,0.662127
78578,0.662127
78579,0.662127
78580,0.662127
78581,0.662127
78582,0.662127
78583,0.662127
78584,0.662127
78585,0.662127
79733,0.420072
79734,0.420072
79735,0.420072
79736,0.936679
79737,0.936679
79738,0.516607
79739,0.516607
79740,0.516607
80618,0.511589
80619,0.511589
80620,0.511589
80621,0.511589
80622,0.511589
81744,0.276703
81745,0.276703
81746,0.276703
81747,0.276703
81748,0.276703
81749,0.276703
81750,0.276703
81872,0.529749
81873,0.529749
81874,0.529749
81875,0.529749
81876,0.529749
81877,0.529749
81878,0.529749
81879,0.529749
82669,0.562724
82670,0.562724
82671,0.562724
82672,0.562724
82673,0.562724
82674,0.562724
82675,0.562724
82676,0.562724
82677,0.562724
83317,0.324492
83318,0.324492
83319,0.324492
83320,0.324492
83321,0.324492
83322,0.324492
85591,0.476464
85592,0.476464
85593,0.476464
85594,0.476464
85595,0.476464
85596,0.476464
85597,0.476464
88628,0.770131
88629,0.770131
88630,0.770131
88631,0.770131
88632,0.770131
88633,0.770131
88634,0.770131
88635,0.770131
88636,0.770131
88637,0.770131
88638,0.770131
88658,0.530227
88659,0.530227
88660,0.530227
88661,0.530227
88662,0.530227
88663,0.530227
89896,0.774910
89897,0.774910
89898,0.774910
89899,0.774910
89900,0.774910
91724,0.400956
91725,0.400956
91726,0.400956
91727,0.400956
91728,0.400956
91729,0.400956
91730,0.400956
91731,0.400956
91732,0.400956
91733,0.400956
91734,0.400956
91735,0.400956
91736,0.400956
92588,0.490562
92589,0.490562
92590,0.490562
92591,0.490562
92592,0.490562
92618,0.681481
92619,0.681481
92620,0.681481
92621,0.681481
92622,0.681481
92623,0.681481
92624,0.681481
92625,0.681481
92626,0.681481
92627,0.681481
92628,0.681481
92629,0.681481
92630,0.681481
92631,0.681481
92632,0.681481
92633,0.681481
92634,0.681481
95678,0.526404
95679,0.526404
95680,0.526404
95681,0.526404
101788,0.359140
101789,0.359140
101790,0.359140
101791,0.359140
101792,0.359140
101793,0.359140
101794,0.359140
101795,0.359140
101796,0.359140
102601,0.788053
102602,0.788053
102603,0.788053
102604,0.788053
102605,0.788053
102606,0.788053
102607,0.788053
102608,0.788053
102609,0.788053
102631,0.597611
102632,0.597611
102633,0.597611
102634,0.597611
102635,0.597611
102772,0.561051
102773,0.561051
102774,0.561051
102775,0.561051
102776,0.561051
104127,0.713740
104128,0.713740
104129,0.713740
105563,0.377300
105564,0.377300
105565,0.377300
105566,0.377300
106999,0.447790
107000,0.447790
107001,0.447790
107002,0.447790
107003,0.447790
107004,0.447790
107005,0.447790
107006,0.447790
107007,0.447790
107030,0.627957
107031,0.627957
107032,0.627957
109214,0.712067
109215,0.712067
109216,0.712067
109217,0.712067
109218,0.712067
109219,0.712067
109220,0.712067
111687,0.414098
111688,0.414098
111689,0.414098
111718,0.497730
111719,0.497730
111720,0.497730
115718,0.766547
115719,0.766547
115720,0.766547
115721,0.766547
115722,0.766547
115723,0.766547
115724,0.766547
115725,0.766547
115726,0.766547
117062,0.373716
117063,0.373716
117064,0.373716
117065,0.373716
117066,0.373716
117067,0.373716
117068,0.373716
117069,0.373716
117070,0.373716
121950,0.210992
121951,0.210992
121952,0.210992
121953,0.210992
121954,0.210992
121955,0.210992
121956,0.210992
121957,0.210992
121980,0.541935
121981,0.541935
121982,0.541935
121983,0.541935
125837,0.662127
125838,0.662127
125839,0.662127
125840,0.662127
125841,0.662127
125842,0.662127
125843,0.662127
125844,0.662127
125845,0.662127
125846,0.662127
125847,0.662127
127105,0.672879
127106,0.672879
127107,0.672879
127108,0.672879
127109,0.672879
127110,0.672879
127111,0.672879
127112,0.672879
127113,0.672879
127114,0.672879
127115,0.672879
127116,0.672879
127117,0.672879
127118,0.672879
127119,0.672879
127120,0.672879
127121,0.672879
127122,0.672879
127123,0.672879
127124,0.672879
129970,0.306810
129971,0.306810
129972,0.306810
129973,0.306810
132080,0.509200
132081,0.509200
132082,0.509200
132083,0.509200
132084,0.509200
132085,0.509200
132086,0.509200
132087,0.509200
132088,0.509200
132089,0.509200
132090,0.509200
132091,0.509200
132092,0.509200
132093,0.509200
132094,0.509200
132095,0.509200
133033,0.577061
133034,0.577061
133035,0.577061
133036,0.577061
133037,0.577061
133063,0.578495
133064,0.578495
133065,0.578495
133066,0.578495
133067,0.578495
133068,0.578495
133103,0.480765
133104,0.480765
133105,0.480765
133106,0.480765
133107,0.480765
133108,0.480765
133109,0.480765
133110,0.480765
133111,0.480765
133112,0.480765
133113,0.480765
133114,0.480765
134283,0.538112
134284,0.538112
134285,0.538112
134286,0.538112
134287,0.538112
134288,0.538112
134612,0.381362
134613,0.381362
134614,0.381362
134615,0.381362
134616,0.381362
134617,0.381362
134618,0.381362
134619,0.381362
134620,0.381362
134621,0.381362
134622,0.381362
134623,0.381362
134624,0.381362
134625,0.381362
134626,0.381362
134627,0.381362
134642,0.489606
134643,0.489606
134644,0.489606
134645,0.489606
134646,0.489606
138060,0.490800
138061,0.490800
138062,0.490800
138063,0.490800
138064,0.490800
138091,0.430346
138092,0.430346
138093,0.430346
138094,0.430346
138095,0.430346
138096,0.430346
138097,0.430346
138098,0.430346
140326,0.313740
140327,0.313740
140328,0.313740
140329,0.313740
140330,0.313740
140331,0.313740
142963,0.358423
142964,0.358423
142965,0.358423
142966,0.358423
142994,0.585185
142995,0.585185
142996,0.585185
142997,0.585185
142998,0.585185
145721,0.283154
145722,0.283154
145723,0.283154
145724,0.283154
145725,0.283154
145726,0.283154
145727,0.283154
145728,0.283154
145729,0.283154
146323,0.535723
146324,0.535723
146325,0.535723
146326,0.535723
146327,0.535723
146328,0.535723
146689,0.630346
146690,0.630346
146691,0.630346
146692,0.630346
146693,0.630346
146694,0.630346
146695,0.630346
147231,0.372999
147232,0.372999
147233,0.372999
147234,0.372999
147235,0.372999
147236,0.372999
148829,0.593787
148830,0.593787
148831,0.593787
148832,0.593787
148833,0.593787
148834,0.593787
148835,0.593787
148836,0.593787
148860,0.933572
148861,0.933572
148862,0.933572
148863,0.933572
148864,0.933572
148865,0.933572
148866,0.933572
148867,0.933572
148868,0.933572
148869,0.933572
148870,0.933572
150101,0.514217
150102,0.514217
150103,0.514217
150104,0.514217
150105,0.514217
150106,0.514217
150107,0.514217
150108,0.514217
150284,0.707766
150285,0.707766
150286,0.707766
150287,0.707766
150288,0.707766
151640,0.891039
151641,0.891039
151642,0.891039
151643,0.891039
151644,0.891039
151645,0.891039
151646,0.891039
151647,0.891039
151648,0.891039
151864,0.858303
151865,0.858303
151866,0.858303
151867,0.858303
151868,0.858303
151869,0.858303
151870,0.858303
151871,0.858303
151872,0.858303
151873,0.858303
151874,0.858303
151875,0.858303
151876,0.858303
151877,0.858303
151878,0.858303
151879,0.858303
151880,0.858303
153569,0.357467
153570,0.357467
153571,0.357467
153572,0.357467
153573,0.357467
153574,0.357467
153575,0.357467
153576,0.357467
153577,0.357467
153578,0.357467
153579,0.357467
153580,0.357467
155972,0.202389
155973,0.202389
155974,0.202389
155975,0.202389
155976,0.202389
155977,0.202389
155978,0.202389
155979,0.202389
156227,0.376105
156228,0.376105
156229,0.376105
156230,0.376105
156231,0.376105
156232,0.376105
156233,0.376105
156234,0.376105
156257,0.514217
156258,0.514217
156259,0.514217
156260,0.514217
156261,0.514217
156262,0.514217
156263,0.514217
157337,0.309438
157338,0.309438
157339,0.309438
157340,0.309438
157341,0.309438
158844,0.595460
158845,0.595460
158846,0.595460
158847,0.595460
158848,0.595460
158849,0.595460
158850,0.595460
158851,0.595460
158852,0.595460
158853,0.595460
158854,0.595460
158855,0.595460
159575,0.546237
159576,0.546237
159577,0.546237
159578,0.546237
159579,0.546237
159580,0.546237
159581,0.546237
159582,0.546237
159583,0.546237
159584,0.546237
163723,0.416487
163724,0.416487
163725,0.416487
163726,0.416487
163727,0.416487
163754,0.332139
163755,0.332139
163756,0.332139
163757,0.332139
163758,0.332139
165279,0.691517
165280,0.691517
165281,0.691517
165282,0.691517
165283,0.691517
165284,0.691517
165285,0.691517
165286,0.691517
165287,0.691517
166200,0.522820
166201,0.522820
166202,0.522820
166203,0.522820
166204,0.522820
166205,0.522820
166206,0.522820
166728,0.439665
166729,0.439665
166730,0.439665
166731,0.439665
166732,0.439665
167820,0.559618
167821,0.559618
167822,0.559618
167823,0.559618
167824,0.559618
167825,0.559618
168472,0.404779
168473,0.404779
168474,0.404779
168475,0.404779
168476,0.404779
168477,0.404779
168478,0.404779
168479,0.404779
168480,0.404779
168481,0.404779
168482,0.404779
168483,0.404779
168484,0.404779
168485,0.404779
168486,0.404779
168487,0.404779
170570,0.688889
170571,0.688889
170572,1.000000
170573,1.000000
170574,1.000000
170575,1.000000
170576,0.546953
170577,0.546953
170603,0.115412
170604,0.115412
170605,0.115412
170606,0.115412
175653,0.565352
175654,0.565352
175655,0.565352
175656,0.565352
175657,0.565352
175658,0.565352
175659,0.565352
175660,0.565352
175661,0.565352
175662,0.565352
175663,0.565352
175683,0.198327
175684,0.198327
175685,0.198327
175686,0.198327
175687,0.198327
175688,0.198327
175689,0.198327
175690,0.198327
176253,0.316607
176254,0.316607
176255,0.316607
176256,0.316607
178010,0.552210
178011,0.552210
178012,0.552210
178013,0.552210
178014,0.552210
178015,0.552210
182730,0.201434
182731,0.201434
182732,0.201434
182733,0.201434
182734,0.201434
182735,0.201434
182736,0.201434
182737,0.201434
182738,0.201434
186236,0.496774
186237,0.496774
186238,0.496774
186239,0.496774
186240,0.496774
186241,0.496774
187728,0.394265
187729,0.394265
187730,0.394265
187731,0.394265
187732,0.394265
187733,0.394265
187734,0.394265
187735,0.394265
187736,0.394265
187737,0.394265
188345,0.461171
188346,0.461171
188347,0.461171
188348,0.461171
189134,0.616726
189135,0.616726
189136,0.616726
189137,0.616726
189138,0.616726
189139,0.616726
189140,0.616726
189141,0.616726
189142,0.616726
189143,0.616726
189144,0.616726
189145,0.616726
189146,0.616726
189148,0.659737
189149,0.659737
189150,0.659737
189151,0.659737
192278,0.520191
192279,0.520191
192280,0.520191
192281,0.520191
192282,0.520191
192283,0.520191
192284,0.520191
193513,0.859498
193514,0.859498
193515,0.859498
193516,0.859498
193517,0.859498
193518,0.859498
193519,0.859498
193520,0.859498
193521,0.859498
193522,0.859498
193523,0.859498
193524,0.859498
193543,0.368459
193544,0.368459
193545,0.368459
193546,0.368459
193547,0.368459
193548,0.368459
193549,0.368459
193550,0.368459
193551,0.368459
193552,0.368459
193553,0.368459
193554,0.368459
193562,0.311111
193563,0.311111
193564,0.311111
193565,0.311111
193566,0.311111
193567,0.311111
196235,0.565114
196236,0.565114
196237,0.565114
196238,0.565114
196239,0.565114
196240,0.565114
196241,0.565114
196242,0.565114
196265,0.568937
196266,0.568937
196267,0.568937
196268,0.568937
196269,0.568937
196270,0.568937
196271,0.568937
196291,0.586619
196292,0.586619
196293,0.586619
196294,0.586619
196295,0.586619
196296,0.586619
196297,0.586619
196380,0.655914
196381,0.655914
196382,0.655914
196383,0.655914
196384,0.655914
196385,0.655914
196411,0.398327
196412,0.398327
196413,0.398327
196414,0.398327
196415,0.398327
202045,0.690084
202046,0.690084
202047,0.690084
202048,0.690084
202049,0.690084
202050,0.690084
202051,0.690084
203450,0.508005
203451,0.508005
203452,0.508005
203453,0.508005
203454,0.508005
203455,0.508005
203456,0.508005
203480,0.588769
203481,0.588769
203482,0.588769
203713,0.501553
203714,0.501553
203715,0.501553
203716,0.501553
204686,0.753883
204687,0.753883
204688,0.753883
204689,0.753883
204717,0.365591
204718,0.365591
204719,0.365591
204720,0.365591
204721,0.365591
205380,0.555317
205381,0.555317
205382,0.555317
205383,0.555317
205692,0.564636
