Dependency=PUMA	Dependency=Geometry Building Type ACS	Option=<1940	Option=1940s	Option=1950s	Option=1960s	Option=1970s	Option=1980s	Option=1990s	Option=2000s	Option=2010s	Option=2020s	Option=2030s	Option=2040s	Option=2050s	sample_count	sample_weight
AL, 00200	2 Unit	 0.008573	0.075247	0.047029	 0.099945	 0.143619	 0.040779	 0.081558	0.029984	 0.278933	 0.194333	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00200	20 to 49 Unit	 0.031472	0.000000	0.000000	 0.092497	 0.369986	 0.236739	 0.052222	0.217085	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00200	3 or 4 Unit	 0.011752	0.000000	0.105495	 0.044902	 0.322372	 0.300309	 0.079302	0.135867	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00200	5 to 9 Unit	 0.005009	0.000000	0.000000	 0.034348	 0.082434	 0.116906	 0.286448	0.165442	 0.182361	 0.127051	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00200	50 or more Unit	 0.025367	0.000000	0.000000	 0.077041	 0.283311	 0.053317	 0.145921	0.061612	 0.208305	 0.145126	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00200	Mobile Home	 0.001962	0.001770	0.001770	 0.057499	 0.057499	 0.310985	 0.310985	0.088242	 0.041866	 0.127422	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00200	Single-Family Attached	 0.000000	0.000000	0.022343	 0.085261	 0.056359	 0.046715	 0.041219	0.291891	 0.251913	 0.204299	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00200	Single-Family Detached	 0.018426	0.026272	0.053103	 0.088795	 0.120950	 0.095391	 0.163495	0.185924	 0.136745	 0.110899	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00301	10 to 19 Unit	 0.006602	0.003556	0.016255	 0.049675	 0.105125	 0.166522	 0.190619	0.114397	 0.207882	 0.139365	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00301	2 Unit	 0.033546	0.010324	0.098082	 0.049307	 0.401497	 0.184575	 0.182747	0.039922	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00301	20 to 49 Unit	 0.017240	0.000000	0.007959	 0.081447	 0.053695	 0.204267	 0.123030	0.178629	 0.199792	 0.133942	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00301	3 or 4 Unit	 0.016495	0.000000	0.076787	 0.088322	 0.179531	 0.238133	 0.254308	0.077738	 0.041119	 0.027566	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00301	5 to 9 Unit	 0.008858	0.000000	0.019424	 0.065407	 0.203972	 0.151278	 0.143316	0.167680	 0.143716	 0.096348	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00301	50 or more Unit	 0.022178	0.000000	0.017065	 0.069078	 0.160663	 0.187876	 0.197542	0.071791	 0.163916	 0.109890	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00301	Mobile Home	 0.001969	0.002740	0.002740	 0.059081	 0.059081	 0.347638	 0.347638	0.114652	 0.029969	 0.034490	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00301	Single-Family Attached	 0.000000	0.000000	0.000000	 0.023697	 0.092496	 0.255971	 0.020342	0.225250	 0.204210	 0.178033	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00301	Single-Family Detached	 0.017007	0.009227	0.067358	 0.133719	 0.088581	 0.113630	 0.182424	0.173850	 0.114437	 0.099768	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00302	10 to 19 Unit	 0.003085	0.000000	0.003352	 0.036559	 0.128360	 0.329539	 0.114372	0.135464	 0.149227	 0.100042	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00302	2 Unit	 0.057685	0.074628	0.121216	 0.268361	 0.230356	 0.055598	 0.168382	0.023775	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00302	20 to 49 Unit	 0.000000	0.000000	0.009445	 0.117785	 0.147774	 0.195355	 0.076218	0.210427	 0.145472	 0.097525	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00302	3 or 4 Unit	 0.017504	0.015443	0.051145	 0.106223	 0.160481	 0.270767	 0.196163	0.117125	 0.039003	 0.026148	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00302	5 to 9 Unit	 0.013093	0.004714	0.015659	 0.093393	 0.137440	 0.306909	 0.084012	0.113934	 0.138198	 0.092648	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00302	50 or more Unit	 0.016106	0.005540	0.004811	 0.031982	 0.079167	 0.075165	 0.117579	0.091069	 0.346372	 0.232209	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00302	Mobile Home	 0.001969	0.002740	0.002740	 0.059081	 0.059081	 0.347638	 0.347638	0.114652	 0.029969	 0.034490	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00302	Single-Family Attached	 0.001476	0.000000	0.014801	 0.051640	 0.083038	 0.376242	 0.096419	0.217300	 0.084989	 0.074095	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00302	Single-Family Detached	 0.017148	0.017035	0.059844	 0.142040	 0.080751	 0.182359	 0.105715	0.173571	 0.118355	 0.103184	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	10 to 19 Unit	 0.000000	0.000000	0.000000	 0.124679	 0.279044	 0.423089	 0.052886	0.120302	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	2 Unit	 0.050197	0.003485	0.082485	 0.241402	 0.234153	 0.109132	 0.195017	0.084129	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	20 to 49 Unit	 0.000000	0.000000	0.000000	 0.055232	 0.049095	 0.218664	 0.000000	0.344791	 0.208588	 0.123631	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	3 or 4 Unit	 0.000000	0.000000	0.052176	 0.160183	 0.244832	 0.175168	 0.216930	0.112750	 0.023834	 0.014127	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	5 to 9 Unit	 0.000000	0.064213	0.000000	 0.000000	 0.169456	 0.336843	 0.200024	0.073040	 0.098213	 0.058211	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	50 or more Unit	 0.000000	0.000000	0.000000	 0.000000	 0.000000	 0.108355	 0.686246	0.205399	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	Mobile Home	 0.000223	0.006313	0.006313	 0.067182	 0.067182	 0.327241	 0.327241	0.082068	 0.012801	 0.103436	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	Single-Family Attached	 0.066703	0.014721	0.008412	 0.072956	 0.274987	 0.096905	 0.214954	0.055331	 0.073948	 0.121083	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00400	Single-Family Detached	 0.074042	0.055746	0.081251	 0.113572	 0.217342	 0.111923	 0.116927	0.136848	 0.035016	 0.057335	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00500	10 to 19 Unit	 0.041194	0.021848	0.004682	 0.139183	 0.158381	 0.138081	 0.057033	0.292884	 0.084121	 0.062594	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00500	2 Unit	 0.054950	0.005369	0.131148	 0.201667	 0.267710	 0.200629	 0.041306	0.097222	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00500	20 to 49 Unit	 0.014583	0.000000	0.040604	 0.000000	 0.084736	 0.139468	 0.022315	0.062072	 0.364785	 0.271438	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00500	3 or 4 Unit	 0.009747	0.004846	0.009693	 0.108802	 0.202700	 0.293638	 0.211606	0.052658	 0.060954	 0.045356	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00500	5 to 9 Unit	 0.000000	0.000000	0.012742	 0.015240	 0.316407	 0.257807	 0.170661	0.079249	 0.084797	 0.063098	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00500	50 or more Unit	 0.063155	0.000000	0.178135	 0.014047	 0.582955	 0.000000	 0.026357	0.135351	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00500	Mobile Home	 0.000198	0.000723	0.000723	 0.051628	 0.051628	 0.360159	 0.360159	0.060400	 0.018859	 0.095524	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00500	Single-Family Attached	 0.020332	0.075562	0.029568	 0.014119	 0.162363	 0.188221	 0.070583	0.263872	 0.088140	 0.087241	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00500	Single-Family Detached	 0.045888	0.028730	0.075459	 0.117751	 0.140834	 0.119062	 0.160892	0.158041	 0.077064	 0.076278	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	10 to 19 Unit	 0.000000	0.000000	0.033973	 0.175779	 0.263086	 0.250056	 0.240475	0.036631	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	2 Unit	 0.025415	0.022254	0.076499	 0.150317	 0.162994	 0.272765	 0.271274	0.018483	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	20 to 49 Unit	 0.066991	0.000000	0.107543	 0.157002	 0.063650	 0.230492	 0.137946	0.236377	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	3 or 4 Unit	 0.008885	0.000000	0.060440	 0.025072	 0.161575	 0.217809	 0.205199	0.234553	 0.043447	 0.043020	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	5 to 9 Unit	 0.006466	0.005084	0.020019	 0.068271	 0.121646	 0.280258	 0.171628	0.131960	 0.097814	 0.096854	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	50 or more Unit	 0.000000	0.025345	0.026753	 0.291506	 0.392341	 0.188611	 0.075445	0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	Mobile Home	 0.001759	0.000321	0.000321	 0.068110	 0.068110	 0.342075	 0.342075	0.111112	 0.032745	 0.033371	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	Single-Family Attached	 0.000000	0.000000	0.000000	 0.065439	 0.104425	 0.202875	 0.436359	0.190902	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00600	Single-Family Detached	 0.036890	0.039209	0.083405	 0.157688	 0.179096	 0.147943	 0.133950	0.110452	 0.059543	 0.051823	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	10 to 19 Unit	 0.000000	0.000000	0.062903	 0.078140	 0.558146	 0.223374	 0.077436	0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	2 Unit	 0.000000	0.017106	0.147537	 0.152967	 0.112650	 0.363198	 0.065806	0.140737	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	20 to 49 Unit	 0.000000	0.000000	0.000000	 0.000000	 0.008665	 0.182641	 0.180329	0.461285	 0.108090	 0.058990	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	3 or 4 Unit	 0.000000	0.000000	0.072189	 0.151817	 0.174693	 0.145376	 0.110974	0.170603	 0.112792	 0.061556	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	5 to 9 Unit	 0.000000	0.000000	0.055606	 0.157614	 0.162182	 0.227528	 0.268159	0.128911	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	50 or more Unit	 0.000000	0.125488	0.000000	 0.086990	 0.339262	 0.389918	 0.000000	0.000000	 0.037744	 0.020598	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	Mobile Home	 0.000000	0.002648	0.002648	 0.080812	 0.080812	 0.295587	 0.295587	0.062483	 0.061859	 0.117564	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	Single-Family Attached	 0.085009	0.000000	0.054378	 0.114140	 0.145269	 0.386391	 0.073805	0.141007	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00700	Single-Family Detached	 0.067353	0.043746	0.058634	 0.148447	 0.180439	 0.103983	 0.158830	0.118168	 0.048701	 0.071698	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00800	10 to 19 Unit	 0.000000	0.000000	0.000000	 0.000000	 0.120007	 0.133596	 0.240950	0.200875	 0.198033	 0.106539	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00800	2 Unit	 0.115712	0.000000	0.258767	 0.236259	 0.061445	 0.009600	 0.168529	0.149688	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00800	20 to 49 Unit	 0.000000	0.000000	0.000000	 0.059604	 0.023842	 0.558318	 0.036731	0.081821	 0.155842	 0.083841	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00800	3 or 4 Unit	 0.002792	0.049758	0.008654	 0.107370	 0.056724	 0.194758	 0.235957	0.195225	 0.096725	 0.052037	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00800	5 to 9 Unit	 0.000000	0.000000	0.000000	 0.055161	 0.039016	 0.281068	 0.305112	0.109705	 0.136502	 0.073436	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00800	50 or more Unit	 0.000000	0.000000	0.000000	 0.145592	 0.211770	 0.228383	 0.000000	0.414256	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00800	Mobile Home	 0.000293	0.000177	0.000177	 0.070619	 0.070619	 0.303433	 0.303433	0.102372	 0.028744	 0.120134	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00800	Single-Family Attached	 0.164081	0.000000	0.043688	 0.065689	 0.049267	 0.164932	 0.071939	0.226715	 0.102424	 0.111265	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00800	Single-Family Detached	 0.048970	0.027322	0.049007	 0.068152	 0.144576	 0.091937	 0.173640	0.250364	 0.069995	 0.076037	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	10 to 19 Unit	 0.023548	0.000000	0.034242	 0.042144	 0.313069	 0.358634	 0.171382	0.056981	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	2 Unit	 0.048934	0.217214	0.016050	 0.056001	 0.324091	 0.025438	 0.017901	0.083519	 0.102825	 0.108026	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	20 to 49 Unit	 0.084354	0.000000	0.092227	 0.057511	 0.082159	 0.160789	 0.040603	0.107525	 0.182793	 0.192039	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	3 or 4 Unit	 0.092140	0.021378	0.063244	 0.225160	 0.187468	 0.198433	 0.143530	0.068647	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	5 to 9 Unit	 0.030344	0.014384	0.042252	 0.153161	 0.203214	 0.385490	 0.046702	0.002665	 0.059392	 0.062397	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	50 or more Unit	 0.290386	0.000000	0.000000	 0.017998	 0.527950	 0.040323	 0.123342	0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	Mobile Home	 0.000000	0.008256	0.008256	 0.042293	 0.042293	 0.352845	 0.352845	0.054732	 0.035864	 0.102614	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	Single-Family Attached	 0.150008	0.072030	0.244900	 0.064572	 0.000000	 0.413622	 0.054868	0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 00900	Single-Family Detached	 0.090232	0.097975	0.141954	 0.138387	 0.154581	 0.082650	 0.096565	0.108636	 0.041048	 0.047972	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01000	10 to 19 Unit	 0.000000	0.063838	0.027359	 0.135445	 0.183654	 0.154380	 0.258005	0.177319	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01000	2 Unit	 0.086425	0.036066	0.120063	 0.128419	 0.114084	 0.159018	 0.160118	0.020184	 0.115883	 0.059740	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01000	20 to 49 Unit	 0.000000	0.063830	0.039894	 0.220932	 0.070296	 0.074009	 0.356166	0.174873	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01000	3 or 4 Unit	 0.091561	0.030888	0.108950	 0.107441	 0.166109	 0.128277	 0.208368	0.076533	 0.054023	 0.027850	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01000	5 to 9 Unit	 0.000000	0.000000	0.027705	 0.171617	 0.222213	 0.120303	 0.084401	0.170695	 0.133992	 0.069076	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01000	50 or more Unit	 0.000000	0.029685	0.000000	 0.064051	 0.325591	 0.063921	 0.145051	0.062577	 0.203972	 0.105152	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01000	Mobile Home	 0.002556	0.001939	0.001939	 0.071078	 0.071078	 0.309882	 0.309882	0.083039	 0.044937	 0.103669	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01000	Single-Family Attached	 0.000000	0.000000	0.043799	 0.228448	 0.284971	 0.073958	 0.089184	0.159894	 0.063916	 0.055830	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01000	Single-Family Detached	 0.092925	0.051106	0.101381	 0.130283	 0.151673	 0.097788	 0.126833	0.149555	 0.052552	 0.045903	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	10 to 19 Unit	 0.000000	0.135225	0.081764	 0.041631	 0.132002	 0.165428	 0.194238	0.249713	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	2 Unit	 0.021892	0.045999	0.278872	 0.148525	 0.239497	 0.062873	 0.087513	0.000000	 0.068436	 0.046393	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	20 to 49 Unit	 0.144686	0.000000	0.046315	 0.048315	 0.294488	 0.252692	 0.111606	0.101898	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	3 or 4 Unit	 0.000000	0.061217	0.071420	 0.099654	 0.169659	 0.166592	 0.293232	0.138227	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	5 to 9 Unit	 0.000000	0.019703	0.114936	 0.047927	 0.168379	 0.197979	 0.159936	0.079093	 0.126375	 0.085670	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	50 or more Unit	 0.047056	0.046348	0.036416	 0.177442	 0.100479	 0.205456	 0.119360	0.102161	 0.098506	 0.066778	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	Mobile Home	 0.000000	0.002782	0.002782	 0.045085	 0.045085	 0.332672	 0.332672	0.087041	 0.046575	 0.105307	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	Single-Family Attached	 0.009959	0.062675	0.120376	 0.069920	 0.166173	 0.091892	 0.083832	0.164737	 0.103468	 0.126967	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01100	Single-Family Detached	 0.053047	0.088288	0.131215	 0.126749	 0.185146	 0.113796	 0.085827	0.155910	 0.026950	 0.033071	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01200	10 to 19 Unit	 0.004611	0.003581	0.010418	 0.033681	 0.050521	 0.359990	 0.279136	0.102761	 0.080229	 0.075072	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01200	2 Unit	 0.029250	0.000000	0.064257	 0.160051	 0.167326	 0.140061	 0.010430	0.075688	 0.182327	 0.170609	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01200	20 to 49 Unit	 0.000000	0.000000	0.000000	 0.000000	 0.069154	 0.240336	 0.212451	0.182914	 0.152473	 0.142673	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01200	3 or 4 Unit	 0.000000	0.005987	0.049525	 0.286747	 0.132244	 0.120140	 0.258515	0.146842	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01200	5 to 9 Unit	 0.000000	0.000000	0.008855	 0.000000	 0.136958	 0.289648	 0.300037	0.071915	 0.099491	 0.093096	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01200	50 or more Unit	 0.000000	0.000000	0.000000	 0.000000	 0.077816	 0.086875	 0.142501	0.103854	 0.304254	 0.284699	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01200	Mobile Home	 0.000814	0.004071	0.004071	 0.059964	 0.059964	 0.282874	 0.282874	0.114627	 0.051519	 0.139222	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01200	Single-Family Attached	 0.000000	0.000000	0.002180	 0.003195	 0.048986	 0.142518	 0.341119	0.263000	 0.106795	 0.092208	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01200	Single-Family Detached	 0.006004	0.005544	0.020914	 0.032488	 0.116420	 0.130914	 0.221052	0.254066	 0.114091	 0.098507	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01301	10 to 19 Unit	 0.056135	0.024605	0.048936	 0.114731	 0.166048	 0.267163	 0.036077	0.095043	 0.111361	 0.079901	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01301	2 Unit	 0.044458	0.024504	0.021524	 0.160724	 0.261066	 0.151172	 0.064957	0.108448	 0.094991	 0.068156	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01301	20 to 49 Unit	 0.033839	0.005784	0.020888	 0.182691	 0.161147	 0.286537	 0.220060	0.089053	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01301	3 or 4 Unit	 0.005338	0.008562	0.053401	 0.203621	 0.259209	 0.130187	 0.065093	0.168018	 0.062050	 0.044521	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01301	5 to 9 Unit	 0.058042	0.036448	0.036808	 0.069502	 0.223710	 0.131919	 0.071576	0.059853	 0.181742	 0.130400	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01301	50 or more Unit	 0.101102	0.013347	0.003541	 0.082536	 0.184793	 0.323497	 0.049545	0.064501	 0.103138	 0.074001	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01301	Mobile Home	 0.000000	0.000000	0.000000	 0.076421	 0.076421	 0.307520	 0.307520	0.102859	 0.020360	 0.108900	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01301	Single-Family Attached	 0.016020	0.053977	0.042410	 0.024857	 0.128428	 0.347114	 0.067730	0.319464	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01301	Single-Family Detached	 0.080529	0.078084	0.145966	 0.173084	 0.113405	 0.125990	 0.060227	0.093321	 0.052586	 0.076809	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01302	10 to 19 Unit	 0.049849	0.014854	0.058789	 0.197629	 0.247037	 0.203908	 0.096630	0.075092	 0.032729	 0.023483	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01302	2 Unit	 0.024972	0.056558	0.073872	 0.144969	 0.309334	 0.248058	 0.091390	0.050847	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01302	20 to 49 Unit	 0.079312	0.003272	0.014220	 0.125217	 0.143248	 0.180296	 0.086827	0.178780	 0.109944	 0.078885	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01302	3 or 4 Unit	 0.084270	0.038961	0.058987	 0.161833	 0.288401	 0.131108	 0.095413	0.057964	 0.048363	 0.034700	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01302	5 to 9 Unit	 0.037205	0.007799	0.042777	 0.140681	 0.195239	 0.208511	 0.087919	0.044247	 0.137189	 0.098433	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01302	50 or more Unit	 0.038860	0.016361	0.029654	 0.058878	 0.087368	 0.118746	 0.114119	0.121316	 0.241454	 0.173243	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01302	Mobile Home	 0.000000	0.000000	0.000000	 0.076421	 0.076421	 0.307520	 0.307520	0.102859	 0.020360	 0.108900	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01302	Single-Family Attached	 0.025582	0.009522	0.041489	 0.039485	 0.021858	 0.307247	 0.066432	0.066778	 0.171342	 0.250266	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01302	Single-Family Detached	 0.081826	0.063119	0.167690	 0.198231	 0.098219	 0.095583	 0.086512	0.103068	 0.042978	 0.062774	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01303	10 to 19 Unit	 0.000000	0.018808	0.022252	 0.098798	 0.234234	 0.148191	 0.201298	0.118512	 0.091940	 0.065967	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01303	2 Unit	 0.000000	0.000000	0.211349	 0.359424	 0.282717	 0.072484	 0.074026	0.000000	 0.000000	 0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01303	20 to 49 Unit	 0.000000	0.000000	0.030092	 0.067790	 0.276192	 0.116423	 0.224581	0.182600	 0.059576	 0.042746	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01303	3 or 4 Unit	 0.038668	0.077205	0.107970	 0.233313	 0.189395	 0.132551	 0.052876	0.025185	 0.083166	 0.059672	0.000000	0.000000	0.000000	0.000000	0.000000
AL, 01303	5 to 9 Unit	 0.169812	0.030045	0.023177	 0.135302	 0.200586	 0.135199	 0.134723	0.062071	 0.063514	 0.045571	0.000000	0.000000	0.000000	0.000000	0.000000
