Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	sample_count	sample_weight
AL, 02600	0.027708	0.001881	0.038826	0.014196	0.030616	0.024801	0.268261	0.014546	0.579163	0.000000	0.000000
AL, 02701	0.048904	0.048904	0.040095	0.003038	0.016403	0.019744	0.180161	0.308723	0.334028	0.000000	0.000000
AL, 02702	0.049961	0.006760	0.053918	0.005771	0.044684	0.015994	0.180161	0.000000	0.642750	0.000000	0.000000
AL, 02703	0.031997	0.000000	0.000000	0.019585	0.047168	0.078338	0.180161	0.000000	0.642750	0.000000	0.000000
AR, 00100	0.032307	0.014082	0.022863	0.006958	0.045064	0.008118	0.084278	0.060283	0.726046	0.000000	0.000000
AR, 00200	0.079796	0.011239	0.066310	0.031244	0.030120	0.086765	0.074982	0.016838	0.602706	0.000000	0.000000
AR, 00300	0.000000	0.035883	0.009486	0.023097	0.000000	0.009074	0.318866	0.026912	0.576682	0.000000	0.000000
AR, 00400	0.002433	0.012686	0.004344	0.019463	0.008168	0.002433	0.433844	0.000000	0.516629	0.000000	0.000000
AR, 00500	0.031308	0.028801	0.003241	0.086952	0.017244	0.005320	0.154690	0.011493	0.660952	0.000000	0.000000
AR, 00600	0.000000	0.023413	0.000000	0.025679	0.125375	0.038519	0.257350	0.000000	0.529663	0.000000	0.000000
AR, 00700	0.000000	0.042973	0.000000	0.064460	0.000000	0.000000	0.449617	0.000000	0.442951	0.000000	0.000000
AR, 00800	0.059986	0.025594	0.000000	0.032792	0.015196	0.016796	0.522280	0.005687	0.321668	0.000000	0.000000
AR, 00900	0.118500	0.020372	0.044051	0.020692	0.033812	0.007466	0.113940	0.016249	0.624916	0.000000	0.000000
AR, 01000	0.052146	0.017382	0.038047	0.003863	0.024335	0.109121	0.113940	0.021157	0.620009	0.000000	0.000000
AR, 01100	0.071273	0.011549	0.021530	0.014931	0.037616	0.004867	0.222183	0.013379	0.602672	0.000000	0.000000
AR, 01200	0.036415	0.010550	0.004084	0.005275	0.021441	0.000000	0.243843	0.000000	0.678393	0.000000	0.000000
AR, 01300	0.056637	0.044895	0.000000	0.028318	0.000000	0.000000	0.297004	0.000000	0.573146	0.000000	0.000000
AR, 01400	0.015436	0.088951	0.000000	0.035057	0.055987	0.015959	0.113239	0.019243	0.656128	0.000000	0.000000
AR, 01500	0.020766	0.008126	0.010834	0.002709	0.017154	0.000000	0.433708	0.015288	0.491415	0.000000	0.000000
AR, 01600	0.056465	0.009296	0.013772	0.015838	0.020314	0.018592	0.329118	0.000000	0.536605	0.000000	0.000000
AR, 01700	0.031529	0.005940	0.008073	0.003960	0.013251	0.000000	0.554111	0.000000	0.383136	0.000000	0.000000
AR, 01800	0.030613	0.026601	0.000000	0.000000	0.003378	0.000000	0.589868	0.000000	0.349540	0.000000	0.000000
AR, 01900	0.000000	0.000000	0.021194	0.041123	0.000000	0.000000	0.552977	0.000000	0.384706	0.000000	0.000000
AR, 02000	0.017044	0.000000	0.044881	0.005113	0.040905	0.011362	0.393122	0.000000	0.487573	0.000000	0.000000
AZ, 00100	0.104305	0.000000	0.058253	0.012202	0.015744	0.046445	0.076782	0.004888	0.681381	0.000000	0.000000
AZ, 00101	0.058468	0.000000	0.050262	0.034876	0.054365	0.038979	0.076782	0.059039	0.627230	0.000000	0.000000
AZ, 00102	0.153461	0.007156	0.000000	0.023854	0.000000	0.052479	0.076782	0.000000	0.686269	0.000000	0.000000
AZ, 00103	0.056348	0.000000	0.068629	0.013726	0.026729	0.071518	0.076782	0.000000	0.686269	0.000000	0.000000
AZ, 00104	0.000000	0.000000	0.087639	0.074655	0.038951	0.035705	0.076782	0.000000	0.686269	0.000000	0.000000
AZ, 00105	0.014544	0.010908	0.039997	0.009090	0.066055	0.096355	0.076782	0.000000	0.686269	0.000000	0.000000
AZ, 00106	0.080080	0.000000	0.007130	0.000000	0.078983	0.070756	0.076782	0.068172	0.618096	0.000000	0.000000
AZ, 00107	0.076279	0.000000	0.048149	0.028130	0.040901	0.043490	0.076782	0.011118	0.675150	0.000000	0.000000
AZ, 00108	0.045727	0.000000	0.030138	0.009613	0.050923	0.100548	0.076782	0.143108	0.543160	0.000000	0.000000
AZ, 00109	0.041295	0.001187	0.028629	0.001451	0.016096	0.148291	0.076782	0.148521	0.537748	0.000000	0.000000
AZ, 00110	0.002530	0.003373	0.030357	0.000000	0.013998	0.186693	0.076782	0.037173	0.649096	0.000000	0.000000
AZ, 00111	0.000000	0.047390	0.000000	0.000000	0.000000	0.189560	0.076782	0.038754	0.647515	0.000000	0.000000
AZ, 00112	0.035997	0.004543	0.052248	0.030230	0.028308	0.085623	0.076782	0.072679	0.613589	0.000000	0.000000
AZ, 00113	0.111847	0.000000	0.016570	0.035625	0.000000	0.072908	0.076782	0.000000	0.686269	0.000000	0.000000
AZ, 00114	0.024849	0.000000	0.070109	0.066559	0.000000	0.075433	0.076782	0.141987	0.544282	0.000000	0.000000
AZ, 00115	0.028358	0.000000	0.086335	0.039071	0.034030	0.049154	0.076782	0.000000	0.686269	0.000000	0.000000
AZ, 00116	0.003250	0.003575	0.036729	0.053956	0.048430	0.091009	0.076782	0.079063	0.607205	0.000000	0.000000
AZ, 00117	0.000000	0.000000	0.000000	0.053203	0.000000	0.183747	0.076782	0.040528	0.645741	0.000000	0.000000
AZ, 00118	0.021074	0.000000	0.036304	0.024793	0.042148	0.112631	0.076782	0.088551	0.597718	0.000000	0.000000
AZ, 00119	0.021234	0.032333	0.081557	0.023164	0.025577	0.053084	0.076782	0.088263	0.598006	0.000000	0.000000
AZ, 00120	0.083048	0.000000	0.008131	0.000000	0.070853	0.074918	0.076782	0.026276	0.659993	0.000000	0.000000
AZ, 00121	0.139913	0.054160	0.000000	0.000000	0.000000	0.042877	0.076782	0.004208	0.682061	0.000000	0.000000
AZ, 00122	0.101316	0.017975	0.034317	0.000000	0.083341	0.000000	0.076782	0.000000	0.686269	0.000000	0.000000
AZ, 00123	0.021720	0.000000	0.059237	0.094780	0.041466	0.019746	0.076782	0.116024	0.570245	0.000000	0.000000
AZ, 00124	0.100133	0.000000	0.044614	0.000000	0.038665	0.053537	0.076782	0.000000	0.686269	0.000000	0.000000
AZ, 00125	0.000000	0.000000	0.000000	0.000000	0.000000	0.236949	0.076782	0.000000	0.686269	0.000000	0.000000
AZ, 00126	0.052936	0.000000	0.085705	0.000000	0.054196	0.044113	0.076782	0.000000	0.686269	0.000000	0.000000
AZ, 00127	0.037575	0.000000	0.009202	0.000000	0.019171	0.171002	0.076782	0.000000	0.686269	0.000000	0.000000
AZ, 00128	0.000000	0.000000	0.000000	0.236949	0.000000	0.000000	0.076782	0.000000	0.686269	0.000000	0.000000
AZ, 00129	0.080240	0.000000	0.041492	0.010630	0.054179	0.050407	0.076782	0.012823	0.673446	0.000000	0.000000
AZ, 00130	0.083562	0.000000	0.064102	0.000000	0.000000	0.089285	0.076782	0.035939	0.650329	0.000000	0.000000
AZ, 00131	0.061245	0.000000	0.108434	0.000000	0.017068	0.050201	0.076782	0.000000	0.686269	0.000000	0.000000
AZ, 00132	0.000000	0.000000	0.013870	0.000000	0.000000	0.223079	0.076782	0.018733	0.667536	0.000000	0.000000
AZ, 00133	0.082327	0.006918	0.004497	0.009686	0.033553	0.099968	0.076782	0.000000	0.686269	0.000000	0.000000
AZ, 00134	0.042529	0.194420	0.000000	0.000000	0.000000	0.000000	0.076782	0.023645	0.662623	0.000000	0.000000
AZ, 00201	0.066248	0.013250	0.113132	0.008154	0.014269	0.013250	0.239924	0.008631	0.523143	0.000000	0.000000
AZ, 00202	0.088294	0.000000	0.049192	0.000000	0.030903	0.059914	0.239924	0.005768	0.526006	0.000000	0.000000
AZ, 00203	0.071138	0.035155	0.003722	0.000000	0.067002	0.051285	0.239924	0.010073	0.521701	0.000000	0.000000
AZ, 00204	0.027120	0.000000	0.040434	0.030079	0.054240	0.076430	0.239924	0.069147	0.462627	0.000000	0.000000
AZ, 00205	0.000000	0.000000	0.000000	0.228302	0.000000	0.000000	0.239924	0.007102	0.524672	0.000000	0.000000
AZ, 00206	0.032615	0.018753	0.000000	0.033430	0.000000	0.143504	0.239924	0.000000	0.531774	0.000000	0.000000
AZ, 00207	0.020110	0.018335	0.047908	0.042585	0.030164	0.069200	0.239924	0.051629	0.480145	0.000000	0.000000
AZ, 00208	0.000000	0.007610	0.000000	0.000000	0.000000	0.220692	0.239924	0.100099	0.431675	0.000000	0.000000
AZ, 00209	0.074789	0.066916	0.086597	0.000000	0.000000	0.000000	0.239924	0.231466	0.300308	0.000000	0.000000
AZ, 00300	0.000000	0.023198	0.000000	0.003200	0.019998	0.017598	0.515858	0.029969	0.390179	0.000000	0.000000
AZ, 00400	0.068078	0.012433	0.014268	0.001631	0.061148	0.021605	0.330766	0.076765	0.413307	0.000000	0.000000
AZ, 00500	0.007404	0.014191	0.020670	0.041649	0.012032	0.021904	0.455601	0.034555	0.391993	0.000000	0.000000
AZ, 00600	0.000000	0.007603	0.000000	0.024392	0.037697	0.008236	0.563816	0.027656	0.330601	0.000000	0.000000
AZ, 00700	0.035908	0.000000	0.000000	0.019977	0.047793	0.000000	0.594268	0.007110	0.294944	0.000000	0.000000
AZ, 00800	0.000000	0.001714	0.000000	0.032445	0.011767	0.002171	0.536583	0.017779	0.397542	0.000000	0.000000
AZ, 00803	0.000000	0.000000	0.000000	0.054455	0.000000	0.000000	0.505055	0.012810	0.427681	0.000000	0.000000
AZ, 00805	0.009076	0.009076	0.009076	0.009076	0.009076	0.009076	0.505055	0.007196	0.433295	0.000000	0.000000
AZ, 00807	0.000000	0.000000	0.000000	0.006112	0.000000	0.048342	0.505055	0.025515	0.414976	0.000000	0.000000
AZ, 00900	0.012661	0.000000	0.007518	0.012265	0.053810	0.010683	0.600813	0.017424	0.284827	0.000000	0.000000
CA, 00101	0.026084	0.047120	0.073204	0.036181	0.000000	0.217929	0.014461	0.088864	0.496156	0.000000	0.000000
CA, 00102	0.021424	0.005447	0.054105	0.027960	0.006173	0.285411	0.014461	0.447368	0.137652	0.000000	0.000000
CA, 00103	0.166449	0.000000	0.000000	0.000000	0.000000	0.234070	0.014461	0.208132	0.376888	0.000000	0.000000
CA, 00104	0.048661	0.019964	0.089836	0.042423	0.093579	0.106056	0.014461	0.033914	0.551106	0.000000	0.000000
CA, 00105	0.172819	0.018683	0.010509	0.033863	0.045540	0.119105	0.014461	0.159985	0.425035	0.000000	0.000000
CA, 00106	0.000000	0.000000	0.000000	0.000000	0.400519	0.000000	0.014461	0.062236	0.522784	0.000000	0.000000
CA, 00107	0.000000	0.000000	0.025282	0.015968	0.318020	0.041249	0.014461	0.296565	0.288455	0.000000	0.000000
CA, 00108	0.006638	0.000000	0.016227	0.023603	0.008114	0.345936	0.014461	0.298271	0.286749	0.000000	0.000000
CA, 00109	0.008486	0.000000	0.039882	0.031397	0.022911	0.297844	0.014461	0.251589	0.333431	0.000000	0.000000
CA, 00110	0.007973	0.009849	0.037988	0.000000	0.020636	0.324073	0.014461	0.128517	0.456503	0.000000	0.000000
CA, 00300	0.000000	0.000000	0.054283	0.038145	0.000000	0.000000	0.321253	0.000000	0.586320	0.000000	0.000000
CA, 00701	0.074777	0.015395	0.000000	0.062131	0.098420	0.064330	0.267032	0.016540	0.401374	0.000000	0.000000
CA, 00702	0.000000	0.000000	0.027075	0.039382	0.049227	0.199370	0.267032	0.000000	0.417914	0.000000	0.000000
CA, 01100	0.000000	0.015998	0.002758	0.012412	0.043580	0.006068	0.222763	0.112388	0.584034	0.000000	0.000000
CA, 01301	0.117875	0.000000	0.000000	0.000000	0.051079	0.086442	0.033613	0.318292	0.392698	0.000000	0.000000
CA, 01302	0.000000	0.058712	0.096875	0.000000	0.000000	0.099810	0.033613	0.129271	0.581719	0.000000	0.000000
CA, 01303	0.000000	0.196002	0.000000	0.000000	0.059395	0.000000	0.033613	0.077212	0.633779	0.000000	0.000000
CA, 01304	0.000000	0.035601	0.047984	0.017542	0.025282	0.128988	0.033613	0.173998	0.536993	0.000000	0.000000
CA, 01305	0.051641	0.007377	0.033725	0.022835	0.013701	0.126118	0.033613	0.081782	0.629208	0.000000	0.000000
CA, 01306	0.000000	0.000000	0.000000	0.040062	0.000000	0.215335	0.033613	0.085171	0.625820	0.000000	0.000000
CA, 01307	0.044203	0.044203	0.087179	0.000000	0.000000	0.079812	0.033613	0.038641	0.672350	0.000000	0.000000
CA, 01308	0.000000	0.000000	0.000000	0.000000	0.000000	0.255397	0.033613	0.023195	0.687795	0.000000	0.000000
CA, 01309	0.043108	0.072390	0.067509	0.000000	0.053682	0.018707	0.033613	0.008443	0.702547	0.000000	0.000000
CA, 01500	0.026524	0.026014	0.012242	0.000000	0.000000	0.017853	0.499237	0.000000	0.418130	0.000000	0.000000
CA, 01700	0.000000	0.000000	0.000000	0.000000	0.164481	0.000000	0.031506	0.018351	0.785662	0.000000	0.000000
CA, 01901	0.057583	0.000000	0.000000	0.094734	0.116095	0.009288	0.088085	0.028277	0.605937	0.000000	0.000000
CA, 01902	0.004493	0.000000	0.021340	0.111192	0.066266	0.074409	0.088085	0.007822	0.626392	0.000000	0.000000
CA, 01903	0.120140	0.000000	0.030527	0.063024	0.034466	0.029543	0.088085	0.000000	0.634214	0.000000	0.000000
CA, 01904	0.055069	0.041420	0.019533	0.090135	0.045656	0.025887	0.088085	0.063001	0.571213	0.000000	0.000000
CA, 01905	0.066407	0.010349	0.000000	0.061232	0.118152	0.021561	0.088085	0.025692	0.608523	0.000000	0.000000
CA, 01906	0.010732	0.000000	0.024819	0.076468	0.080493	0.085188	0.088085	0.012827	0.621388	0.000000	0.000000
CA, 01907	0.033616	0.036540	0.000000	0.061386	0.146158	0.000000	0.088085	0.000000	0.634214	0.000000	0.000000
CA, 02300	0.006125	0.008421	0.021436	0.078473	0.087660	0.000000	0.259310	0.106184	0.432390	0.000000	0.000000
CA, 02500	0.023709	0.000000	0.000000	0.049111	0.125317	0.045724	0.265558	0.038402	0.452180	0.000000	0.000000
CA, 02901	0.000000	0.029085	0.011105	0.056583	0.011634	0.076678	0.160750	0.000000	0.654165	0.000000	0.000000
CA, 02902	0.004284	0.040702	0.020565	0.044986	0.010283	0.064266	0.160750	0.026490	0.627675	0.000000	0.000000
CA, 02903	0.002535	0.084683	0.033468	0.024340	0.013691	0.026368	0.160750	0.021174	0.632991	0.000000	0.000000
CA, 02904	0.000000	0.000000	0.000000	0.070205	0.114881	0.000000	0.160750	0.000000	0.654165	0.000000	0.000000
CA, 02905	0.036660	0.048283	0.013412	0.004918	0.046048	0.035765	0.160750	0.012362	0.641802	0.000000	0.000000
CA, 03100	0.025270	0.000000	0.039526	0.060260	0.114041	0.045357	0.180681	0.004718	0.530146	0.000000	0.000000
CA, 03300	0.031109	0.005703	0.000000	0.038886	0.000000	0.011925	0.406901	0.013154	0.492322	0.000000	0.000000
CA, 03701	0.000000	0.000000	0.236061	0.000000	0.000000	0.236061	0.034243	0.041136	0.452499	0.000000	0.000000
CA, 03702	0.000000	0.000000	0.104090	0.083644	0.057621	0.226767	0.034243	0.046205	0.447430	0.000000	0.000000
CA, 03703	0.033248	0.000000	0.263767	0.000000	0.000000	0.175106	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03704	0.000000	0.000000	0.069694	0.000000	0.101169	0.301259	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03705	0.000000	0.000000	0.119164	0.006476	0.005181	0.341301	0.034243	0.137121	0.356515	0.000000	0.000000
CA, 03706	0.174542	0.000000	0.048643	0.000000	0.051504	0.197433	0.034243	0.069807	0.423829	0.000000	0.000000
CA, 03707	0.035477	0.000000	0.152825	0.103703	0.000000	0.180116	0.034243	0.030326	0.463310	0.000000	0.000000
CA, 03708	0.073441	0.000000	0.290267	0.000000	0.000000	0.108413	0.034243	0.106521	0.387114	0.000000	0.000000
CA, 03709	0.000000	0.000000	0.000000	0.000000	0.000000	0.472122	0.034243	0.041136	0.452499	0.000000	0.000000
CA, 03710	0.000000	0.000000	0.365002	0.000000	0.000000	0.107120	0.034243	0.141488	0.352148	0.000000	0.000000
CA, 03711	0.096025	0.000000	0.088023	0.064016	0.045345	0.178713	0.034243	0.226019	0.267617	0.000000	0.000000
CA, 03712	0.075164	0.000000	0.110397	0.000000	0.000000	0.286561	0.034243	0.090619	0.403017	0.000000	0.000000
CA, 03713	0.000000	0.000000	0.000000	0.000000	0.000000	0.472122	0.034243	0.161913	0.331723	0.000000	0.000000
CA, 03714	0.000000	0.000000	0.000000	0.000000	0.000000	0.472122	0.034243	0.454536	0.039100	0.000000	0.000000
CA, 03715	0.000000	0.041217	0.089928	0.000000	0.000000	0.340977	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03716	0.000000	0.000000	0.000000	0.000000	0.000000	0.472122	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03717	0.201439	0.000000	0.094424	0.000000	0.176259	0.000000	0.034243	0.051752	0.441884	0.000000	0.000000
CA, 03718	0.007858	0.020954	0.127034	0.006548	0.034050	0.275677	0.034243	0.204186	0.289450	0.000000	0.000000
CA, 03719	0.005117	0.014419	0.025118	0.068376	0.031165	0.327927	0.034243	0.273814	0.219822	0.000000	0.000000
CA, 03720	0.198291	0.000000	0.035072	0.000000	0.000000	0.238759	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03721	0.029576	0.000000	0.083251	0.000000	0.026838	0.332457	0.034243	0.042555	0.451081	0.000000	0.000000
CA, 03722	0.094424	0.000000	0.160087	0.007055	0.026591	0.183965	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03723	0.063507	0.000000	0.211410	0.000000	0.011699	0.185506	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03724	0.012309	0.000000	0.080885	0.032530	0.031651	0.314748	0.034243	0.070868	0.422767	0.000000	0.000000
CA, 03725	0.016438	0.005390	0.018055	0.001886	0.000000	0.430353	0.034243	0.150946	0.342689	0.000000	0.000000
CA, 03726	0.337230	0.054599	0.000000	0.000000	0.000000	0.080293	0.034243	0.015767	0.477869	0.000000	0.000000
CA, 03727	0.185082	0.000000	0.116894	0.000000	0.040263	0.129882	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03728	0.000000	0.009543	0.177799	0.020593	0.082872	0.181315	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03729	0.112532	0.000000	0.095140	0.006138	0.042967	0.215345	0.034243	0.026445	0.467191	0.000000	0.000000
CA, 03730	0.079210	0.010195	0.094895	0.000000	0.046271	0.241551	0.034243	0.095804	0.397831	0.000000	0.000000
CA, 03731	0.031329	0.000000	0.140616	0.000000	0.090344	0.209832	0.034243	0.145740	0.347896	0.000000	0.000000
CA, 03732	0.042811	0.010552	0.062708	0.025023	0.018089	0.312939	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03733	0.019725	0.012864	0.105059	0.000000	0.038164	0.296309	0.034243	0.393574	0.100061	0.000000	0.000000
CA, 03734	0.024775	0.012621	0.108448	0.004674	0.014958	0.306645	0.034243	0.313420	0.180216	0.000000	0.000000
CA, 03735	0.019617	0.058852	0.201404	0.000000	0.000000	0.192249	0.034243	0.056618	0.437018	0.000000	0.000000
CA, 03736	0.092278	0.000000	0.128760	0.025752	0.070818	0.154513	0.034243	0.101495	0.392141	0.000000	0.000000
CA, 03737	0.078687	0.103867	0.138489	0.047212	0.000000	0.103867	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03738	0.070097	0.041233	0.094837	0.000000	0.000000	0.265955	0.034243	0.232633	0.261003	0.000000	0.000000
CA, 03739	0.000000	0.164694	0.307428	0.000000	0.000000	0.000000	0.034243	0.314625	0.179011	0.000000	0.000000
CA, 03740	0.000000	0.000000	0.000000	0.000000	0.000000	0.472122	0.034243	0.125197	0.368438	0.000000	0.000000
CA, 03741	0.000000	0.125899	0.012590	0.000000	0.251798	0.081834	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03742	0.137923	0.190971	0.087528	0.000000	0.055700	0.000000	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03743	0.000000	0.206553	0.000000	0.265568	0.000000	0.000000	0.034243	0.236945	0.256691	0.000000	0.000000
CA, 03744	0.013533	0.007366	0.021242	0.004111	0.000000	0.425869	0.034243	0.295047	0.198589	0.000000	0.000000
CA, 03745	0.062429	0.087141	0.102748	0.055926	0.066331	0.097546	0.034243	0.329828	0.163807	0.000000	0.000000
CA, 03746	0.030913	0.000000	0.112410	0.049179	0.021077	0.258543	0.034243	0.284215	0.209421	0.000000	0.000000
CA, 03747	0.000000	0.000000	0.000000	0.472122	0.000000	0.000000	0.034243	0.103428	0.390207	0.000000	0.000000
CA, 03748	0.020384	0.000000	0.028620	0.015030	0.010089	0.397999	0.034243	0.081007	0.412629	0.000000	0.000000
CA, 03749	0.075319	0.000000	0.036741	0.128593	0.000000	0.231468	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03750	0.076828	0.000000	0.123916	0.000000	0.050806	0.220571	0.034243	0.201589	0.292046	0.000000	0.000000
CA, 03751	0.000000	0.058268	0.020917	0.245025	0.000000	0.147912	0.034243	0.282360	0.211276	0.000000	0.000000
CA, 03752	0.000000	0.000000	0.058262	0.106478	0.098442	0.208939	0.034243	0.361197	0.132439	0.000000	0.000000
CA, 03753	0.000000	0.000000	0.077638	0.000000	0.083933	0.310551	0.034243	0.061011	0.432625	0.000000	0.000000
CA, 03754	0.078095	0.106494	0.000000	0.000000	0.173940	0.113593	0.034243	0.241951	0.251685	0.000000	0.000000
CA, 03755	0.000000	0.000000	0.000000	0.227921	0.000000	0.244201	0.034243	0.083825	0.409811	0.000000	0.000000
CA, 03756	0.000000	0.000000	0.472122	0.000000	0.000000	0.000000	0.034243	0.292347	0.201288	0.000000	0.000000
CA, 03757	0.045887	0.000000	0.023453	0.139699	0.041808	0.221275	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03758	0.071588	0.009062	0.190299	0.022655	0.017217	0.161301	0.034243	0.157663	0.335973	0.000000	0.000000
CA, 03759	0.217656	0.000000	0.020805	0.000000	0.150439	0.083221	0.034243	0.335501	0.158134	0.000000	0.000000
CA, 03760	0.000000	0.000000	0.259667	0.212455	0.000000	0.000000	0.034243	0.060892	0.432744	0.000000	0.000000
CA, 03761	0.000000	0.000000	0.472122	0.000000	0.000000	0.000000	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03762	0.052935	0.000000	0.165958	0.000000	0.061519	0.191710	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03763	0.115803	0.000000	0.204883	0.000000	0.000000	0.151435	0.034243	0.000000	0.493636	0.000000	0.000000
CA, 03764	0.190372	0.000000	0.000000	0.000000	0.000000	0.281750	0.034243	0.258571	0.235065	0.000000	0.000000
CA, 03765	0.000000	0.000000	0.000000	0.472122	0.000000	0.000000	0.034243	0.077265	0.416371	0.000000	0.000000
CA, 03766	0.047309	0.021723	0.035240	0.025585	0.030413	0.311851	0.034243	0.251595	0.242041	0.000000	0.000000
CA, 03767	0.084638	0.018515	0.138859	0.072736	0.030417	0.126957	0.034243	0.072832	0.420804	0.000000	0.000000
CA, 03768	0.000000	0.000000	0.228104	0.000000	0.000000	0.244018	0.034243	0.114799	0.378837	0.000000	0.000000
CA, 03769	0.078687	0.078687	0.078687	0.078687	0.078687	0.078687	0.034243	0.115081	0.378555	0.000000	0.000000
CA, 03900	0.017317	0.017317	0.017317	0.017317	0.017317	0.017317	0.221174	0.000000	0.674922	0.000000	0.000000
CA, 04101	0.000000	0.000000	0.000000	0.074601	0.000000	0.253644	0.033496	0.000000	0.638259	0.000000	0.000000
