Time,Heating:Electricity  [kwh],Heating:Gas  [kbtu],Cooling:Electricity  [kwh],InteriorLights:Electricity  [kwh],ExteriorLights:Electricity  [kwh],InteriorEquipment:Electricity  [kwh],InteriorEquipment:Gas  [kbtu],Fans:Electricity  [kwh],Pumps:Electricity  [kwh],WaterSystems:Electricity  [kwh],WaterSystems:Gas  [kbtu],WaterSystems:Water  [gal],Electricity:Facility  [kwh],Gas:Facility  [kbtu],Water:Facility  [gal]
2009/01/02 15:00:00,0.0,0.0,0.131,0.097,0.012,1.106,0.093,0.075,0.031,0.0,2.343,3.126,1.452,2.436,3.126
2009/01/02 16:00:00,0.0,0.0,0.106,0.104,0.013,0.663,0.09,0.062,0.031,0.0,0.0,0.0,0.979,0.09,0.0
2009/01/02 17:00:00,0.0,0.0,0.119,0.125,0.015,0.852,0.101,0.069,0.031,0.0,1.103,0.0,1.212,1.204,0.0
2009/01/02 18:00:00,0.0,0.0,0.156,0.166,0.02,1.14,0.106,0.093,0.031,0.0,0.0,0.0,1.606,0.106,0.0
2009/01/02 19:00:00,0.0,0.0,0.164,0.208,0.025,1.197,0.084,0.127,0.031,0.0,1.103,0.0,1.753,1.187,0.0
2009/01/02 20:00:00,0.0,0.0,0.23,0.219,0.026,1.136,0.074,0.177,0.031,0.0,11.394,23.925,1.819,11.468,23.925
2009/01/02 21:00:00,0.0,0.0,0.195,0.187,0.022,1.134,0.066,0.139,0.031,0.0,0.794,0.0,1.709,0.86,0.0
2009/01/02 22:00:00,0.0,0.0,0.174,0.142,0.017,1.086,0.062,0.13,0.031,0.0,0.0,0.0,1.58,0.062,0.0
2009/01/02 23:00:00,0.0,0.0,0.157,0.122,0.015,0.932,0.051,0.091,0.031,0.0,1.103,0.0,1.348,1.154,0.0
2009/01/03 00:00:00,0.0,0.0,0.125,0.054,0.007,0.799,0.044,0.071,0.031,0.0,0.0,0.0,1.087,0.044,0.0
2009/01/03 01:00:00,0.0,0.0,0.102,0.027,0.003,0.66,0.032,0.059,0.031,0.0,1.103,0.0,0.882,1.135,0.0
2009/01/03 02:00:00,0.0,0.0,0.103,0.016,0.002,0.618,0.021,0.058,0.031,0.0,0.0,0.0,0.828,0.021,0.0
2009/01/03 03:00:00,0.0,0.0,0.109,0.011,0.001,0.607,0.017,0.063,0.031,0.0,1.103,0.0,0.822,1.12,0.0
2009/01/03 04:00:00,0.0,0.0,0.11,0.011,0.001,0.592,0.017,0.063,0.031,0.0,0.0,0.0,0.809,0.017,0.0
2009/01/03 05:00:00,0.0,0.0,0.102,0.012,0.001,0.563,0.025,0.054,0.031,0.0,1.103,0.0,0.763,1.128,0.0
2009/01/03 06:00:00,0.0,0.0,0.101,0.033,0.004,0.616,0.037,0.055,0.031,0.0,0.0,0.0,0.84,0.037,0.0
2009/01/03 07:00:00,0.0,0.0,0.067,0.077,0.009,0.758,0.052,0.03,0.031,0.0,1.103,0.0,0.972,1.155,0.0
2009/01/03 08:00:00,0.0,0.0,0.164,0.098,0.012,0.832,0.068,0.108,0.031,0.0,8.232,17.94,1.245,8.299,17.94
2009/01/03 09:00:00,0.0,0.0,0.126,0.104,0.012,0.694,0.099,0.074,0.031,0.0,1.103,0.0,1.041,1.202,0.0
2009/01/03 10:00:00,0.0,0.0,0.14,0.107,0.013,0.575,0.127,0.082,0.031,0.0,0.0,0.0,0.948,0.127,0.0
2009/01/03 11:00:00,0.0,0.0,0.147,0.104,0.012,0.576,0.132,0.114,0.031,0.0,1.103,0.0,0.984,1.235,0.0
2009/01/03 12:00:00,0.0,0.0,0.103,0.1,0.012,0.625,0.128,0.063,0.031,0.0,0.0,0.0,0.934,0.128,0.0
2009/01/03 13:00:00,0.0,0.0,0.144,0.097,0.012,0.611,0.125,0.122,0.031,0.0,1.103,0.0,1.017,1.228,0.0
2009/01/03 14:00:00,0.0,0.0,0.159,0.096,0.012,0.623,0.1,0.138,0.031,0.0,4.349,8.752,1.059,4.45,8.752
2009/01/03 15:00:00,0.0,0.0,0.14,0.097,0.012,0.675,0.093,0.113,0.031,0.0,0.747,0.0,1.068,0.84,0.0
2009/01/03 16:00:00,0.0,0.0,0.15,0.104,0.013,0.663,0.09,0.09,0.031,0.0,0.356,0.0,1.05,0.446,0.0
2009/01/03 17:00:00,0.0,0.0,0.143,0.125,0.015,0.852,0.101,0.098,0.031,0.0,0.0,0.0,1.265,0.101,0.0
2009/01/03 18:00:00,0.0,0.0,0.149,0.166,0.02,1.14,0.106,0.126,0.031,0.0,1.103,0.0,1.631,1.209,0.0
2009/01/03 19:00:00,0.0,0.0,0.199,0.208,0.025,1.197,0.084,0.153,0.031,0.0,10.243,20.246,1.813,10.326,20.246
2009/01/03 20:00:00,0.0,0.0,0.21,0.219,0.026,1.633,0.074,0.159,0.031,0.0,2.411,3.605,2.277,2.486,3.605
2009/01/03 21:00:00,0.0,0.0,0.183,0.187,0.022,1.134,0.066,0.143,0.031,0.0,1.103,0.0,1.7,1.17,0.0
2009/01/03 22:00:00,0.0,0.0,0.173,0.142,0.017,1.086,0.062,0.138,0.031,0.0,0.0,0.0,1.587,0.062,0.0
2009/01/03 23:00:00,0.0,0.0,0.154,0.122,0.015,0.932,0.051,0.126,0.031,0.0,1.103,0.0,1.379,1.154,0.0
2009/01/04 00:00:00,0.0,0.0,0.147,0.054,0.007,0.799,0.044,0.093,0.031,0.0,0.0,0.0,1.131,0.044,0.0
2009/01/04 01:00:00,0.0,0.0,0.129,0.027,0.003,0.66,0.032,0.078,0.031,0.0,1.103,0.0,0.928,1.135,0.0
2009/01/04 02:00:00,0.0,0.0,0.113,0.016,0.002,0.618,0.021,0.07,0.031,0.0,0.0,0.0,0.849,0.021,0.0
2009/01/04 03:00:00,0.0,0.0,0.102,0.011,0.001,0.607,0.017,0.062,0.031,0.0,0.0,0.0,0.814,0.017,0.0
2009/01/04 04:00:00,0.0,0.0,0.101,0.011,0.001,0.592,0.017,0.057,0.031,0.0,1.103,0.0,0.794,1.12,0.0
2009/01/04 05:00:00,0.0,0.0,0.101,0.012,0.001,0.563,0.025,0.052,0.031,0.0,0.0,0.0,0.761,0.025,0.0
2009/01/04 06:00:00,0.0,0.0,0.101,0.033,0.004,0.616,0.037,0.055,0.031,0.0,1.103,0.0,0.84,1.14,0.0
2009/01/04 07:00:00,0.0,0.0,0.033,0.077,0.009,0.758,0.052,0.017,0.031,0.0,1.103,2.235,0.926,1.155,2.235
2009/01/04 08:00:00,0.0,0.0,0.199,0.098,0.012,0.832,0.068,0.153,0.031,0.0,18.001,34.688,1.325,18.068,34.688
2009/01/04 09:00:00,0.0,0.0,0.123,0.104,0.012,0.694,0.099,0.074,0.031,0.0,0.0,0.0,1.039,0.099,0.0
2009/01/04 10:00:00,0.0,0.0,0.13,0.107,0.013,0.575,0.127,0.078,0.031,0.0,0.607,0.0,0.934,0.734,0.0
2009/01/04 11:00:00,0.0,0.0,0.147,0.104,0.012,0.617,0.132,0.088,0.031,0.0,0.496,1.096,0.999,0.628,1.096
2009/01/04 12:00:00,0.0,0.0,0.101,0.1,0.012,0.625,0.128,0.054,0.031,0.0,1.103,0.0,0.923,1.23,0.0
2009/01/04 13:00:00,0.0,0.0,0.138,0.097,0.012,0.611,0.125,0.119,0.031,0.0,0.0,0.483,1.007,0.125,0.483
2009/01/04 14:00:00,0.0,0.0,0.143,0.096,0.012,0.623,0.1,0.121,0.031,0.0,1.15,1.406,1.025,1.25,1.406
2009/01/04 15:00:00,0.0,0.0,0.143,0.097,0.012,0.675,0.093,0.121,0.031,0.0,1.103,0.0,1.079,1.196,0.0
2009/01/04 16:00:00,0.0,0.0,0.147,0.104,0.013,0.699,0.09,0.094,0.031,0.0,1.103,0.865,1.089,1.193,0.865
2009/01/04 17:00:00,0.0,0.0,0.142,0.125,0.015,0.852,0.101,0.098,0.031,0.0,0.0,0.0,1.264,0.101,0.0
2009/01/04 18:00:00,0.0,0.0,0.148,0.166,0.02,1.14,0.106,0.125,0.031,0.0,1.103,0.0,1.629,1.209,0.0
2009/01/04 19:00:00,0.0,0.0,0.172,0.208,0.025,1.197,0.084,0.138,0.031,0.0,2.428,4.619,1.772,2.511,4.619
2009/01/04 20:00:00,0.0,0.0,0.172,0.219,0.026,1.136,0.074,0.137,0.031,0.0,0.0,0.41,1.721,0.074,0.41
2009/01/04 21:00:00,0.0,0.0,0.182,0.187,0.022,1.18,0.066,0.142,0.031,0.0,2.248,2.064,1.745,2.315,2.064
2009/01/04 22:00:00,0.0,0.0,0.17,0.142,0.017,1.086,0.062,0.135,0.031,0.0,0.0,0.0,1.58,0.062,0.0
2009/01/04 23:00:00,0.0,0.0,0.152,0.122,0.015,0.932,0.051,0.124,0.031,0.0,2.298,2.817,1.376,2.349,2.817
2009/01/05 00:00:00,0.0,0.0,0.146,0.054,0.007,0.799,0.044,0.097,0.031,0.0,1.341,3.34,1.133,1.385,3.34
2009/01/05 01:00:00,0.0,0.0,0.124,0.027,0.003,0.66,0.032,0.074,0.031,0.0,0.938,0.0,0.92,0.97,0.0
2009/01/05 02:00:00,0.0,0.0,0.108,0.016,0.002,0.618,0.021,0.066,0.031,0.0,0.0,0.0,0.84,0.021,0.0
2009/01/05 03:00:00,0.0,0.0,0.101,0.011,0.001,0.607,0.017,0.061,0.031,0.0,1.103,0.0,0.813,1.12,0.0
2009/01/05 04:00:00,0.0,0.0,0.101,0.011,0.001,0.592,0.017,0.057,0.031,0.0,0.0,0.0,0.794,0.017,0.0
2009/01/05 05:00:00,0.0,0.0,0.101,0.012,0.001,0.563,0.025,0.053,0.031,0.0,1.103,0.0,0.762,1.128,0.0
2009/01/05 06:00:00,0.0,0.0,0.101,0.033,0.004,0.616,0.037,0.057,0.031,0.0,1.182,2.842,0.842,1.219,2.842
2009/01/05 07:00:00,0.0,0.0,0.042,0.077,0.009,0.758,0.052,0.021,0.031,0.0,1.103,0.055,0.939,1.155,0.055
2009/01/05 08:00:00,0.0,0.0,0.118,0.098,0.012,0.832,0.068,0.072,0.031,0.0,0.0,0.0,1.163,0.068,0.0
2009/01/05 09:00:00,0.0,0.0,0.103,0.104,0.012,0.694,0.099,0.063,0.031,0.0,1.103,0.474,1.007,1.202,0.474
2009/01/05 10:00:00,0.0,0.0,0.103,0.107,0.013,0.651,0.127,0.059,0.031,0.0,1.181,3.009,0.964,1.308,3.009
2009/01/05 11:00:00,0.0,0.0,0.11,0.104,0.012,0.576,0.132,0.068,0.031,0.0,1.103,0.628,0.901,1.235,0.628
2009/01/05 12:00:00,0.0,0.0,0.07,0.1,0.012,0.625,0.128,0.032,0.031,0.0,4.044,6.763,0.869,4.172,6.763
2009/01/05 13:00:00,0.0,0.0,0.11,0.097,0.012,0.611,0.125,0.069,0.031,0.0,1.17,1.029,0.929,1.296,1.029
2009/01/05 14:00:00,0.0,0.0,0.105,0.096,0.012,0.623,0.1,0.066,0.031,0.0,1.187,1.579,0.933,1.287,1.579
2009/01/05 15:00:00,0.0,0.0,0.103,0.097,0.012,0.675,0.093,0.063,0.031,0.0,1.183,1.454,0.981,1.276,1.454
2009/01/05 16:00:00,0.0,0.0,0.101,0.104,0.013,0.663,0.09,0.059,0.031,0.0,1.198,1.406,0.971,1.289,1.406
2009/01/05 17:00:00,0.0,0.0,0.11,0.125,0.015,0.852,0.101,0.069,0.031,0.0,0.0,0.002,1.203,0.101,0.002
2009/01/05 18:00:00,0.0,0.0,0.141,0.166,0.02,1.14,0.106,0.086,0.031,0.0,1.103,0.0,1.584,1.209,0.0
2009/01/05 19:00:00,0.0,0.0,0.144,0.208,0.025,1.197,0.084,0.121,0.031,0.0,2.487,3.551,1.727,2.57,3.551
2009/01/05 20:00:00,0.0,0.0,0.144,0.219,0.026,1.136,0.074,0.12,0.031,0.0,0.0,0.0,1.676,0.074,0.0
2009/01/05 21:00:00,0.0,0.0,0.146,0.187,0.022,1.134,0.066,0.121,0.031,0.0,0.092,0.0,1.641,0.158,0.0
2009/01/05 22:00:00,0.0,0.0,0.15,0.142,0.017,1.086,0.062,0.111,0.031,0.0,3.572,4.576,1.536,3.634,4.576
2009/01/05 23:00:00,0.0,0.0,0.142,0.122,0.015,0.932,0.051,0.084,0.031,0.0,0.0,0.0,1.325,0.051,0.0
2009/01/06 00:00:00,0.0,0.0,0.126,0.054,0.007,0.799,0.044,0.075,0.031,0.0,1.152,0.859,1.092,1.196,0.859
2009/01/06 01:00:00,0.0,0.0,0.107,0.027,0.003,0.66,0.032,0.065,0.031,0.0,1.177,1.193,0.894,1.209,1.193
2009/01/06 02:00:00,0.0,0.0,0.101,0.016,0.002,0.618,0.021,0.058,0.031,0.0,0.0,0.435,0.826,0.021,0.435
2009/01/06 03:00:00,0.0,0.0,0.101,0.011,0.001,0.607,0.017,0.052,0.031,0.0,1.103,0.0,0.804,1.121,0.0
2009/01/06 04:00:00,0.0,0.0,0.095,0.011,0.001,0.592,0.017,0.041,0.031,0.0,0.0,0.0,0.771,0.017,0.0
2009/01/06 05:00:00,0.0,0.0,0.09,0.012,0.001,0.563,0.025,0.038,0.031,0.0,1.103,0.0,0.735,1.128,0.0
2009/01/06 06:00:00,0.0,0.0,0.097,0.033,0.004,0.616,0.037,0.041,0.031,0.0,0.0,0.0,0.821,0.037,0.0
2009/01/06 07:00:00,0.0,0.0,0.088,0.077,0.009,0.758,0.052,0.06,0.031,0.0,14.657,27.674,1.023,14.709,27.674
2009/01/06 08:00:00,0.0,0.0,0.103,0.098,0.012,0.832,0.068,0.059,0.031,0.0,1.255,2.144,1.135,1.322,2.144
2009/01/06 09:00:00,0.0,0.0,0.101,0.104,0.012,0.694,0.099,0.055,0.031,0.0,0.0,0.004,0.998,0.099,0.004
2009/01/06 10:00:00,0.0,0.0,0.101,0.107,0.013,0.575,0.127,0.049,0.031,0.0,1.103,1.619,0.877,1.23,1.619
2009/01/06 11:00:00,0.0,0.0,0.101,0.104,0.012,0.576,0.132,0.044,0.031,0.0,1.103,0.0,0.869,1.235,0.0
2009/01/06 12:00:00,0.0,0.0,0.0,0.1,0.012,0.625,0.128,0.0,0.0,0.0,1.147,0.711,0.737,1.274,0.711
2009/01/06 13:00:00,0.0,0.0,0.091,0.097,0.012,0.611,0.125,0.041,0.031,0.0,0.0,0.754,0.883,0.125,0.754
2009/01/06 14:00:00,0.0,0.0,0.1,0.096,0.012,0.623,0.1,0.045,0.031,0.0,1.103,1.024,0.906,1.203,1.024
2009/01/06 15:00:00,0.0,0.0,0.101,0.097,0.012,0.778,0.093,0.048,0.031,0.0,1.211,2.435,1.068,1.304,2.435
2009/01/06 16:00:00,0.0,0.0,0.101,0.104,0.013,0.663,0.09,0.052,0.031,0.0,1.004,0.064,0.964,1.094,0.064
2009/01/06 17:00:00,0.0,0.0,0.102,0.125,0.015,0.852,0.101,0.06,0.031,0.0,1.205,1.505,1.186,1.306,1.505
2009/01/06 18:00:00,0.0,0.0,0.12,0.166,0.02,1.14,0.106,0.072,0.031,0.0,0.0,0.0,1.549,0.106,0.0
2009/01/06 19:00:00,0.0,0.0,0.145,0.208,0.025,1.197,0.084,0.09,0.031,0.0,1.103,1.221,1.697,1.187,1.221
2009/01/06 20:00:00,0.0,0.0,0.144,0.219,0.026,1.136,0.074,0.112,0.031,0.0,2.294,1.973,1.668,2.368,1.973
2009/01/06 21:00:00,0.0,0.0,0.146,0.187,0.022,1.134,0.066,0.118,0.031,0.0,0.0,0.0,1.638,0.066,0.0
2009/01/06 22:00:00,0.0,0.0,0.145,0.142,0.017,1.086,0.062,0.117,0.031,0.0,1.136,0.52,1.538,1.198,0.52
2009/01/06 23:00:00,0.0,0.0,0.152,0.122,0.015,0.932,0.051,0.087,0.031,0.0,0.0,0.0,1.339,0.051,0.0
2009/01/07 00:00:00,0.0,0.0,0.142,0.054,0.007,0.799,0.044,0.082,0.031,0.0,1.104,0.087,1.115,1.148,0.087
2009/01/07 01:00:00,0.0,0.0,0.119,0.027,0.003,0.66,0.032,0.07,0.031,0.0,0.0,0.0,0.91,0.032,0.0
2009/01/07 02:00:00,0.0,0.0,0.101,0.016,0.002,0.618,0.021,0.058,0.031,0.0,1.103,0.0,0.826,1.124,0.0
2009/01/07 03:00:00,0.0,0.0,0.101,0.011,0.001,0.607,0.017,0.058,0.031,0.0,0.0,0.072,0.81,0.017,0.072
2009/01/07 04:00:00,0.0,0.0,0.101,0.011,0.001,0.592,0.017,0.056,0.031,0.0,1.103,0.0,0.793,1.12,0.0
2009/01/07 05:00:00,0.0,0.0,0.101,0.012,0.001,0.563,0.025,0.054,0.031,0.0,0.0,0.0,0.763,0.025,0.0
2009/01/07 06:00:00,0.0,0.0,0.149,0.033,0.004,0.616,0.037,0.103,0.031,0.0,11.207,22.147,0.936,11.243,22.147
2009/01/07 07:00:00,0.0,0.0,0.075,0.077,0.009,0.758,0.052,0.031,0.031,0.0,1.937,2.282,0.981,1.989,2.282
2009/01/07 08:00:00,0.0,0.0,0.128,0.098,0.012,0.832,0.068,0.074,0.031,0.0,0.0,0.0,1.175,0.068,0.0
2009/01/07 09:00:00,0.0,0.0,0.122,0.104,0.012,0.749,0.099,0.071,0.031,0.0,2.415,3.516,1.088,2.514,3.516
2009/01/07 10:00:00,0.0,0.0,0.105,0.107,0.013,0.635,0.127,0.061,0.031,0.0,1.159,1.461,0.95,1.286,1.461
2009/01/07 11:00:00,0.0,0.0,0.102,0.104,0.012,0.597,0.132,0.059,0.031,0.0,0.0,0.49,0.904,0.132,0.49
2009/01/07 12:00:00,0.0,0.0,0.007,0.1,0.012,0.625,0.128,0.002,0.01,0.0,2.249,2.118,0.756,2.377,2.118
2009/01/07 13:00:00,0.0,0.0,0.103,0.097,0.012,0.654,0.125,0.056,0.031,0.0,1.25,3.107,0.953,1.376,3.107
2009/01/07 14:00:00,0.0,0.0,0.102,0.096,0.012,0.623,0.1,0.057,0.031,0.0,1.2,1.578,0.92,1.301,1.578
2009/01/07 15:00:00,0.0,0.0,0.101,0.097,0.012,0.675,0.093,0.057,0.031,0.0,1.103,0.0,0.973,1.196,0.0
2009/01/07 16:00:00,0.0,0.0,0.102,0.104,0.013,0.663,0.09,0.058,0.031,0.0,1.174,1.558,0.971,1.264,1.558
2009/01/07 17:00:00,0.0,0.0,0.122,0.125,0.015,1.048,0.101,0.073,0.031,0.0,1.176,1.417,1.414,1.277,1.417
2009/01/07 18:00:00,0.0,0.0,0.158,0.166,0.02,1.461,0.106,0.102,0.031,0.0,2.398,2.763,1.938,2.504,2.763
2009/01/07 19:00:00,0.0,0.0,0.144,0.208,0.025,1.197,0.084,0.117,0.031,0.0,0.0,0.0,1.723,0.084,0.0
2009/01/07 20:00:00,0.0,0.0,0.161,0.219,0.026,1.136,0.074,0.127,0.031,0.0,2.521,4.421,1.699,2.595,4.421
2009/01/07 21:00:00,0.0,0.0,0.162,0.187,0.022,1.134,0.066,0.128,0.031,0.0,1.103,1.224,1.664,1.169,1.224
2009/01/07 22:00:00,0.0,0.0,0.196,0.142,0.017,1.086,0.062,0.145,0.031,0.0,10.681,19.522,1.617,10.743,19.522
2009/01/07 23:00:00,0.0,0.0,0.151,0.122,0.015,0.932,0.051,0.121,0.031,0.0,0.0,0.0,1.372,0.051,0.0
2009/01/08 00:00:00,0.0,0.0,0.158,0.054,0.007,0.799,0.044,0.107,0.031,0.0,5.88,11.989,1.156,5.924,11.989
2009/01/08 01:00:00,0.0,0.0,0.123,0.027,0.003,0.66,0.032,0.073,0.031,0.0,1.103,0.0,0.917,1.135,0.0
2009/01/08 02:00:00,0.0,0.0,0.11,0.016,0.002,0.618,0.021,0.066,0.031,0.0,0.0,0.0,0.843,0.021,0.0
2009/01/08 03:00:00,0.0,0.0,0.102,0.011,0.001,0.607,0.017,0.059,0.031,0.0,1.103,0.0,0.811,1.121,0.0
2009/01/08 04:00:00,0.0,0.0,0.101,0.011,0.001,0.592,0.017,0.054,0.031,0.0,0.0,0.0,0.791,0.017,0.0
2009/01/08 05:00:00,0.0,0.0,0.101,0.012,0.001,0.563,0.025,0.051,0.031,0.0,1.103,0.0,0.759,1.128,0.0
2009/01/08 06:00:00,0.0,0.0,0.101,0.033,0.004,0.616,0.037,0.052,0.031,0.0,0.0,0.0,0.837,0.037,0.0
2009/01/08 07:00:00,0.0,0.0,0.0,0.077,0.009,0.758,0.052,0.0,0.0,0.0,1.103,0.0,0.844,1.155,0.0
2009/01/08 08:00:00,0.0,0.0,0.16,0.098,0.012,0.832,0.068,0.115,0.031,0.0,11.381,28.029,1.247,11.449,28.029
2009/01/08 09:00:00,0.0,0.0,0.125,0.104,0.012,0.694,0.099,0.072,0.029,0.0,2.891,0.0,1.037,2.99,0.0
2009/01/08 10:00:00,0.0,0.0,0.129,0.107,0.013,0.575,0.127,0.076,0.031,0.0,0.0,0.0,0.931,0.127,0.0
2009/01/08 11:00:00,0.0,0.0,0.15,0.104,0.012,0.576,0.132,0.087,0.031,0.0,1.103,0.0,0.96,1.235,0.0
2009/01/08 12:00:00,0.0,0.0,0.101,0.1,0.012,0.625,0.128,0.055,0.031,0.0,0.0,0.0,0.924,0.128,0.0
2009/01/08 13:00:00,0.0,0.0,0.145,0.097,0.012,0.611,0.125,0.121,0.031,0.0,1.103,0.0,1.016,1.228,0.0
2009/01/08 14:00:00,0.0,0.0,0.148,0.096,0.012,0.623,0.1,0.122,0.031,0.0,0.0,0.0,1.031,0.1,0.0
2009/01/08 15:00:00,0.0,0.0,0.148,0.097,0.012,0.732,0.093,0.123,0.031,0.0,1.16,1.346,1.143,1.252,1.346
2009/01/08 16:00:00,0.0,0.0,0.147,0.104,0.013,0.681,0.09,0.098,0.031,0.0,1.103,0.443,1.074,1.193,0.443
2009/01/08 17:00:00,0.0,0.0,0.144,0.125,0.015,0.852,0.101,0.103,0.031,0.0,0.0,0.0,1.272,0.101,0.0
