grid_gid,nsrdb_gid_old,nsrdb_gid_new,egrid_subregion,state_name,county_name,wecc_ba,census_region
243465,20551,25795,NWPP,Idaho,Valley,PACE_ID,4
244579,20552,25796,NWPP,Idaho,Custer,PACE_ID,4
245079,21070,26372,NWPP,Idaho,Boise,PACE_ID,4
246947,20553,25797,NWPP,Idaho,Custer,PACE_ID,4
247300,21071,26373,NWPP,Idaho,Custer,PACE_ID,4
236892,24157,29815,NWPP,Idaho,Elmore,MAGIC_VLY,4
237197,23646,29242,NWPP,Idaho,Boise,MAGIC_VLY,4
239244,23647,29243,NWPP,Idaho,Elmore,MAGIC_VLY,4
239753,24158,29816,NWPP,Idaho,Elmore,MAGIC_VLY,4
240818,24159,29817,NWPP,Idaho,Elmore,MAGIC_VLY,4
241377,23648,29244,NWPP,Idaho,Elmore,MAGIC_VLY,4
243438,23649,29245,NWPP,Idaho,Elmore,MAGIC_VLY,4
243549,24160,29818,NWPP,Idaho,Elmore,MAGIC_VLY,4
244967,24161,29819,NWPP,Idaho,Elmore,MAGIC_VLY,4
245217,23650,29246,NWPP,Idaho,Elmore,MAGIC_VLY,4
247557,23651,29247,NWPP,Idaho,Elmore,MAGIC_VLY,4
247693,24162,29820,NWPP,Idaho,Elmore,MAGIC_VLY,4
237112,23132,28670,NWPP,Idaho,Boise,MAGIC_VLY,4
237443,22617,28099,NWPP,Idaho,Boise,MAGIC_VLY,4
239312,23133,28671,NWPP,Idaho,Boise,MAGIC_VLY,4
239345,22618,28100,NWPP,Idaho,Boise,MAGIC_VLY,4
241089,23134,28672,NWPP,Idaho,Elmore,MAGIC_VLY,4
241217,22619,28101,NWPP,Idaho,Boise,MAGIC_VLY,4
243186,23135,28673,NWPP,Idaho,Elmore,MAGIC_VLY,4
243234,22620,28102,NWPP,Idaho,Boise,MAGIC_VLY,4
245081,22621,28103,NWPP,Idaho,Elmore,MAGIC_VLY,4
245115,23136,28674,NWPP,Idaho,Elmore,MAGIC_VLY,4
247576,22622,28104,NWPP,Idaho,Elmore,MAGIC_VLY,4
247578,23137,28675,NWPP,Idaho,Elmore,MAGIC_VLY,4
213480,9601,13457,NWPP,Idaho,Latah,AVA,4
215274,9602,13458,NWPP,Idaho,Latah,AVA,4
216865,9603,13459,NWPP,Idaho,Latah,AVA,4
218747,9604,13460,NWPP,Idaho,Latah,AVA,4
220976,9605,13461,NWPP,Idaho,Latah,AVA,4
222121,9606,13462,NWPP,Idaho,Latah,AVA,4
224323,9607,13463,NWPP,Idaho,Latah,AVA,4
226041,9608,13464,NWPP,Idaho,Clearwater,AVA,4
246971,9619,13475,NWPP,Idaho,Clearwater,AVA,4
254985,9623,13479,NWPP,Idaho,Clearwater,AVA,4
213479,9160,12976,NWPP,Idaho,Latah,AVA,4
215109,9161,12977,NWPP,Idaho,Latah,AVA,4
217421,9162,12978,NWPP,Idaho,Latah,AVA,4
218700,9163,12979,NWPP,Idaho,Latah,AVA,4
220617,9164,12980,NWPP,Idaho,Latah,AVA,4
222080,9165,12981,NWPP,Idaho,Latah,AVA,4
224681,9166,12982,NWPP,Idaho,Latah,AVA,4
226134,9167,12983,NWPP,Idaho,Clearwater,AVA,4
247196,9178,12994,NWPP,Idaho,Clearwater,AVA,4
213435,1616,4495,NWPP,Idaho,Bonner,AVA,4
214895,1617,4496,NWPP,Idaho,Bonner,AVA,4
217138,1618,4497,NWPP,Idaho,Boundary,AVA,4
222108,1621,4500,NWPP,Idaho,Boundary,AVA,4
224085,1622,4501,NWPP,Idaho,Boundary,AVA,4
225610,1623,4502,NWPP,Idaho,Boundary,AVA,4
227709,1624,4503,NWPP,Idaho,Boundary,AVA,4
213792,1938,4845,NWPP,Idaho,Bonner,AVA,4
214689,1939,4846,NWPP,Idaho,Bonner,AVA,4
217358,1940,4847,NWPP,Idaho,Boundary,AVA,4
221818,1943,4850,NWPP,Idaho,Boundary,AVA,4
224636,1944,4851,NWPP,Idaho,Boundary,AVA,4
225563,1945,4852,NWPP,Idaho,Boundary,AVA,4
228186,1946,4853,NWPP,Idaho,Boundary,AVA,4
235662,5508,8762,NWPP,Idaho,Shoshone,AVA,4
231706,6691,10149,NWPP,Idaho,Shoshone,AVA,4
233563,6692,10150,NWPP,Idaho,Shoshone,AVA,4
235703,6693,10151,NWPP,Idaho,Shoshone,AVA,4
236965,6694,10152,NWPP,Idaho,Shoshone,AVA,4
213779,6282,9674,NWPP,Idaho,Kootenai,AVA,4
214804,6283,9675,NWPP,Idaho,Kootenai,AVA,4
217439,6284,9676,NWPP,Idaho,Kootenai,AVA,4
218237,6285,9677,NWPP,Idaho,Kootenai,AVA,4
220758,6286,9678,NWPP,Idaho,Kootenai,AVA,4
222309,6287,9679,NWPP,Idaho,Kootenai,AVA,4
224475,6288,9680,NWPP,Idaho,Kootenai,AVA,4
225835,6289,9681,NWPP,Idaho,Shoshone,AVA,4
228368,6290,9682,NWPP,Idaho,Shoshone,AVA,4
229730,6291,9683,NWPP,Idaho,Shoshone,AVA,4
231972,6292,9684,NWPP,Idaho,Shoshone,AVA,4
233479,6293,9685,NWPP,Idaho,Shoshone,AVA,4
235736,6294,9686,NWPP,Idaho,Shoshone,AVA,4
259610,10948,14952,NWPP,Idaho,Idaho,AVA,4
259646,10065,13964,NWPP,Idaho,Idaho,AVA,4
259666,10506,14451,NWPP,Idaho,Idaho,AVA,4
255079,11393,15470,NWPP,Idaho,Idaho,AVA,4
255325,11842,15995,NWPP,Idaho,Idaho,AVA,4
259227,11395,15472,NWPP,Idaho,Idaho,AVA,4
259479,11844,15997,NWPP,Idaho,Idaho,AVA,4
213283,5887,9211,NWPP,Idaho,Kootenai,AVA,4
214656,5888,9212,NWPP,Idaho,Kootenai,AVA,4
216758,5889,9213,NWPP,Idaho,Kootenai,AVA,4
218469,5890,9214,NWPP,Idaho,Kootenai,AVA,4
220938,5891,9215,NWPP,Idaho,Kootenai,AVA,4
222105,5892,9216,NWPP,Idaho,Kootenai,AVA,4
224721,5893,9217,NWPP,Idaho,Kootenai,AVA,4
225665,5894,9218,NWPP,Idaho,Shoshone,AVA,4
227733,5895,9219,NWPP,Idaho,Shoshone,AVA,4
229545,5896,9220,NWPP,Idaho,Shoshone,AVA,4
231800,5897,9221,NWPP,Idaho,Shoshone,AVA,4
233451,5898,9222,NWPP,Idaho,Shoshone,AVA,4
235776,5899,9223,NWPP,Idaho,Shoshone,AVA,4
213844,5496,8750,NWPP,Idaho,Kootenai,AVA,4
214725,5497,8751,NWPP,Idaho,Kootenai,AVA,4
217447,5498,8752,NWPP,Idaho,Kootenai,AVA,4
218703,5499,8753,NWPP,Idaho,Kootenai,AVA,4
220771,5500,8754,NWPP,Idaho,Kootenai,AVA,4
221912,5501,8755,NWPP,Idaho,Kootenai,AVA,4
224389,5502,8756,NWPP,Idaho,Kootenai,AVA,4
225557,5503,8757,NWPP,Idaho,Shoshone,AVA,4
228302,5504,8758,NWPP,Idaho,Shoshone,AVA,4
229622,5505,8759,NWPP,Idaho,Shoshone,AVA,4
231744,5506,8760,NWPP,Idaho,Shoshone,AVA,4
233433,5507,8761,NWPP,Idaho,Shoshone,AVA,4
233044,10052,13951,NWPP,Idaho,Clearwater,AVA,4
233128,10935,14939,NWPP,Idaho,Clearwater,AVA,4
233256,10493,14438,NWPP,Idaho,Clearwater,AVA,4
247083,10942,14946,NWPP,Idaho,Idaho,AVA,4
247217,10500,14445,NWPP,Idaho,Idaho,AVA,4
247291,10059,13958,NWPP,Idaho,Clearwater,AVA,4
255004,10504,14449,NWPP,Idaho,Idaho,AVA,4
255074,10946,14950,NWPP,Idaho,Idaho,AVA,4
255392,10063,13962,NWPP,Idaho,Idaho,AVA,4
233388,11831,15984,NWPP,Idaho,Idaho,AVA,4
233399,11382,15459,NWPP,Idaho,Idaho,AVA,4
247050,11389,15466,NWPP,Idaho,Idaho,AVA,4
247079,11838,15991,NWPP,Idaho,Idaho,AVA,4
213422,8298,12018,NWPP,Idaho,Latah,AVA,4
213836,8723,12496,NWPP,Idaho,Latah,AVA,4
214885,8724,12497,NWPP,Idaho,Latah,AVA,4
216974,8725,12498,NWPP,Idaho,Latah,AVA,4
218603,8726,12499,NWPP,Idaho,Latah,AVA,4
220851,8727,12500,NWPP,Idaho,Latah,AVA,4
222035,8728,12501,NWPP,Idaho,Latah,AVA,4
224344,8729,12502,NWPP,Idaho,Latah,AVA,4
226185,8730,12503,NWPP,Idaho,Clearwater,AVA,4
247191,8741,12514,NWPP,Idaho,Clearwater,AVA,4
247238,8316,12036,NWPP,Idaho,Shoshone,AVA,4
229915,2616,5554,NWPP,Idaho,Bonner,AVA,4
231770,4756,7846,NWPP,Idaho,Shoshone,AVA,4
247437,7903,11564,NWPP,Idaho,Shoshone,AVA,4
222182,3661,6600,NWPP,Idaho,Bonner,AVA,4
222256,3311,6250,NWPP,Idaho,Bonner,AVA,4
224153,3312,6251,NWPP,Idaho,Bonner,AVA,4
224504,3662,6601,NWPP,Idaho,Bonner,AVA,4
225768,3663,6602,NWPP,Idaho,Bonner,AVA,4
225872,3313,6252,NWPP,Idaho,Bonner,AVA,4
227818,3314,6253,NWPP,Idaho,Bonner,AVA,4
227882,3664,6603,NWPP,Idaho,Bonner,AVA,4
229411,3665,6604,NWPP,Idaho,Bonner,AVA,4
229668,3315,6254,NWPP,Idaho,Bonner,AVA,4
221871,4011,6950,NWPP,Idaho,Bonner,AVA,4
224638,4012,6951,NWPP,Idaho,Bonner,AVA,4
225774,4013,6952,NWPP,Idaho,Shoshone,AVA,4
227722,4014,6953,NWPP,Idaho,Bonner,AVA,4
229753,4015,6954,NWPP,Idaho,Bonner,AVA,4
239141,7096,10620,NWPP,Idaho,Shoshone,AVA,4
239672,7497,11089,NWPP,Idaho,Shoshone,AVA,4
241057,7498,11090,NWPP,Idaho,Shoshone,AVA,4
241132,7097,10621,NWPP,Idaho,Shoshone,AVA,4
243189,7499,11091,NWPP,Idaho,Shoshone,AVA,4
243361,7098,10622,NWPP,Idaho,Shoshone,AVA,4
244671,7500,11092,NWPP,Idaho,Shoshone,AVA,4
220916,5118,8295,NWPP,Idaho,Kootenai,AVA,4
221969,5119,8296,NWPP,Idaho,Kootenai,AVA,4
224689,5120,8297,NWPP,Idaho,Kootenai,AVA,4
225673,5121,8298,NWPP,Idaho,Shoshone,AVA,4
227741,5122,8299,NWPP,Idaho,Shoshone,AVA,4
229606,5123,8300,NWPP,Idaho,Shoshone,AVA,4
231731,5124,8301,NWPP,Idaho,Shoshone,AVA,4
233434,5125,8302,NWPP,Idaho,Shoshone,AVA,4
218323,2959,5898,NWPP,Idaho,Bonner,AVA,4
220723,2960,5899,NWPP,Idaho,Bonner,AVA,4
222261,2961,5900,NWPP,Idaho,Bonner,AVA,4
224104,2962,5901,NWPP,Idaho,Bonner,AVA,4
225830,2963,5902,NWPP,Idaho,Bonner,AVA,4
227847,2964,5903,NWPP,Idaho,Bonner,AVA,4
229667,2965,5904,NWPP,Idaho,Bonner,AVA,4
229209,7091,10615,NWPP,Idaho,Shoshone,AVA,4
231647,7092,10616,NWPP,Idaho,Shoshone,AVA,4
233176,7093,10617,NWPP,Idaho,Shoshone,AVA,4
233583,7494,11086,NWPP,Idaho,Shoshone,AVA,4
235654,7495,11087,NWPP,Idaho,Shoshone,AVA,4
235956,7094,10618,NWPP,Idaho,Shoshone,AVA,4
237054,7095,10619,NWPP,Idaho,Shoshone,AVA,4
237142,7496,11088,NWPP,Idaho,Shoshone,AVA,4
213777,2607,5545,NWPP,Idaho,Bonner,AVA,4
215171,2608,5546,NWPP,Idaho,Bonner,AVA,4
217268,2609,5547,NWPP,Idaho,Bonner,AVA,4
218798,2610,5548,NWPP,Idaho,Bonner,AVA,4
220787,2611,5549,NWPP,Idaho,Bonner,AVA,4
222000,2612,5550,NWPP,Idaho,Bonner,AVA,4
224354,2613,5551,NWPP,Idaho,Bonner,AVA,4
225758,2614,5552,NWPP,Idaho,Bonner,AVA,4
227964,2615,5553,NWPP,Idaho,Bonner,AVA,4
217375,4378,7387,NWPP,Idaho,Kootenai,AVA,4
218788,4379,7388,NWPP,Idaho,Kootenai,AVA,4
220769,4380,7389,NWPP,Idaho,Kootenai,AVA,4
221950,4381,7390,NWPP,Idaho,Bonner,AVA,4
224655,4382,7391,NWPP,Idaho,Bonner,AVA,4
225565,4383,7392,NWPP,Idaho,Shoshone,AVA,4
227757,4384,7393,NWPP,Idaho,Shoshone,AVA,4
229704,4385,7394,NWPP,Idaho,Shoshone,AVA,4
214772,4747,7837,NWPP,Idaho,Kootenai,AVA,4
216934,4748,7838,NWPP,Idaho,Kootenai,AVA,4
218674,4749,7839,NWPP,Idaho,Kootenai,AVA,4
220959,4750,7840,NWPP,Idaho,Kootenai,AVA,4
221827,4751,7841,NWPP,Idaho,Kootenai,AVA,4
224572,4752,7842,NWPP,Idaho,Kootenai,AVA,4
225653,4753,7843,NWPP,Idaho,Shoshone,AVA,4
227756,4754,7844,NWPP,Idaho,Shoshone,AVA,4
229548,4755,7845,NWPP,Idaho,Shoshone,AVA,4
216909,7084,10608,NWPP,Idaho,Benewah,AVA,4
218810,7085,10609,NWPP,Idaho,Benewah,AVA,4
220430,7086,10610,NWPP,Idaho,Benewah,AVA,4
221947,7087,10611,NWPP,Idaho,Benewah,AVA,4
224485,7088,10612,NWPP,Idaho,Benewah,AVA,4
225720,7089,10613,NWPP,Idaho,Shoshone,AVA,4
227988,7090,10614,NWPP,Idaho,Shoshone,AVA,4
229375,7492,11084,NWPP,Idaho,Shoshone,AVA,4
231476,7493,11085,NWPP,Idaho,Shoshone,AVA,4
233284,8309,12029,NWPP,Idaho,Shoshone,AVA,4
233414,9612,13468,NWPP,Idaho,Clearwater,AVA,4
233565,8734,12507,NWPP,Idaho,Clearwater,AVA,4
233614,7896,11557,NWPP,Idaho,Shoshone,AVA,4
233664,9171,12987,NWPP,Idaho,Clearwater,AVA,4
213762,4006,6945,NWPP,Idaho,Bonner,AVA,4
215063,4007,6946,NWPP,Idaho,Bonner,AVA,4
217263,4008,6947,NWPP,Idaho,Bonner,AVA,4
218896,4009,6948,NWPP,Idaho,Bonner,AVA,4
220738,4010,6949,NWPP,Idaho,Bonner,AVA,4
213294,3306,6245,NWPP,Idaho,Bonner,AVA,4
213581,3656,6595,NWPP,Idaho,Bonner,AVA,4
214624,3307,6246,NWPP,Idaho,Bonner,AVA,4
217357,3308,6247,NWPP,Idaho,Bonner,AVA,4
217450,3658,6597,NWPP,Idaho,Bonner,AVA,4
218369,3659,6598,NWPP,Idaho,Bonner,AVA,4
218794,3309,6248,NWPP,Idaho,Bonner,AVA,4
220607,3310,6249,NWPP,Idaho,Bonner,AVA,4
220610,3660,6599,NWPP,Idaho,Bonner,AVA,4
224380,7489,11081,NWPP,Idaho,Benewah,AVA,4
224646,8304,12024,NWPP,Idaho,Latah,AVA,4
224702,7891,11552,NWPP,Idaho,Benewah,AVA,4
225566,8305,12025,NWPP,Idaho,Shoshone,AVA,4
225763,7490,11082,NWPP,Idaho,Shoshone,AVA,4
226199,7892,11553,NWPP,Idaho,Shoshone,AVA,4
227746,8306,12026,NWPP,Idaho,Shoshone,AVA,4
227772,11828,15981,NWPP,Idaho,Idaho,AVA,4
227784,11379,15456,NWPP,Idaho,Lewis,AVA,4
227814,10932,14936,NWPP,Idaho,Clearwater,AVA,4
227894,9609,13465,NWPP,Idaho,Clearwater,AVA,4
227912,10490,14435,NWPP,Idaho,Clearwater,AVA,4
228020,7893,11554,NWPP,Idaho,Shoshone,AVA,4
228048,9168,12984,NWPP,Idaho,Clearwater,AVA,4
228057,8731,12504,NWPP,Idaho,Clearwater,AVA,4
228127,7491,11083,NWPP,Idaho,Shoshone,AVA,4
228426,10049,13948,NWPP,Idaho,Clearwater,AVA,4
213525,5114,8291,NWPP,Idaho,Kootenai,AVA,4
214670,5115,8292,NWPP,Idaho,Kootenai,AVA,4
216973,5116,8293,NWPP,Idaho,Kootenai,AVA,4
218298,5117,8294,NWPP,Idaho,Kootenai,AVA,4
213322,2956,5895,NWPP,Idaho,Bonner,AVA,4
214693,2957,5896,NWPP,Idaho,Bonner,AVA,4
217423,2958,5897,NWPP,Idaho,Bonner,AVA,4
213467,7082,10606,NWPP,Idaho,Benewah,AVA,4
214851,7083,10607,NWPP,Idaho,Benewah,AVA,4
217094,8300,12020,NWPP,Idaho,Latah,AVA,4
217130,7887,11548,NWPP,Idaho,Benewah,AVA,4
217321,7485,11077,NWPP,Idaho,Benewah,AVA,4
218604,8301,12021,NWPP,Idaho,Latah,AVA,4
218637,7486,11078,NWPP,Idaho,Benewah,AVA,4
218666,7888,11549,NWPP,Idaho,Benewah,AVA,4
220375,8302,12022,NWPP,Idaho,Latah,AVA,4
220789,7487,11079,NWPP,Idaho,Benewah,AVA,4
220791,7889,11550,NWPP,Idaho,Benewah,AVA,4
221914,8303,12023,NWPP,Idaho,Latah,AVA,4
222041,7488,11080,NWPP,Idaho,Benewah,AVA,4
222461,7890,11551,NWPP,Idaho,Benewah,AVA,4
213432,7885,11546,NWPP,Idaho,Latah,AVA,4
213509,7483,11075,NWPP,Idaho,Benewah,AVA,4
214888,7484,11076,NWPP,Idaho,Benewah,AVA,4
215026,7886,11547,NWPP,Idaho,Latah,AVA,4
215280,8299,12019,NWPP,Idaho,Latah,AVA,4
237101,7898,11559,NWPP,Idaho,Shoshone,AVA,4
239541,7899,11560,NWPP,Idaho,Shoshone,AVA,4
240918,7900,11561,NWPP,Idaho,Shoshone,AVA,4
243552,7901,11562,NWPP,Idaho,Shoshone,AVA,4
244627,7902,11563,NWPP,Idaho,Shoshone,AVA,4
237161,9173,12989,NWPP,Idaho,Clearwater,AVA,4
239284,9174,12990,NWPP,Idaho,Clearwater,AVA,4
241112,9175,12991,NWPP,Idaho,Clearwater,AVA,4
243545,9176,12992,NWPP,Idaho,Clearwater,AVA,4
244639,9177,12993,NWPP,Idaho,Clearwater,AVA,4
248630,9179,12995,NWPP,Idaho,Clearwater,AVA,4
251275,9180,12996,NWPP,Idaho,Clearwater,AVA,4
252719,9181,12997,NWPP,Idaho,Clearwater,AVA,4
237025,8311,12031,NWPP,Idaho,Shoshone,AVA,4
239515,8312,12032,NWPP,Idaho,Shoshone,AVA,4
241283,8313,12033,NWPP,Idaho,Shoshone,AVA,4
243055,8314,12034,NWPP,Idaho,Shoshone,AVA,4
244667,8315,12035,NWPP,Idaho,Shoshone,AVA,4
248703,8317,12037,NWPP,Idaho,Shoshone,AVA,4
323268,19045,24117,NWPP,Idaho,Fremont,PACE_ID,4
326075,19560,24688,NWPP,Idaho,Fremont,PACE_ID,4
326109,19046,24118,NWPP,Idaho,Fremont,PACE_ID,4
255202,12742,17052,NWPP,Idaho,Idaho,AVA,4
257258,12743,17053,NWPP,Idaho,Idaho,AVA,4
259578,12744,17054,NWPP,Idaho,Idaho,AVA,4
260785,12745,17055,NWPP,Idaho,Idaho,AVA,4
255277,13193,17583,NWPP,Idaho,Idaho,AVA,4
257127,13194,17584,NWPP,Idaho,Idaho,AVA,4
259515,13195,17585,NWPP,Idaho,Idaho,AVA,4
277127,19537,24665,NWPP,Idaho,Lemhi,PACE_ID,4
277186,19023,24095,NWPP,Idaho,Lemhi,PACE_ID,4
279503,19538,24666,NWPP,Idaho,Lemhi,PACE_ID,4
279657,19024,24096,NWPP,Idaho,Lemhi,PACE_ID,4
280772,19025,24097,NWPP,Idaho,Lemhi,PACE_ID,4
280801,19539,24667,NWPP,Idaho,Lemhi,PACE_ID,4
283804,19026,24098,NWPP,Idaho,Lemhi,PACE_ID,4
285082,19027,24099,NWPP,Idaho,Lemhi,PACE_ID,4
287355,19542,24670,NWPP,Idaho,Lemhi,PACE_ID,4
287861,19028,24100,NWPP,Idaho,Lemhi,PACE_ID,4
263760,9627,13483,NWPP,Idaho,Idaho,AVA,4
279149,16979,21895,NWPP,Idaho,Lemhi,PACE_ID,4
281054,16980,21896,NWPP,Idaho,Lemhi,PACE_ID,4
277104,17998,22982,NWPP,Idaho,Lemhi,PACE_ID,4
277220,18510,23531,NWPP,Idaho,Lemhi,PACE_ID,4
279455,17999,22983,NWPP,Idaho,Lemhi,PACE_ID,4
279668,18511,23532,NWPP,Idaho,Lemhi,PACE_ID,4
280804,18000,22984,NWPP,Idaho,Lemhi,PACE_ID,4
280838,18512,23533,NWPP,Idaho,Lemhi,PACE_ID,4
283167,18513,23534,NWPP,Idaho,Lemhi,PACE_ID,4
285196,18514,23535,NWPP,Idaho,Lemhi,PACE_ID,4
287884,18515,23536,NWPP,Idaho,Lemhi,PACE_ID,4
277272,17487,22435,NWPP,Idaho,Lemhi,PACE_ID,4
279196,17488,22436,NWPP,Idaho,Lemhi,PACE_ID,4
281061,17489,22437,NWPP,Idaho,Lemhi,PACE_ID,4
214918,12721,17031,NWPP,Idaho,Nez Perce,AVA,4
217046,12722,17032,NWPP,Idaho,Nez Perce,AVA,4
218659,12723,17033,NWPP,Idaho,Idaho,AVA,4
220850,12724,17034,NWPP,Idaho,Idaho,AVA,4
222043,12725,17035,NWPP,Idaho,Idaho,AVA,4
224343,12726,17036,NWPP,Idaho,Idaho,AVA,4
226190,12727,17037,NWPP,Idaho,Idaho,AVA,4
228114,12728,17038,NWPP,Idaho,Idaho,AVA,4
229311,12729,17039,NWPP,Idaho,Idaho,AVA,4
231977,12730,17040,NWPP,Idaho,Idaho,AVA,4
233390,12731,17041,NWPP,Idaho,Idaho,AVA,4
235454,12732,17042,NWPP,Idaho,Idaho,AVA,4
237178,12733,17043,NWPP,Idaho,Idaho,AVA,4
239183,12734,17044,NWPP,Idaho,Idaho,AVA,4
241347,12735,17045,NWPP,Idaho,Idaho,AVA,4
243264,12736,17046,NWPP,Idaho,Idaho,AVA,4
244965,12737,17047,NWPP,Idaho,Idaho,AVA,4
247646,12738,17048,NWPP,Idaho,Idaho,AVA,4
249082,12739,17049,NWPP,Idaho,Idaho,AVA,4
251718,12740,17050,NWPP,Idaho,Idaho,AVA,4
253028,12741,17051,NWPP,Idaho,Idaho,AVA,4
217385,13173,17563,NWPP,Idaho,Idaho,AVA,4
218333,13174,17564,NWPP,Idaho,Idaho,AVA,4
220708,13175,17565,NWPP,Idaho,Idaho,AVA,4
222231,13176,17566,NWPP,Idaho,Idaho,AVA,4
224132,13177,17567,NWPP,Idaho,Idaho,AVA,4
225799,13178,17568,NWPP,Idaho,Idaho,AVA,4
228218,13179,17569,NWPP,Idaho,Idaho,AVA,4
229417,13180,17570,NWPP,Idaho,Idaho,AVA,4
231618,13181,17571,NWPP,Idaho,Idaho,AVA,4
233012,13182,17572,NWPP,Idaho,Idaho,AVA,4
235919,13183,17573,NWPP,Idaho,Idaho,AVA,4
237211,13184,17574,NWPP,Idaho,Idaho,AVA,4
239107,13185,17575,NWPP,Idaho,Idaho,AVA,4
241256,13186,17576,NWPP,Idaho,Idaho,AVA,4
243206,13187,17577,NWPP,Idaho,Idaho,AVA,4
245116,13188,17578,NWPP,Idaho,Idaho,AVA,4
247546,13189,17579,NWPP,Idaho,Idaho,AVA,4
248978,13190,17580,NWPP,Idaho,Idaho,AVA,4
251000,13191,17581,NWPP,Idaho,Idaho,AVA,4
253074,13192,17582,NWPP,Idaho,Idaho,AVA,4
251075,19010,24082,NWPP,Idaho,Custer,PACE_ID,4
252972,19011,24083,NWPP,Idaho,Custer,PACE_ID,4
255620,19012,24084,NWPP,Idaho,Custer,PACE_ID,4
256980,19013,24085,NWPP,Idaho,Custer,PACE_ID,4
257350,19527,24655,NWPP,Idaho,Custer,PACE_ID,4
259444,19014,24086,NWPP,Idaho,Lemhi,PACE_ID,4
260847,19529,24657,NWPP,Idaho,Custer,PACE_ID,4
261401,19015,24087,NWPP,Idaho,Lemhi,PACE_ID,4
263503,19530,24658,NWPP,Idaho,Custer,PACE_ID,4
263558,19016,24088,NWPP,Idaho,Custer,PACE_ID,4
264717,19017,24089,NWPP,Idaho,Custer,PACE_ID,4
267742,19532,24660,NWPP,Idaho,Custer,PACE_ID,4
267767,19018,24090,NWPP,Idaho,Custer,PACE_ID,4
269376,19019,24091,NWPP,Idaho,Custer,PACE_ID,4
271481,19534,24662,NWPP,Idaho,Custer,PACE_ID,4
271483,19020,24092,NWPP,Idaho,Lemhi,PACE_ID,4
272974,19021,24093,NWPP,Idaho,Lemhi,PACE_ID,4
275437,19022,24094,NWPP,Idaho,Lemhi,PACE_ID,4
269347,14562,19193,NWPP,Idaho,Lemhi,PACE_ID,4
271289,14563,19194,NWPP,Idaho,Lemhi,PACE_ID,4
271320,14108,18658,NWPP,Idaho,Lemhi,PACE_ID,4
272697,14564,19195,NWPP,Idaho,Lemhi,PACE_ID,4
239696,11834,15987,NWPP,Idaho,Idaho,AVA,4
240928,11835,15988,NWPP,Idaho,Idaho,AVA,4
243255,11836,15989,NWPP,Idaho,Idaho,AVA,4
244552,11837,15990,NWPP,Idaho,Idaho,AVA,4
248965,11839,15992,NWPP,Idaho,Idaho,AVA,4
251219,11840,15993,NWPP,Idaho,Idaho,AVA,4
253132,11841,15994,NWPP,Idaho,Idaho,AVA,4
256670,11843,15996,NWPP,Idaho,Idaho,AVA,4
261194,11845,15998,NWPP,Idaho,Idaho,AVA,4
263298,15020,19728,NWPP,Idaho,Lemhi,PACE_ID,4
265444,15021,19729,NWPP,Idaho,Lemhi,PACE_ID,4
267676,15022,19730,NWPP,Idaho,Lemhi,PACE_ID,4
269007,15023,19731,NWPP,Idaho,Lemhi,PACE_ID,4
271379,15024,19732,NWPP,Idaho,Lemhi,PACE_ID,4
273395,15025,19733,NWPP,Idaho,Lemhi,PACE_ID,4
263296,15484,20267,NWPP,Idaho,Lemhi,PACE_ID,4
265446,15485,20268,NWPP,Idaho,Lemhi,PACE_ID,4
267451,15486,20269,NWPP,Idaho,Lemhi,PACE_ID,4
268763,15487,20270,NWPP,Idaho,Lemhi,PACE_ID,4
271394,15488,20271,NWPP,Idaho,Lemhi,PACE_ID,4
273168,15489,20272,NWPP,Idaho,Lemhi,PACE_ID,4
275361,15490,20273,NWPP,Idaho,Lemhi,PACE_ID,4
260901,16970,21886,NWPP,Idaho,Lemhi,PACE_ID,4
263754,16971,21887,NWPP,Idaho,Lemhi,PACE_ID,4
265453,16972,21888,NWPP,Idaho,Lemhi,PACE_ID,4
267476,16973,21889,NWPP,Idaho,Lemhi,PACE_ID,4
268906,16974,21890,NWPP,Idaho,Lemhi,PACE_ID,4
271156,16975,21891,NWPP,Idaho,Lemhi,PACE_ID,4
273046,16976,21892,NWPP,Idaho,Lemhi,PACE_ID,4
275537,16977,21893,NWPP,Idaho,Lemhi,PACE_ID,4
276745,16978,21894,NWPP,Idaho,Lemhi,PACE_ID,4
255229,13646,18116,NWPP,Idaho,Idaho,AVA,4
257285,13647,18117,NWPP,Idaho,Idaho,AVA,4
259690,17989,22973,NWPP,Idaho,Lemhi,PACE_ID,4
259852,18501,23522,NWPP,Idaho,Lemhi,PACE_ID,4
260878,17990,22974,NWPP,Idaho,Lemhi,PACE_ID,4
260927,18502,23523,NWPP,Idaho,Lemhi,PACE_ID,4
263536,18503,23524,NWPP,Idaho,Custer,PACE_ID,4
263580,17991,22975,NWPP,Idaho,Lemhi,PACE_ID,4
264706,18504,23525,NWPP,Idaho,Custer,PACE_ID,4
265338,17992,22976,NWPP,Idaho,Custer,PACE_ID,4
267073,17993,22977,NWPP,Idaho,Lemhi,PACE_ID,4
267526,18505,23526,NWPP,Idaho,Lemhi,PACE_ID,4
269153,17994,22978,NWPP,Idaho,Lemhi,PACE_ID,4
269388,18506,23527,NWPP,Idaho,Lemhi,PACE_ID,4
271189,17995,22979,NWPP,Idaho,Lemhi,PACE_ID,4
271490,18507,23528,NWPP,Idaho,Lemhi,PACE_ID,4
