usaf,TotalSFD,pre-1950,1960s,1980s,2000s,1970s,1990s,2010s,1950s,None,Propane/LPG,Natural Gas,Other Fuel,Electricity,Fuel Oil,EPW,Custom Region,Latitude,Longitude
722560,229241.7041333357,27799.13128374485,25236.153028505956,38439.16752206625,36193.969962463416,41473.28874775144,33121.49277179959,988.7305634299786,25989.770253574206,714.1964016208999,21628.629549290235,61062.19223791747,3269.818422893704,142358.78137689142,208.08614472196493,USA_TX_Waco.Rgnl.AP.722560_TMY3.epw,CR09,31.616999999999997,-97.23299999999999
722590,1806793.8463946017,130224.57899732482,176344.56742148745,323150.8761423044,433149.04581627646,267261.15484751,302751.02157305175,10273.905939995222,163638.6956566502,3013.889744295742,61779.06284991,744010.3148619169,9847.74039520475,987165.1319482499,977.7065950248323,USA_TX_Dallas-Fort.Worth.Intl.AP.722590_TMY3.epw,CR09,32.9,-97.01700000000001
722630,58048.447319436884,11764.877073114161,7700.7463504478355,8815.916467471674,4921.490151090933,10048.89068647995,5757.109158745629,232.12142093182348,8807.29601115491,121.8056024684418,5663.965599757234,20666.728289347666,1059.302438456262,30201.6345250654,335.0108643419146,USA_TX_San.Angelo-Mathis.AP.722630_TMY3.epw,CR09,31.35,-100.5
722650,125229.62378940148,12675.572529567507,19946.0216125937,20000.37138706453,10246.34251792878,20272.151618073334,10615.453897140747,402.83059997883623,31070.87962705414,285.8339410693147,4889.367116496775,62307.1943958116,1956.335354966364,54235.50975502081,1555.3832260367099,USA_TX_Midland.Intl.AP.722650_TMY3.epw,CR09,31.95,-102.18299999999999
722660,113013.71216729579,26087.983619989052,13715.294084206029,16367.602346865388,9612.043478581429,17213.666540542556,9819.260937231575,352.35947929009325,19845.501680589736,287.0043630782886,10376.711985033444,47425.3488950089,2490.904779052558,52078.980551235036,354.7615938876703,USA_TX_Abilene.Rgnl.AP.722660_TMY3.epw,CR09,32.47,-99.71
722670,142723.56073761676,19339.514058019307,21984.20312376583,18693.325302935908,16836.478517386673,24126.165796512334,15430.297665156364,476.4361610101855,25837.140112830173,210.31728234690772,6705.365317553577,78797.43362348255,997.2614410245726,55503.55245422503,509.63061898422467,USA_TX_Lubbock.Intl.AP.722670_TMY3.epw,CR09,33.667,-101.81700000000001
722700,284017.5232693977,25135.255266355132,29359.791863460494,46495.90253811659,54581.817073762875,49039.19469682179,47819.496727202364,3043.878706876958,28542.186396801964,798.7453305761452,19771.26261970964,216534.9599735427,5792.575881887185,40217.99564505025,901.983818632031,USA_TX_El.Paso.Intl.AP.722700_TMY3.epw,CR09,31.77,-106.5
722740,326092.11815933656,18630.631386124714,25238.484009126067,52899.21192944524,76177.09950656713,61534.41515154191,64671.27462894431,1130.708799353216,25810.292748233904,1635.4846585693608,14368.235313713967,189576.60319540472,4797.016259173471,115435.87063994292,278.90809253186274,USA_AZ_Tucson.Intl.AP.722740_TMY3.epw,CR10,32.133,-110.95
722780,1162538.6160398293,26240.189725723947,71433.46456337415,192032.57072115588,371811.54222543666,181051.0795806999,258380.46700267808,3911.6000978004668,57677.70212296117,5307.5059278445315,12131.948889930924,375138.2361394408,5290.132210010643,764135.8426544719,534.9502181348957,USA_AZ_Phoenix-Sky.Harbor.Intl.AP.722780_TMY3.epw,CR10,33.45,-111.98299999999999
722900,781285.5035645028,52455.71358728675,90086.27930372376,149362.36870233034,127759.55568242283,167043.86177533734,111419.87997176418,1764.0992324816236,81393.74530915525,22690.076603486465,38028.644478713126,472332.57658952876,16292.898562361286,230471.49999459294,1469.8073358197696,USA_CA_San.Diego-Lindbergh.Field.722900_TMY3.epw,CR11,32.733000000000004,-117.167
722950,1140484.3650371989,282626.46568161243,169375.31115169387,141446.7253091545,84259.10841690532,149147.08353651033,87208.14262224345,1578.3287099395984,224843.199609138,47979.00500830746,16487.879160391527,856640.7728001571,6454.452785649287,212173.59327462793,748.6620080651045,USA_CA_Los.Angeles.Intl.AP.722950_TMY3.epw,CR11,33.933,-118.4
722970,1770829.5815882618,213940.56020778997,275092.9925769398,257418.00077201324,188795.03987410452,308355.6455101039,176445.51098847864,3111.6538257989846,347670.1778330324,80202.43692556495,21842.915304069506,1322354.2552924296,10507.326889754755,335009.83995417174,912.8072222736021,USA_CA_Long.Beach-Daugherty.Field.722970_TMY3.epw,CR11,33.833,-118.167
723013,469424.6378170131,34038.161896826634,40600.848615590054,84866.66011599761,102607.52481010005,68528.5483428918,105644.10802327807,2486.0393559378026,30652.746656391177,1895.777871640101,51020.67199772319,30934.969974435688,4601.07467892321,372688.4061913885,8283.737102902447,USA_NC_Wilmington.Intl.AP.723013_TMY3.epw,CR09,34.266999999999996,-77.9
723040,69686.93553452025,7290.260506261101,5399.026418971883,16325.232102972466,11086.717751828466,11822.763689244193,13118.413313654935,143.18610230595684,4501.335649281264,257.0673817924534,12856.228913657393,2464.810261951697,1392.7889469216086,50785.452771930795,1930.5872582663153,USA_NC_Cape.Hatteras.723040_TMY3.epw,CR09,35.266999999999996,-75.55
723060,766799.4378244759,63641.57074205799,66306.55444251849,122255.59655773657,180472.603538828,102666.77876111437,177354.96586890373,4505.086321588921,49596.2815917284,1984.1507197091917,85137.55005535686,213881.62425729967,13124.757079776857,434078.3087487997,18593.04696353479,USA_NC_Raleigh-Durham.Intl.AP.723060_TMY3.epw,CR09,35.867,-78.783
723080,524404.3440858801,70904.17283996903,69856.02937015252,93038.34889292943,64565.65719679224,84605.1851290834,79457.34962236462,1360.8292133078676,60616.77182128118,1528.6589046916533,36771.92470233551,178403.18369443415,8201.18107961137,261370.11808135555,38129.277623452406,USA_VA_Norfolk.Intl.AP.723080_TMY3.epw,CR08,36.9,-76.2
723100,363811.15834461205,33989.35521303198,40980.69205324059,57792.4833850856,60777.59089596497,64456.40732263915,72523.90334893992,1393.751150253674,31896.974975455843,1028.9362784026887,23044.903887190387,85413.84624378923,4762.022728786329,243903.71823232702,5657.730974116335,USA_SC_Columbia.Metro.AP.723100_TMY3.epw,CR09,33.95,-81.117
723110,306034.0417248467,22960.395285520637,22817.47076864691,51025.497474258846,80048.98565789303,38485.19583842872,75165.40551562862,561.9199428128788,14969.171241656819,858.7144147037018,30214.17452519895,82430.86466618408,8816.049873523127,181808.8559502751,1905.3822949617072,USA_GA_Athens-Ben.Epps.AP.723110_TMY3.epw,CR09,33.95,-83.333
723120,393414.6332186304,44648.573966378,43654.178142586985,55812.80973252184,69811.75459329908,63406.08150699351,77241.1787850704,1558.6942792893776,37281.36221249092,1214.8211045566688,18942.577384651682,130180.02392247178,7290.964725534405,221960.96342909674,13825.282652318865,USA_SC_Greer.Greenville-Spartanburg.AP.723120_TMY3.epw,CR09,34.9,-82.21700000000001
723140,787994.2254415227,74253.25787599172,77740.82871655587,117664.18134955097,184331.73777209327,107945.08169210702,160258.35802155276,3157.45136397553,62643.32864969448,1798.5568266503383,33888.398217312126,323135.9882609114,13313.995165385048,386725.08907616016,29132.1978951027,USA_NC_Charlotte-Douglas.Intl.AP.723140_TMY3.epw,CR09,35.217,-80.95
723150,259619.97847885877,32326.844134273706,26137.342232835224,44899.88240840818,41988.15585058834,42709.959094590355,51521.222945327056,671.2184121400101,19365.35340069575,665.0311035484337,38263.21234628761,30736.843637312562,20852.92380700382,128065.47101951558,41036.49656519061,USA_NC_Asheville.Rgnl.AP.723150_TMY3.epw,CR09,35.433,-82.53299999999999
723170,531877.2297801673,66324.30298181661,66358.96399329131,78042.93992514766,78123.94274554975,84974.39247444617,96516.7802674673,1465.0376478962219,60070.86974455239,1819.6379861219482,32636.47087514285,145657.30266403957,15825.349619295059,290448.73774860083,45489.730886967474,USA_NC_Greensboro-Piedmont.Triad.Intl.AP.723170_TMY3.epw,CR09,36.1,-79.95
723183,408471.27142052527,65725.73784911723,45234.17154200609,65568.68178075305,45712.34612080252,75562.90842384362,70240.69208500635,1134.9803973650146,39291.75322163176,1243.3959701732033,23931.494230100372,34790.803985413506,26674.291667323105,286821.12384786946,35010.161719645985,USA_TN_Bristol-TriCities.Rgnl.AP.723183_TMY3.epw,CR08,36.467,-82.4
723230,405125.5092625979,39289.29281758813,55703.575424276365,65902.07512148234,61813.11578326723,67069.504429593,78709.80229442171,1740.7256758239814,34897.417716145676,774.8830549896289,45628.61868021318,100081.39861890933,8546.369670154229,248454.4307345706,1639.8085037621045,USA_AL_Huntsville.Intl.AP-Jones.Field.723230_TMY3.epw,CR09,34.65,-86.78299999999999
723240,415274.33639088826,49790.46678240706,48997.86173351643,64784.16647285534,62886.493527935796,73003.94537915352,77256.41405011812,1050.1498940924325,37504.838550809116,984.3362136391441,42350.98685972819,99989.49800861589,12005.579133495306,256239.07954604315,3704.8566293661393,USA_TN_Chattanooga-Lovell.Field.AP.723240_TMY3.epw,CR08,35.033,-85.2
723260,459999.7133773294,48736.677022416436,45302.837000947555,75355.23314067184,78505.25654187112,76149.97530801976,98587.9249065495,1792.4982751275377,35569.31118172577,907.1290742506577,35105.17327189477,117633.4411456608,19184.850919655513,281070.6096584735,6098.509307393917,USA_TN_Knoxville-McGhee.Tyson.AP.723260_TMY3.epw,CR08,35.817,-83.98299999999999
723270,760956.3692014272,73306.9819319218,80903.43201636919,113125.54755633086,156134.071979167,118902.78092776533,157892.20459227092,3344.020765247913,57347.32943235451,1211.850890995942,49854.76595672177,265064.01524745085,16958.1477217692,425146.16854539094,2721.4208390985177,USA_TN_Nashville.Intl.AP.723270_TMY3.epw,CR08,36.117,-86.68299999999999
723340,818576.85194276,94513.17309953907,102005.76489295566,114624.09935660622,121658.0358981647,150172.4195428708,144089.53909131483,2101.7186713181904,89412.10138999014,1223.4437119012603,75619.23389176326,404845.7323988912,13621.01039499907,321837.30325482466,1430.128290378532,USA_TN_Memphis.Intl.AP.723340_TMY3.epw,CR08,35.067,-89.98299999999999
723403,444018.73392642103,44187.25989068065,54456.78415622861,72695.9625468004,67238.29379865983,88793.72986497947,74868.42701733156,2388.985504914406,39389.29114682591,734.6533817326609,36030.0295038795,186938.6605381386,18310.194241762183,201323.12964930283,682.0666116044615,USA_AR_Little.Rock-Adams.Field.723403_TMY3.epw,CR09,34.75,-92.23299999999999
723440,251796.09154861633,27732.789121248257,28507.920900120967,42767.57719744854,38263.85259564745,49927.06773781067,45599.81971926369,1152.262974086401,17844.801302990458,370.44533894560493,26617.753390427948,89925.28517859687,21921.335324214586,112609.31150098085,351.9608154507607,USA_AR_Fort.Smith.Rgnl.AP.723440_TMY3.epw,CR09,35.333,-94.367
723510,178950.12845290446,34477.91188023417,26232.32574263915,24164.361311773435,15741.986559194087,32013.22739530207,16259.46521600174,611.6642708504235,29449.186076909453,283.45629413628706,13468.957935161607,85468.881686718,2560.175089585446,76830.08221203597,338.57523526710855,USA_TX_Wichita.Falls.Muni.AP.723510_TMY3.epw,CR09,33.983000000000004,-98.5
723530,542263.4683388578,82765.3576327573,72076.98967570759,82238.90847053663,78716.55680208509,100973.57520119536,58379.35749983138,3309.4873305267533,63803.235726217856,613.9127042704814,36843.10462714735,327172.8799526451,7187.395347270907,169873.29089567706,572.8848118474051,USA_OK_Oklahoma.City-Will.Rogers.World.AP.723530_TMY3.epw,CR09,35.383,-97.6
723560,456096.99566658837,74059.15818350857,50714.033911297374,66549.51657387949,61297.89745467267,90738.75699700508,56365.41726042503,2059.7463404067926,54312.46894539402,530.636996273537,36004.04691219156,276448.99321448925,18605.86713235953,124003.18046603234,504.27094524281176,USA_OK_Tulsa.Intl.AP.723560_TMY3.epw,CR09,36.2,-95.883
723630,125267.44034278236,23812.863672102092,19510.301040077793,15011.371090840337,12263.7870705218,19786.28830752385,10065.583027593324,316.3095013222586,24500.936632800815,174.8532323266204,3908.627556011592,80815.0666877032,1026.385111277433,38028.868903771945,1313.6388516914824,USA_TX_Amarillo.Intl.AP.723630_TMY3.epw,CR09,34.99,-101.9
723650,375043.5132559236,29254.341775070883,34114.91838183066,64048.39349575244,72649.17921894469,64748.457375389546,73307.9568145504,1038.0172629071658,35882.2489314773,424.39349512311657,32557.86637555495,268910.87851539993,36677.27059025927,35878.002664116466,595.1016154690316,USA_NM_Albuquerque.Intl.AP.723650_TMY3.epw,CR10,35.04,-106.62
723676,53069.30267956166,10771.281831173663,8015.611973388769,6465.034762048696,3683.7734619744,9120.026428212586,5585.475267240479,160.95566094876997,9267.143294574314,109.18831703640107,5455.207918839798,26958.216686764237,1868.556960989345,18619.598388726376,58.534407205385165,USA_NM_Tucumcari.AP.723676_TMY3.epw,CR10,35.183,-103.6
723723,105809.70397794688,4181.308500632643,5781.8996206738975,22924.03409760598,25555.094641828244,17524.687846871933,26010.191391832337,206.74460743816465,3625.7432710636513,469.7947264508947,14872.449993532482,42659.003919388946,7979.19022122456,39718.38575896851,110.8793583814065,USA_AZ_Prescott-Love.Field.723723_TMY3.epw,CR10,34.65,-112.417
723755,104470.29443741542,4202.650125566857,10462.694102441339,24499.639286458918,17188.666102043346,21033.228252273682,21225.32830922324,377.9701841564639,5480.11807525167,263.467601888557,16024.050128374405,35233.80641159531,34543.338886755715,18258.223711824154,147.4076969771599,USA_AZ_Flagstaff-Pulliam.AP.723755_TMY3.epw,CR10,35.133,-111.667
723815,457051.6245738046,29663.13911313244,47892.19712947776,108955.9202366026,90770.16177466753,73824.8700728781,60682.61245596273,735.5153175051304,44527.20847357805,3657.3277849775636,22482.181409988807,352657.17362367787,17110.28120165651,60570.30220518623,574.3583483182338,USA_CA_Barstow.Daggett.AP.723815_TMY3.epw,CR11,34.85,-116.8
723840,230011.12617539742,28239.99135218859,22974.79028684212,35796.164764713176,46446.711991795295,34575.88003899482,33763.13729236301,845.2368159506252,27369.21363254963,2528.390614978109,12339.243316851143,165497.20921091826,7711.898524006514,41613.653924296006,320.73058434705354,USA_CA_Bakersfield-Meadows.Field.723840_TMY3.epw,CR11,35.433,-119.05
723860,549231.1241728744,5629.688765299941,24011.22249428888,73286.84810701708,217607.84670396268,51858.70973772114,162423.53045174893,2720.558604804906,11692.719308031023,1369.9042232083193,7834.818497147289,371602.0696058618,4041.512010260957,163946.97074633918,435.84909005699126,USA_NV_Las.Vegas-McCarran.Intl.AP.723860_TMY3.epw,CR10,36.083,-115.15
723890,451045.4180276993,50851.08826050253,46495.71825543192,67350.77949416582,85671.27137303205,80152.4483322246,73523.22879247439,1839.0904274871407,45161.79309238079,4105.394220810584,41930.90226469235,252640.90928338282,26191.891887155674,125186.13379586456,990.1865757935911,USA_CA_Fresno.Air.Terminal.723890_TMY3.epw,CR11,36.783,-119.71700000000001
723940,166393.9093127045,15805.751613672464,26341.014344487787,32703.150207860366,22983.807376622775,31431.37217759642,19981.174214540624,275.767257971301,16871.872119952703,3837.2726661492306,9641.51265302881,122037.28352495497,5145.746618982786,25141.787561201283,590.3062883874657,USA_CA_Santa.Maria.Public.AP.723940_TMY3.epw,CR11,34.917,-120.46700000000001
724010,498772.10167118494,62052.910913808206,51251.50063218152,84633.91822644218,83536.94720272355,79499.2610713673,89248.60793038299,1995.0485808859808,46553.90711339335,1195.2221351513667,28387.105249589895,114996.6602670964,14330.337829489581,291893.569483952,47969.20670590555,USA_VA_Richmond.Intl.AP.724010_TMY3.epw,CR08,37.516999999999996,-77.317
724030,908427.592045021,112719.17218653382,101019.04265144153,159098.8843931627,155483.8669079459,141183.4585568981,144682.86215697482,3485.957065335944,90754.34812672898,1470.5150557020736,48084.780917506105,410527.1777414274,30636.65254678267,346112.4251865047,71596.04059709885,USA_VA_Sterling-Washington.Dulles.Intl.AP.724030_TMY3.epw,CR08,38.98,-77.47
724060,846772.4121289512,126888.4995632891,114580.4123575175,135097.15985006437,104292.66704262113,127185.82335094913,126490.23779941327,2751.949932912305,109485.66223218336,1678.2663562217851,30165.171057244843,357837.4945832671,15601.864078765404,321457.49086697027,120032.1251864816,USA_MD_Baltimore-Washington.Intl.AP.724060_TMY3.epw,CR08,39.167,-76.683
724070,366014.93606724864,47452.652034123144,48305.24275623063,60497.03880127386,59940.072569893884,62760.004741634555,44665.00996601055,1119.0388604229845,41275.87633765885,1280.349310690113,25531.932717405347,223570.42214048107,5617.358140343021,68326.12262216261,41688.75113616629,USA_NJ_Atlantic.City.Intl.AP.724070_TMY3.epw,CR07,39.45,-74.567
724080,801426.7852654943,172710.76479534592,115059.16338248797,98484.86119184131,69194.44986786523,118447.34386147556,78206.37793986064,1255.1400336657614,148068.68419295124,1405.1097482836065,22857.84463296247,504756.30813713715,7417.957197035139,123862.2588033984,141127.30674667726,USA_PA_Philadelphia.Intl.AP.724080_TMY3.epw,CR07,39.867,-75.233
724089,352069.65397748235,58859.77401873435,39148.98372488474,47966.30520169629,57386.543211361924,46365.51577561483,58066.874850640896,1396.9166472014256,42878.74054734858,689.7321536060053,39804.73271038022,120378.2591148782,11986.979761671268,88739.4684012445,90470.48183570274,USA_DE_Wilmington-New.Castle.County.AP.724089_TMY3.epw,CR08,39.667,-75.6
724100,175216.0472224868,30031.689721492556,20311.47024970025,25156.652336431544,23115.4129836659,28244.80315089733,31042.863541328374,567.3093057265575,16745.845933244454,490.5296736016132,17174.87560965359,19071.490468782693,13876.929662288121,103368.5712271246,21233.650581036327,USA_VA_Lynchburg.Rgnl.AP-Preston.Glen.Field.724100_TMY3.epw,CR08,37.333,-79.2
