Minute,Fraction
37,0.073662
441,0.027962
445,0.075165
457,0.122971
499,0.768791
501,0.377931
503,0.015334
504,0.015334
505,0.256164
506,0.256164
507,0.424233
508,0.039988
586,0.015334
594,0.160553
596,0.171377
598,0.371016
604,0.064642
606,0.023752
608,0.656043
610,0.492483
611,0.492483
612,0.156945
614,0.041191
616,0.000902
618,0.00451
620,0.006615
621,0.006915
635,0.023452
694,0.192423
774,0.080878
775,0.621167
777,0.20926
890,0.026759
894,0.632892
1002,0.223692
1004,0.423933
1025,0.179194
1026,0.003007
1027,0.155442
1029,0.673782
1108,0.4546
1168,0.057727
1170,0.002105
1172,0.01834
1174,0.331028
1175,0.018942
1176,0.006915
1178,0.049308
1180,0.266687
1181,0.266687
1186,0.474744
1370,0.005412
1397,0.028863
1405,0.112748
1415,0.063139
1746,0.014432
1748,0.011425
1778,0.090499
1780,0.026158
1801,0.016536
1803,0.296452
1804,0.076969
1806,0.028563
1808,0.360794
1809,0.360794
1810,0.490379
1812,0.004209
1814,0.09531
1816,0.000301
1818,0.109741
1819,0.109741
1820,0.411606
1833,0.098316
1834,0.098316
1835,0.377029
1837,0.184606
1841,0.469032
1914,0.012928
2069,0.094408
2071,0.275105
2097,0.012327
2099,0.161756
2100,0.161756
2101,0.161756
2172,0.037583
2176,0.393566
2193,0.503909
2195,0.566747
2197,0.035177
2312,0.009621
2337,0.318701
2339,0.12718
2341,0.014732
2343,0.128683
2345,0.282922
2425,0.235117
2427,0.016236
2429,0.304871
2470,0.118761
2478,0.167468
2486,0.062538
2535,0.361696
2537,0.197234
2539,0.013229
2561,0.026158
2590,0.009922
2597,0.134095
2603,0.035779
2605,0.484666
2710,0.165965
3207,0.170174
3209,0.058028
3210,0.161756
3220,0.446182
3282,0.480758
3322,0.239026
3398,0.017438
3400,0.23181
3481,0.101924
3482,0.101924
3483,0.429044
3484,0.429044
3487,0.055322
3488,0.023452
3490,0.140108
3492,0.203848
3494,0.171678
3496,0.518942
3497,0.518942
3498,1
3499,1
3500,0.494889
3594,0.119062
3595,0.119062
3633,0.367709
3635,0.282622
3637,0.071858
3639,0.5454
3641,0.077871
3642,0.23632
3644,0.428743
3645,0.428743
3646,0.009922
3648,0.101323
3649,0.101323
3650,0.101323
3768,0.033073
3769,0.033073
3770,0.033073
3836,0.118461
3837,0.118461
3838,0.118461
3873,0.008419
3882,0.129886
3928,0.098316
3929,0.246542
3989,0.007517
3991,0.303367
3993,0.012628
3994,0.059832
3995,0.25917
3997,0.055923
4004,0.046903
4005,0.34546
4006,0.34546
4007,0.014732
4038,0.355983
4046,0.176188
4186,0.142814
4207,0.000601
4361,0.010222
4363,0.091702
4365,0.123873
4366,0.123873
4367,0.487372
4368,0.056524
4725,0.035177
4821,0.013229
4837,0.01353
4897,0.012327
5007,0.255262
5009,0.201744
5011,0.728503
5013,0.208659
5015,0.569453
5016,0.047505
5018,0.210162
5020,0.125977
5022,0.002105
5044,0.023452
5046,0.010824
5047,0.000601
5100,0.530066
5101,0.510824
5102,0.510824
5103,0.2273
5114,0.272099
5204,0.055021
5206,0.007517
5208,0.058328
5210,0.085087
5212,0.016837
5214,0.017438
5215,0.226999
5216,0.231209
5218,0.085388
5242,0.226999
5243,0.226999
5307,0.197835
5327,0.07276
5329,0.125676
5331,0.001503
5333,0.119363
5334,0.119363
5335,0.017438
5368,0.221287
5377,0.08178
5413,0.32712
5506,0.443476
5588,0.009621
5660,0.088695
5661,0.088695
5672,0.594107
5674,0.762177
5676,0.355683
5678,0.484065
5679,0.484065
5680,0.000902
5682,0.008118
5684,0.158449
5686,0.327721
5687,0.327721
6079,0.084486
6081,0.088996
6083,0.368611
6150,0.074564
6180,0.490679
6181,0.490679
6256,0.096512
6303,0.132592
6402,0.009621
6442,0.159351
6481,0.205652
6483,0.010222
6485,0.03638
6487,0.00451
6544,0.039988
6546,0.205051
6548,0.193927
6714,0.098016
6741,0.075767
6970,0.015634
7370,0.023752
7491,0.359591
7675,0.057126
7709,0.141912
7751,0.005412
7766,0.033373
7780,0.141912
7782,0.005111
7792,0.407697
