CR02	CR03	CR04	CR05	CR06	CR07	CR08	CR09	CR10	CR11
0.056684447	0.036845501	0.052300014	0.138361888	0.037328637	0.099508453	0.136355606	0.308515663	0.036568329	0.097531462
