Option=0-25K	Option=25-50K	Option=50-75K	Option=75-100K	Option=100-125K	Option=125-150K	Option=150-200K	Option=200K+
0.0940723560715	0.202384838473	0.164594492385	0.199850987552	0.147427647715	0.00175857244395	0.110875195668	0.0790359096915
