Dependency=Location Census Division	Dependency=Vintage	Dependency=Geometry House Size	Dependency=HVAC System Cooling Type	Option=Own, 0-50	Option=Own, 50-100	Option=Own, 100-150	Option=Own, 150-200	Option=Own, 200-250	Option=Own, 250-300	Option=Own, 300+	Option=Rent, 0-50	Option=Rent, 50-100	Option=Rent, 100-150	Option=Rent, 150-200	Option=Rent, 200-250	Option=Rent, 250-300	Option=Rent, 300+	Count	Weight
New England	<1950		Room	0.0	0.0	0.0259645460111	0.0546974981361	0.112133708755	0.190174055467	0.617030191631	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30	94028.7950831
New England	<1950		Room	0.0492311068302	0.0160512693539	0.0293184008741	0.0786405526841	0.0754505450545	0.0	0.669276145389	0.0	0.0	0.0	0.0395023228732	0.0	0.0	0.0425296569414	26	82510.3593367
New England	1950s		None	0.0	0.14788390824	0.13767055692	0.132677604797	0.0	0.096419322148	0.156091241079	0.0992996576241	0.0	0.0	0.101787709877	0.128169999315	0.0	0.0	8	21750.6551299
New England	1950s		None	0.0970135498114	0.0	0.166817307855	0.101287351241	0.0882665939699	0.0820513617218	0.4645638354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	35518.4733555
New England	1950s		None	0.0	0.0	0.152507943477	0.129951663997	0.124799144744	0.0	0.592741247781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	22003.4496977
New England	1950s		None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	2211.5586349
New England	1950s		Central	0.0861214187303	0.0	0.0	0.0	0.0497439039248	0.103272831539	0.683030020894	0.0	0.0	0.0	0.0	0.0	0.0	0.0778318249117	19	63094.5552513
New England	1950s		Central	0.0386573103538	0.0373724912675	0.0	0.0	0.0371570688293	0.0	0.886813129549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28	83980.7405969
New England	1950s		Central	0.0	0.0	0.125553708249	0.0	0.0	0.123898029822	0.750548261929	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	24913.0332615
New England	1950s		Central	0.0	0.345594445469	0.0	0.0	0.0	0.0	0.544601729819	0.0	0.0	0.0	0.0	0.0	0.0	0.109803824712	6	17898.4408708
New England	1950s		Room	0.0	0.014070130652	0.0515130648515	0.0791117841545	0.0711656848706	0.124104490985	0.633071083994	0.0	0.0	0.0	0.0	0.00213397155354	0.0	0.0248297889395	38	112202.585551
New England	1950s		Room	0.0	0.0359849290163	0.0231086635986	0.0780557413703	0.0261850285591	0.0485618726397	0.718756871148	0.0	0.0	0.0	0.0	0.0	0.0170195087839	0.0523273848845	42	130167.779424
New England	1950s		Room	0.0364194567138	0.0	0.0464123709936	0.140851629963	0.0381558051666	0.0	0.633758931642	0.0	0.0	0.0	0.0	0.0	0.0	0.104401805521	16	45547.2503073
New England	1950s		Room	0.128543551419	0.0	0.135734688841	0.0	0.0	0.0	0.73572175974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8	25386.0911572
New England	1960s		None	0.151755886772	0.0	0.457949579206	0.0	0.0	0.0	0.148507403033	0.0	0.0	0.0	0.0	0.0	0.0	0.241787130989	6	20254.9055782
New England	1960s		None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	13991.4858081
New England	1960s		None	0.0	0.0	0.194346567901	0.0	0.0	0.0	0.805653432099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	18113.1100272
New England	1960s		None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	3276.8349515
New England	1960s		Central	0.0	0.0	0.232852150485	0.0	0.1307237593	0.0	0.636424090215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8	24009.174089
New England	1960s		Central	0.0532562462032	0.0655173845358	0.105021588305	0.0	0.0	0.0533231331726	0.722881647783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18	58946.36183
New England	1960s		Central	0.0	0.0	0.0	0.0578471278184	0.059044416861	0.0	0.826853183243	0.0	0.0	0.0	0.0	0.0	0.0	0.0562552720778	17	52849.6735948
New England	1960s		Central	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	12035.1365219
New England	1960s		Room	0.0	0.0428193663948	0.0895415268324	0.124797669018	0.0837023905211	0.0926664616737	0.490299690638	0.0	0.0429288274413	0.0	0.0	0.0	0.0	0.0332440674807	23	72875.3931091
New England	1960s		Room	0.0484577021248	0.026990838207	0.0532383639365	0.036448141733	0.0	0.104791143555	0.685502117289	0.0320124539668	0.0	0.0	0.0125592391879	0.0	0.0	0.0	37	116282.772344
New England	1960s		Room	0.0	0.0	0.0	0.246296341898	0.0	0.0	0.753703658102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	13990.3546985
New England	1960s		Room	0.0	0.0	0.0	0.233891669666	0.0	0.0	0.766108330334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	13273.542854
New England	1970s		None	0.0	0.0	0.0	0.319589182787	0.155008429439	0.159117702905	0.366284684869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	18615.0742307
New England	1970s		None	0.0	0.0909138075364	0.0	0.0	0.0	0.0	0.909086192464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	32221.4464621
New England	1970s		None	0.0	0.195475367052	0.0	0.0	0.0	0.0	0.804524632948	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5	16980.9140367
New England	1970s		None	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0	0.0
New England	1970s		Central	0.0	0.0	0.0	0.30044339643	0.0	0.0	0.69955660357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	11805.327354
New England	1970s		Central	0.0805067044619	0.0	0.0	0.0	0.115181762822	0.10581802138	0.617706671477	0.0	0.0	0.0421796078149	0.0	0.0	0.0	0.0386072320442	19	54343.0714354
New England	1970s		Central	0.0	0.0	0.0	0.0583721948021	0.0838283361829	0.0	0.857799469015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12	41502.2692125
New England	1970s		Central	0.0	0.0	0.0	0.0	0.0	0.134371742078	0.865628257922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	21800.5239561
New England	1970s		Room	0.0	0.055490912742	0.0239377066291	0.150547347575	0.0293262746803	0.0882569325472	0.589427781019	0.0	0.0	0.0297922094758	0.0	0.0332208353314	0.0	0.0	21	65014.3979209
New England	1970s		Room	0.0246109026027	0.0	0.0	0.163003035512	0.0243475456377	0.0253687843366	0.718206060136	0.0	0.0	0.0	0.0	0.0	0.0169636799435	0.0274999918316	38	130511.149784
New England	1970s		Room	0.0	0.0	0.212976496356	0.130351380262	0.0	0.0	0.656672123382	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13	42983.3549599
New England	1970s		Room	0.0	0.0	0.0	0.161866409298	0.0	0.0	0.575510455654	0.0	0.0	0.0	0.0	0.0	0.0	0.262623135048	6	21057.1608803
New England	1980s		None	0.0893152932773	0.0	0.0	0.167023386391	0.293297808911	0.0	0.311814894982	0.0	0.0	0.0	0.138548616438	0.0	0.0	0.0	8	27070.603537
New England	1980s		None	0.0	0.0	0.147215320407	0.0	0.110573718142	0.176139807386	0.566071154066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7	21327.9273939
New England	1980s		None	0.0	0.0	0.13879715774	0.0	0.0	0.0	0.86120284226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	16857.529613
New England	1980s		None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	5736.7413324
New England	1980s		Central	0.0	0.0	0.0	0.0	0.0	0.0	0.821870449949	0.0	0.0	0.0	0.178129550051	0.0	0.0	0.0	5	14262.8131451
New England	1980s		Central	0.0	0.0702119175311	0.0	0.0792328332389	0.0	0.147541210969	0.703014038261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13	38882.2980015
New England	1980s		Central	0.0	0.0	0.0	0.0	0.133904603777	0.0	0.866095396223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15	43460.7732509
New England	1980s		Central	0.0	0.0	0.0	0.0	0.0	0.0	0.918899432925	0.0	0.0	0.0	0.0	0.0	0.0	0.0811005670752	10	28831.2124924
New England	1980s		Room	0.0	0.0554189318068	0.0	0.178647921509	0.0969417462398	0.0	0.591694255276	0.0	0.0	0.0	0.0	0.0	0.0	0.0772971451682	12	28313.2840862
New England	1980s		Room	0.0316612188898	0.0311300195922	0.0	0.0300727618281	0.029271592347	0.0307531025465	0.791559468085	0.0	0.0	0.0164212635219	0.0	0.0	0.0391305731891	0.0	31	93955.2548831
New England	1980s		Room	0.0	0.0	0.0	0.0	0.0	0.089025339352	0.910974660648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11	33167.5745051
New England	1980s		Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	8941.8389873
New England	1990s		None	0.0	0.332765917651	0.0	0.0	0.0	0.0	0.667234082349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	5706.7799407
New England	1990s		None	0.130156923708	0.0981525666434	0.0348724872563	0.0	0.10717093389	0.0	0.629647088503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13	33605.69011
New England	1990s		None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	4677.0712078
New England	1990s		None	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	3232.6088244
New England	1990s		Central	0.184933634978	0.0	0.0	0.0	0.0	0.0	0.815066365022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	5807.473838
New England	1990s		Central	0.0705712686754	0.0516401325529	0.153792602707	0.0513355385462	0.0	0.0	0.672660457518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18	42594.0915265
New England	1990s		Central	0.0958286939309	0.0	0.0	0.0	0.0	0.0	0.904171306069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13	26645.1536827
New England	1990s		Central	0.0	0.195530525795	0.0	0.144865726726	0.0	0.0	0.659603747479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7	17625.7720491
New England	1990s		Room	0.0	0.0365032681517	0.0	0.0	0.155674114423	0.0	0.807822617426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10	22226.0052067
New England	1990s		Room	0.0446203399039	0.0259478851365	0.0	0.0334575309315	0.0689463353718	0.0	0.827027908656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33	74497.4906367
New England	1990s		Room	0.0	0.132145329103	0.0	0.0	0.0	0.0	0.867854670897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9	21514.2264626
New England	1990s		Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	7772.071376
New England	2000s		None	0.0	0.0	0.0	0.0	0.0	0.0	0.655648697533	0.0	0.0	0.0	0.0	0.344351302467	0.0	0.0	2	2419.67552482
New England	2000s		None	0.0	0.0	0.0	0.0	0.107854982403	0.0	0.892145017597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6	14484.5761901
New England	2000s		None	0.0	0.0	0.0	0.0	0.0	0.185582255548	0.523490554425	0.0	0.0	0.0	0.0	0.0	0.0	0.290927190027	3	8175.4334498
New England	2000s		None	0.0	0.0	0.0	0.0	0.218098438137	0.157094538688	0.624807023175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4	11287.0334883
New England	2000s		Central	0.0	0.0	0.0	0.0	0.351536122615	0.0	0.283358027128	0.0	0.0	0.0	0.0	0.0	0.0	0.365105850257	3	7158.5511858
New England	2000s		Central	0.0	0.126849307177	0.0515582201675	0.0530791135926	0.0515582201675	0.0257068747395	0.691248264156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24	54334.4928955
New England	2000s		Central	0.0	0.0	0.0	0.0	0.0	0.0254994551604	0.97450054484	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22	49050.2954684
New England	2000s		Central	0.133242253537	0.0244097123672	0.0	0.0	0.0	0.100022764145	0.742325269951	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14	29911.2698333
New England	2000s		Room	0.0	0.0	0.0	0.0	0.289831585043	0.371764196875	0.129018272714	0.0	0.0732187657431	0.0	0.0	0.0	0.0	0.136167179625	8	33569.2517916
New England	2000s		Room	0.0	0.0	0.0	0.0	0.103317341247	0.0	0.811913538635	0.0	0.0	0.0	0.0	0.0	0.0	0.0847691201174	11	29269.3959329
New England	2000s		Room	0.0	0.0	0.0	0.0	0.0	0.0250052594324	0.961926815868	0.0	0.0	0.0	0.0130679246995	0.0	0.0	0.0	11	31816.9863433
New England	2000s		Room	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	1894.93243587
East North Central	<1950		None	0.0169448645408	0.0471177707256	0.103650409817	0.081410661023	0.0794203116702	0.126267971751	0.216981305527	0.0495450013103	0.103034384806	0.0617954277412	0.0341088397797	0.00417604410687	0.0174795075873	0.058067499613	83	143357.29209
East North Central	<1950		None	0.0206151479917	0.142292975013	0.107150219048	0.134209809758	0.0235646425161	0.0590832861845	0.271469881108	0.0111669185129	0.0405401392908	0.0205664699535	0.0859797722116	0.054362845362	0.0261385319907	0.00285936105972	76	141802.637632
East North Central	<1950		None	0.0612311851772	0.0458413625674	0.131827503091	0.14277328327	0.0790407528744	0.101664706655	0.258770334417	0.0	0.0126999313031	0.0391208818379	0.078864842247	0.0	0.0481652165597	0.0	24	55375.0534785
East North Central	<1950		None	0.267349991099	0.0	0.0	0.0	0.133274363388	0.0	0.57144805125	0.0	0.0279275942627	0.0	0.0	0.0	0.0	0.0	10	18702.9546421
East North Central	<1950		Central	0.0529370370251	0.0329354639272	0.0950695742612	0.085347082111	0.122844946924	0.0677996990058	0.34664648051	0.0210274862498	0.0222746697621	0.0278545450816	0.0310537950729	0.0303567351148	0.0220611528881	0.0417913320671	414	697440.229405
East North Central	<1950		Central	0.0244449764554	0.0291723285138	0.0490669302397	0.0543254131857	0.0892182644037	0.110152811897	0.513902938548	0.00426181768427	0.0134586769603	0.0254512252877	0.0304721342049	0.0208503044064	0.010625657903	0.0245965203096	404	691712.251451
East North Central	<1950		Central	0.010199594098	0.0619490691844	0.0596072893618	0.0464755672351	0.0282924651552	0.108228802055	0.637826336416	0.0115061184384	0.0	0.0	0.0	0.00934868378435	0.0136412804836	0.0129247937881	143	238783.63145
East North Central	<1950		Central	0.0402614092565	0.0345370644244	0.0738009813666	0.0357482397958	0.0772291665263	0.0	0.574204747412	0.0216016384511	0.0	0.0565647961971	0.0125362091944	0.0	0.0	0.0735157473757	62	95301.5241905
East North Central	<1950		Room	0.0626118955135	0.0431703781226	0.112129020917	0.112284118826	0.0714759557929	0.044901067172	0.234025250854	0.0438973949723	0.0362980932386	0.0689212104423	0.0432841618973	0.0377957626744	0.0217083327674	0.0674973568088	294	513642.346579
East North Central	<1950		Room	0.0397536822354	0.0720135793996	0.064933338094	0.0981445256803	0.0817327630567	0.0845054714981	0.366971539051	0.0369905230886	0.0302965539578	0.0468641566689	0.0276406744028	0.0149193734563	0.0196701411582	0.0155636782528	215	405611.279708
East North Central	<1950		Room	0.0304780519367	0.0265616098388	0.173502110349	0.0858383079542	0.0959329273931	0.0506011914676	0.379372658145	0.0	0.0567940991148	0.0189811274546	0.0207803559432	0.0219581262664	0.0	0.0391994341372	62	116345.937067
East North Central	<1950		Room	0.0206068491777	0.0279975849222	0.186209328357	0.0910460235281	0.046301534139	0.121348706493	0.331750921486	0.0215549215944	0.0916726437111	0.0	0.0	0.0	0.0	0.0615114865915	35	54647.2097901
East North Central	1950s		None	0.0244699549593	0.0238827149821	0.194435922339	0.141705075069	0.11464038865	0.1118055655	0.110950795233	0.00987234644115	0.0639303713	0.00663616416445	0.0958486660347	0.0	0.0380599409118	0.0637620944156	44	57021.8412011
East North Central	1950s		None	0.0872567350935	0.104136127784	0.136155865158	0.0476200143746	0.227636543863	0.0328646411693	0.228893427073	0.0	0.0	0.0	0.0	0.0	0.0	0.135436645485	18	22479.3463164
East North Central	1950s		None	0.225530133481	0.0483551111006	0.234301048729	0.0	0.439716540392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0520971662975	0.0	6	10227.2625219
East North Central	1950s		None	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2	4716.7981359
East North Central	1950s		Central	0.0441184242984	0.0289502185864	0.0646425593546	0.0989184609899	0.0907190692648	0.115880675948	0.411287518132	0.0187959074111	0.0109720255412	0.0252246419839	0.0155434755295	0.0258056845264	0.0187697845778	0.0303715538556	499	651638.311201
East North Central	1950s		Central	0.0235831287724	0.0245857680666	0.0590000809257	0.0919792654342	0.0867563615412	0.0820907489657	0.537658740185	0.00456630298279	0.0203319939588	0.00261003029601	0.0177894562579	0.0112130765507	0.00454545625989	0.0332895898026	368	488181.2286
East North Central	1950s		Central	0.0214922874178	0.0308971261914	0.0745573052817	0.0867957476173	0.0356610045836	0.0797530055412	0.63519417494	0.0	0.0	0.0	0.0248882790812	0.0	0.0	0.0107610693457	82	112740.288324
East North Central	1950s		Central	0.0632861142055	0.043009133717	0.0946546538759	0.0593562316619	0.0641931461683	0.100417681274	0.506413334533	0.0428852953181	0.0	0.0257844092457	0.0	0.0	0.0	0.0	50	63614.2982288
East North Central	1950s		Room	0.0497079729474	0.0115921839741	0.0683142738167	0.0929290809257	0.0927719843921	0.122775934086	0.366388990912	0.017600210309	0.0186241888278	0.0392756188797	0.0266348883347	0.0265486588385	0.0214180555792	0.0454179581776	131	204614.404038
East North Central	1950s		Room	0.0410895992302	0.00571571326143	0.112680957061	0.146243657336	0.090031550397	0.067619593018	0.391985681265	0.0	0.0	0.0379014522007	0.0	0.0	0.0	0.10673179623	43	74653.2221567
East North Central	1950s		Room	0.0	0.203966167091	0.0575573473834	0.0	0.0	0.0623812323877	0.591211250726	0.0	0.0	0.0848840024122	0.0	0.0	0.0	0.0	10	14564.9583746
East North Central	1950s		Room	0.0	0.0716145995099	0.0	0.14113179887	0.0	0.0	0.787253601621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8	8602.50518618
East North Central	1960s		None	0.0202432368808	0.0689504202888	0.0606965378771	0.209102545561	0.0966221226804	0.0183425149237	0.396880608451	0.0380328093895	0.0110274725181	0.0801017314297	0.0	0.0	0.0	0.0	27	40197.157804
East North Central	1960s		None	0.0	0.0	0.0579023770094	0.302011693957	0.139651644342	0.182018358154	0.318415926538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12	15952.5316261
East North Central	1960s		None	0.0	0.0	0.146024731292	0.161943383351	0.156852645606	0.0	0.535179239751	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7	15131.5166201
East North Central	1960s		None	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0.0714285714286	0	0.0
East North Central	1960s		Central	0.047931635427	0.0166259747046	0.0582075899479	0.0618974384976	0.127004109323	0.0807963080192	0.497129775188	0.0233810456731	0.0075833894141	0.00270555113306	0.00755291695937	0.00845133696662	0.0122900828542	0.0484428458922	288	424511.232398
East North Central	1960s		Central	0.0266691569872	0.0431669009695	0.0438431728901	0.0906376469476	0.0569106435652	0.0838593496961	0.594574119555	0.00633886061947	0.00105015790741	0.0	0.00219255932097	0.0183959848641	0.00556688033292	0.0267945663442	363	535301.850848
East North Central	1960s		Central	0.0077865876964	0.0	0.0340994248494	0.126285003817	0.0301729381932	0.0682937416094	0.708572957633	0.0	0.00447966669194	0.0	0.0	0.0171771247647	0.0	0.00313255474471	106	130940.929359
East North Central	1960s		Central	0.0545873713064	0.00934419446694	0.0764688792532	0.133053110929	0.0382571701566	0.0749631560863	0.607081317609	0.0	0.00624480019309	0.0	0.0	0.0	0.0	0.0	40	60867.9010933
East North Central	1960s		Room	0.024792509413	0.0585615237695	0.10268673501	0.137355651617	0.0481470360267	0.00694808155331	0.238658845041	0.0445583813124	0.0426213589992	0.0428072325565	0.108399644246	0.0	0.028146303723	0.116316696732	59	103109.717585
East North Central	1960s		Room	0.0417590143162	0.0664503603227	0.135902400742	0.197934840515	0.0743523333116	0.08808864799	0.339991820187	0.0	0.0	0.0	0.00729900443122	0.0	0.0	0.0482215781851	41	66565.9936624
East North Central	1960s		Room	0.0	0.0	0.163660413183	0.134603478243	0.0	0.1553171122	0.499268007294	0.0471509890799	0.0	0.0	0.0	0.0	0.0	0.0	9	16524.3494502
East North Central	1960s		Room	0.0	0.0	0.0	0.164082037145	0.0	0.0	0.567817365384	0.0	0.0	0.0	0.0	0.0	0.0	0.268100597471	5	10236.2382094
East North Central	1970s		None	0.0	0.29947924872	0.215606677574	0.0822709325303	0.0383070362533	0.0855012506261	0.202184515092	0.0356748411006	0.0	0.0347584883903	0.006217009714	0.0	0.0	0.0	29	63550.2587828
East North Central	1970s		None	0.0581537895281	0.0563749955493	0.0573439256214	0.0	0.0	0.183617541707	0.414860302594	0.0499111251911	0.0523702888153	0.0556421849915	0.00989853947459	0.0	0.0	0.0618273065271	20	42852.1777742
East North Central	1970s		None	0.0	0.0	0.0	0.463260102931	0.0	0.0	0.536739897069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3	5255.75207383
East North Central	1970s		None	0.0	0.0	0.305058334621	0.0	0.0	0.28875518312	0.0638194747703	0.0	0.0	0.0	0.0	0.0	0.0	0.342367007489	4	8055.22031731
East North Central	1970s		Central	0.0338628616593	0.0622582112278	0.0939125411408	0.0722638384465	0.0454270400366	0.0425292413731	0.55940801785	0.00864016859252	0.00726578825229	0.0188272673378	0.0167075941953	0.00564645195161	0.0	0.0332509779361	184	295504.811377
East North Central	1970s		Central	0.0224954390039	0.0373382827495	0.039471080184	0.0695115685347	0.079160720576	0.0619405088749	0.640117170205	0.0	0.00995797389362	0.00614496944604	0.0	0.00983147319919	0.00448970908374	0.01954110425	453	685009.633018
East North Central	1970s		Central	0.0047598287504	0.0112085550238	0.0186531866994	0.0790347546187	0.0686101221071	0.0350676857274	0.760209249669	0.0	0.0019076831979	0.0	0.00829449855573	0.0	0.00737931527235	0.00487512037788	162	245342.06107
East North Central	1970s		Central	0.00442094974347	0.0626579189974	0.0626036527851	0.103413002911	0.0480847037202	0.0656435393731	0.625577427625	0.0	0.00530645711889	0.00897825069458	0.0	0.00630528986743	0.0	0.0070088071639	81	105073.265862
East North Central	1970s		Room	0.00397079485827	0.0659451887359	0.0969158042294	0.039647901277	0.109510584843	0.101862085394	0.329047895495	0.0146949831937	0.0247217583115	0.0286566375947	0.0281273787917	0.0448729213108	0.0464131610174	0.065612904948	68	143042.816442
East North Central	1970s		Room	0.00562233588709	0.0561378086964	0.146804481395	0.0839284802851	0.171204082263	0.0108903421847	0.363818968944	0.0	0.0287244216422	0.0865966525942	0.0	0.0314867554626	0.00661418429373	0.00817148635163	48	85361.4564921
East North Central	1970s		Room	0.0834795637117	0.141814513985	0.0	0.145012380948	0.257418457954	0.0692920014162	0.302983081986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13	35007.4123769
East North Central	1970s		Room	0.0	0.0939484780951	0.0	0.0306918844271	0.195998357636	0.0	0.164387199001	0.0	0.0	0.0	0.358911358524	0.0	0.156062722316	0.0	6	13902.5810847
East North Central	1980s		None	0.0	0.0	0.404891586162	0.0	0.0	0.0	0.565350289542	0.0	0.0297581242964	0.0	0.0	0.0	0.0	0.0	4	5964.22625002
East North Central	1980s		None	0.0	0.352122324327	0.0	0.0	0.0	0.376452999758	0.19843081501	0.0	0.0	0.0	0.0	0.0	0.0	0.0729938609051	5	7200.82370507
East North Central	1980s		None	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	2530.9093533
East North Central	1980s		None	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	3226.0839761
East North Central	1980s		Central	0.0548989418009	0.0369995892581	0.0645500022231	0.120668247078	0.0725080188583	0.0245724786212	0.478284610416	0.0	0.0	0.0651091496933	0.0	0.0201424833034	0.0225573095865	0.0397091691611	72	124533.086627
East North Central	1980s		Central	0.0234025363497	0.00383820126455	0.0332136043492	0.0497990085958	0.037654673845	0.0466024470626	0.76810098861	0.0	0.0	0.0	0.00954758853471	0.00746078695141	0.00815562169322	0.0122245427434	196	327328.110145
East North Central	1980s		Central	0.0243773257152	0.0341241572362	0.0370912234717	0.033995082382	0.0333644604476	0.0244387859633	0.807334477538	0.0	0.0	0.0	0.0	0.0	0.0	0.00527448724582	127	193300.425418
East North Central	1980s		Central	0.0446676151107	0.0	0.0302212720431	0.0386451987423	0.0359413548833	0.00539635531843	0.805427727629	0.0	0.0	0.0	0.0	0.0	0.0	0.0397004762735	77	95678.2504382
