Dependency=Location Census Division	Dependency=Vintage	Dependency=Income	Option=0-1499	Option=1500-2499	Option=2500-3499	Option=3500+	Count	Weight
East North Central	1980s	150-200K	0.0228942859213	0.408384826998	0.384493384248	0.184227502833	40	64878.8359285
East North Central	1980s	200K+	0.0	0.358101241489	0.233278547697	0.408620210814	46	60989.7875926
East North Central	1990s	0-25K	0.303776828777	0.444317278839	0.121144075788	0.130761816596	67	108186.755296
East North Central	1990s	25-50K	0.279046064865	0.410467303968	0.193273349673	0.117213281494	133	202990.491006
East North Central	1990s	50-75K	0.22473153932	0.432433183185	0.226221287907	0.116613989588	138	225429.954784
East North Central	1990s	75-100K	0.0962216928126	0.45035026707	0.300533867524	0.152894172593	142	242807.611855
East North Central	1990s	100-125K	0.0975574070278	0.550219273983	0.254595478192	0.097627840797	105	138963.795384
East North Central	1990s	125-150K	0.026069674688	0.534710681357	0.35657547701	0.0826441669458	95	121342.147801
East North Central	1990s	150-200K	0.00986047348997	0.399942508438	0.343541464886	0.246655553186	87	103031.465738
East North Central	1990s	200K+	0.0	0.327560549827	0.204502380978	0.467937069195	82	132494.867416
East North Central	2000s	0-25K	0.324304967403	0.416757207563	0.065731177688	0.193206647346	54	102060.875222
East North Central	2000s	25-50K	0.303156175174	0.417715604783	0.189292790268	0.0898354297751	113	193712.194842
East North Central	2000s	50-75K	0.114804373404	0.584631220654	0.21119196859	0.0893724373518	115	229715.67221
East North Central	2000s	75-100K	0.096540747009	0.577834309898	0.175677009159	0.149947933933	134	251114.224225
East North Central	2000s	100-125K	0.104516815524	0.414269851408	0.302983217385	0.178230115683	100	158675.200935
East North Central	2000s	125-150K	0.0	0.344656226642	0.348943905718	0.306399867639	65	119598.599878
East North Central	2000s	150-200K	0.0	0.403343471634	0.278074861969	0.318581666397	68	116644.642878
East North Central	2000s	200K+	0.00392113540561	0.180750285324	0.287063840315	0.528264738955	82	121881.506945
Middle Atlantic	<1950	0-25K	0.358549460839	0.417622343389	0.118631891108	0.105196304664	262	454811.035521
Middle Atlantic	<1950	25-50K	0.359853703448	0.434330220536	0.15008855952	0.0557275164956	324	578458.502642
Middle Atlantic	<1950	50-75K	0.295115521661	0.480219399312	0.115139395953	0.109525683074	244	430394.904053
Middle Atlantic	<1950	75-100K	0.283217131881	0.457707638667	0.131313534608	0.127761694844	200	329912.636745
Middle Atlantic	<1950	100-125K	0.225080684781	0.505102974127	0.160258008924	0.109558332169	127	201678.37601
Middle Atlantic	<1950	125-150K	0.200316316301	0.464973166771	0.162843069079	0.171867447848	109	150724.921742
Middle Atlantic	<1950	150-200K	0.322750232871	0.441973459174	0.205764978555	0.0295113293999	106	118699.994913
Middle Atlantic	<1950	200K+	0.0989552839396	0.41264646038	0.195798033871	0.29260022181	122	143293.562243
Middle Atlantic	1950s	0-25K	0.432343296669	0.415001762555	0.114760016416	0.0378949243601	132	193791.635906
Middle Atlantic	1950s	25-50K	0.441734874751	0.418429676259	0.0715958241697	0.0682396248205	170	248407.257019
Middle Atlantic	1950s	50-75K	0.515904906763	0.37422912828	0.0709128668188	0.0389530981376	147	184574.198076
Middle Atlantic	1950s	75-100K	0.360921893393	0.489455074287	0.120175495042	0.0294475372782	133	160733.577507
Middle Atlantic	1950s	100-125K	0.291005355418	0.473803726304	0.172870685347	0.0623202329308	96	121306.119918
Middle Atlantic	1950s	125-150K	0.324693722563	0.449401004444	0.195868869261	0.0300364037327	65	75804.7971283
Middle Atlantic	1950s	150-200K	0.250439496588	0.525346913999	0.169711435002	0.0545021544111	75	81135.5462219
Middle Atlantic	1950s	200K+	0.220056636417	0.467019708756	0.154522009346	0.158401645481	71	75365.0636404
Middle Atlantic	1960s	0-25K	0.364616933931	0.426393165981	0.192734920889	0.0162549792	101	132294.048015
Middle Atlantic	1960s	25-50K	0.311372028088	0.381327030304	0.193172382595	0.114128559014	115	172116.066654
Middle Atlantic	1960s	50-75K	0.260551555886	0.566508581487	0.116666019636	0.0562738429908	90	130676.370538
Middle Atlantic	1960s	75-100K	0.280159727533	0.47622550587	0.148088564163	0.0955262024351	94	121471.401311
Middle Atlantic	1960s	100-125K	0.269596284275	0.439859062494	0.17950684878	0.111037804451	71	88902.5076575
Middle Atlantic	1960s	125-150K	0.130187782851	0.408659352337	0.287016882795	0.174135982016	52	62961.0690226
Middle Atlantic	1960s	150-200K	0.153168600997	0.63717144615	0.110438520849	0.0992214320039	60	68177.662875
Middle Atlantic	1960s	200K+	0.104342006075	0.403913225591	0.316600281158	0.175144487176	71	76982.4296747
Middle Atlantic	1970s	0-25K	0.392587683081	0.464658567001	0.0684709688355	0.0742827810829	59	101363.660084
Middle Atlantic	1970s	25-50K	0.382210503104	0.431780029156	0.129489798792	0.0565196689482	106	166683.450398
Middle Atlantic	1970s	50-75K	0.250097370248	0.514632988994	0.171977320865	0.0632923198935	113	159093.384773
Middle Atlantic	1970s	75-100K	0.176704011804	0.607318114794	0.15113006818	0.0648478052225	78	123439.153036
Middle Atlantic	1970s	100-125K	0.178623975648	0.454447421164	0.268849258974	0.0980793442139	69	95165.2673654
Middle Atlantic	1970s	125-150K	0.0946668391501	0.613886334424	0.237439180468	0.0540076459588	58	78918.2508631
Middle Atlantic	1970s	150-200K	0.0473781667381	0.674913635823	0.180556624925	0.0971515725133	62	74565.5138118
Middle Atlantic	1970s	200K+	0.0101619259135	0.53877247808	0.320281926063	0.130783669944	56	67841.8144632
Middle Atlantic	1980s	0-25K	0.304547815085	0.406020542657	0.197783477878	0.0916481643808	38	47401.7575067
Middle Atlantic	1980s	25-50K	0.320477445832	0.392613504827	0.158851303706	0.128057745635	65	82284.1365846
Middle Atlantic	1980s	50-75K	0.295964663981	0.359269920485	0.261788355569	0.0829770599646	69	96974.3759047
Middle Atlantic	1980s	75-100K	0.197999476054	0.509570239562	0.244142391432	0.0482878929515	69	85516.9457106
Middle Atlantic	1980s	100-125K	0.121740492975	0.348868243348	0.341005482459	0.188385781219	47	66639.5293896
Middle Atlantic	1980s	125-150K	0.0777052302121	0.46055452806	0.39729526971	0.0644449720185	54	64170.0624505
Middle Atlantic	1980s	150-200K	0.0677437376452	0.380943724059	0.417664456489	0.133648081807	51	62352.5912653
Middle Atlantic	1980s	200K+	0.0120316360889	0.279112363855	0.325822649384	0.383033350673	52	55948.230556
Middle Atlantic	1990s	0-25K	0.221641109921	0.445100273037	0.271457845952	0.0618007710901	40	34489.3289822
Middle Atlantic	1990s	25-50K	0.125754212256	0.467130921618	0.256875194638	0.150239671488	53	68861.2138621
Middle Atlantic	1990s	50-75K	0.247441719139	0.390563613176	0.2406514674	0.121343200285	65	87222.9145709
Middle Atlantic	1990s	75-100K	0.0833334062495	0.509306101529	0.251063121233	0.156297370989	72	91078.0162881
Middle Atlantic	1990s	100-125K	0.159702876292	0.337008948932	0.449128055713	0.054160119063	73	89606.6068498
Middle Atlantic	1990s	125-150K	0.0	0.524740333423	0.236699994528	0.238559672049	47	47291.440654
Middle Atlantic	1990s	150-200K	0.106824366431	0.37048941289	0.313991201569	0.208695019109	54	55955.7000076
Middle Atlantic	1990s	200K+	0.0240854592625	0.202469212385	0.44745676942	0.325988558932	73	80390.138552
Middle Atlantic	2000s	0-25K	0.187722036788	0.258439164927	0.470919507913	0.0829192903713	43	56111.6472876
Middle Atlantic	2000s	25-50K	0.125576829526	0.580876019976	0.21574794555	0.0777992049478	52	92448.7247369
Middle Atlantic	2000s	50-75K	0.168187958975	0.321170872519	0.389648917887	0.120992250619	50	85395.3428199
Middle Atlantic	2000s	75-100K	0.075375194075	0.409542702691	0.32447550066	0.190606602574	57	84182.4014276
Middle Atlantic	2000s	100-125K	0.039090705846	0.482373894547	0.366208259794	0.112327139812	59	83995.2688534
Middle Atlantic	2000s	125-150K	0.0713736635302	0.223797600812	0.542299390439	0.162529345219	30	43704.951892
Middle Atlantic	2000s	150-200K	0.0	0.254019441891	0.27309224591	0.4728883122	37	43428.0799935
Middle Atlantic	2000s	200K+	0.021629760948	0.220885608054	0.17196650835	0.585518122647	64	63741.0529507
Mountain - Pacific	<1950	0-25K	0.685586458127	0.216618563771	0.048286921658	0.0495080564446	234	586267.712086
Mountain - Pacific	<1950	25-50K	0.620528948907	0.296851708284	0.0465468746267	0.0360724681828	227	584354.052365
Mountain - Pacific	<1950	50-75K	0.532936953041	0.351830978212	0.0545165205574	0.0607155481901	168	441034.780448
Mountain - Pacific	<1950	75-100K	0.564246760857	0.313572745475	0.0740370103821	0.0481434832865	113	284803.473411
Mountain - Pacific	<1950	100-125K	0.40758868464	0.378937321894	0.141279145704	0.0721948477626	97	247244.764852
Mountain - Pacific	<1950	125-150K	0.367034569341	0.398916274364	0.168578432526	0.0654707237687	45	115852.447741
Mountain - Pacific	<1950	150-200K	0.289750658586	0.423329922813	0.232167142063	0.0547522765377	54	141291.495664
Mountain - Pacific	<1950	200K+	0.247434901717	0.424215382989	0.256362458235	0.0719872570595	54	141688.699834
Mountain - Pacific	1950s	0-25K	0.660634363794	0.282891871594	0.022164733879	0.0343090307336	153	380486.30392
Mountain - Pacific	1950s	25-50K	0.505710282261	0.384181987023	0.0825308976238	0.0275768330917	164	419411.133053
Mountain - Pacific	1950s	50-75K	0.555471036084	0.352871453945	0.042803549136	0.0488539608349	128	328416.779154
Mountain - Pacific	1950s	75-100K	0.448653173801	0.501058726462	0.0416606768145	0.00862742292216	99	264401.524648
Mountain - Pacific	1950s	100-125K	0.421506846316	0.405823277407	0.119048362394	0.0536215138833	74	198855.743501
Mountain - Pacific	1950s	125-150K	0.372954682859	0.533693867849	0.0687148573208	0.0246365919716	34	87967.9949036
Mountain - Pacific	1950s	150-200K	0.322666960378	0.501685142756	0.149952053181	0.0256958436857	38	94250.2113231
Mountain - Pacific	1950s	200K+	0.250578173712	0.550730663804	0.150964202481	0.0477269600034	42	105329.404359
Mountain - Pacific	1960s	0-25K	0.494036954493	0.350924778663	0.0960439443179	0.0589943225264	128	334122.950112
Mountain - Pacific	1960s	25-50K	0.403575667527	0.52363425155	0.0411166770472	0.0316734038755	184	474199.457758
Mountain - Pacific	1960s	50-75K	0.343088249854	0.516142629306	0.14076912084	0.0	136	349670.952651
Mountain - Pacific	1960s	75-100K	0.334250922719	0.486270237028	0.159009786538	0.0204690537151	87	226544.041744
Mountain - Pacific	1960s	100-125K	0.261180432507	0.461114903593	0.221566001554	0.056138662346	54	137746.85481
Mountain - Pacific	1960s	125-150K	0.114873733964	0.594072561418	0.230195345428	0.0608583591891	44	113985.754321
Mountain - Pacific	1960s	150-200K	0.216324641772	0.519512422852	0.211262085759	0.0529008496164	34	90306.0881638
Mountain - Pacific	1960s	200K+	0.15593435145	0.553302224763	0.206958341863	0.0838050819236	49	124942.967314
Mountain - Pacific	1970s	0-25K	0.352540940942	0.5340233738	0.0820458058613	0.0313898793975	127	325316.780765
Mountain - Pacific	1970s	25-50K	0.375095519451	0.445591125055	0.134119996376	0.0451933591182	231	591118.751094
Mountain - Pacific	1970s	50-75K	0.311168913951	0.488387977126	0.15721429881	0.0432288101137	210	555969.777454
Mountain - Pacific	1970s	75-100K	0.233965767725	0.530137641884	0.195112087698	0.0407845026927	154	401100.185297
Mountain - Pacific	1970s	100-125K	0.181462405535	0.579626429781	0.202101350067	0.0368098146167	104	271825.806573
Mountain - Pacific	1970s	125-150K	0.195911714025	0.616955643582	0.153701118473	0.0334315239211	48	124109.080268
Mountain - Pacific	1970s	150-200K	0.0802381817887	0.506712148447	0.299131197804	0.113918471961	73	203550.101104
Mountain - Pacific	1970s	200K+	0.0606370408419	0.509053675001	0.264599369314	0.165709914843	55	148064.23957
Mountain - Pacific	1980s	0-25K	0.339195161428	0.481065245389	0.121555137424	0.0581844557594	92	235223.056825
Mountain - Pacific	1980s	25-50K	0.418220252532	0.453400282977	0.113646452851	0.0147330116396	125	323492.701844
Mountain - Pacific	1980s	50-75K	0.258457524449	0.594842628621	0.119783139454	0.026916707476	124	328474.916461
Mountain - Pacific	1980s	75-100K	0.196550950902	0.518133884647	0.156280628634	0.129034535817	96	251129.198859
Mountain - Pacific	1980s	100-125K	0.198457253081	0.533062991078	0.179332459385	0.0891472964565	83	213645.877534
Mountain - Pacific	1980s	125-150K	0.201344012578	0.506713818997	0.171195703694	0.12074646473	41	105766.786447
Mountain - Pacific	1980s	150-200K	0.092451663617	0.437616194839	0.406075153907	0.0638569876375	42	117303.172294
Mountain - Pacific	1980s	200K+	0.0704190779136	0.350659463252	0.342257218321	0.236664240514	55	144414.780869
Mountain - Pacific	1990s	0-25K	0.334887840129	0.507608964846	0.095798718109	0.0617044769156	91	235953.823594
Mountain - Pacific	1990s	25-50K	0.288597438761	0.48033040254	0.154412232696	0.0766599260031	155	383620.434569
Mountain - Pacific	1990s	50-75K	0.15639201563	0.618905272282	0.139712140433	0.0849905716557	173	401541.361121
Mountain - Pacific	1990s	75-100K	0.154676760846	0.616156462909	0.150867636197	0.0782991400471	145	320416.491951
Mountain - Pacific	1990s	100-125K	0.130955266247	0.610297141502	0.209840552445	0.048907039805	99	249397.901745
Mountain - Pacific	1990s	125-150K	0.110289326457	0.49983040757	0.309011150658	0.0808691153146	66	164723.802793
Mountain - Pacific	1990s	150-200K	0.0304527029965	0.537205654918	0.201816676902	0.230524965184	70	161064.420759
Mountain - Pacific	1990s	200K+	0.065895368876	0.311560602422	0.393978795651	0.228565233051	77	191050.270599
Mountain - Pacific	2000s	0-25K	0.290190642024	0.528149116178	0.131315017808	0.0503452239904	113	303929.952939
Mountain - Pacific	2000s	25-50K	0.271539513714	0.44179165736	0.208195751824	0.0784730771023	197	563717.415555
Mountain - Pacific	2000s	50-75K	0.237028171313	0.545960010335	0.120442777411	0.0965690409414	162	463707.481506
Mountain - Pacific	2000s	75-100K	0.105130774937	0.586162644704	0.170384421417	0.138322158942	168	461086.837006
Mountain - Pacific	2000s	100-125K	0.0844156849259	0.419666991041	0.295032448506	0.200884875526	119	327138.236822
Mountain - Pacific	2000s	125-150K	0.050987789118	0.41370395645	0.334768873273	0.20053938116	70	185227.805142
Mountain - Pacific	2000s	150-200K	0.00909005418337	0.357445377123	0.438631615055	0.194832953638	90	256996.076522
Mountain - Pacific	2000s	200K+	0.0249522170568	0.217314270918	0.366340522155	0.391392989871	91	238551.461852
South Atlantic - East South Central	<1950	0-25K	0.557367718609	0.359330415007	0.0497271896322	0.0335746767512	324	835994.072512
South Atlantic - East South Central	<1950	25-50K	0.481999457391	0.351284633475	0.109942451558	0.0567734575768	256	676837.874874
South Atlantic - East South Central	<1950	50-75K	0.469474629126	0.374845855042	0.118246636859	0.0374328789732	128	343550.147658
South Atlantic - East South Central	<1950	75-100K	0.328853531626	0.428384819249	0.1322762803	0.110485368824	97	241203.203588
South Atlantic - East South Central	<1950	100-125K	0.312769548132	0.5016070029	0.116619551778	0.0690038971895	46	116131.274534
South Atlantic - East South Central	<1950	125-150K	0.219494588935	0.375960751195	0.40454465987	0.0	16	45198.9767759
South Atlantic - East South Central	<1950	150-200K	0.134159033061	0.521606649834	0.118141114647	0.226093202458	22	55525.2695398
South Atlantic - East South Central	<1950	200K+	0.122446422552	0.461160805214	0.193023023564	0.22336974867	35	87243.6906533
South Atlantic - East South Central	1950s	0-25K	0.608896405792	0.308484173902	0.0375975499883	0.0450218703184	220	563664.455234
South Atlantic - East South Central	1950s	25-50K	0.475226437331	0.382530379741	0.0998031656533	0.0424400172751	218	565402.092116
South Atlantic - East South Central	1950s	50-75K	0.469270821632	0.390775208286	0.108742031516	0.0312119385661	123	326320.364697
South Atlantic - East South Central	1950s	75-100K	0.277520767657	0.566516628589	0.141173210971	0.0147893927826	68	170967.9708
South Atlantic - East South Central	1950s	100-125K	0.24675237483	0.582959552926	0.111538845395	0.0587492268495	38	98577.1952308
South Atlantic - East South Central	1950s	125-150K	0.244827211424	0.564555760093	0.113237021166	0.0773800073169	27	73272.0411835
South Atlantic - East South Central	1950s	150-200K	0.152766011545	0.421121535996	0.218330116466	0.207782335994	19	46165.9202979
South Atlantic - East South Central	1950s	200K+	0.112020502988	0.182622848429	0.44542027354	0.259936375043	19	44758.5813119
South Atlantic - East South Central	1960s	0-25K	0.529555531285	0.400121320108	0.0414537356019	0.0288694130045	280	700225.005203
South Atlantic - East South Central	1960s	25-50K	0.394488206001	0.480880970488	0.0686224923061	0.0560083312054	260	691082.632632
South Atlantic - East South Central	1960s	50-75K	0.360816315625	0.440220751213	0.16301828098	0.0359446521812	157	419633.145973
South Atlantic - East South Central	1960s	75-100K	0.365846412251	0.439446704617	0.155059244686	0.0396476384455	97	248360.662056
South Atlantic - East South Central	1960s	100-125K	0.236012187726	0.495166844195	0.219340278253	0.0494806898257	41	102979.112085
South Atlantic - East South Central	1960s	125-150K	0.208918433194	0.617332098267	0.173749468539	0.0	28	71351.4906264
South Atlantic - East South Central	1960s	150-200K	0.254305239078	0.329817518566	0.26172491244	0.154152329916	27	72049.4496388
South Atlantic - East South Central	1960s	200K+	0.0725145092073	0.492499588821	0.309866663922	0.125119238049	19	49869.4742477
South Atlantic - East South Central	1970s	0-25K	0.441706773161	0.400348727356	0.102667968764	0.055276530719	301	784156.305868
South Atlantic - East South Central	1970s	25-50K	0.377649159561	0.438501671446	0.121161346722	0.0626878222713	363	953792.983669
South Atlantic - East South Central	1970s	50-75K	0.311143325048	0.509261485582	0.121466060779	0.0581291285909	212	555346.943709
South Atlantic - East South Central	1970s	75-100K	0.16314447537	0.532613399971	0.26238164762	0.0418604770391	152	392837.70551
South Atlantic - East South Central	1970s	100-125K	0.181338630324	0.5347916001	0.225537900828	0.0583318687479	72	191574.066499
South Atlantic - East South Central	1970s	125-150K	0.07459896119	0.510580605536	0.262189147605	0.152631285669	50	139590.398213
South Atlantic - East South Central	1970s	150-200K	0.114835618516	0.384850634641	0.351568152752	0.148745594091	46	116428.282139
South Atlantic - East South Central	1970s	200K+	0.0337080735463	0.392585881881	0.273967116424	0.299738928149	56	146755.688269
South Atlantic - East South Central	1980s	0-25K	0.488637108773	0.361075652273	0.0960402177899	0.0542470211641	173	422310.90268
South Atlantic - East South Central	1980s	25-50K	0.347951377168	0.488372210704	0.109454606717	0.0542218054108	237	585674.388732
South Atlantic - East South Central	1980s	50-75K	0.301409440327	0.510116195166	0.127432597049	0.0610417674574	166	418664.815927
South Atlantic - East South Central	1980s	75-100K	0.142622672205	0.600391701952	0.218499090684	0.0384865351598	130	315691.367343
