Dependency=geometry_building_type_recs,Dependency=geometry_unit_cfa_bin,Dependency=major_elec_load_count,Dependency=panel_capacity,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
single-family attached,4000+,7,<100,0.3744276590425023,0.17575919562589845,0.14424701786447622,0.10546016700490503,0.07237822674961739,0.047728191500742256,0.03061801791616768,0.01924979316533772,0.011917700964152149,0.007289358418684573,0.004414931031221217,0.0026524053888787786,0.0015827114504398188,0.0009389622724961924,0.0005542769116261909,0.0003257751272315531,0.00019074393119506493,0.00011130509044686104,6.475447732650293e-05,3.757072219663967e-05,2.1745481491340877e-05,1.2558188528773302e-05,7.237840584246469e-06,4.1637984278971826e-06,2.391302541792785e-06,1.3712014525329509e-06,7.851292078167607e-07,4.4895184473334384e-07,2.5639996634590065e-07,1.4626230373867692e-07,8.334434805216664e-08,4.7443760160215e-08
single-family attached,4000+,7,201+,0.3774189061438802,0.10973064725159822,0.10759995243009987,0.09400279404290271,0.07709157945111941,0.060746523632916535,0.04656617815538163,0.034983774234046534,0.025880946192651008,0.01891577077639561,0.01369007201409233,0.009828082249689748,0.0070077354245544924,0.00496788079954873,0.0035042645413773605,0.0024611330383202206,0.001721927920890812,0.0012006774039897226,0.0008346957160975777,0.00057870201860785,0.0004002409806164217,0.00027620185806809266,0.0001902197831801194,0.00013076256694292816,8.973778335858194e-05,6.148782746507254e-05,4.207034654939945e-05,2.8746289008645116e-05,1.961765364358611e-05,1.337237601888231e-05,9.105407689159711e-06,6.193689298457225e-06
single-family attached,4000+,7,200,0.29962637731104474,0.10407433893969169,0.1070020964639409,0.09800172877840063,0.0842582985715404,0.0696049199079145,0.05593734781247982,0.0440565722375184,0.034169369067786504,0.026181445427994887,0.019864977461167655,0.01495078146286172,0.01117597894416893,0.008305997803057182,0.006142289705609618,0.0045225280560305964,0.0033172172453029463,0.00242492354849248,0.0018269464298292563,0.0012845536420582212,0.0009313899952607043,0.000673828502695826,0.0004865093946670131,0.00035061601813404753,0.00025225304683713473,0.00018120200483341504,0.0001299758620399129,9.310675091755809e-05,6.661303385029386e-05,4.760290956062797e-05,3.3981072444692334e-05,2.423259186782478e-05
single-family attached,4000+,7,126-199,0.4084182259777011,0.12949645497472909,0.11815039593771814,0.096031076414154,0.07326776296900527,0.053711695356059026,0.03830535306861811,0.026772996365005127,0.018426884356243158,0.012529601137977566,0.008436462477542917,0.00563462310836296,0.0037377928550744017,0.0024651885536390613,0.0016177719574518483,0.0010570534606984118,0.0006880472654728441,0.0004463454229486541,0.00028867845729754006,0.000186201266874052,0.0001198093277216754,7.691961755104161e-05,4.928419256272839e-05,3.151932033045324e-05,2.0123809028402275e-05,1.2828191697659657e-05,8.165707613298012e-06,5.190879727228495e-06,3.2957000952189717e-06,2.0900209769316077e-06,1.3239845093583864e-06,8.378656126401832e-07
single-family attached,4000+,7,125,0.4084182259777011,0.12949645497472909,0.11815039593771814,0.09602964146908279,0.07326776296900527,0.053711695356059026,0.03830535306861811,0.026772996365005127,0.018426884356243158,0.012529601137977566,0.008436462477542917,0.00563462310836296,0.0037377928550744017,0.0024666234987102717,0.0016177719574518483,0.0010570534606984118,0.0006880472654728441,0.0004463454229486541,0.00028867845729754006,0.000186201266874052,0.0001198093277216754,7.691961755104161e-05,4.928419256272839e-05,3.151932033045324e-05,2.0123809028402275e-05,1.2828191697659657e-05,8.165707613298012e-06,5.190879727228495e-06,3.2957000952189717e-06,2.0900209769316077e-06,1.3239845093583864e-06,8.378656126401832e-07
single-family attached,4000+,7,101-124,0.4084182259777011,0.12949645497472909,0.11815039593771814,0.09602964146908279,0.07326776296900527,0.053711695356059026,0.03830535306861811,0.026772996365005127,0.018426884356243158,0.012529601137977566,0.008436462477542917,0.00563462310836296,0.0037377928550744017,0.0024651885536390613,0.0016177719574518483,0.0010570534606984118,0.0006880472654728441,0.0004463454229486541,0.00028867845729754006,0.000186201266874052,0.0001198093277216754,7.691961755104161e-05,4.928419256272839e-05,3.151932033045324e-05,2.0123809028402275e-05,1.2828191697659657e-05,8.165707613298012e-06,5.190879727228495e-06,3.2957000952189717e-06,2.0900209769316077e-06,1.3239845093583864e-06,2.2728106838505193e-06
single-family attached,4000+,7,100,0.3744276590425023,0.17575919562589845,0.14424701786447622,0.10546016700490503,0.0723781643479258,0.047728191500742256,0.03061801791616768,0.01924979316533772,0.011917700964152149,0.007289358418684573,0.004414931031221217,0.0026524053888787786,0.0015827114504398188,0.0009389622724961924,0.0005542769116261909,0.0003257751272315531,0.00019074393119506493,0.00011130509044686104,6.475447732650293e-05,3.757072219663967e-05,2.1745481491340877e-05,1.2620590220365076e-05,7.237840584246469e-06,4.1637984278971826e-06,2.391302541792785e-06,1.3712014525329509e-06,7.851292078167607e-07,4.4895184473334384e-07,2.5639996634590065e-07,1.4626230373867692e-07,8.334434805216664e-08,4.7443760160215e-08
single-family attached,4000+,6,<100,0.37875627770634107,0.16653582596920324,0.13974681665324956,0.10446456407919973,0.07330499479328366,0.04942497322555794,0.032418580773128564,0.0208395556358965,0.013191686812477732,0.008249784695328785,0.005108844618386585,0.003138225402412889,0.001914659000085929,0.0011614039456384444,0.0007009828684121521,0.0004212539635139656,0.00025218675152200007,0.00015046380023088157,8.950190170775086e-05,5.309546950584174e-05,3.142117429559885e-05,1.855349977625348e-05,1.093335172250693e-05,6.431014136054387e-06,3.776328394534503e-06,2.214022114879313e-06,1.2961858770412745e-06,7.578292659151273e-07,4.4252217430933195e-07,2.5810412451897036e-07,1.503779465328636e-07,8.752508866743521e-08
single-family attached,4000+,6,201+,0.38963161294014603,0.10152772420700487,0.10125824657026974,0.08996404586244425,0.07503174591378578,0.06012698547623167,0.046873619380400605,0.03581248422974203,0.0269437368894421,0.02002680246584892,0.014740193914437013,0.010782708501800228,0.007803599033251112,0.005625981617655685,0.00403583979995389,0.002882584305482433,0.0020510289387899025,0.0014544307571197853,0.0010282643752714568,0.0007250058235244677,0.000509938666909453,0.00035787625071229714,0.00025065239454542706,0.00017523042150577645,0.00012229573133337834,8.521871905206333e-05,5.929687899450828e-05,4.1204763538066446e-05,2.85971394984677e-05,1.9824123924859803e-05,1.3727603042538974e-05,9.496304341176416e-06
single-family attached,4000+,6,200,0.3096960833282403,0.09649521006383954,0.1007335783064365,0.09367756453831717,0.08177761103493068,0.06859327709095656,0.055971038483745905,0.04476020614082711,0.03524830299476559,0.027422986670396395,0.02112657469663786,0.01623665412148968,0.012253674712990447,0.00924682128732742,0.006943058562620459,0.0051906492311513406,0.0038657539299103484,0.0028693149578353488,0.0021233066317775835,0.001567011471252002,0.0011536428512341523,0.0008474402121399219,0.0006212562935253645,0.0004546018547341308,0.0003320899634363846,0.0002422156543138091,0.00017640942964971333,0.00012830989239850756,9.320904594338589e-05,6.763199945005821e-05,4.902026893915424e-05,3.549427878729295e-05
single-family attached,4000+,6,126-199,0.41926238905716506,0.12055379765755449,0.11211503063703394,0.09288372162028961,0.07223586450412095,0.05397770876972442,0.03923834641293522,0.027954636443988188,0.019611663005373352,0.01359268961239531,0.009328980285968336,0.006351032136311115,0.004294378402189405,0.00288696065520428,0.001931139592281904,0.0012861717294094448,0.000853347503590941,0.0005642666424638071,0.0003719917508946394,0.0002445722659121146,0.0001604060886706017,0.00010497188024774107,7.105551052472635e-05,4.4691402971028876e-05,2.908459186974797e-05,1.8898349219858947e-05,1.2261903564620542e-05,7.945306943892528e-06,5.1418930585912695e-06,3.3237751963164685e-06,2.1461968031000632e-06,1.3844161232933825e-06
single-family attached,4000+,6,125,0.41926238905716506,0.12055379765755449,0.11211503063703394,0.09288372162028961,0.07223586450412095,0.05397770876972442,0.03923834641293522,0.027954636443988188,0.019611663005373352,0.01359268961239531,0.009328980285968336,0.006351032136311115,0.004294378402189405,0.00288696065520428,0.0019336385222195483,0.0012861717294094448,0.000853347503590941,0.0005642666424638071,0.0003719917508946394,0.0002445722659121146,0.0001604060886706017,0.00010497188024774107,6.855658058708202e-05,4.4691402971028876e-05,2.908459186974797e-05,1.8898349219858947e-05,1.2261903564620542e-05,7.945306943892528e-06,5.1418930585912695e-06,3.3237751963164685e-06,2.1461968031000632e-06,1.3844161232933825e-06
