Minute,Fraction
3868,0.371405
3895,0.245644
3970,0.04388
4044,0.581986
4222,0.708587
5084,0.17447
5109,0.534957
6454,0.832249
8080,0.532228
11213,0.427462
12281,0.147806
14966,0.368675
15001,0.688432
15006,0.841906
15011,0.567499
15231,0.394919
15236,0.324165
15237,0.324165
17867,0.6519
17872,0.460844
17877,0.505984
17913,0.093219
19890,0.475331
19934,0.250892
19935,0.250892
20067,0.553433
21211,0.440479
22676,0.109805
23579,0.544195
23584,0.660298
23653,0.545035
23658,0.385891
23802,0.245644
25542,0.487928
26340,0.069494
26724,0.403527
26897,0.512912
26954,0.126811
26955,0.126811
26959,1
26964,0.4768
26969,0.190636
26974,0.483729
27307,0.178459
27900,0.452866
27901,0.452866
27936,0.594583
27974,0.016376
28011,0.073483
29285,0.639723
29702,0.115893
30765,0.668906
32941,0.443418
32942,0.443418
33015,0.311988
33589,0.17321
33594,0.56309
33599,0.750787
33604,0.698299
33664,0.601722
33669,0.562881
33775,0.234726
33776,0.234726
33777,0.234726
34143,0.183708
34144,0.183708
36560,0.708167
37163,0.724123
37937,0.314928
37938,0.314928
38011,0.343061
39591,0.712786
39596,0.47848
39665,0.08713
39670,0.438589
39815,0.547974
41042,0.796347
41044,0.534957
41047,0.735881
41119,0.648541
41120,0.648541
41193,0.604871
41267,0.472601
41377,0.817342
45288,0.317657
45363,0.254671
46668,0.068444
46673,0.524039
46678,0.08797
46683,0.17279
46688,0.526769
48019,0.966408
48093,0.055217
49775,0.468822
49849,0.055637
51066,0.474491
51140,0.529708
52268,0.022045
53167,0.752887
53241,0.456855
53822,0.089649
54054,0.065925
54129,0.490237
56572,0.053328
56743,0.321436
56744,0.321436
58725,0.113374
59671,0.301491
59676,0.194205
59746,0.550913
59751,0.676045
59820,0.145077
59825,0.808944
59894,0.711526
59899,0.648541
60884,0.071803
60889,0.689901
60894,0.095318
60958,0.364266
60963,0.287844
60968,0.080831
62423,0.020995
62497,0.465463
63081,0.124081
63907,0.769473
63981,0.483939
64156,0.383372
64257,0.437119
64592,0.108335
67549,0.39114
67554,0.083771
68525,0.857233
68599,0.17384
68613,0.487928
68618,0.405837
68623,0.102876
68628,0.313038
68633,0.081461
68638,0.446777
68639,0.446777
68643,0.415494
68648,0.796347
68653,0.539996
68654,0.539996
68674,0.755196
68688,0.196515
68693,0.111484
68697,0.642242
68702,0.26034
68707,0.029393
68712,0.453706
68762,0.643712
68767,0.411505
68772,0.52152
68777,0.049969
68782,0.285534
68783,0.285534
68787,0.296872
69081,0.627756
71025,0.375814
71492,0.530128
71566,0.329204
72549,0.382322
74152,0.485618
74210,0.425572
74226,0.486038
74284,0.537476
74285,0.537476
74301,0.141927
74375,0.519211
75467,0.423683
76733,0.30317
76899,0.475331
76927,0.501785
77021,0.223809
78501,0.065505
78506,0.377283
78790,0.328994
78791,0.328994
79822,0.533067
80164,0.053958
80239,0.438589
81213,0.491287
81217,0.213101
81260,0.580726
81261,0.580726
81287,0.410666
81335,0.526559
81818,0.432501
83420,0.625446
84029,0.718665
84030,0.718665
84076,0.069284
87413,0.285114
87414,0.285114
87418,0.423683
87423,0.080202
88274,0.019526
88279,0.382112
88280,0.382112
88464,0.1751
88666,0.401218
