Dependency=CR	Dependency=FPL_BINS	Dependency=yearmaderange	Option=0-1499	Option=1500-2499	Option=2500-3499	Option=3500+	Weight	Count
1	250-300	1960s	0.0	0.0	0.0	0.0	0.0	0.0
1	250-300	1970s	0.0	0.0	0.0	0.0	0.0	0.0
1	250-300	1980s	0.0	0.0	0.0	0.999923356406	13046.40491	1.0
1	250-300	1990s	0.0	0.0	0.0	0.0	0.0	0.0
1	250-300	2000s	0.0	0.0	0.0	0.0	0.0	0.0
1	300+	1950-pre	0.0	0.0	0.0	0.0	0.0	0.0
1	300+	1950s	0.562562231023	0.218703562421	0.218703562421	0.0	32631.672774	3.0
1	300+	1960s	0.0	0.0	0.999929946317	0.0	14273.766876	2.0
1	300+	1970s	0.473310834919	0.526671106984	0.0	0.0	55375.822	6.0
1	300+	1980s	0.0	0.414236002919	0.585734976289	0.0	34457.052727	4.0
1	300+	1990s	0.0	0.33331775303	0.666635543424	0.0	21410.650469	3.0
1	300+	2000s	0.561270756313	0.0	0.438667778791	0.0	16268.449383	2.0
1	50-100	1950-pre	0.999888996547	0.0	0.0	0.0	9007.728757	1.0
1	50-100	1950s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1960s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1970s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1980s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1990s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	2000s	0.0	0.0	0.0	0.0	0.0	0.0
2	0-50	1950-pre	0.432948614381	0.323603729416	0.243391313614	0.0	35495.126667	5.0
2	0-50	1950s	0.0	0.0	0.0	0.0	0.0	0.0
2	0-50	1960s	0.489364596229	0.510453781814	0.0	0.0	11009.884459	2.0
2	0-50	1970s	0.373742259173	0.203195587199	0.422975636134	0.0	23114.712325	4.0
2	0-50	1980s	0.332683445225	0.667176535664	0.0	0.0	14281.764453	2.0
2	0-50	1990s	0.0	0.0	0.999635278906	0.0	5481.642252	1.0
2	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0
2	100-150	1950-pre	0.354393164154	0.326690421474	0.318882813518	0.0	59520.29756	10.0
2	100-150	1950s	0.437777160181	0.412363715452	0.0690753831122	0.0807634512929	98568.910623	12.0
2	100-150	1960s	0.467034707866	0.0	0.532752470586	0.0	9395.544643	2.0
2	100-150	1970s	0.488538660113	0.191122764339	0.320258136195	0.0	24861.452119	4.0
2	100-150	1980s	0.305192098257	0.389487317861	0.30519213525	0.0	15568.426617	3.0
2	100-150	1990s	0.230637920153	0.194978364264	0.3793232747	0.194978378789	24369.788244	4.0
2	100-150	2000s	0.0	0.151528950683	0.335174155491	0.513223559193	27270.243973	5.0
2	150-200	1950-pre	0.382315849781	0.273119624485	0.220967186063	0.123579943687	114967.05578	18.0
2	150-200	1950s	0.45061328711	0.268716105723	0.12469765046	0.155933832117	51116.746091	8.0
2	150-200	1960s	0.0	0.807307568621	0.192654729146	0.0	53045.255758	6.0
2	150-200	1970s	0.280674075863	0.36828510603	0.0676090505918	0.283403312361	70284.036476	13.0
2	150-200	1980s	0.570083898254	0.299411880405	0.0	0.130442582597	32445.124135	6.0
2	150-200	1990s	0.249973701803	0.749921089786	0.0	0.0	19007.887011	4.0
2	150-200	2000s	0.308874749344	0.690975766243	0.0	0.0	13377.321297	2.0
2	200-250	1950-pre	0.235674736158	0.479871996416	0.0934184052957	0.191014543996	98432.230534	17.0
2	200-250	1950s	0.384611576474	0.502078367761	0.113257574645	0.0	38106.942987	7.0
2	200-250	1960s	0.408522300967	0.591409546048	0.0	0.0	29343.743289	5.0
2	200-250	1970s	0.0	0.63499209355	0.0	0.364966255139	48015.696141	8.0
2	200-250	1980s	0.436023108321	0.409532649266	0.154405460335	0.0	51568.21236	8.0
2	200-250	1990s	0.0	0.0	0.465034782981	0.534740156709	8884.50692	2.0
2	200-250	2000s	0.0	0.0	0.999579299135	0.0	4751.971685	1.0
2	250-300	1950-pre	0.287734714406	0.438731344817	0.195191128459	0.0783314505266	176026.561648	27.0
2	250-300	1950s	0.413823548792	0.586159194788	0.0	0.0	115896.893108	16.0
2	250-300	1960s	0.13761700981	0.598019123242	0.119364766407	0.144979462869	101843.069562	16.0
2	250-300	1970s	0.169070922907	0.400889478101	0.192997640145	0.23702494711	117563.885329	20.0
2	250-300	1980s	0.215329055675	0.160661639722	0.623932689479	0.0	26102.506572	5.0
2	250-300	1990s	0.300468790542	0.0	0.509867908604	0.189622278333	48751.707783	7.0
2	250-300	2000s	0.153407657983	0.306687552129	0.279411414098	0.260459079287	58312.983565	8.0
2	300+	1950-pre	0.169957685011	0.399121419882	0.217050644975	0.213866900506	597079.706565	90.0
2	300+	1950s	0.152233880438	0.457059645888	0.20742422257	0.183276218466	331527.887918	54.0
2	300+	1960s	0.23213642495	0.243942583479	0.329469260117	0.194442948576	227713.803788	37.0
2	300+	1970s	0.0519947304441	0.417458160534	0.402791356564	0.127749681393	329429.534075	53.0
2	300+	1980s	0.161445308417	0.302670493768	0.229027341638	0.306850699293	324837.617807	53.0
2	300+	1990s	0.0140944360941	0.276084572683	0.381557813102	0.328257947135	382335.113668	63.0
2	300+	2000s	0.081749168145	0.209899202538	0.176244023333	0.532101850209	347475.14846	58.0
2	50-100	1950-pre	0.369703472721	0.279325826899	0.194332510702	0.156600520871	53092.327412	9.0
2	50-100	1950s	0.688220678148	0.311646627594	0.0	0.0	15070.242242	3.0
2	50-100	1960s	0.410205460976	0.186744592956	0.402970433147	0.0	25151.14444	3.0
2	50-100	1970s	0.647741797048	0.125689178699	0.226515507775	0.0	37369.66689	4.0
2	50-100	1980s	0.0	0.999787932995	0.0	0.0	9428.981514	1.0
2	50-100	1990s	0.999787660958	0.0	0.0	0.0	9416.899062	1.0
2	50-100	2000s	0.0	0.0	0.0	0.999488645039	3909.177464	1.0
3	0-50	1950-pre	0.999471727861	0.0	0.0	0.0	5675.891197	1.0
3	0-50	1950s	0.657922444519	0.341895344078	0.0	0.0	16461.392132	3.0
3	0-50	1960s	0.999351802699	0.0	0.0	0.0	4625.220446	1.0
3	0-50	1970s	0.0	0.0	0.999452596742	0.0	5477.42043	1.0
3	0-50	1980s	0.999275104446	0.0	0.0	0.0	4135.527247	1.0
3	0-50	1990s	0.0	0.0	0.0	0.0	0.0	0.0
3	0-50	2000s	0.0	0.0	0.0	0.99946733891	5629.099013	1.0
3	100-150	1950-pre	0.458740154119	0.441092604131	0.100111773446	0.0	54081.941517	9.0
3	100-150	1950s	0.0	0.0	0.999856380022	0.0	20885.458777	3.0
3	100-150	1960s	0.999233887592	0.0	0.0	0.0	3912.874443	1.0
3	100-150	1970s	0.0	0.548786640023	0.0	0.450916374487	10098.503624	2.0
3	100-150	1980s	0.999825211471	0.0	0.0	0.0	17160.597703	2.0
3	100-150	1990s	0.0	0.0	0.0	0.0	0.0	0.0
3	100-150	2000s	0.999605186014	0.0	0.0	0.0	7595.515009	1.0
3	150-200	1950-pre	0.485467744334	0.457713081394	0.0567891582867	0.0	99943.744154	17.0
3	150-200	1950s	0.547665434222	0.250206517313	0.112165694168	0.0899231016801	76425.026765	13.0
3	150-200	1960s	0.291190492297	0.330870081535	0.274688562975	0.10317176141	37922.819871	7.0
3	150-200	1970s	0.465448067051	0.53446164423	0.0	0.0	33223.742197	5.0
3	150-200	1980s	0.532803761405	0.466850652627	0.0	0.0	8677.908021	2.0
3	150-200	1990s	0.0	0.0	0.0	0.0	0.0	0.0
3	150-200	2000s	0.589744935489	0.0	0.0	0.40994076296	9541.973578	2.0
3	200-250	1950-pre	0.463855455386	0.341041843006	0.109995274345	0.0850488058323	51172.823357	9.0
3	200-250	1950s	0.0	0.0	0.999803308354	0.0	15249.300036	3.0
3	200-250	1960s	0.273421348173	0.726432933304	0.0	0.0	20584.636542	4.0
3	200-250	1970s	0.365966483686	0.633838476321	0.0	0.0	15378.460792	3.0
3	200-250	1980s	0.0	0.999752372535	0.0	0.0	12111.972767	2.0
3	200-250	1990s	0.0	0.327631202611	0.329260131294	0.342933188551	17093.204572	3.0
3	200-250	2000s	0.0	0.0	0.0	0.0	0.0	0.0
3	250-300	1950-pre	0.170672645534	0.440857756978	0.29000814151	0.0984090093894	57198.051214	10.0
3	250-300	1950s	0.521003534251	0.333534145833	0.0609133603293	0.0845039236506	66610.469657	11.0
3	250-300	1960s	0.247406939662	0.385037256444	0.289732563696	0.0777667995931	53150.22227	8.0
3	250-300	1970s	0.0	0.999847279694	0.0	0.0	19640.75316	3.0
3	250-300	1980s	0.2964156132	0.569320985864	0.134194734017	0.0	43686.160025	6.0
3	250-300	1990s	0.822760239139	0.0	0.0	0.177113171288	23695.634373	4.0
3	250-300	2000s	0.160942344958	0.0	0.504328566915	0.334639915806	33639.726415	5.0
3	300+	1950-pre	0.295803116766	0.433126645801	0.151455405217	0.119610244535	653922.213729	122.0
3	300+	1950s	0.266104711546	0.630425244262	0.0429914904239	0.0604700960372	354702.063389	63.0
3	300+	1960s	0.329477160826	0.365079946667	0.169702253016	0.135725483215	197934.818025	35.0
3	300+	1970s	0.220019073623	0.371329583022	0.270712193471	0.137928031531	269821.152667	43.0
3	300+	1980s	0.100041875372	0.408401230652	0.362684915304	0.128860866259	269965.356266	45.0
3	300+	1990s	0.26271754295	0.335388765836	0.25503432754	0.146846005862	224584.6644	39.0
3	300+	2000s	0.170224095945	0.273951558489	0.33332681172	0.222483753021	217690.794308	37.0
3	50-100	1950-pre	0.273005419626	0.726799452955	0.0	0.0	15371.569167	2.0
3	50-100	1950s	0.0	0.509478304047	0.490245982874	0.0	10877.87663	2.0
3	50-100	1960s	0.999467338867	0.0	0.0	0.0	5629.098562	1.0
3	50-100	1970s	0.999738296689	0.0	0.0	0.0	11460.362785	2.0
3	50-100	1980s	0.0	0.0	0.0	0.0	0.0	0.0
3	50-100	1990s	0.0	0.0	0.0	0.0	0.0	0.0
3	50-100	2000s	0.0	0.999536672026	0.0	0.0	6471.895042	1.0
4	0-50	1950-pre	0.582257009444	0.288422496992	0.129301485374	0.0	210431.60916	14.0
4	0-50	1950s	0.477023513142	0.413373453753	0.10957328485	0.0	134457.66527	9.0
4	0-50	1960s	0.712349833529	0.287587625258	0.0	0.0	63953.82584	4.0
4	0-50	1970s	0.999696371721	0.0	0.0	0.0	13170.00345	1.0
4	0-50	1980s	0.999791460773	0.0	0.0	0.0	19177.04358	1.0
4	0-50	1990s	0.0	0.0	0.0	0.0	0.0	0.0
4	0-50	2000s	0.0	0.0	0.45691259943	0.542974145507	35314.50912	2.0
4	100-150	1950-pre	0.580004552052	0.339781330612	0.0802031584944	0.0	364998.08283	22.0
4	100-150	1950s	0.461044633529	0.273727090689	0.123384396695	0.141828474396	259657.15561	15.0
4	100-150	1960s	0.157619466571	0.422766506685	0.419574673456	0.0	101639.35249	5.0
4	100-150	1970s	0.697590125121	0.173884855873	0.128500039616	0.0	160128.00822	10.0
4	100-150	1980s	0.999865893683	0.0	0.0	0.0	29823.08108	1.0
4	100-150	1990s	0.49762165781	0.502241931521	0.0	0.0	29319.21946	2.0
4	100-150	2000s	0.777204788507	0.0	0.222633099977	0.0	24670.373027	2.0
4	150-200	1950-pre	0.403246512152	0.54959637982	0.0	0.0471454573619	343324.0018	21.0
4	150-200	1950s	0.288211901178	0.610045945082	0.101714539064	0.0	144846.51651	10.0
4	150-200	1960s	0.241441042329	0.626721009774	0.0	0.131801876588	110887.45624	7.0
4	150-200	1970s	0.0	0.999695149371	0.0	0.0	13117.18008	1.0
4	150-200	1980s	0.99963130913	0.0	0.0	0.0	10845.19732	1.0
4	150-200	1990s	0.159302426661	0.142672639628	0.270580991025	0.427408321212	112287.81686	7.0
4	150-200	2000s	0.0	0.249983025932	0.249983025932	0.499966051863	58909.39516	4.0
4	200-250	1950-pre	0.315332650535	0.389490106464	0.165635456841	0.129526341925	258992.31358	16.0
4	200-250	1950s	0.389167495489	0.482965660625	0.127848901058	0.0	222926.29517	14.0
4	200-250	1960s	0.54532410721	0.245753496344	0.0817169040589	0.127178479708	148074.60735	10.0
4	200-250	1970s	0.379018153166	0.296939724738	0.323954135026	0.0	45457.22558	3.0
4	200-250	1980s	0.327910224763	0.672037833256	0.0	0.0	77005.00101	5.0
4	200-250	1990s	0.154837509249	0.494225018739	0.211228346182	0.139665067246	90784.21061	6.0
4	200-250	2000s	0.664281535296	0.0	0.167841727904	0.167841727904	114252.67085	6.0
4	250-300	1950-pre	0.342191126196	0.533302531322	0.0749221528845	0.0495691409923	265801.36895	18.0
4	250-300	1950s	0.58350229065	0.359253278288	0.0572287131747	0.0	254483.12005	16.0
4	250-300	1960s	0.469079948001	0.257231513391	0.210491011909	0.0631804476323	234200.83527	14.0
4	250-300	1970s	0.424707138588	0.427954164917	0.0	0.147295051072	91643.63997	7.0
4	250-300	1980s	0.314756109772	0.455196290405	0.230027285902	0.0	196905.30014	10.0
4	250-300	1990s	0.269331026374	0.270199521998	0.247912266497	0.212526654659	131012.64177	8.0
4	250-300	2000s	0.0	0.760020932006	0.239913906528	0.0	61381.97384	4.0
4	300+	1950-pre	0.200113988103	0.374259027571	0.249429142786	0.176195207083	1518335.15865	94.0
4	300+	1950s	0.249727568186	0.5629243282	0.124232499554	0.0631099756041	710670.3587	45.0
4	300+	1960s	0.303909405975	0.338802100088	0.155555810688	0.201726431869	639854.7397	41.0
4	300+	1970s	0.165573452748	0.507069962322	0.227796319987	0.0995551897269	788139.80913	47.0
4	300+	1980s	0.165661510547	0.352460258606	0.230939937988	0.250930717854	528048.46023	33.0
4	300+	1990s	0.0882096679523	0.40615527714	0.260413210664	0.245216162603	704017.93945	43.0
4	300+	2000s	0.0406516138434	0.3653091337	0.154491292537	0.439542317274	708883.33793	41.0
4	50-100	1950-pre	0.521980843223	0.315851209226	0.162149258907	0.0	214029.719629	16.0
4	50-100	1950s	0.761011607829	0.159133308817	0.079829900314	0.0	158833.05742	10.0
4	50-100	1960s	0.999929168835	0.0	0.0	0.0	56468.31688	4.0
4	50-100	1970s	0.287842243901	0.454294083959	0.257793984755	0.0	57395.19779	4.0
4	50-100	1980s	0.401034310137	0.402964984931	0.195950333742	0.0	79406.47373	5.0
4	50-100	1990s	0.0	0.374173931947	0.625774364421	0.0	77360.00446	5.0
4	50-100	2000s	0.467780670184	0.532073474994	0.0	0.0	27420.5304	2.0
5	0-50	1950-pre	0.0	0.999873040432	0.0	0.0	39377.6168	1.0
5	0-50	1950s	0.0	0.0	0.0	0.0	0.0	0.0
5	0-50	1960s	0.0	0.0	0.0	0.0	0.0	0.0
5	0-50	1970s	0.999850559683	0.0	0.0	0.0	33453.17318	1.0
5	0-50	1980s	0.0	0.999558889336	0.0	0.0	11330.02409	1.0
5	0-50	1990s	0.0	0.0	0.0	0.0	0.0	0.0
5	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0
5	100-150	1950-pre	0.853188353696	0.146670005671	0.0	0.0	35295.604819	3.0
5	100-150	1950s	0.999558889312	0.0	0.0	0.0	11330.02346	1.0
5	100-150	1960s	0.0	0.0	0.0	0.0	0.0	0.0
5	100-150	1970s	0.495687782449	0.14465944241	0.35949412847	0.0	31511.576886	4.0
5	100-150	1980s	0.665183662351	0.167371237911	0.0	0.167371237911	67688.965292	4.0
5	100-150	1990s	0.56030624907	0.165245036546	0.274307861947	0.0	35493.143476	3.0
5	100-150	2000s	0.0	0.999157415075	0.0	0.0	5929.119933	1.0
5	150-200	1950-pre	0.863614391166	0.136325447675	0.0	0.0	83105.100669	5.0
5	150-200	1950s	0.0904418830755	0.746154525348	0.16333151251	0.0	69363.267739	5.0
5	150-200	1960s	0.571869219593	0.427941927314	0.0	0.0	26470.605583	3.0
5	150-200	1970s	0.163699242204	0.361637682583	0.474503482577	0.0	31324.766326	4.0
5	150-200	1980s	0.352789961339	0.64711893879	0.0	0.0	54879.819731	3.0
5	150-200	1990s	0.0	0.128813672479	0.278695474131	0.592424709753	75588.0613	5.0
5	150-200	2000s	0.0	0.999558889242	0.0	0.0	11330.02168	1.0
5	200-250	1950-pre	0.999916581442	0.0	0.0	0.0	59933.700991	6.0
5	200-250	1950s	0.213530774114	0.786287929124	0.0	0.0	27574.091489	4.0
5	200-250	1960s	0.0	0.999834029535	0.0	0.0	30120.84188	3.0
5	200-250	1970s	0.224567582694	0.709182415759	0.0661740622948	0.0	65837.102478	9.0
5	200-250	1980s	0.418040698757	0.581800419023	0.0	0.0	31464.852407	3.0
5	200-250	1990s	0.0	0.890014348659	0.109843852586	0.0	35256.240432	5.0
5	200-250	2000s	0.319571958059	0.5430318169	0.137325710629	0.0	70902.489999	5.0
5	250-300	1950-pre	0.364476621894	0.635442051014	0.0	0.0	61475.127207	5.0
5	250-300	1950s	0.585869932138	0.41401715339	0.0	0.0	44276.303581	5.0
5	250-300	1960s	0.668838854401	0.331015066922	0.0	0.0	34223.130536	3.0
5	250-300	1970s	0.629015199688	0.0	0.184761479801	0.186020694307	24670.979235	5.0
5	250-300	1980s	0.0	0.671267068748	0.239777582028	0.088864218396	54861.175723	5.0
5	250-300	1990s	0.321775020336	0.41920754952	0.191964694794	0.0669797764903	68526.772283	5.0
5	250-300	2000s	0.32641740588	0.411825497375	0.261641632885	0.0	43298.592953	5.0
5	300+	1950-pre	0.704300420431	0.295652330625	0.0	0.0	105817.471708	10.0
5	300+	1950s	0.227775499848	0.645269513206	0.0634512756671	0.0634512756671	95350.04403	9.0
5	300+	1960s	0.0	0.576194057799	0.21181544983	0.21181544983	28559.484743	4.0
5	300+	1970s	0.168283369858	0.418816502393	0.225756246093	0.187130070243	362014.452031	61.0
5	300+	1980s	0.138860786233	0.396443795108	0.263432920672	0.201246174506	306302.203421	35.0
5	300+	1990s	0.161145538827	0.312899380698	0.234558816417	0.291378272311	277900.201509	33.0
5	300+	2000s	0.283677344444	0.150755650939	0.156937176914	0.408606930431	218361.626677	28.0
5	50-100	1950-pre	0.71739131297	0.282336032413	0.0	0.0	18333.218699	2.0
5	50-100	1950s	0.0	0.999888363445	0.0	0.0	44783.19698	2.0
5	50-100	1960s	0.313551593362	0.0	0.686145606929	0.0	16507.565417	2.0
5	50-100	1970s	0.0	0.999800375399	0.0	0.0	25042.013077	2.0
5	50-100	1980s	0.0	0.0	0.0	0.0	0.0	0.0
5	50-100	1990s	0.0	0.0	0.0	0.0	0.0	0.0
5	50-100	2000s	0.132025464859	0.867852360902	0.0	0.0	40920.157838	2.0
6	0-50	1950-pre	0.0	0.0	0.0	0.0	0.0	0.0
6	0-50	1950s	0.0	0.0	0.999333430672	0.0	8995.31427	1.0
6	0-50	1960s	0.999498795733	0.0	0.0	0.0	11965.16703	1.0
6	0-50	1970s	0.0	0.0	0.0	0.0	0.0	0.0
6	0-50	1980s	0.295068816743	0.704740061341	0.0	0.0	31387.574005	3.0
6	0-50	1990s	0.999735072097	0.0	0.0	0.0	22641.67107	1.0
6	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0
6	100-150	1950-pre	0.519474828064	0.480456414319	0.0	0.0	87257.059238	8.0
6	100-150	1950s	0.680116159924	0.0	0.0	0.319727805606	38447.04182	4.0
6	100-150	1960s	0.485729067393	0.51417422649	0.0	0.0	62037.645073	6.0
6	100-150	1970s	0.374734407046	0.625139182564	0.0	0.0	47458.45279	5.0
6	100-150	1980s	0.0	0.0	0.0	0.0	0.0	0.0
6	100-150	1990s	0.999657251894	0.0	0.0	0.0	17499.567178	2.0
6	100-150	2000s	0.0	0.999692928523	0.0	0.0	19533.424671	2.0
6	150-200	1950-pre	0.999842305613	0.0	0.0	0.0	38042.278812	4.0
6	150-200	1950s	0.0	0.0	0.0	0.0	0.0	0.0
6	150-200	1960s	0.428830910756	0.571017923568	0.0	0.0	39685.550152	4.0
6	150-200	1970s	0.0	0.999467891006	0.0	0.0	11269.88534	1.0
6	150-200	1980s	0.407664818136	0.592178170036	0.0	0.0	38207.681576	4.0
6	150-200	1990s	0.291306546906	0.708481241389	0.0	0.0	28267.652465	3.0
6	150-200	2000s	0.0	0.0	0.999416124362	0.0	10270.16089	1.0
6	200-250	1950-pre	0.99935269936	0.0	0.0	0.0	9263.263202	1.0
6	200-250	1950s	0.563472203311	0.436232209569	0.0	0.0	20292.583999	2.0
6	200-250	1960s	0.0	0.999272047986	0.0	0.0	8236.301527	1.0
6	200-250	1970s	0.999416124366	0.0	0.0	0.0	10270.16096	1.0
6	200-250	1980s	0.0	0.0	0.0	0.0	0.0	0.0
6	200-250	1990s	0.498025756154	0.265625314362	0.0	0.236176878727	34867.429975	4.0
6	200-250	2000s	0.999775858683	0.0	0.0	0.0	26762.82644	3.0
6	250-300	1950-pre	0.999778015994	0.0	0.0	0.0	27022.974381	2.0
6	250-300	1950s	0.99977876366	0.0	0.0	0.0	27114.31849	2.0
6	250-300	1960s	0.698029939765	0.301868486054	0.0	0.0	59064.128827	5.0
6	250-300	1970s	0.0	0.0	0.0	0.0	0.0	0.0
6	250-300	1980s	0.0	0.0	0.0	0.0	0.0	0.0
6	250-300	1990s	0.470496105706	0.0	0.0	0.529161146141	17499.564803	2.0
6	250-300	2000s	0.606455858597	0.192227156633	0.201184794017	0.0	45382.954203	5.0
6	300+	1950-pre	0.532419376818	0.269429856273	0.0391942323791	0.158926220718	197923.577749	19.0
6	300+	1950s	0.193872753433	0.242524894862	0.286252239348	0.277297535046	114111.66547	11.0
6	300+	1960s	0.376669445396	0.438015137619	0.12143514678	0.0638474015281	182538.614206	18.0
6	300+	1970s	0.39305979627	0.606890385907	0.0	0.0	120432.825253	12.0
6	300+	1980s	0.426234977589	0.480194086281	0.0296941489292	0.0638503203919	226693.032427	23.0
6	300+	1990s	0.396449729905	0.400068402966	0.0412587463476	0.162199572012	254784.382418	23.0
6	300+	2000s	0.151720726402	0.485773954004	0.229845032105	0.132642018558	328420.441105	31.0
6	50-100	1950-pre	0.484876363609	0.51479019661	0.0	0.0	17988.253661	2.0
6	50-100	1950s	0.999680079023	0.0	0.0	0.0	18748.631398	2.0
6	50-100	1960s	0.0	0.0	0.0	0.0	0.0	0.0
6	50-100	1970s	0.999352699401	0.0	0.0	0.0	9263.263781	1.0
6	50-100	1980s	0.0	0.999352699468	0.0	0.0	9263.264747	1.0
6	50-100	1990s	0.780135689197	0.219719941311	0.0	0.0	41554.027035	4.0
6	50-100	2000s	0.999352699401	0.0	0.0	0.0	9263.263781	1.0
7	0-50	1950-pre	0.622875412248	0.117056910994	0.259955847501	0.0	62588.426402	6.0
7	0-50	1950s	0.0	0.369733147798	0.483180890374	0.146943744301	49213.374793	5.0
7	0-50	1960s	0.730602784254	0.0	0.14305285751	0.12621654283	54759.481176	5.0
7	0-50	1970s	0.372374636014	0.511191412572	0.0	0.116322618364	62867.411562	5.0
7	0-50	1980s	0.0	0.0	0.0	0.0	0.0	0.0
7	0-50	1990s	0.0	0.527367364554	0.0	0.472168601793	15078.112788	2.0
7	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0
7	100-150	1950-pre	0.332249444781	0.371378224563	0.0712452068299	0.225064434731	111655.164993	13.0
7	100-150	1950s	0.309026750309	0.469468442968	0.221443328355	0.0	113854.187078	9.0
7	100-150	1960s	0.455567141885	0.322755930858	0.0	0.221576792952	69899.11243	5.0
7	100-150	1970s	0.888880460654	0.0	0.0	0.111013686967	66122.83111	6.0
7	100-150	1980s	0.999043809483	0.0	0.0	0.0	7313.716822	1.0
7	100-150	1990s	0.0	0.999115823059	0.0	0.0	7909.967381	1.0
7	100-150	2000s	0.0	0.999529318723	0.0	0.0	14865.0596	1.0
7	150-200	1950-pre	0.606589169099	0.2896532578	0.0	0.103722298445	198435.758005	17.0
7	150-200	1950s	0.346351575845	0.202721998156	0.130365981839	0.320517813532	164194.194882	13.0
7	150-200	1960s	0.332393795247	0.456957605841	0.0773412233613	0.13323249216	93471.673168	10.0
7	150-200	1970s	0.30336069915	0.350448515264	0.346098655562	0.0	75972.57466	6.0
7	150-200	1980s	0.0	0.99954828703	0.0	0.0	15489.56633	1.0
7	150-200	1990s	0.495331083705	0.252223466859	0.252223516477	0.0	31534.056465	3.0
7	150-200	2000s	0.0	0.211332832152	0.0	0.788531180471	51468.36575	4.0
7	200-250	1950-pre	0.544993827123	0.26337391181	0.132519883716	0.0590738549483	181705.443845	15.0
7	200-250	1950s	0.396976417021	0.46054756415	0.106478490278	0.0359633465989	204779.433814	16.0
7	200-250	1960s	0.501162885829	0.0	0.498707214351	0.0	53880.6805	4.0
7	200-250	1970s	0.320332058588	0.459575655178	0.0	0.219869631388	31431.794682	4.0
7	200-250	1980s	0.576354655359	0.142594204081	0.280924186102	0.0	55130.882768	4.0
7	200-250	1990s	0.182623232421	0.529115479048	0.288100597246	0.0	43554.790187	4.0
7	200-250	2000s	0.467747539675	0.432792969638	0.0993760629422	0.0	83897.940809	5.0
7	250-300	1950-pre	0.270932870333	0.289973695974	0.321191998617	0.117864714944	190624.123324	16.0
7	250-300	1950s	0.16024257882	0.544839601628	0.229963894085	0.0649277181647	267094.125994	19.0
7	250-300	1960s	0.23347130435	0.603284252185	0.16317424827	0.0	99714.92679	7.0
7	250-300	1970s	0.235606150844	0.575016388703	0.189329455088	0.0	145810.036431	10.0
7	250-300	1980s	0.0	0.485850234047	0.51404761727	0.0	68520.559834	5.0
7	250-300	1990s	0.0	0.717690317169	0.282061495209	0.0	28197.468689	3.0
7	250-300	2000s	0.509517641548	0.327502855411	0.0	0.162848897123	53589.3463523	5.0
7	300+	1950-pre	0.237454280757	0.428998776135	0.292266100858	0.0412740927024	1037099.44105	97.0
