Dependency=CR	Dependency=FPL_BINS	Dependency=yearmaderange	Option=10-14 yrs	Option=15-19 yrs	Option=2-4 yrs	Option=20+ yrs	Option=5-9 yrs	Option=< 2 yrs	Option=N/A	Weight	Count
1	50-100	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1970s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	0-50	1950-pre	0.0	0.0	0.207184883723	0.0	0.0	0.0	0.792758773689	35495.126667	5.0
2	0-50	1950s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	0-50	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999818378044	11009.884459	2.0
2	0-50	1970s	0.203195587199	0.0	0.0	0.0	0.189861777241	0.0	0.606856118066	23114.712325	4.0
2	0-50	1980s	0.0	0.0	0.332683445225	0.0	0.0	0.0	0.667176535664	14281.764453	2.0
2	0-50	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.999635278906	5481.642252	1.0
2	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2	100-150	1950-pre	0.0	0.0	0.0861330635941	0.0	0.247775229445	0.0	0.666058106108	59520.29756	10.0
2	100-150	1950s	0.0	0.0	0.10467547824	0.0	0.0690753831122	0.0807634512929	0.745465397393	98568.910623	12.0
2	100-150	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999787178452	9395.544643	2.0
2	100-150	1970s	0.0	0.0	0.318309442475	0.0	0.0	0.0	0.681610118172	24861.452119	4.0
2	100-150	1980s	0.0	0.0	0.305192098257	0.0	0.0	0.0	0.694679453111	15568.426617	3.0
2	100-150	1990s	0.0	0.0	0.0	0.0	0.3793232747	0.0	0.620594663205	24369.788244	4.0
2	100-150	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999926665367	27270.243973	5.0
2	150-200	1950-pre	0.0	0.0340019982897	0.118860729753	0.188087254699	0.122099834045	0.0	0.536932787229	114967.05578	18.0
2	150-200	1950s	0.281601049161	0.0	0.0	0.0	0.0	0.0	0.718359826249	51116.746091	8.0
2	150-200	1960s	0.150072357472	0.0	0.0	0.0	0.0	0.0	0.849889940295	53045.255758	6.0
2	150-200	1970s	0.080951574399	0.0602180318198	0.0	0.0	0.0718954232926	0.0676090473621	0.719297467972	70284.036476	13.0
2	150-200	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.999938361255	32445.124135	6.0
2	150-200	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.999894791589	19007.887011	4.0
2	150-200	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999850515586	13377.321297	2.0
2	200-250	1950-pre	0.0	0.0501787506765	0.0429981193538	0.0	0.17790602197	0.0	0.728896789864	98432.230534	17.0
2	200-250	1950s	0.0	0.0	0.0	0.236897398416	0.121339622056	0.113257574645	0.528452923763	38106.942987	7.0
2	200-250	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999931847015	29343.743289	5.0
2	200-250	1970s	0.0	0.0	0.0	0.0881443025415	0.0	0.0	0.911814046147	48015.696141	8.0
2	200-250	1980s	0.0	0.0	0.0910838554088	0.0	0.0	0.0	0.908877362513	51568.21236	8.0
2	200-250	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.99977493969	8884.50692	2.0
2	200-250	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999579299135	4751.971685	1.0
2	250-300	1950-pre	0.0606286922138	0.0	0.0557024123199	0.0291250339888	0.0	0.0	0.854532499685	176026.561648	27.0
2	250-300	1950s	0.0745450802619	0.0	0.0	0.0478481234314	0.0	0.0869940184899	0.790595521397	115896.893108	16.0
2	250-300	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999980362329	101843.069562	16.0
2	250-300	1970s	0.0472610438687	0.0	0.0785597216842	0.0	0.0	0.0	0.874162222709	117563.885329	20.0
2	250-300	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.999923384876	26102.506572	5.0
2	250-300	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.999958977479	48751.707783	7.0
2	250-300	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999965703497	58312.983565	8.0
2	300+	1950-pre	0.0526915362589	0.0390282054596	0.0892235229957	0.0155596655983	0.0626246023415	0.0212000157614	0.719669101959	597079.706565	90.0
2	300+	1950s	0.0305878857791	0.020261681712	0.047344828922	0.0	0.0509965835092	0.0	0.850802987439	331527.887918	54.0
2	300+	1960s	0.0208679926028	0.0	0.0764633236357	0.0558279170199	0.0	0.0	0.846831983864	227713.803788	37.0
2	300+	1970s	0.0144247628247	0.0	0.0257035339552	0.0	0.0367688746738	0.0	0.923096757482	329429.534075	53.0
2	300+	1980s	0.0	0.0	0.0	0.0	0.0245127744354	0.0	0.97548106868	324837.617807	53.0
2	300+	1990s	0.0	0.0110700390877	0.0	0.0	0.0241796733733	0.0	0.964745056553	382335.113668	63.0
2	300+	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999994244226	347475.14846	58.0
2	50-100	1950-pre	0.0	0.0	0.183796211585	0.0	0.191712678136	0.0	0.624453441471	53092.327412	9.0
2	50-100	1950s	0.0	0.0	0.0	0.0	0.0	0.0	0.999867305742	15070.242242	3.0
2	50-100	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999920487078	25151.14444	3.0
2	50-100	1970s	0.0	0.0	0.0	0.0	0.0	0.0	0.999946483522	37369.66689	4.0
2	50-100	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.999787932995	9428.981514	1.0
2	50-100	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.999787660958	9416.899062	1.0
2	50-100	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999488645039	3909.177464	1.0
3	0-50	1950-pre	0.0	0.0	0.0	0.0	0.999471727861	0.0	0.0	5675.891197	1.0
3	0-50	1950s	0.420265683879	0.0	0.0	0.0	0.0	0.0	0.579552104718	16461.392132	3.0
3	0-50	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999351802699	4625.220446	1.0
3	0-50	1970s	0.0	0.0	0.0	0.0	0.0	0.0	0.999452596742	5477.42043	1.0
3	0-50	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.999275104446	4135.527247	1.0
3	0-50	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.99946733891	5629.099013	1.0
3	100-150	1950-pre	0.140893028526	0.0	0.0	0.18430056033	0.145218970174	0.250216820217	0.279315152449	54081.941517	9.0
3	100-150	1950s	0.0	0.0	0.271135351462	0.0	0.288540100031	0.0	0.440180928529	20885.458777	3.0
3	100-150	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999233887592	3912.874443	1.0
3	100-150	1970s	0.0	0.0	0.0	0.0	0.548786640023	0.0	0.450916374487	10098.503624	2.0
3	100-150	1980s	0.0	0.0	0.322984162699	0.0	0.676841048772	0.0	0.0	17160.597703	2.0
3	100-150	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	100-150	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999605186014	7595.515009	1.0
3	150-200	1950-pre	0.0	0.0	0.156993050957	0.0	0.189035575575	0.0403960315884	0.613545325894	99943.744154	17.0
3	150-200	1950s	0.0	0.0	0.0	0.0	0.0560828470841	0.143412004037	0.800465896262	76425.026765	13.0
3	150-200	1960s	0.296847856639	0.0	0.223272883534	0.0	0.0	0.0	0.479800158043	37922.819871	7.0
3	150-200	1970s	0.0	0.0	0.0	0.0	0.296033357158	0.0	0.703876354123	33223.742197	5.0
3	150-200	1980s	0.0	0.0	0.0	0.0	0.466850652627	0.0	0.532803761405	8677.908021	2.0
3	150-200	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	150-200	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999685698449	9541.973578	2.0
3	200-250	1950-pre	0.0	0.0	0.113126967526	0.235374819941	0.116788040249	0.0850488058323	0.449602745021	51172.823357	9.0
3	200-250	1950s	0.261672141289	0.0	0.0	0.0	0.0	0.369065583533	0.369065583533	15249.300036	3.0
3	200-250	1960s	0.0	0.0	0.412074595678	0.314358337626	0.0	0.0	0.273421348173	20584.636542	4.0
3	200-250	1970s	0.267872027028	0.0	0.0	0.0	0.365966449294	0.0	0.365966483686	15378.460792	3.0
3	200-250	1980s	0.0	0.0	0.0	0.0	0.351450485518	0.0	0.648301887017	12111.972767	2.0
3	200-250	1990s	0.0	0.0	0.329260131294	0.0	0.342933188551	0.0	0.327631202611	17093.204572	3.0
3	200-250	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	250-300	1950-pre	0.0697732197625	0.0	0.0984090093894	0.0	0.374618105056	0.0	0.457147219204	57198.051214	10.0
3	250-300	1950s	0.0	0.0	0.241138877718	0.0	0.0609133603293	0.0845039204231	0.613398805593	66610.469657	11.0
3	250-300	1960s	0.0	0.0	0.0	0.0	0.155533605263	0.0	0.844409954132	53150.22227	8.0
3	250-300	1970s	0.298459002271	0.0	0.0	0.0	0.0	0.0	0.701388277422	19640.75316	3.0
3	250-300	1980s	0.129079751494	0.0	0.0	0.0	0.0	0.0	0.870851581587	43686.160025	6.0
3	250-300	1990s	0.0	0.0	0.347445225341	0.0	0.167027138598	0.0	0.485401046488	23695.634373	4.0
3	250-300	2000s	0.0	0.0	0.334639910218	0.0	0.16731995019	0.0	0.497950967272	33639.726415	5.0
3	300+	1950-pre	0.0892368542134	0.0454438971477	0.141519632015	0.0153220203559	0.221637951508	0.104658200068	0.382176857012	653922.213729	122.0
3	300+	1950s	0.103495438673	0.0	0.170690627674	0.0	0.182055884951	0.0593483174243	0.484401273546	354702.063389	63.0
3	300+	1960s	0.0591491464684	0.0219062716173	0.166933858167	0.0964795533898	0.129121894729	0.026949407123	0.49944471223	197934.818025	35.0
3	300+	1970s	0.135428236701	0.0	0.0737022052527	0.0482167815646	0.290902851565	0.0866719609192	0.365066845645	269821.152667	43.0
3	300+	1980s	0.0356345474079	0.0	0.171720920901	0.0	0.150335221081	0.0750280948077	0.56727010339	269965.356266	45.0
3	300+	1990s	0.047300143449	0.0191693893451	0.145336214258	0.0	0.138979287867	0.0251099509008	0.624091656367	224584.6644	39.0
3	300+	2000s	0.034535884456	0.0	0.123780651431	0.0	0.153775928971	0.0507301484964	0.63716360582	217690.794308	37.0
3	50-100	1950-pre	0.0	0.0	0.0	0.0	0.0	0.0	0.999804872581	15371.569167	2.0
3	50-100	1950s	0.0	0.0	0.0	0.0	0.0	0.509478304047	0.490245982874	10877.87663	2.0
3	50-100	1960s	0.0	0.0	0.0	0.0	0.999467338867	0.0	0.0	5629.098562	1.0
3	50-100	1970s	0.0	0.463585776065	0.0	0.0	0.0	0.536152520624	0.0	11460.362785	2.0
3	50-100	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	50-100	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3	50-100	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999536672026	6471.895042	1.0
4	0-50	1950-pre	0.0821570142478	0.0	0.173148516572	0.0	0.0720564853093	0.137021616518	0.535597359163	210431.60916	14.0
4	0-50	1950s	0.0	0.0	0.0	0.0	0.0	0.216891000133	0.783079251611	134457.66527	9.0
4	0-50	1960s	0.0	0.230266658795	0.212677083709	0.0	0.269406091025	0.0	0.287587625258	63953.82584	4.0
4	0-50	1970s	0.0	0.0	0.999696371721	0.0	0.0	0.0	0.0	13170.00345	1.0
4	0-50	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.999791460773	19177.04358	1.0
4	0-50	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999886744936	35314.50912	2.0
4	100-150	1950-pre	0.0564475372038	0.0	0.0	0.152041819021	0.113355104084	0.029712676996	0.648431903854	364998.08283	22.0
4	100-150	1950s	0.0616995488692	0.0592159100728	0.0488326637083	0.0	0.0	0.123384396695	0.706852075963	259657.15561	15.0
4	100-150	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999960646713	101639.35249	5.0
4	100-150	1970s	0.0	0.0	0.166545372449	0.0	0.0919700700298	0.0	0.741459578131	160128.00822	10.0
4	100-150	1980s	0.0	0.0	0.999865893683	0.0	0.0	0.0	0.0	29823.08108	1.0
4	100-150	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.99986358933	29319.21946	2.0
4	100-150	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999837888485	24670.373027	2.0
4	150-200	1950-pre	0.0352447963363	0.145517151494	0.0825150046937	0.0	0.126728795647	0.0490710007097	0.560911600453	343324.0018	21.0
4	150-200	1950s	0.0	0.0	0.193858552572	0.0	0.0909609662254	0.0	0.715152866527	144846.51651	10.0
4	150-200	1960s	0.0	0.0	0.0	0.0	0.145524882414	0.0	0.854439046277	110887.45624	7.0
4	150-200	1970s	0.0	0.0	0.0	0.0	0.0	0.0	0.999695149371	13117.18008	1.0
4	150-200	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.99963130913	10845.19732	1.0
4	150-200	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.999964378526	112287.81686	7.0
4	150-200	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999932103726	58909.39516	4.0
4	200-250	1950-pre	0.125507331671	0.0	0.0	0.0418739383974	0.193985056411	0.0	0.638618229286	258992.31358	16.0
4	200-250	1950s	0.0591025145324	0.0	0.0721754678418	0.0	0.0770949614403	0.0	0.791609113357	222926.29517	14.0
4	200-250	1960s	0.0	0.127178479708	0.0	0.0	0.197712663118	0.0	0.675081844494	148074.60735	10.0
4	200-250	1970s	0.0	0.0	0.0	0.0	0.0	0.296939724738	0.702972288192	45457.22558	3.0
4	200-250	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.99994805802	77005.00101	5.0
4	200-250	1990s	0.0	0.0	0.154837509249	0.0	0.0	0.0	0.845118432167	90784.21061	6.0
4	200-250	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999964991103	114252.67085	6.0
4	250-300	1950-pre	0.0547918519386	0.0408012664411	0.0602733274098	0.0	0.109842468402	0.0607116331538	0.67356440405	265801.36895	18.0
4	250-300	1950s	0.0	0.0670230263388	0.0	0.0	0.0	0.0971124415457	0.835848814228	254483.12005	16.0
4	250-300	1960s	0.137141126412	0.0	0.0	0.0	0.0621847554224	0.0	0.800657039099	234200.83527	14.0
4	250-300	1970s	0.0	0.0	0.0	0.0	0.0	0.127548722955	0.872407631622	91643.63997	7.0
4	250-300	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.999979686079	196905.30014	10.0
4	250-300	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.999969469527	131012.64177	8.0
4	250-300	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999934838535	61381.97384	4.0
4	300+	1950-pre	0.044990196756	0.0335380262044	0.113666037253	0.0	0.16192824447	0.0106283672117	0.635246493647	1518335.15865	94.0
4	300+	1950s	0.0225433404679	0.0	0.0427580150571	0.0510103535413	0.0617794659995	0.0	0.821903196477	710670.3587	45.0
4	300+	1960s	0.0258211702598	0.0	0.0628915650177	0.0	0.0488377493674	0.0	0.862443263975	639854.7397	41.0
4	300+	1970s	0.0345715796462	0.0	0.0	0.0	0.0668546852866	0.0	0.898568659851	788139.80913	47.0
4	300+	1980s	0.0	0.0	0.0	0.0	0.0189692416463	0.0266225795707	0.954400603778	528048.46023	33.0
4	300+	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.999994318359	704017.93945	43.0
4	300+	2000s	0.0	0.0	0.0	0.0	0.0205841864415	0.0	0.979410170913	708883.33793	41.0
4	50-100	1950-pre	0.0562826849007	0.0	0.148098078027	0.0	0.143514896126	0.0	0.652085652302	214029.719629	16.0
4	50-100	1950s	0.0829513038331	0.0	0.118564365117	0.0	0.0927198923174	0.106067501461	0.599671754231	158833.05742	10.0
4	50-100	1960s	0.0	0.0	0.0	0.0	0.0	0.192044434321	0.807884734514	56468.31688	4.0
4	50-100	1970s	0.260455166894	0.0	0.287842243901	0.0	0.0	0.0	0.451632901819	57395.19779	4.0
4	50-100	1980s	0.0	0.0	0.0	0.0	0.217506426151	0.18545855878	0.596984643879	79406.47373	5.0
4	50-100	1990s	0.0	0.0	0.165582456847	0.0	0.0	0.0	0.834365839521	77360.00446	5.0
4	50-100	2000s	0.0	0.0	0.0	0.0	0.467780670184	0.0	0.532073474994	27420.5304	2.0
5	0-50	1950-pre	0.0	0.0	0.0	0.0	0.999873040432	0.0	0.0	39377.6168	1.0
5	0-50	1950s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0-50	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0-50	1970s	0.0	0.0	0.0	0.0	0.0	0.0	0.999850559683	33453.17318	1.0
5	0-50	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.999558889336	11330.02409	1.0
5	0-50	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100-150	1950-pre	0.0	0.0	0.0	0.0	0.563697003551	0.0	0.436161355817	35295.604819	3.0
5	100-150	1950s	0.0	0.0	0.0	0.0	0.999558889312	0.0	0.0	11330.02346	1.0
5	100-150	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	100-150	1970s	0.171438744015	0.0	0.0	0.0	0.324249038433	0.0	0.50415357088	31511.576886	4.0
5	100-150	1980s	0.0	0.0	0.0	0.582443785941	0.0	0.0	0.417482352232	67688.965292	4.0
5	100-150	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.999859147563	35493.143476	3.0
5	100-150	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999157415075	5929.119933	1.0
5	150-200	1950-pre	0.0	0.0	0.0	0.0	0.136325449239	0.0	0.863614389602	83105.100669	5.0
5	150-200	1950s	0.0	0.0	0.0	0.0	0.163331503428	0.0	0.836596417505	69363.267739	5.0
5	150-200	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999811146907	26470.605583	3.0
5	150-200	1970s	0.0	0.0	0.163699242204	0.0	0.163699256472	0.0	0.672441908688	31324.766326	4.0
5	150-200	1980s	0.0	0.0	0.17537444689	0.0	0.64711893879	0.0	0.177415514449	54879.819731	3.0
5	150-200	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.999933856363	75588.0613	5.0
5	150-200	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999558889242	11330.02168	1.0
5	200-250	1950-pre	0.0	0.0	0.2441619571	0.0	0.0	0.0	0.755754624342	59933.700991	6.0
5	200-250	1950s	0.0	0.0	0.0	0.213530774114	0.0	0.0	0.786287929124	27574.091489	4.0
5	200-250	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999834029535	30120.84188	3.0
5	200-250	1970s	0.0	0.0	0.0	0.0	0.0702565755938	0.0	0.929667485154	65837.102478	9.0
5	200-250	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.99984111778	31464.852407	3.0
5	200-250	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.999858201245	35256.240432	5.0
5	200-250	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999929485587	70902.489999	5.0
5	250-300	1950-pre	0.0	0.0	0.184287583724	0.0	0.0	0.0	0.815631089184	61475.127207	5.0
5	250-300	1950s	0.0	0.0	0.0	0.0	0.219899161916	0.0	0.779987923613	44276.303581	5.0
5	250-300	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999853921324	34223.130536	3.0
5	250-300	1970s	0.0	0.0	0.0	0.0	0.0	0.0	0.999797373796	24670.979235	5.0
5	250-300	1980s	0.0	0.206502870315	0.0	0.0	0.0	0.0	0.793405998858	54861.175723	5.0
5	250-300	1990s	0.0	0.0	0.0	0.0	0.277121315228	0.0	0.722805725911	68526.772283	5.0
5	250-300	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.99988453614	43298.592953	5.0
5	300+	1950-pre	0.0	0.0631975339931	0.0	0.0	0.188585996725	0.0489266611848	0.699242559153	105817.471708	10.0
5	300+	1950s	0.0	0.0	0.0	0.0	0.0	0.0	0.999947564389	95350.04403	9.0
5	300+	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999824957459	28559.484743	4.0
5	300+	1970s	0.0125937167559	0.0	0.0141668070051	0.0293066277999	0.0	0.0438904528468	0.90002858418	362014.452031	61.0
5	300+	1980s	0.0	0.0	0.128597204633	0.0	0.0	0.0	0.871386471885	306302.203421	35.0
5	300+	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.999982008253	277900.201509	33.0
5	300+	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999977102728	218361.626677	28.0
5	50-100	1950-pre	0.0	0.0	0.0	0.0	0.0	0.0	0.999727345383	18333.218699	2.0
5	50-100	1950s	0.0	0.0	0.0	0.0	0.252968919804	0.0	0.746919443641	44783.19698	2.0
5	50-100	1960s	0.0	0.0	0.0	0.0	0.0	0.313551593362	0.686145606929	16507.565417	2.0
5	50-100	1970s	0.0	0.0	0.0	0.0	0.0	0.999800375399	0.0	25042.013077	2.0
5	50-100	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	50-100	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5	50-100	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.999877825761	40920.157838	2.0
6	0-50	1950-pre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	0-50	1950s	0.0	0.0	0.0	0.0	0.0	0.999333430672	0.0	8995.31427	1.0
6	0-50	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999498795733	11965.16703	1.0
6	0-50	1970s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	0-50	1980s	0.367462130249	0.0	0.0	0.0	0.0	0.0	0.632346747836	31387.574005	3.0
6	0-50	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.999735072097	22641.67107	1.0
6	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100-150	1950-pre	0.0	0.0	0.0	0.0	0.121338399117	0.0	0.878592843266	87257.059238	8.0
6	100-150	1950s	0.0	0.0	0.0	0.237473228951	0.0	0.0	0.762370736579	38447.04182	4.0
6	100-150	1960s	0.0	0.0	0.0	0.0	0.0	0.0	0.999903293883	62037.645073	6.0
6	100-150	1970s	0.0	0.0	0.192387432515	0.0	0.0	0.0	0.807486157095	47458.45279	5.0
6	100-150	1980s	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6	100-150	1990s	0.0	0.0	0.0	0.0	0.0	0.0	0.999657251894	17499.567178	2.0
