Dependency=CR	Dependency=FPL_BINS	Option=1950-pre	Option=1950s	Option=1960s	Option=1970s	Option=1980s	Option=1990s	Option=2000s	Weight	Count
1	0-50	0.0	0.0	0.0	0.0	0.0	0.0	0.999915225872	11795.05168	1.0
1	100-150	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1	150-200	0.0	0.0	0.0	0.0	0.0	0.0	0.999970877623	34336.856964	3.0
1	200-250	0.0	0.0	0.0	0.0	0.0	0.999859902434	0.0	7136.882777	1.0
1	250-300	0.0	0.0	0.0	0.0	0.999923356406	0.0	0.0	13046.40491	1.0
1	300+	0.0	0.187088461492	0.0818363527675	0.317488392752	0.197553984648	0.12275453004	0.0932725449598	174417.414229	20.0
1	50-100	0.999888996547	0.0	0.0	0.0	0.0	0.0	0.0	9007.728757	1.0
2	0-50	0.397103260968	0.0	0.123173557389	0.258596841384	0.159777855982	0.061326109191	0.0	89383.130156	14.0
2	100-150	0.229315235808	0.379758736254	0.0361984335374	0.0957842952557	0.0599808395991	0.0938900504005	0.105064703699	259554.663779	40.0
2	150-200	0.324540691747	0.144297547012	0.149741540138	0.198404922714	0.0915893945369	0.0536573956543	0.0377628623956	354243.426548	57.0
2	200-250	0.352670584016	0.136532493121	0.10513502566	0.172034337819	0.184762566804	0.0318320963283	0.0170257304979	279103.303916	48.0
2	250-300	0.273121286004	0.179824613929	0.158018823233	0.182411104598	0.0405004227552	0.07564272687	0.0904779194283	644497.607567	99.0
2	300+	0.235033662278	0.130502197258	0.0896369591315	0.129676204039	0.127868648221	0.150501886088	0.136779655706	2540398.81228	408.0
2	50-100	0.346012614078	0.0982155834398	0.163914705927	0.243545098852	0.0614504336274	0.061371690031	0.0254768396706	153438.439024	22.0
3	0-50	0.135115976394	0.391867460725	0.110104502519	0.130391331305	0.0984472362997	0.0	0.134002077024	42004.550465	8.0
3	100-150	0.475496257288	0.183627976394	0.034402558427	0.0887875054543	0.150878458719	0.0	0.0667808672848	113734.891073	18.0
3	150-200	0.376098500962	0.287595169118	0.142707438334	0.125024329861	0.0326558528081	0.0	0.0359074196117	265735.214586	46.0
3	200-250	0.388870749666	0.115881953503	0.15642605818	0.116863467454	0.0920408846113	0.12989408909	0.0	131590.398066	24.0
3	250-300	0.192182243115	0.223807441022	0.178581764958	0.0659918287188	0.146783046774	0.0796160021048	0.113027593476	297621.017114	47.0
3	300+	0.298782337656	0.162066235778	0.0904380160077	0.123283462544	0.123349350332	0.102614545924	0.0994646810339	2188621.06278	384.0
3	50-100	0.308580523719	0.218370735672	0.113002788685	0.230064003992	0.0	0.0	0.129921723659	49810.802186	8.0
4	0-50	0.441611304065	0.282172555437	0.134213355788	0.0276385397675	0.0402449007413	0.0	0.0741109498101	476504.65642	31.0
4	100-150	0.376193886491	0.267621774248	0.104756996906	0.165039710021	0.0307378622146	0.030218545347	0.0254271020775	970235.272717	57.0
4	150-200	0.432277361098	0.182375451739	0.139617785855	0.0165157692451	0.0136551282564	0.141380972205	0.0741724952235	794217.56397	51.0
4	200-250	0.270489094368	0.232822089806	0.154647703198	0.0474750914792	0.0804232863018	0.094814160974	0.119324396312	957492.32415	60.0
4	250-300	0.215148368847	0.205987005989	0.18956985771	0.0741793758725	0.15938162512	0.10604594057	0.0496845881587	1235428.87999	77.0
4	300+	0.271230383792	0.126951808394	0.114301539835	0.14079069545	0.0943288349169	0.125763442166	0.126632580899	5597949.80379	344.0
4	50-100	0.319010583764	0.236740142707	0.0841658381055	0.0855473510127	0.11835508444	0.115304828813	0.0408702091709	670913.300309	46.0
5	0-50	0.467857612204	0.0	0.0	0.397467470013	0.13461551124	0.0	0.0	84160.81407	3.0
5	100-150	0.188491095145	0.0605063588212	0.0	0.16828303885	0.361483172268	0.189546021898	0.0316636112385	187248.433866	16.0
5	150-200	0.236049345528	0.197017437217	0.0751863492529	0.0889739682709	0.155879066699	0.214698162399	0.0321814687769	352061.643028	26.0
5	200-250	0.186654504046	0.085875363715	0.0938068350458	0.20503976073	0.0979925538351	0.109800262015	0.220815148865	321089.319676	35.0
5	250-300	0.185536514432	0.133629183242	0.103287957929	0.0744588535698	0.165575116047	0.206818904691	0.130678379717	331332.081518	33.0
5	300+	0.0758923302329	0.0683850871926	0.020482873125	0.259636900213	0.219680054701	0.199310128321	0.156609040213	1394305.48412	180.0
5	50-100	0.125922615803	0.30759559466	0.113383026296	0.172002300491	0.0	0.0	0.281062120004	145586.152011	10.0
6	0-50	0.0	0.119944358229	0.15954465152	0.0	0.418524834976	0.301906150716	0.0	74989.726375	6.0
6	100-150	0.320516157101	0.141225228121	0.22787918557	0.174326307156	0.0	0.0642801175264	0.0717509650824	272233.19077	27.0
6	150-200	0.229517105919	0.0	0.239431309116	0.0679935994387	0.230515015742	0.170544719914	0.0619620506028	165743.209235	17.0
6	200-250	0.0844428831759	0.184984952127	0.0750812140905	0.0936216518123	0.0	0.317847636607	0.243966966851	109692.566103	12.0
6	250-300	0.153461204388	0.153979939919	0.335420232359	0.0	0.0	0.0993785603711	0.257725989466	176083.940704	16.0
6	300+	0.138902459055	0.0800833893613	0.128105315567	0.0845195694664	0.159092817606	0.178807283342	0.230484954811	1424904.53863	137.0
6	50-100	0.169561810429	0.176729322525	0.0	0.0873178579081	0.0873178670139	0.391698726705	0.0873178579081	106080.704403	11.0
7	0-50	0.255970929582	0.201270330919	0.223952511763	0.257111908751	0.0	0.0616656907444	0.0	244506.806721	23.0
7	100-150	0.285105862864	0.290720955449	0.178483877249	0.168841332327	0.0186752090278	0.0201977049206	0.0379571840143	391620.039414	36.0
7	150-200	0.314691080092	0.260388798126	0.148232869332	0.120481771116	0.0245642640598	0.0500085588828	0.0816215573808	630566.18926	54.0
7	200-250	0.277672349001	0.312932762007	0.0823375172675	0.0480323543311	0.084248008187	0.0665580548691	0.128208257319	654380.966605	52.0
7	250-300	0.223328954173	0.31291869457	0.116822729082	0.17082624369	0.080276434589	0.0330352270365	0.0627835158898	853550.587414	65.0
7	300+	0.216103207858	0.207021008226	0.14659377144	0.109978786018	0.112968305994	0.0895304881334	0.117802973721	4799086.22645	406.0
7	50-100	0.530539024109	0.294700194853	0.0949592333266	0.0	0.0385748897089	0.0411898555293	0.0	190197.607696	18.0
8	0-50	0.260789747024	0.1160889485	0.159388005095	0.186913578471	0.132558599905	0.101808617155	0.0424185237212	235423.716663	35.0
8	100-150	0.222629634622	0.228676891118	0.172301896396	0.131608606856	0.0458813640671	0.130791365608	0.0680988517561	702388.648732	87.0
8	150-200	0.202826525731	0.131201032112	0.175925061166	0.186100894055	0.0886211642687	0.06325877003	0.152057633029	896892.351636	139.0
8	200-250	0.267079231111	0.118086024032	0.134763949617	0.0844275660665	0.124201771017	0.147300148513	0.124131054174	780063.489792	117.0
8	250-300	0.142900834929	0.113328038085	0.167181621654	0.2088926844	0.109400061135	0.184809138747	0.0734806252421	1143533.79673	171.0
8	300+	0.139412488076	0.0802220499778	0.113198575424	0.121694020482	0.155861915628	0.206587171153	0.183022182896	5011381.11664	695.0
8	50-100	0.292950402529	0.149742962257	0.121203790382	0.165605281687	0.0400341096223	0.0829313321756	0.147514760909	460809.8852	62.0
9	0-50	0.0920373572481	0.131026058292	0.101589206349	0.135225843765	0.15957889159	0.175536466305	0.204998599552	1187811.91906	117.0
9	100-150	0.144726592736	0.0833124366379	0.110840771637	0.180738809977	0.134752266718	0.170501979346	0.175122583052	1973720.44477	188.0
9	150-200	0.139073780156	0.112463013257	0.099333927236	0.160210501551	0.14797261865	0.141982749753	0.198958853127	1975291.39484	205.0
9	200-250	0.11066066811	0.146880248021	0.136777030571	0.126647568934	0.133464871494	0.146955567442	0.198609714374	2078007.3904	204.0
9	250-300	0.0739611556725	0.116809041066	0.128957775774	0.164728242964	0.16432294038	0.137743668269	0.213473798937	2665127.52623	268.0
9	300+	0.0587247064465	0.0809067366455	0.0917488845048	0.119349229597	0.155446960007	0.220887122429	0.272935443511	9816111.86095	1046.0
9	50-100	0.186027065322	0.177468060142	0.174612296031	0.122154788447	0.167695578146	0.0557128992155	0.116323780821	1626925.76777	150.0
10	0-50	0.263560623722	0.0	0.0	0.401286543778	0.0	0.107867614361	0.227172142912	88426.701131	7.0
10	100-150	0.0876554787331	0.0429840275635	0.13020623269	0.196717743073	0.202806069426	0.265448176774	0.0741407207899	240658.382569	20.0
10	150-200	0.0	0.0	0.0462242041645	0.187162746174	0.254913900029	0.318631494382	0.193006108948	162469.298427	15.0
10	200-250	0.0304946645644	0.209332930407	0.0	0.20385970521	0.0986464032737	0.274100129578	0.183532912029	300697.217147	27.0
10	250-300	0.0830907447921	0.152998438301	0.105597668151	0.204872126893	0.208072170751	0.0634855172968	0.181849227076	293187.185005	24.0
10	300+	0.0	0.0285550015718	0.0423640456554	0.156040360907	0.175987640815	0.347322664609	0.249723424086	1457215.29012	136.0
10	50-100	0.0	0.0675410714263	0.0677420273812	0.215504347706	0.39407140069	0.187335107826	0.0677419946514	156117.246982	14.0
11	0-50	0.169838898452	0.229071132275	0.24610555843	0.0864804221952	0.0805862238549	0.101920400779	0.085957243019	274159.669478	37.0
11	100-150	0.150100682753	0.19760695434	0.192309723652	0.233310848915	0.121224889253	0.0719580964827	0.0334721603764	660878.79254	90.0
11	150-200	0.209966516549	0.216233830569	0.144040592466	0.128122954598	0.102545453586	0.0951412404606	0.103924573609	442855.8934	61.0
11	200-250	0.21370330489	0.167811616944	0.232403672592	0.113738701549	0.0641985534992	0.0673581147532	0.140767128381	581772.04177	76.0
11	250-300	0.13405302021	0.209871419243	0.125223875722	0.147627485864	0.20673575198	0.110737666808	0.065735796257	734109.510997	96.0
11	300+	0.123202094891	0.197195224993	0.163084703785	0.150075678645	0.132794226528	0.13510702187	0.0985382973017	3997101.86454	533.0
11	50-100	0.208884249938	0.213883873315	0.122201911208	0.258279341379	0.0993328217221	0.0973878579965	0.0	367335.979079	51.0
12	0-50	0.0	0.0	0.0	0.462397063078	0.536905112602	0.0	0.0	17184.305234	2.0
12	100-150	0.0	0.0	0.499623042731	0.499622953633	0.0	0.0	0.0	15903.042628	2.0
12	150-200	0.294968386545	0.0	0.0	0.0	0.0	0.475952879105	0.228360452297	16694.529058	3.0
12	200-250	0.0	0.0	0.0	0.999497204483	0.0	0.0	0.0	23854.561252	3.0
12	250-300	0.0	0.0	0.403013740283	0.193364485522	0.403013568009	0.0	0.0	19718.151179	3.0
12	300+	0.104422589351	0.156633899476	0.104422589377	0.156633926096	0.171862847916	0.221964387311	0.083980966034	152283.013549	19.0
12	50-100	0.0	0.0	0.998493128635	0.0	0.0	0.0	0.0	7951.519832	1.0
