Dependency=State	Dependency=Vintage	Option=Uninsulated, Vented	Option=Ceiling R-7, Vented	Option=Ceiling R-13, Vented	Option=Ceiling R-19, Vented	Option=Ceiling R-30, Vented	Option=Ceiling R-38, Vented	Option=Ceiling R-49, Vented	Option=Ceiling R-60, Vented	Count	Weight
ID	<1950	0.0	0.167998156693	0.190856616198	0.335996313387	0.091433838019	0.0685753785143	0.0	0.145139697189	13	26083.56
ID	1950s	0.0	0.0	0.0867735879262	0.275484274716	0.275484274716	0.275484274716	0.0867735879262	0.0	5	13742.2
ID	1960s	0.0	0.0	0.0	0.362257862642	0.0	0.637742137358	0.0	0.0	5	13742.2
ID	1970s	0.0	0.0	0.0739412864789	0.426058713521	0.117372475681	0.34565688108	0.0369706432395	0.0	14	32254.24
ID	1980s	0.0	0.0	0.0	0.676100142059	0.0	0.0	0.323899857941	0.0	4	7363.14
ID	1990s	0.0	0.0	0.0	0.0	0.286393624814	0.454425500743	0.0863936248143	0.172787249629	15	43819.9
ID	2000s	0.0	0.0	0.0	0.0742674889837	0.0742674889837	0.804678638367	0.0467863836659	0.0	23	50974.66
MT	<1950	0.0	0.0	0.0	0.175873370645	0.540698696516	0.188951955226	0.0	0.0944759776131	9	12115.99
MT	1950s	0.0	0.0	0.0	0.25	0.25	0.5	0.0	0.0	4	4578.68
MT	1960s	0.0	0.0	0.25	0.5	0.0	0.25	0.0	0.0	4	4578.68
MT	1970s	0.0	0.0	0.0	0.277610862551	0.361194568724	0.180597284362	0.180597284362	0.0	6	11799.07
MT	1980s	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	2	2289.34
MT	1990s	0.0	0.0	0.0	0.433694086998	0.0582431449171	0.333333333333	0.0	0.174729434751	7	9826.65
MT	2000s	0.0	0.0	0.0	0.0	0.78827618225	0.0	0.0	0.21172381775	3	5406.43
OR	<1950	0.0	0.333333333333	0.10342058043	0.511535796022	0.0517102902148	0.0	0.0	0.0	9	37227.6
OR	1950s	0.5	0.0	0.0	0.0	0.0	0.5	0.0	0.0	2	3850.1
OR	1960s	0.0	0.0	0.449455843934	0.101088312132	0.449455843934	0.0	0.0	0.0	3	19043.25
OR	1970s	0.0	0.0	0.0	0.2	0.0	0.6	0.2	0.0	5	9625.25
OR	1980s	0.0	0.0	0.0	0.689738258711	0.155130870644	0.0	0.155130870644	0.0	3	12409.2
OR	1990s	0.0	0.0	0.0	0.0558898374592	0.0558898374592	0.720550812704	0.111779674918	0.0558898374592	11	34443.65
OR	2000s	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.25	4	7700.2
WA	<1950	0.0	0.0	0.0573260775131	0.484065302382	0.114652155026	0.286630387565	0.0573260775131	0.0	12	33218.39
WA	1950s	0.0	0.253784816977	0.0340922212954	0.102276663886	0.0681844425909	0.287877038273	0.0340922212954	0.219692595682	13	55856.73
WA	1960s	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	2	3808.56
WA	1970s	0.0	0.0	0.0	0.638093855536	0.0428592166964	0.319046927768	0.0	0.0	7	44431.05
WA	1980s	0.0	0.0	0.0	0.5	0.5	0.0	0.0	0.0	2	3808.56
WA	1990s	0.0	0.0	0.0	0.0	0.0542179737474	0.837346078758	0.0542179737474	0.0542179737474	13	35122.67
WA	2000s	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	8	25601.27
