Option=65F	Option=68F	Option=70F	Option=72F	Option=75F	Option=78F	Option=80F	Count	Weight
0.0586242430683	0.0496771852557	0.162244164799	0.195635675533	0.309654600219	0.150291938818	0.0738721923067	515	1601830.49
