Time,LIVING ZONE:ANN HTG 99% CONDNS DB:Des Heat Load [W],LIVING ZONE:ANN CLG 1% CONDNS DB=>MWB:Des Sens Cool Load [W],LIVING ZONE:ANN HTG 99% CONDNS DB:Des Heat Mass Flow [kg/s],LIVING ZONE:ANN CLG 1% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s]
00:10:00,3.723706E+02,9.177979E+02,1.933178E-02,8.094857E-02
00:20:00,3.721965E+02,9.022303E+02,1.932274E-02,7.957543E-02
00:30:00,3.720203E+02,8.874796E+02,1.931359E-02,7.827437E-02
00:40:00,3.718424E+02,8.734532E+02,1.930435E-02,7.703720E-02
00:50:00,3.716629E+02,8.600894E+02,1.929504E-02,7.585848E-02
01:00:00,3.714820E+02,8.473337E+02,1.928564E-02,7.473340E-02
01:10:00,3.714766E+02,8.449433E+02,1.928536E-02,7.452262E-02
01:20:00,3.714726E+02,8.422797E+02,1.928515E-02,7.428768E-02
01:30:00,3.714692E+02,8.396284E+02,1.928498E-02,7.405382E-02
01:40:00,3.714665E+02,8.370534E+02,1.928484E-02,7.382669E-02
01:50:00,3.714644E+02,8.345821E+02,1.928473E-02,7.360870E-02
02:00:00,3.714627E+02,8.322479E+02,1.928464E-02,7.340281E-02
02:10:00,3.714625E+02,8.298747E+02,1.928463E-02,7.319348E-02
02:20:00,3.714629E+02,8.275051E+02,1.928465E-02,7.298448E-02
02:30:00,3.714638E+02,8.251626E+02,1.928470E-02,7.277786E-02
02:40:00,3.714650E+02,8.228593E+02,1.928476E-02,7.257469E-02
02:50:00,3.714666E+02,8.206151E+02,1.928485E-02,7.237675E-02
03:00:00,3.714685E+02,8.184381E+02,1.928494E-02,7.218473E-02
03:10:00,3.714716E+02,8.161616E+02,1.928510E-02,7.198393E-02
03:20:00,3.714750E+02,8.138028E+02,1.928528E-02,7.177587E-02
03:30:00,3.714787E+02,8.113714E+02,1.928547E-02,7.156141E-02
03:40:00,3.714827E+02,8.088755E+02,1.928568E-02,7.134126E-02
03:50:00,3.714870E+02,8.063223E+02,1.928590E-02,7.111605E-02
04:00:00,3.714914E+02,8.037181E+02,1.928613E-02,7.088635E-02
04:10:00,3.714967E+02,8.012336E+02,1.928641E-02,7.066720E-02
04:20:00,3.715022E+02,7.988797E+02,1.928670E-02,7.045957E-02
04:30:00,3.715080E+02,7.966611E+02,1.928699E-02,7.026387E-02
04:40:00,3.715140E+02,7.945824E+02,1.928730E-02,7.008050E-02
04:50:00,3.715201E+02,7.926472E+02,1.928762E-02,6.990980E-02
05:00:00,3.715264E+02,7.908589E+02,1.928795E-02,6.975206E-02
05:10:00,3.715332E+02,7.897312E+02,1.928830E-02,6.965259E-02
05:20:00,3.715402E+02,7.892709E+02,1.928867E-02,6.961199E-02
05:30:00,3.715474E+02,7.894820E+02,1.928904E-02,6.963062E-02
05:40:00,3.715548E+02,7.903667E+02,1.928942E-02,6.970868E-02
