Dependency=CR	Dependency=FPL_BINS	Option=1950-pre	Option=1950s	Option=1960s	Option=1970s	Option=1980s	Option=1990s	Option=2000s	Weight	Count
8	250-300	0.123699835989	0.100457026159	0.124248532076	0.197575905536	0.126766662647	0.231523644675	0.0957237726671	1731499.40809	243.0
8	300+	0.126412733369	0.0743369034452	0.0999283996566	0.132190858273	0.169224611525	0.195269493927	0.202635817521	6766557.38406	883.0
8	50-100	0.187629532425	0.0890223584	0.07576873776	0.258849395022	0.145539821636	0.130265607079	0.11291651638	996095.133143	123.0
9	0-50	0.0798665532205	0.101340131287	0.116799660127	0.144043688895	0.200101586675	0.19809052293	0.159754129829	2414778.55586	234.0
9	100-150	0.115953194396	0.0746829492276	0.0944629525302	0.1768158865	0.208065673648	0.188867088819	0.141149968282	3935969.14726	369.0
9	150-200	0.093137772143	0.0876469064429	0.105525315179	0.178992181704	0.183741613787	0.164868906176	0.186084392792	3090887.41541	315.0
9	200-250	0.0849023690008	0.106657540685	0.115546586644	0.148728442079	0.165334764262	0.199639574047	0.179187806383	3085460.99841	296.0
9	250-300	0.0568265517059	0.0896789016375	0.122507494336	0.177193931632	0.198547463438	0.161387155467	0.193856132457	3798540.23194	384.0
9	300+	0.0514065729473	0.0711913819254	0.0916454113462	0.133377488557	0.162840759196	0.220581403902	0.268956244962	12208940.3443	1303.0
9	50-100	0.114781609942	0.121774320088	0.124694570507	0.187087015484	0.233848917015	0.0982487883904	0.119562021143	3263898.36715	303.0
10	0-50	0.157845408286	0.0592205751997	0.0	0.349155178478	0.138122906956	0.0646014848094	0.230986725968	147656.203047	13.0
10	100-150	0.047857203209	0.0234679608346	0.0962601170204	0.199205213794	0.198302984875	0.237395526721	0.197488308001	440799.3427	41.0
10	150-200	0.0	0.0	0.0235871826774	0.325736124504	0.284782609455	0.235945155912	0.129917521743	318403.452158	30.0
10	200-250	0.0344349299123	0.148732526144	0.0	0.196474263805	0.160033482172	0.268670687908	0.19163048219	423219.031281	38.0
10	250-300	0.0508543310812	0.0936401912841	0.113090169064	0.253615308622	0.226288517853	0.128632067033	0.133858540591	479044.034436	42.0
10	300+	0.0	0.0226572799147	0.0336142177516	0.160915147221	0.184324132594	0.297779283203	0.300704494303	1836533.07166	172.0
10	50-100	0.0	0.128930523912	0.0595705431363	0.154341540077	0.311151844462	0.176039549446	0.169936503823	339028.864675	31.0
11	0-50	0.162690791377	0.139139525516	0.216327687361	0.177859709221	0.0768225927566	0.15291609437	0.0742280955625	709490.821081	92.0
11	100-150	0.1580172586	0.13681650767	0.193322707108	0.274013910581	0.119236093569	0.0757908398543	0.0427948355803	1401792.04678	183.0
11	150-200	0.163130529421	0.171286163298	0.120033224276	0.223135131618	0.15077847047	0.107765507768	0.0638578548217	838510.485767	110.0
11	200-250	0.175706059001	0.135237551526	0.197217921013	0.224000488588	0.0681127257544	0.081553673705	0.118161088678	1048433.45763	138.0
11	250-300	0.101483650049	0.164106443104	0.151976129626	0.200525882453	0.205294199822	0.116431701777	0.0601727898083	1195204.37094	155.0
11	300+	0.123629254962	0.176084566518	0.154859414656	0.176351950283	0.163030016874	0.115378794951	0.090664209729	6138288.00917	809.0
11	50-100	0.113022710943	0.163542184278	0.160563730337	0.307632627233	0.130980517619	0.0903935931617	0.0338521814775	883171.808644	119.0
12	0-50	0.196435967293	0.142098437178	0.0	0.487856810202	0.173383436051	0.0	0.0	53238.670354	6.0
12	100-150	0.0	0.0	0.319033620836	0.319033563943	0.0	0.0	0.361451347216	24911.774498	3.0
12	150-200	0.0909322505085	0.0	0.166234007688	0.166234016268	0.0	0.339745785885	0.236632509129	54181.071143	7.0
12	200-250	0.0	0.184566410065	0.23329266237	0.581848229716	0.0	0.0	0.0	40985.909822	5.0
12	250-300	0.0	0.117254856362	0.103494552683	0.539451258972	0.239643143692	0.0	0.0	76818.343403	9.0
12	300+	0.0698977334049	0.138104692557	0.109493302542	0.309425680326	0.115040467781	0.201770731783	0.056214648683	227506.674574	26.0
12	50-100	0.0	0.0	0.998493128635	0.0	0.0	0.0	0.0	7951.519832	1.0
