Dependency=CR	Dependency=FPL_BINS	Dependency=yearmaderange	Option=Both	Option=Central System	Option=No A/C	Option=Window/wall Units	Weight	Count
1	250-300	1960s	0.0	0.0	0.0	0.0	0.0	0.0
1	250-300	1970s	0.0	0.0	0.999896865768	0.0	9695.101689	1.0
1	250-300	1980s	0.0	0.0	0.999923356406	0.0	13046.40491	1.0
1	250-300	1990s	0.0	0.0	0.0	0.0	0.0	0.0
1	250-300	2000s	0.0	0.0	0.0	0.0	0.0	0.0
1	300+	1950-pre	0.0	0.0	0.999857672538	0.0	7025.050976	1.0
1	300+	1950s	0.0	0.0	0.999974634921	0.0	39423.281242	4.0
1	300+	1960s	0.0	0.0	0.999929946317	0.0	14273.766876	2.0
1	300+	1970s	0.0	0.0	0.871103408155	0.128878533748	55375.822	6.0
1	300+	1980s	0.0	0.172939886869	0.827047477962	0.0	79143.174706	9.0
1	300+	1990s	0.0	0.0	0.999953296454	0.0	21410.650469	3.0
1	300+	2000s	0.0	0.561270756313	0.438667778791	0.0	16268.449383	2.0
1	50-100	1950-pre	0.0	0.0	0.999888996547	0.0	9007.728757	1.0
1	50-100	1950s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1960s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1970s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1980s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	1990s	0.0	0.0	0.0	0.0	0.0	0.0
1	50-100	2000s	0.0	0.0	0.0	0.0	0.0	0.0
2	0-50	1950-pre	0.0	0.0	0.761568792822	0.238391399821	50239.969165	7.0
2	0-50	1950s	0.0	0.690004275793	0.0	0.309902152875	21372.067839	2.0
2	0-50	1960s	0.0	0.999818378044	0.0	0.0	11009.884459	2.0
2	0-50	1970s	0.0	0.070228771233	0.552742693949	0.377002470228	76730.45481	11.0
2	0-50	1980s	0.0	0.159624164374	0.27725184267	0.563088223475	55911.587595	8.0
2	0-50	1990s	0.0	0.397653891896	0.326327681081	0.275873341345	13782.958135	3.0
2	0-50	2000s	0.0	0.999842115921	0.0	0.0	12665.521726	2.0
2	100-150	1950-pre	0.0	0.320021134441	0.272772327066	0.407186105965	97881.142664	15.0
2	100-150	1950s	0.0	0.285957968447	0.483035998445	0.23099051398	128871.216173	16.0
2	100-150	1960s	0.0	0.477676810379	0.240984934911	0.28129582186	47131.294026	6.0
2	100-150	1970s	0.0	0.347485760591	0.127030066661	0.525465470779	106938.610527	17.0
2	100-150	1980s	0.0	0.715168769616	0.0749074613859	0.209886503344	53666.720854	9.0
2	100-150	1990s	0.0	0.38484971677	0.0	0.615099394017	39299.059759	6.0
2	100-150	2000s	0.0	0.999926665367	0.0	0.0	27270.243973	5.0
2	150-200	1950-pre	0.0635039533945	0.243719833754	0.277874201798	0.414888272727	145576.138806	22.0
2	150-200	1950s	0.0688893176507	0.599370236554	0.0	0.331711451799	68977.799482	11.0
2	150-200	1960s	0.0	0.56073321997	0.138876577808	0.300359166613	64440.106403	8.0
2	150-200	1970s	0.0	0.466434235556	0.151618167012	0.38193082834	119265.043082	20.0
2	150-200	1980s	0.0	0.516442488614	0.307029734372	0.176500940997	74524.70589	13.0
2	150-200	1990s	0.0	0.749921097256	0.249973694333	0.0	19007.887011	4.0
2	150-200	2000s	0.0	0.127257662245	0.7093634793	0.163317270264	32471.757879	4.0
2	200-250	1950-pre	0.0	0.301958818604	0.398912473573	0.299112464862	123128.259924	19.0
2	200-250	1950s	0.0	0.331578201585	0.115169278522	0.553208153012	45076.670255	8.0
2	200-250	1960s	0.0	0.551029570274	0.213682225299	0.235250647558	53250.574584	8.0
2	200-250	1970s	0.0	0.429572358666	0.358060769441	0.212347249194	101920.781859	14.0
2	200-250	1980s	0.0	0.639955720089	0.124463171591	0.235560147351	95413.439669	14.0
2	200-250	1990s	0.0	0.551239406911	0.0	0.448722791587	52905.950871	6.0
2	200-250	2000s	0.0	0.573485454807	0.214838885997	0.21160529179	28420.249709	5.0
2	250-300	1950-pre	0.0260442593379	0.424920348206	0.33922185932	0.209803373165	196848.959572	29.0
2	250-300	1950s	0.0	0.408610353047	0.409573973669	0.181800690377	133483.451742	18.0
2	250-300	1960s	0.0	0.639441272089	0.157997446964	0.202547904496	149514.493658	23.0
2	250-300	1970s	0.0	0.718623131515	0.0996751373591	0.181690938419	185308.315264	29.0
2	250-300	1980s	0.0	0.910581651065	0.0	0.089383074794	56696.757966	8.0
2	250-300	1990s	0.0	0.875749862784	0.0	0.124229228077	95649.958077	14.0
2	250-300	2000s	0.0	0.819103020878	0.112691898581	0.0681862001535	105928.029313	15.0
2	300+	1950-pre	0.0123708789572	0.527347833288	0.142712478359	0.317565945665	698387.628084	102.0
2	300+	1950s	0.0116904671448	0.729131181806	0.0841189051319	0.175053921757	362043.957068	59.0
2	300+	1960s	0.016202564832	0.699179389297	0.117562544124	0.167048682445	293283.137524	47.0
2	300+	1970s	0.0	0.774878484658	0.0949912788908	0.130125590674	430496.523617	66.0
2	300+	1980s	0.0	0.795972951313	0.134088001326	0.0699338296239	383305.954722	62.0
2	300+	1990s	0.038806363594	0.897001136804	0.0102182577506	0.0539699412122	465045.155199	75.0
2	300+	2000s	0.0	0.924522858963	0.0355686560349	0.0399040329117	449225.134427	73.0
2	50-100	1950-pre	0.0	0.17052333242	0.317410846788	0.512047702086	110381.161617	16.0
2	50-100	1950s	0.0	0.366010623974	0.633918431849	0.0	28189.179152	4.0
2	50-100	1960s	0.0	0.354651113266	0.525600084412	0.119701563284	42335.864928	5.0
2	50-100	1970s	0.0	0.553299315694	0.225905675237	0.220769518242	78457.598168	11.0
2	50-100	1980s	0.0	0.61246650873	0.387496124503	0.0	53521.49631	7.0
2	50-100	1990s	0.0	0.486546901973	0.0	0.513427466338	78026.411475	9.0
2	50-100	2000s	0.0	0.472111719981	0.0	0.527772134213	17217.734927	4.0
3	0-50	1950-pre	0.0	0.0386919759995	0.484173902367	0.477106935932	110349.126215	19.0
3	0-50	1950s	0.0	0.0	0.696612179441	0.303315275837	41350.801052	6.0
3	0-50	1960s	0.0	0.0919590221731	0.166559337742	0.741421993832	50293.537922	8.0
3	0-50	1970s	0.0	0.0	0.999871266605	0.0	23300.976454	4.0
3	0-50	1980s	0.0	0.231212322674	0.323717517321	0.444955174703	26087.291072	6.0
3	0-50	1990s	0.0	0.0	0.0	0.999294786619	4251.03159	1.0
3	0-50	2000s	0.0	0.179551569166	0.667118480858	0.153234051771	31280.171838	5.0
3	100-150	1950-pre	0.0	0.0599566638757	0.112449729177	0.827577322843	184225.734072	27.0
3	100-150	1950s	0.0	0.0	0.540418326611	0.459463769027	25441.351405	4.0
3	100-150	1960s	0.0	0.0	0.28188466129	0.71800966459	28386.164754	6.0
3	100-150	1970s	0.0	0.0	0.401171374922	0.598738325247	33219.653375	6.0
3	100-150	1980s	0.0	0.0	0.294064542079	0.705897925337	79927.54863	10.0
3	100-150	1990s	0.0	0.0	0.0	0.999513729993	6166.411961	1.0
3	100-150	2000s	0.0	0.0	0.617500896267	0.382255209449	12297.411311	2.0
3	150-200	1950-pre	0.0	0.0	0.39204505405	0.607938903781	187004.129593	30.0
3	150-200	1950s	0.0	0.152442425579	0.447520760341	0.400007393558	101966.638104	17.0
3	150-200	1960s	0.0	0.126157936666	0.350590614473	0.523196751533	54844.285156	10.0
3	150-200	1970s	0.0	0.0617848298231	0.405201483332	0.532983400962	99053.052991	17.0
3	150-200	1980s	0.0	0.494239501792	0.0	0.505672920298	34252.213415	8.0
3	150-200	1990s	0.0	0.0	0.999507917306	0.0	6093.536287	1.0
3	150-200	2000s	0.0	0.999685698449	0.0	0.0	9541.973578	2.0
3	200-250	1950-pre	0.0	0.0705594901395	0.25872196202	0.670699747903	159572.001332	25.0
3	200-250	1950s	0.0	0.22037537576	0.287732616882	0.491738661708	19560.645839	4.0
3	200-250	1960s	0.0	0.0	0.172139506479	0.827768752643	32697.798638	6.0
3	200-250	1970s	0.0	0.0	0.209721129185	0.790167100996	26837.877416	5.0
3	200-250	1980s	0.0	0.0	0.269621468997	0.730322507502	53545.956015	8.0
3	200-250	1990s	0.0	0.151368390153	0.278038194907	0.570444499148	20142.613684	4.0
3	200-250	2000s	0.0	0.0	0.0	0.999271431033	4114.66097	1.0
3	250-300	1950-pre	0.0	0.182324579576	0.223476270798	0.59418022443	158515.835004	29.0
3	250-300	1950s	0.0	0.197119115115	0.299970495066	0.502873893341	82196.711857	14.0
3	250-300	1960s	0.0	0.151438859174	0.567477769544	0.281035318687	62428.592463	10.0
3	250-300	1970s	0.0	0.122901594836	0.272006375377	0.605035059645	52656.16368	8.0
3	250-300	1980s	0.0	0.239907034283	0.382458165193	0.377597701298	80861.221493	12.0
3	250-300	1990s	0.0	0.133751462513	0.477636204822	0.388516735368	31378.640321	5.0
3	250-300	2000s	0.0	0.26611600515	0.127086759993	0.606726820688	42602.06193	6.0
3	300+	1950-pre	0.0103709366622	0.108841413231	0.295179099139	0.585605658959	1037337.87145	186.0
3	300+	1950s	0.025614453263	0.124433732232	0.333698298996	0.516246067645	402796.994014	70.0
3	300+	1960s	0.0	0.249645476451	0.248203119211	0.502139511703	252253.953922	43.0
3	300+	1970s	0.016462975409	0.182639811369	0.173641577615	0.627247441209	366100.791707	60.0
3	300+	1980s	0.00877085680849	0.371110358015	0.171174364758	0.448937935737	462625.722438	82.0
3	300+	1990s	0.0	0.454433419403	0.195023920295	0.350531378899	265921.364055	48.0
3	300+	2000s	0.0	0.480514425358	0.167196862181	0.352277806653	275079.755365	49.0
3	50-100	1950-pre	0.0	0.0	0.573319015119	0.426665677967	195986.865811	30.0
3	50-100	1950s	0.0	0.35282631928	0.245998679955	0.401129997064	66658.183304	10.0
3	50-100	1960s	0.0	0.0	0.538222600418	0.461734273636	69560.692747	10.0
3	50-100	1970s	0.0	0.234998093636	0.0	0.764943903758	51718.813509	9.0
3	50-100	1980s	0.0	0.11426832564	0.241024500919	0.64466368328	68978.118922	11.0
3	50-100	1990s	0.0	0.0	0.999549305227	0.0	6653.389598	1.0
3	50-100	2000s	0.0	0.0	0.999768940376	0.0	12980.661746	2.0
4	0-50	1950-pre	0.0	0.0950945305991	0.547411967686	0.357483120326	385300.91122	22.0
4	0-50	1950s	0.0	0.178904889429	0.571007373703	0.250072115901	256062.09901	15.0
4	0-50	1960s	0.0	0.151943058577	0.119879454954	0.728164425403	306249.71949	15.0
4	0-50	1970s	0.0	0.319066575806	0.379566731926	0.30134287568	167946.17173	9.0
4	0-50	1980s	0.0	0.0	0.643135729797	0.356792689873	55877.27312	3.0
4	0-50	1990s	0.0	0.0	0.0	0.999726844449	14639.67091	1.0
4	0-50	2000s	0.0	0.563530463859	0.188098272399	0.248324639767	85788.76994	4.0
4	100-150	1950-pre	0.023344688114	0.49810952435	0.221212920851	0.25732514977	518337.8468	26.0
4	100-150	1950s	0.0	0.580973450566	0.0483039884567	0.370709903542	316015.79397	17.0
4	100-150	1960s	0.0	0.631746665796	0.118535309139	0.249693162779	160882.25076	8.0
4	100-150	1970s	0.0	0.322058911304	0.183555613416	0.494372376551	305369.14739	18.0
4	100-150	1980s	0.0	0.148905100237	0.519273153732	0.331806614036	264336.54856	11.0
4	100-150	1990s	0.0	0.855315561893	0.0	0.144654159095	132100.707044	7.0
4	100-150	2000s	0.0	0.999913302112	0.0	0.0	46133.225477	3.0
4	150-200	1950-pre	0.0418630907324	0.322538954886	0.155981818749	0.479606196303	402437.58578	24.0
4	150-200	1950s	0.0801385822181	0.561133258587	0.187910244658	0.17079358541	164407.97954	11.0
4	150-200	1960s	0.0	0.529878971415	0.205982445419	0.264117898092	193372.14387	12.0
4	150-200	1970s	0.0	0.667149884888	0.0962702653561	0.236553371839	151065.28932	9.0
4	150-200	1980s	0.0	0.720535602291	0.0	0.279434032681	131726.48736	7.0
4	150-200	1990s	0.0	0.875887019466	0.0672036014383	0.0568953120368	284348.25049	15.0
4	150-200	2000s	0.0	0.835663670817	0.0	0.164305480151	129659.71341	7.0
4	200-250	1950-pre	0.0	0.546375195035	0.0453641483237	0.408246346118	279510.56841	17.0
4	200-250	1950s	0.0518946477996	0.526677199002	0.184880828017	0.236534424167	310049.13712	17.0
4	200-250	1960s	0.0899228657956	0.447963123164	0.122236311898	0.339858599547	209424.51402	13.0
4	200-250	1970s	0.0	0.60297383543	0.0	0.397000661916	156842.41839	8.0
4	200-250	1980s	0.0	0.582433740567	0.138400330915	0.279135816709	132834.24669	8.0
4	200-250	1990s	0.0	0.870917797351	0.0	0.129045483114	108929.84302	7.0
4	200-250	2000s	0.0	0.999972757372	0.0	0.0	146824.71535	8.0
4	250-300	1950-pre	0.0940872401486	0.494592628907	0.131374806018	0.279933579418	340551.72264	22.0
4	250-300	1950s	0.0	0.657426406244	0.097232677511	0.245328890174	332606.6927	20.0
4	250-300	1960s	0.0	0.45970259249	0.220821422846	0.319461468192	275545.05591	16.0
4	250-300	1970s	0.0	0.512462534801	0.250288633983	0.237232193733	240416.97998	15.0
4	250-300	1980s	0.0	0.716478156793	0.23381534297	0.0496926263727	288307.88862	15.0
4	250-300	1990s	0.0	0.999979075356	0.0	0.0	191158.15605	11.0
4	250-300	2000s	0.0	0.999956373738	0.0	0.0	91683.89165	6.0
4	300+	1950-pre	0.0504249358666	0.522537438085	0.129824518593	0.297210700674	1661966.90209	101.0
4	300+	1950s	0.0427591925682	0.680950975256	0.150757899243	0.125526614369	752078.62618	47.0
4	300+	1960s	0.0	0.701961206828	0.128430517197	0.169603087234	770896.06675	48.0
4	300+	1970s	0.0	0.737332878088	0.0711781875049	0.191485389801	1128471.00415	65.0
4	300+	1980s	0.0416253664587	0.871125262354	0.0227920696648	0.0644514357163	681914.16709	41.0
4	300+	1990s	0.0	0.982950452666	0.0170452458167	0.0	929900.43555	55.0
4	300+	2000s	0.0	0.936074850346	0.0444300846248	0.019489722404	748691.58568	43.0
4	50-100	1950-pre	0.0	0.224750134822	0.428430028765	0.346808931819	366813.897459	24.0
4	50-100	1950s	0.0	0.334480250074	0.257753587147	0.407745700061	195473.45305	12.0
4	50-100	1960s	0.0	0.452103540568	0.264999951365	0.282873950256	177318.1756	11.0
4	50-100	1970s	0.0	0.338913473357	0.208790625439	0.452267041683	138598.4383	9.0
4	50-100	1980s	0.0	0.167201047311	0.293333581872	0.539444974935	196114.01599	11.0
4	50-100	1990s	0.0	0.786260548562	0.0	0.21371538075	166173.21736	9.0
4	50-100	2000s	0.0	0.857399936122	0.0	0.14255561479	89986.59931	5.0
5	0-50	1950-pre	0.0	0.0	0.0	0.999873040432	39377.6168	1.0
5	0-50	1950s	0.0	0.999102421137	0.0	0.0	5565.541157	1.0
5	0-50	1960s	0.0	0.0	0.999616407269	0.0	13029.657858	3.0
5	0-50	1970s	0.0	0.88401868183	0.115869158011	0.0	44574.109227	3.0
5	0-50	1980s	0.0	0.694354603256	0.0	0.305338974357	16312.345686	2.0
5	0-50	1990s	0.0	0.999497764122	0.0	0.0	9950.481522	1.0
5	0-50	2000s	0.0	0.0	0.0	0.0	0.0	0.0
5	100-150	1950-pre	0.0	0.0	0.568082305801	0.43180919313	46077.495409	4.0
5	100-150	1950s	0.0	0.0	0.0	0.999558889312	11330.02346	1.0
5	100-150	1960s	0.0	0.0	0.999753679596	0.0	20293.765057	2.0
5	100-150	1970s	0.0	0.2209052354	0.516281140487	0.262765060781	102953.336849	12.0
5	100-150	1980s	0.0	0.573089353278	0.125912071873	0.300960408959	131002.030348	10.0
5	100-150	1990s	0.0	0.375213183097	0.624699796435	0.0	57452.746671	6.0
5	100-150	2000s	0.0	0.592666839412	0.406989947808	0.0	14563.222053	2.0
5	150-200	1950-pre	0.0	0.216916079395	0.52209944068	0.260932998581	97117.559553	7.0
5	150-200	1950s	0.0	0.420159238965	0.445749703934	0.134031908102	84527.285039	6.0
5	150-200	1960s	0.0	0.451975042897	0.397972945889	0.149933093935	42041.034058	5.0
5	150-200	1970s	0.0	0.301069904658	0.359160050777	0.33969859075	69970.269999	10.0
5	150-200	1980s	0.0	0.311131527483	0.0740694389172	0.614745006497	92541.142636	9.0
5	150-200	1990s	0.0	0.498625921855	0.501339922612	0.0	146384.165861	9.0
5	150-200	2000s	0.0	0.499887180493	0.119019027778	0.380933553864	31198.610812	4.0
5	200-250	1950-pre	0.0	0.0	0.755754624342	0.2441619571	59933.700991	6.0
5	200-250	1950s	0.0	0.410819346407	0.375468582717	0.213530774114	27574.091489	4.0
5	200-250	1960s	0.0	0.517148768243	0.482708966971	0.0	35140.731633	4.0
5	200-250	1970s	0.0	0.576215663762	0.377707510562	0.0460270757177	100497.597175	12.0
5	200-250	1980s	0.0	0.677720924637	0.322189634049	0.0	55897.577779	7.0
5	200-250	1990s	0.0	0.633334099339	0.366591526332	0.0	67222.49798	10.0
5	200-250	2000s	0.0	0.657989223238	0.34196503356	0.0	109300.858704	9.0
5	250-300	1950-pre	0.0	0.0	0.829744466018	0.17018043245	66571.538365	6.0
5	250-300	1950s	0.0	0.369020521559	0.4315956284	0.199281522377	48857.641302	6.0
5	250-300	1960s	0.0	0.743429086532	0.256439236291	0.0	37966.652415	4.0
5	250-300	1970s	0.0	0.412192671843	0.502472381272	0.0852331121799	49094.17471	9.0
5	250-300	1980s	0.0	0.598645973721	0.277847179686	0.123452366399	91771.472987	12.0
5	250-300	1990s	0.0	0.481951633719	0.30241619994	0.215575410922	88092.314943	7.0
5	250-300	2000s	0.0	0.999937940389	0.0	0.0	80562.6975	11.0
5	300+	1950-pre	0.0	0.132307608294	0.575881554695	0.29177076217	124761.557229	13.0
5	300+	1950s	0.0	0.0610716220115	0.938877908904	0.0	99065.550048	10.0
5	300+	1960s	0.0	0.263090989849	0.736791338798	0.0	42486.225733	5.0
5	300+	1970s	0.0146132388803	0.392556432748	0.467832461906	0.124985790205	414030.447416	69.0
5	300+	1980s	0.0	0.581162132348	0.309825172312	0.109000045334	395251.756948	49.0
5	300+	1990s	0.0	0.691758765478	0.292009311334	0.0162160720373	315429.510418	40.0
5	300+	2000s	0.0	0.660416729228	0.339566316517	0.0	294906.221652	33.0
5	50-100	1950-pre	0.0	0.71739131297	0.282336032413	0.0	18333.218699	2.0
5	50-100	1950s	0.0	0.0	0.746919443641	0.252968919804	44783.19698	2.0
5	50-100	1960s	0.0	0.0	0.768414231585	0.231362339638	22373.496021	3.0
5	50-100	1970s	0.0	0.0	0.561123835306	0.438788554215	57065.798307	3.0
5	50-100	1980s	0.0	0.999004953301	0.0	0.0	5019.889793	1.0
5	50-100	1990s	0.0	0.277863639605	0.158610128193	0.563419358566	46779.222619	7.0
5	50-100	2000s	0.0	0.881308625892	0.118581640568	0.0	45559.920186	3.0
6	0-50	1950-pre	0.0	0.0	0.0	0.0	0.0	0.0
6	0-50	1950s	0.0	0.0	0.0	0.999333430672	8995.31427	1.0
6	0-50	1960s	0.0	0.655708921804	0.0	0.343962269286	18241.680689	2.0
6	0-50	1970s	0.0	0.0	0.0	0.999235068337	7837.837941	1.0
6	0-50	1980s	0.0	0.632346747836	0.0	0.367462130249	31387.574005	3.0
6	0-50	1990s	0.0	0.0	0.999843507842	0.0	38334.57935	2.0
6	0-50	2000s	0.0	0.0	0.999235068228	0.0	7837.836823	1.0
6	100-150	1950-pre	0.0	0.0	0.887804038429	0.112132420614	94421.283849	9.0
6	100-150	1950s	0.0	0.180767845465	0.42537634718	0.393767588518	68006.68582	6.0
6	100-150	1960s	0.0	0.0893686931211	0.804777329532	0.105803405484	118637.048138	11.0
6	100-150	1970s	0.0	0.227497917197	0.655628645326	0.116796694857	78177.412803	8.0
6	100-150	1980s	0.0	0.197811485852	0.802106839073	0.0	73455.824006	6.0
6	100-150	1990s	0.0	0.20247560448	0.440142098012	0.357234797585	40671.987302	4.0
6	100-150	2000s	0.0	0.506177292991	0.0	0.493667226656	38584.084821	4.0
6	150-200	1950-pre	0.0	0.0	0.303192334849	0.696649970764	38042.278812	4.0
6	150-200	1950s	0.0	0.0	0.482899814728	0.516813993243	20958.94449	2.0
6	150-200	1960s	0.0	0.15535274049	0.714443532686	0.130103101789	59621.308606	6.0
6	150-200	1970s	0.0	0.178275815045	0.821553763147	0.0	35200.761716	4.0
6	150-200	1980s	0.0	0.19062541971	0.428326274461	0.380954603476	64026.543816	7.0
6	150-200	1990s	0.0	0.280778032969	0.181550398702	0.537569297381	58661.687464	6.0
6	150-200	2000s	0.0	0.999731887923	0.0	0.0	22372.70098	2.0
6	200-250	1950-pre	0.0	0.0	0.999709521398	0.0	20649.566242	2.0
6	200-250	1950s	0.0	0.0	0.436232209569	0.563472203311	20292.583999	2.0
6	200-250	1960s	0.0	0.0	0.999829455001	0.0	35175.330647	3.0
6	200-250	1970s	0.0	0.0	0.715084335162	0.284818840503	61961.892464	5.0
6	200-250	1980s	0.0	0.131674036069	0.450762596636	0.417471935748	65616.864423	6.0
6	200-250	1990s	0.0	0.662482382947	0.337368359612	0.0	40193.000898	5.0
6	200-250	2000s	0.0	0.0	0.568048483521	0.431803465882	40520.68545	4.0
6	250-300	1950-pre	0.0	0.0	0.64501108541	0.354869906659	50410.808031	4.0
6	250-300	1950s	0.0	0.0	0.616326287303	0.383537328752	43987.44803	3.0
6	250-300	1960s	0.0	0.0	0.799443263825	0.200485814978	84594.941263	8.0
6	250-300	1970s	0.0	0.0	0.424224769572	0.575569419393	29146.955808	3.0
6	250-300	1980s	0.0	0.0	0.999319814156	0.0	8815.118601	1.0
6	250-300	1990s	0.0	0.352762438891	0.429010480785	0.218097824022	46413.400264	5.0
6	250-300	2000s	0.0	0.488841044996	0.355359979042	0.155691909764	56034.096253	6.0
6	300+	1950-pre	0.0	0.0	0.847266172487	0.152710100466	252869.971308	24.0
6	300+	1950s	0.0	0.292579342894	0.43239909231	0.274979998251	144340.852489	14.0
6	300+	1960s	0.0	0.272914154073	0.727058488767	0.0	219315.015886	21.0
6	300+	1970s	0.0	0.489412961108	0.350120680393	0.160438890759	218432.062668	21.0
6	300+	1980s	0.0257448558712	0.135604404058	0.623963424394	0.214670640229	359804.408586	36.0
6	300+	1990s	0.0	0.335358134899	0.452108144394	0.212517356617	366650.51178	33.0
6	300+	2000s	0.0	0.312800937092	0.49122743639	0.195957014474	410614.158834	40.0
6	50-100	1950-pre	0.0	0.0	0.561237721425	0.438643975359	50711.133643	5.0
6	50-100	1950s	0.0	0.0	0.721446098157	0.278351127921	29583.603748	3.0
6	50-100	1960s	0.0	0.0	0.375749380593	0.624106956023	41758.29546	3.0
6	50-100	1970s	0.0	0.166893965471	0.0	0.833006229132	60110.989501	5.0
6	50-100	1980s	0.0	0.143952246591	0.855954512689	0.0	64343.567071	7.0
6	50-100	1990s	0.0	0.099926882261	0.505351982301	0.394655477341	91376.483816	8.0
6	50-100	2000s	0.0	0.999352699401	0.0	0.0	9263.263781	1.0
7	0-50	1950-pre	0.0	0.0514429299052	0.421547342904	0.52699098566	373495.0475	36.0
7	0-50	1950s	0.0621227334486	0.0941876538582	0.107999366522	0.73563012152	116417.792431	12.0
7	0-50	1960s	0.0	0.131759755733	0.67251993913	0.195654484599	106342.784538	10.0
7	0-50	1970s	0.0	0.258583232819	0.378519967214	0.362855402876	169087.005413	16.0
7	0-50	1980s	0.0	0.0	0.99929413372	0.0	9909.892481	1.0
7	0-50	1990s	0.0	0.728219165291	0.169797146005	0.101867760093	60374.988044	7.0
7	0-50	2000s	0.0	0.359010076373	0.511659107736	0.129141934245	37053.244513	5.0
7	100-150	1950-pre	0.0	0.0358549151568	0.280940681251	0.68319134104	535876.042924	54.0
7	100-150	1950s	0.0	0.267120203563	0.0436753860753	0.689165525298	180010.703643	16.0
7	100-150	1960s	0.0	0.111952638257	0.37665181648	0.511367596779	250453.817597	22.0
7	100-150	1970s	0.0	0.405427735002	0.250185410753	0.344354702709	217711.991851	21.0
7	100-150	1980s	0.0	0.213232886912	0.122292701362	0.664357364685	59798.014858	6.0
7	100-150	1990s	0.0	0.680665247333	0.0	0.319243075014	76347.485415	8.0
7	100-150	2000s	0.0	0.192532973209	0.381706371656	0.425580908489	38936.703076	4.0
7	150-200	1950-pre	0.0	0.173435121121	0.264629236901	0.561917782442	391940.457238	35.0
7	150-200	1950s	0.0	0.252360066817	0.221331982687	0.526277824186	232348.048794	19.0
7	150-200	1960s	0.0	0.152851718868	0.16793393519	0.679171555289	163580.128003	15.0
7	150-200	1970s	0.0820956563279	0.511027759195	0.0882060500016	0.318629710458	171460.690127	14.0
7	150-200	1980s	0.0	0.362558951085	0.194268210804	0.443008991519	42715.890398	4.0
7	150-200	1990s	0.0	0.889385890807	0.0	0.110516864733	71976.535085	6.0
7	150-200	2000s	0.0	0.871925878334	0.0	0.128012732223	114019.119719	8.0
7	200-250	1950-pre	0.0219205923384	0.156897622626	0.270628119246	0.5505379867	446447.479282	40.0
7	200-250	1950s	0.0743138881499	0.266315926076	0.146054029669	0.513293412809	307776.012697	26.0
7	200-250	1960s	0.0	0.442029561341	0.181338135869	0.376588288622	159032.695847	14.0
7	200-250	1970s	0.0	0.308601028427	0.20671555437	0.484630200279	131530.103489	13.0
7	200-250	1980s	0.0	0.806162082251	0.193759449223	0.0	89200.741472	8.0
7	200-250	1990s	0.0	0.742478158989	0.102236418338	0.155190754843	73935.753237	6.0
7	200-250	2000s	0.0	0.914696934006	0.0	0.0852497468721	131277.981723	9.0
7	250-300	1950-pre	0.0385937530238	0.14964868579	0.292848099649	0.518891954553	399833.422114	33.0
