Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	sample_count	sample_weight
AL, 02200	0.000000	0.006694	0.000000	0.006694	0.039083	0.003023	0.629726	0.000000	0.314781	0.000000	0.000000
AL, 02300	0.000000	0.015417	0.013389	0.026372	0.034892	0.000000	0.365091	0.021640	0.523201	0.000000	0.000000
AL, 02400	0.028305	0.009945	0.022759	0.011284	0.079178	0.004016	0.310380	0.003846	0.530286	0.000000	0.000000
AL, 02500	0.012561	0.004130	0.044048	0.028219	0.016174	0.014109	0.309798	0.010137	0.560825	0.000000	0.000000
AL, 02600	0.026661	0.001810	0.037359	0.013660	0.029459	0.023864	0.211023	0.016076	0.640087	0.000000	0.000000
AL, 02701	0.049655	0.049655	0.040711	0.003084	0.016655	0.020047	0.187183	0.304044	0.328966	0.000000	0.000000
AL, 02702	0.050728	0.006864	0.054746	0.005860	0.045370	0.016240	0.187183	0.000000	0.633009	0.000000	0.000000
AL, 02703	0.032489	0.000000	0.000000	0.019885	0.047893	0.079541	0.187183	0.000000	0.633009	0.000000	0.000000
AR, 00100	0.038180	0.016642	0.027020	0.008223	0.053256	0.009594	0.070536	0.059533	0.717016	0.000000	0.000000
AR, 00200	0.083803	0.011803	0.069639	0.032813	0.031633	0.091121	0.076679	0.016375	0.586134	0.000000	0.000000
AR, 00300	0.000000	0.035833	0.009473	0.023065	0.000000	0.009061	0.328281	0.026497	0.567789	0.000000	0.000000
AR, 00400	0.002568	0.013391	0.004586	0.020545	0.008622	0.002568	0.440308	0.000000	0.507411	0.000000	0.000000
AR, 00500	0.034813	0.032026	0.003604	0.096689	0.019175	0.005916	0.151549	0.011216	0.645014	0.000000	0.000000
AR, 00600	0.000000	0.025558	0.000000	0.028032	0.136860	0.042047	0.273871	0.000000	0.493632	0.000000	0.000000
AR, 00700	0.000000	0.042320	0.000000	0.063480	0.000000	0.000000	0.492066	0.000000	0.402133	0.000000	0.000000
AR, 00800	0.070214	0.029958	0.000000	0.038384	0.017788	0.019660	0.496561	0.005689	0.321746	0.000000	0.000000
AR, 00900	0.127802	0.021971	0.047509	0.022316	0.036465	0.008052	0.098064	0.016165	0.621656	0.000000	0.000000
AR, 01000	0.056239	0.018746	0.041034	0.004166	0.026245	0.117686	0.098064	0.021046	0.616774	0.000000	0.000000
AR, 01100	0.065435	0.010603	0.019767	0.013708	0.034535	0.004468	0.223175	0.013645	0.614664	0.000000	0.000000
AR, 01200	0.038246	0.011080	0.004289	0.005540	0.022518	0.000000	0.233629	0.000000	0.684697	0.000000	0.000000
AR, 01300	0.058905	0.046693	0.000000	0.029453	0.000000	0.000000	0.275369	0.000000	0.589580	0.000000	0.000000
AR, 01400	0.015668	0.090293	0.000000	0.035586	0.056831	0.016200	0.093166	0.019724	0.672531	0.000000	0.000000
AR, 01500	0.021358	0.008358	0.011143	0.002786	0.017644	0.000000	0.426556	0.015453	0.496703	0.000000	0.000000
AR, 01600	0.058385	0.009612	0.014240	0.016376	0.021004	0.019224	0.308241	0.000000	0.552917	0.000000	0.000000
AR, 01700	0.025620	0.004827	0.006560	0.003218	0.010768	0.000000	0.590236	0.000000	0.358772	0.000000	0.000000
AR, 01800	0.032138	0.027927	0.000000	0.000000	0.003546	0.000000	0.614398	0.000000	0.321991	0.000000	0.000000
AR, 01900	0.000000	0.000000	0.020517	0.039810	0.000000	0.000000	0.577742	0.000000	0.361931	0.000000	0.000000
AR, 02000	0.018515	0.000000	0.048756	0.005554	0.044436	0.012343	0.405481	0.000000	0.464915	0.000000	0.000000
AZ, 00100	0.113819	0.000000	0.063567	0.013315	0.017180	0.050682	0.088743	0.004649	0.648045	0.000000	0.000000
AZ, 00101	0.063801	0.000000	0.054847	0.038057	0.059324	0.042534	0.088743	0.056150	0.596544	0.000000	0.000000
AZ, 00102	0.167459	0.007809	0.000000	0.026030	0.000000	0.057266	0.088743	0.000000	0.652694	0.000000	0.000000
AZ, 00103	0.061488	0.000000	0.074889	0.014978	0.029167	0.078042	0.088743	0.000000	0.652694	0.000000	0.000000
AZ, 00104	0.000000	0.000000	0.095633	0.081465	0.042504	0.038962	0.088743	0.000000	0.652694	0.000000	0.000000
AZ, 00105	0.015871	0.011903	0.043645	0.009919	0.072080	0.105145	0.088743	0.000000	0.652694	0.000000	0.000000
AZ, 00106	0.087385	0.000000	0.007781	0.000000	0.086188	0.077210	0.088743	0.064837	0.587857	0.000000	0.000000
AZ, 00107	0.083237	0.000000	0.052541	0.030696	0.044632	0.047457	0.088743	0.010574	0.642120	0.000000	0.000000
AZ, 00108	0.049898	0.000000	0.032887	0.010490	0.055568	0.109719	0.088743	0.136107	0.516587	0.000000	0.000000
AZ, 00109	0.045061	0.001296	0.031241	0.001584	0.017564	0.161818	0.088743	0.141255	0.511439	0.000000	0.000000
AZ, 00110	0.002760	0.003681	0.033126	0.000000	0.015275	0.203722	0.088743	0.035354	0.617340	0.000000	0.000000
AZ, 00111	0.000000	0.051713	0.000000	0.000000	0.000000	0.206850	0.088743	0.036858	0.615836	0.000000	0.000000
AZ, 00112	0.039280	0.004958	0.057014	0.032988	0.030890	0.093434	0.088743	0.069124	0.583570	0.000000	0.000000
AZ, 00113	0.122049	0.000000	0.018081	0.038875	0.000000	0.079558	0.088743	0.000000	0.652694	0.000000	0.000000
AZ, 00114	0.027115	0.000000	0.076504	0.072630	0.000000	0.082314	0.088743	0.135040	0.517654	0.000000	0.000000
AZ, 00115	0.030945	0.000000	0.094210	0.042635	0.037134	0.053638	0.088743	0.000000	0.652694	0.000000	0.000000
AZ, 00116	0.003547	0.003902	0.040079	0.058877	0.052848	0.099311	0.088743	0.075195	0.577499	0.000000	0.000000
AZ, 00117	0.000000	0.000000	0.000000	0.058056	0.000000	0.200507	0.088743	0.038545	0.614149	0.000000	0.000000
AZ, 00118	0.022996	0.000000	0.039615	0.027054	0.045993	0.122904	0.088743	0.084219	0.568475	0.000000	0.000000
AZ, 00119	0.023171	0.035283	0.088996	0.025277	0.027910	0.057927	0.088743	0.083945	0.568749	0.000000	0.000000
AZ, 00120	0.090624	0.000000	0.008872	0.000000	0.077315	0.081752	0.088743	0.024991	0.627704	0.000000	0.000000
AZ, 00121	0.152675	0.059100	0.000000	0.000000	0.000000	0.046788	0.088743	0.004002	0.648692	0.000000	0.000000
AZ, 00122	0.110558	0.019615	0.037447	0.000000	0.090943	0.000000	0.088743	0.000000	0.652694	0.000000	0.000000
AZ, 00123	0.023702	0.000000	0.064641	0.103425	0.045249	0.021547	0.088743	0.110348	0.542346	0.000000	0.000000
AZ, 00124	0.109267	0.000000	0.048683	0.000000	0.042192	0.058420	0.088743	0.000000	0.652694	0.000000	0.000000
AZ, 00125	0.000000	0.000000	0.000000	0.000000	0.000000	0.258563	0.088743	0.000000	0.652694	0.000000	0.000000
AZ, 00126	0.057764	0.000000	0.093523	0.000000	0.059139	0.048137	0.088743	0.000000	0.652694	0.000000	0.000000
AZ, 00127	0.041002	0.000000	0.010041	0.000000	0.020919	0.186601	0.088743	0.000000	0.652694	0.000000	0.000000
AZ, 00128	0.000000	0.000000	0.000000	0.258563	0.000000	0.000000	0.088743	0.000000	0.652694	0.000000	0.000000
AZ, 00129	0.087560	0.000000	0.045277	0.011600	0.059122	0.055005	0.088743	0.012195	0.640499	0.000000	0.000000
AZ, 00130	0.091184	0.000000	0.069949	0.000000	0.000000	0.097430	0.088743	0.034181	0.618513	0.000000	0.000000
AZ, 00131	0.066832	0.000000	0.118325	0.000000	0.018625	0.054780	0.088743	0.000000	0.652694	0.000000	0.000000
AZ, 00132	0.000000	0.000000	0.015135	0.000000	0.000000	0.243428	0.088743	0.017816	0.634878	0.000000	0.000000
AZ, 00133	0.089837	0.007549	0.004907	0.010569	0.036614	0.109087	0.088743	0.000000	0.652694	0.000000	0.000000
AZ, 00134	0.046409	0.212154	0.000000	0.000000	0.000000	0.000000	0.088743	0.022489	0.630205	0.000000	0.000000
AZ, 00201	0.067949	0.013590	0.116036	0.008363	0.014635	0.013590	0.237674	0.008572	0.519590	0.000000	0.000000
AZ, 00202	0.090561	0.000000	0.050455	0.000000	0.031696	0.061452	0.237674	0.005728	0.522434	0.000000	0.000000
AZ, 00203	0.072964	0.036058	0.003818	0.000000	0.068722	0.052602	0.237674	0.010005	0.518157	0.000000	0.000000
AZ, 00204	0.027816	0.000000	0.041472	0.030851	0.055633	0.078392	0.237674	0.068677	0.459485	0.000000	0.000000
AZ, 00205	0.000000	0.000000	0.000000	0.234164	0.000000	0.000000	0.237674	0.007054	0.521108	0.000000	0.000000
AZ, 00206	0.033452	0.019235	0.000000	0.034288	0.000000	0.147189	0.237674	0.000000	0.528162	0.000000	0.000000
AZ, 00207	0.020626	0.018806	0.049138	0.043678	0.030939	0.070977	0.237674	0.051278	0.476884	0.000000	0.000000
AZ, 00208	0.000000	0.007805	0.000000	0.000000	0.000000	0.226358	0.237674	0.099419	0.428743	0.000000	0.000000
AZ, 00209	0.076709	0.068634	0.088821	0.000000	0.000000	0.000000	0.237674	0.229894	0.298268	0.000000	0.000000
AZ, 00300	0.000000	0.020579	0.000000	0.002838	0.017740	0.015611	0.530837	0.029416	0.382978	0.000000	0.000000
AZ, 00400	0.070937	0.012956	0.014867	0.001699	0.063716	0.022513	0.305649	0.079520	0.428143	0.000000	0.000000
AZ, 00500	0.007330	0.014049	0.020462	0.041230	0.011911	0.021684	0.424409	0.037178	0.421747	0.000000	0.000000
AZ, 00600	0.000000	0.006834	0.000000	0.021927	0.033887	0.007404	0.554090	0.029014	0.346842	0.000000	0.000000
AZ, 00700	0.036140	0.000000	0.000000	0.020106	0.048102	0.000000	0.545481	0.008243	0.341928	0.000000	0.000000
AZ, 00800	0.000000	0.001608	0.000000	0.030440	0.011040	0.002036	0.525408	0.018385	0.411083	0.000000	0.000000
AZ, 00803	0.000000	0.000000	0.000000	0.053020	0.000000	0.000000	0.427391	0.015111	0.504479	0.000000	0.000000
AZ, 00805	0.008837	0.008837	0.008837	0.008837	0.008837	0.008837	0.427391	0.008488	0.511102	0.000000	0.000000
AZ, 00807	0.000000	0.000000	0.000000	0.005951	0.000000	0.047069	0.427391	0.030097	0.489493	0.000000	0.000000
AZ, 00900	0.010939	0.000000	0.006495	0.010598	0.046493	0.009230	0.724875	0.011032	0.180338	0.000000	0.000000
CA, 00101	0.025559	0.046171	0.071729	0.035452	0.000000	0.213539	0.024318	0.088592	0.494640	0.000000	0.000000
CA, 00102	0.020992	0.005337	0.053015	0.027397	0.006049	0.279660	0.024318	0.446001	0.137231	0.000000	0.000000
CA, 00103	0.163096	0.000000	0.000000	0.000000	0.000000	0.229354	0.024318	0.207496	0.375736	0.000000	0.000000
CA, 00104	0.047681	0.019561	0.088026	0.041568	0.091694	0.103920	0.024318	0.033811	0.549422	0.000000	0.000000
CA, 00105	0.169337	0.018307	0.010298	0.033181	0.044623	0.116705	0.024318	0.159496	0.423736	0.000000	0.000000
CA, 00106	0.000000	0.000000	0.000000	0.000000	0.392450	0.000000	0.024318	0.062046	0.521187	0.000000	0.000000
CA, 00107	0.000000	0.000000	0.024773	0.015646	0.311613	0.040418	0.024318	0.295658	0.287574	0.000000	0.000000
CA, 00108	0.006505	0.000000	0.015900	0.023128	0.007950	0.338967	0.024318	0.297359	0.285873	0.000000	0.000000
CA, 00109	0.008315	0.000000	0.039079	0.030764	0.022449	0.291843	0.024318	0.250820	0.332412	0.000000	0.000000
CA, 00110	0.007812	0.009650	0.037223	0.000000	0.020220	0.317544	0.024318	0.128124	0.455108	0.000000	0.000000
CA, 00300	0.000000	0.000000	0.050511	0.035494	0.000000	0.000000	0.342602	0.000000	0.571393	0.000000	0.000000
CA, 00701	0.064438	0.013267	0.000000	0.053540	0.084812	0.055435	0.312053	0.016482	0.399973	0.000000	0.000000
CA, 00702	0.000000	0.000000	0.023331	0.033936	0.042421	0.171803	0.312053	0.000000	0.416456	0.000000	0.000000
CA, 01100	0.000000	0.026255	0.004527	0.020370	0.071521	0.009959	0.215959	0.105124	0.546286	0.000000	0.000000
CA, 01301	0.111872	0.000000	0.000000	0.000000	0.048478	0.082039	0.035806	0.323134	0.398671	0.000000	0.000000
CA, 01302	0.000000	0.055722	0.091941	0.000000	0.000000	0.094727	0.035806	0.131237	0.590568	0.000000	0.000000
CA, 01303	0.000000	0.186019	0.000000	0.000000	0.056370	0.000000	0.035806	0.078386	0.643419	0.000000	0.000000
CA, 01304	0.000000	0.033788	0.045540	0.016649	0.023994	0.122419	0.035806	0.176644	0.545161	0.000000	0.000000
CA, 01305	0.049011	0.007002	0.032007	0.021672	0.013003	0.119694	0.035806	0.083026	0.638779	0.000000	0.000000
CA, 01306	0.000000	0.000000	0.000000	0.038022	0.000000	0.204367	0.035806	0.086466	0.635339	0.000000	0.000000
CA, 01307	0.041952	0.041952	0.082739	0.000000	0.000000	0.075747	0.035806	0.039229	0.682576	0.000000	0.000000
CA, 01308	0.000000	0.000000	0.000000	0.000000	0.000000	0.242389	0.035806	0.023548	0.698257	0.000000	0.000000
CA, 01309	0.040913	0.068703	0.064071	0.000000	0.050948	0.017755	0.035806	0.008572	0.713233	0.000000	0.000000
CA, 01500	0.028047	0.027508	0.012945	0.000000	0.000000	0.018878	0.522580	0.000000	0.390042	0.000000	0.000000
CA, 01700	0.000000	0.000000	0.000000	0.000000	0.167348	0.000000	0.020637	0.018534	0.793481	0.000000	0.000000
CA, 01901	0.057132	0.000000	0.000000	0.093992	0.115186	0.009215	0.090678	0.028258	0.605538	0.000000	0.000000
CA, 01902	0.004457	0.000000	0.021173	0.110322	0.065747	0.073826	0.090678	0.007817	0.625980	0.000000	0.000000
CA, 01903	0.119199	0.000000	0.030288	0.062531	0.034196	0.029311	0.090678	0.000000	0.633797	0.000000	0.000000
CA, 01904	0.054638	0.041095	0.019380	0.089429	0.045298	0.025685	0.090678	0.062960	0.570837	0.000000	0.000000
CA, 01905	0.065887	0.010268	0.000000	0.060752	0.117227	0.021392	0.090678	0.025675	0.608122	0.000000	0.000000
CA, 01906	0.010648	0.000000	0.024624	0.075869	0.079862	0.084521	0.090678	0.012818	0.620978	0.000000	0.000000
CA, 01907	0.033353	0.036253	0.000000	0.060906	0.145013	0.000000	0.090678	0.000000	0.633797	0.000000	0.000000
CA, 02300	0.005661	0.007784	0.019815	0.072535	0.081027	0.000000	0.257550	0.109546	0.446081	0.000000	0.000000
CA, 02500	0.024778	0.000000	0.000000	0.051327	0.130972	0.047787	0.235633	0.039883	0.469621	0.000000	0.000000
CA, 02901	0.000000	0.029157	0.011133	0.056725	0.011663	0.076870	0.162829	0.000000	0.651624	0.000000	0.000000
CA, 02902	0.004295	0.040803	0.020616	0.045098	0.010308	0.064426	0.162829	0.026387	0.625237	0.000000	0.000000
CA, 02903	0.002542	0.084894	0.033551	0.024401	0.013725	0.026434	0.162829	0.021092	0.630532	0.000000	0.000000
CA, 02904	0.000000	0.000000	0.000000	0.070380	0.115168	0.000000	0.162829	0.000000	0.651624	0.000000	0.000000
CA, 02905	0.036751	0.048404	0.013445	0.004930	0.046163	0.035855	0.162829	0.012314	0.639309	0.000000	0.000000
CA, 03100	0.025184	0.000000	0.039391	0.060055	0.113653	0.045203	0.147305	0.005021	0.564188	0.000000	0.000000
CA, 03300	0.034292	0.006287	0.000000	0.042864	0.000000	0.013145	0.421898	0.012530	0.468984	0.000000	0.000000
CA, 03701	0.000000	0.000000	0.233611	0.000000	0.000000	0.233611	0.036670	0.041342	0.454766	0.000000	0.000000
CA, 03702	0.000000	0.000000	0.103009	0.082775	0.057023	0.224413	0.036670	0.046437	0.449672	0.000000	0.000000
CA, 03703	0.032903	0.000000	0.261030	0.000000	0.000000	0.173289	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03704	0.000000	0.000000	0.068971	0.000000	0.100119	0.298132	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03705	0.000000	0.000000	0.117927	0.006409	0.005127	0.337758	0.036670	0.137808	0.358301	0.000000	0.000000
CA, 03706	0.172730	0.000000	0.048138	0.000000	0.050970	0.195383	0.036670	0.070157	0.425952	0.000000	0.000000
CA, 03707	0.035109	0.000000	0.151239	0.102627	0.000000	0.178246	0.036670	0.030478	0.465631	0.000000	0.000000
CA, 03708	0.072679	0.000000	0.287255	0.000000	0.000000	0.107288	0.036670	0.107055	0.389053	0.000000	0.000000
CA, 03709	0.000000	0.000000	0.000000	0.000000	0.000000	0.467221	0.036670	0.041342	0.454766	0.000000	0.000000
CA, 03710	0.000000	0.000000	0.361213	0.000000	0.000000	0.106008	0.036670	0.142197	0.353912	0.000000	0.000000
CA, 03711	0.095028	0.000000	0.087109	0.063352	0.044874	0.176858	0.036670	0.227151	0.268958	0.000000	0.000000
CA, 03712	0.074383	0.000000	0.109251	0.000000	0.000000	0.283587	0.036670	0.091073	0.405035	0.000000	0.000000
CA, 03713	0.000000	0.000000	0.000000	0.000000	0.000000	0.467221	0.036670	0.162724	0.333385	0.000000	0.000000
CA, 03714	0.000000	0.000000	0.000000	0.000000	0.000000	0.467221	0.036670	0.456813	0.039296	0.000000	0.000000
CA, 03715	0.000000	0.040789	0.088995	0.000000	0.000000	0.337438	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03716	0.000000	0.000000	0.000000	0.000000	0.000000	0.467221	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03717	0.199348	0.000000	0.093444	0.000000	0.174429	0.000000	0.036670	0.052011	0.444097	0.000000	0.000000
CA, 03718	0.007776	0.020737	0.125716	0.006480	0.033697	0.272816	0.036670	0.205208	0.290900	0.000000	0.000000
CA, 03719	0.005063	0.014270	0.024857	0.067667	0.030841	0.324523	0.036670	0.275185	0.220923	0.000000	0.000000
CA, 03720	0.196233	0.000000	0.034708	0.000000	0.000000	0.236281	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03721	0.029269	0.000000	0.082387	0.000000	0.026559	0.329006	0.036670	0.042768	0.453340	0.000000	0.000000
CA, 03722	0.093444	0.000000	0.158426	0.006981	0.026315	0.182055	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03723	0.062847	0.000000	0.209216	0.000000	0.011577	0.183581	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03724	0.012181	0.000000	0.080045	0.032192	0.031322	0.311481	0.036670	0.071223	0.424885	0.000000	0.000000
CA, 03725	0.016267	0.005334	0.017867	0.001867	0.000000	0.425886	0.036670	0.151703	0.344406	0.000000	0.000000
CA, 03726	0.333730	0.054032	0.000000	0.000000	0.000000	0.079459	0.036670	0.015846	0.480262	0.000000	0.000000
CA, 03727	0.183161	0.000000	0.115681	0.000000	0.039846	0.128534	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03728	0.000000	0.009444	0.175954	0.020379	0.082012	0.179433	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03729	0.111364	0.000000	0.094153	0.006074	0.042521	0.213110	0.036670	0.026577	0.469531	0.000000	0.000000
CA, 03730	0.078388	0.010089	0.093910	0.000000	0.045791	0.239043	0.036670	0.096284	0.399824	0.000000	0.000000
CA, 03731	0.031004	0.000000	0.139157	0.000000	0.089407	0.207654	0.036670	0.146470	0.349638	0.000000	0.000000
CA, 03732	0.042366	0.010442	0.062057	0.024763	0.017901	0.309691	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03733	0.019521	0.012731	0.103968	0.000000	0.037768	0.293233	0.036670	0.395546	0.100563	0.000000	0.000000
CA, 03734	0.024518	0.012490	0.107322	0.004626	0.014803	0.303463	0.036670	0.314989	0.181119	0.000000	0.000000
CA, 03735	0.019414	0.058241	0.199313	0.000000	0.000000	0.190254	0.036670	0.056901	0.439207	0.000000	0.000000
CA, 03736	0.091321	0.000000	0.127424	0.025485	0.070083	0.152909	0.036670	0.102004	0.394105	0.000000	0.000000
CA, 03737	0.077870	0.102789	0.137052	0.046722	0.000000	0.102789	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03738	0.069369	0.040805	0.093852	0.000000	0.000000	0.263195	0.036670	0.233798	0.262310	0.000000	0.000000
CA, 03739	0.000000	0.162984	0.304237	0.000000	0.000000	0.000000	0.036670	0.316201	0.179907	0.000000	0.000000
CA, 03740	0.000000	0.000000	0.000000	0.000000	0.000000	0.467221	0.036670	0.125825	0.370284	0.000000	0.000000
CA, 03741	0.000000	0.124592	0.012459	0.000000	0.249185	0.080985	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03742	0.136492	0.188988	0.086620	0.000000	0.055122	0.000000	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03743	0.000000	0.204409	0.000000	0.262812	0.000000	0.000000	0.036670	0.238132	0.257976	0.000000	0.000000
CA, 03744	0.013393	0.007290	0.021022	0.004069	0.000000	0.421449	0.036670	0.296525	0.199584	0.000000	0.000000
CA, 03745	0.061781	0.086236	0.101682	0.055346	0.065643	0.096533	0.036670	0.331481	0.164628	0.000000	0.000000
CA, 03746	0.030592	0.000000	0.111243	0.048669	0.020858	0.255859	0.036670	0.285638	0.210470	0.000000	0.000000
CA, 03747	0.000000	0.000000	0.000000	0.467221	0.000000	0.000000	0.036670	0.103947	0.392162	0.000000	0.000000
CA, 03748	0.020172	0.000000	0.028323	0.014874	0.009984	0.393868	0.036670	0.081413	0.414696	0.000000	0.000000
CA, 03749	0.074537	0.000000	0.036360	0.127259	0.000000	0.229066	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03750	0.076031	0.000000	0.122630	0.000000	0.050278	0.218282	0.036670	0.202599	0.293509	0.000000	0.000000
CA, 03751	0.000000	0.057663	0.020700	0.242482	0.000000	0.146376	0.036670	0.283774	0.212334	0.000000	0.000000
CA, 03752	0.000000	0.000000	0.057657	0.105373	0.097421	0.206770	0.036670	0.363006	0.133102	0.000000	0.000000
CA, 03753	0.000000	0.000000	0.076832	0.000000	0.083062	0.307328	0.036670	0.061317	0.434792	0.000000	0.000000
CA, 03754	0.077285	0.105388	0.000000	0.000000	0.172134	0.112414	0.036670	0.243163	0.252945	0.000000	0.000000
CA, 03755	0.000000	0.000000	0.000000	0.225555	0.000000	0.241666	0.036670	0.084245	0.411864	0.000000	0.000000
CA, 03756	0.000000	0.000000	0.467221	0.000000	0.000000	0.000000	0.036670	0.293812	0.202297	0.000000	0.000000
CA, 03757	0.045410	0.000000	0.023210	0.138249	0.041374	0.218978	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03758	0.070845	0.008968	0.188323	0.022419	0.017039	0.159626	0.036670	0.158453	0.337656	0.000000	0.000000
CA, 03759	0.215397	0.000000	0.020589	0.000000	0.148877	0.082358	0.036670	0.337182	0.158927	0.000000	0.000000
CA, 03760	0.000000	0.000000	0.256972	0.210250	0.000000	0.000000	0.036670	0.061197	0.434912	0.000000	0.000000
CA, 03761	0.000000	0.000000	0.467221	0.000000	0.000000	0.000000	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03762	0.052385	0.000000	0.164235	0.000000	0.060880	0.189720	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03763	0.114601	0.000000	0.202756	0.000000	0.000000	0.149863	0.036670	0.000000	0.496108	0.000000	0.000000
CA, 03764	0.188396	0.000000	0.000000	0.000000	0.000000	0.278826	0.036670	0.259866	0.236242	0.000000	0.000000
CA, 03765	0.000000	0.000000	0.000000	0.467221	0.000000	0.000000	0.036670	0.077652	0.418457	0.000000	0.000000
CA, 03766	0.046818	0.021498	0.034874	0.025320	0.030097	0.308615	0.036670	0.252855	0.243253	0.000000	0.000000
CA, 03767	0.083760	0.018322	0.137418	0.071981	0.030101	0.125639	0.036670	0.073196	0.422912	0.000000	0.000000
CA, 03768	0.000000	0.000000	0.225736	0.000000	0.000000	0.241485	0.036670	0.115374	0.380734	0.000000	0.000000
CA, 03769	0.077870	0.077870	0.077870	0.077870	0.077870	0.077870	0.036670	0.115657	0.380451	0.000000	0.000000
CA, 03900	0.022586	0.022586	0.022586	0.022586	0.022586	0.022586	0.204371	0.000000	0.660115	0.000000	0.000000
CA, 04101	0.000000	0.000000	0.000000	0.072692	0.000000	0.247152	0.032830	0.000000	0.647326	0.000000	0.000000
