occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0833,0.0833,0.0167,0,0,0,0.281,0.608,0.026,0,0,0.523
1,0.253,0.253,0.75,0,0,0,0.14,0.68,0.0551,0,0,0.144
0.667,0.316,0.316,0,0,0,0,0.14,0.719,0.074,0,0,0.226
0.667,0.334,0.334,0,0,0,0,0.14,0.732,0.0895,0,0,0.036
0.333,0.196,0.196,0,0,0,0,0.281,0.647,0.0604,0,0,0
0.667,0.334,0.334,0.517,0,0,0,0.14,0.732,0.117,0,0,0.216
0.667,0.322,0.322,1,0,0,0,0.14,0.732,0.129,0,0,0.036
0.667,0.313,0.313,0.05,0,0,0,0.14,0.732,0.136,0,0,0.108
0.667,0.311,0.311,0.5,0,0,0,0.14,0.732,0.153,0,0,0
0.667,0.315,0.315,0,0,0,0,0.14,0.732,0.162,0,0,0.036
0.667,0.343,0.343,0,0,0,0,0.14,0.758,0.181,0,0,0.13
0.667,0.418,0.418,0,0,0,0,0.14,0.797,0.224,0,0,0.205
1,0.798,0.798,0,0,0,0,0,0.973,0.402,0,0,0.252
0.333,0.359,0.359,0,0,0,0,0.281,0.705,0.191,0,0,0.072
0.667,0.677,0.677,0,0.3,0,0,0.14,0.836,0.51,0.602,0,0.504
0.667,0.565,0.565,0,1,0,0,0.14,0.81,0.629,0.768,0,0.252
0.667,0.43,0.43,0,0.05,0,0,0.14,0.758,0.596,0.128,0,0.0985
1,0.212,0.212,0,0,0,0,0.281,0.634,0.189,0,0,0.072
1,0.116,0.116,0,0,0,0,0.281,0.614,0.0879,0,0,0.036
1,0.0743,0.0743,0,0,0,0,0.281,0.608,0.0424,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.151,0.151,0,0,0,0,0.281,0.621,0.0355,0,0,0.144
1,0.183,0.183,0,0,0,0,0.281,0.64,0.0449,0,0,0.251
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
0.667,0.192,0.192,0,0,0,0,0.281,0.647,0.0664,0,0,0.072
0.667,0.322,0.322,0,0,0,0,0.14,0.732,0.129,0,0,0.036
0.667,0.313,0.313,0,0,0,0,0.14,0.732,0.136,0,0,0
0.667,0.311,0.311,0,0,0,0,0.14,0.732,0.153,0,0,0
0.667,0.182,0.182,0,0,0,0,0.281,0.647,0.0888,0,0,0.036
0.667,0.196,0.196,0,0,0,0,0.281,0.66,0.0982,0,0,0.072
0.667,0.418,0.418,0,0,0,0,0.14,0.797,0.224,0,0,0.036
0.667,0.548,0.548,0,0,0,0,0.14,0.836,0.273,0,0,0.18
0.667,0.669,0.669,0,0,0,0,0.14,0.849,0.366,0,0,0.036
0.667,0.677,0.677,0,0,0,0,0.14,0.836,0.51,0,0.186,0.31
0.667,0.565,0.565,0,0,0.933,0.383,0.14,0.81,0.629,0,0.658,0.362
0.667,0.43,0.43,0,0,0,0.433,0.14,0.758,0.596,0,0.131,0.072
0.667,0.374,0.374,0,0,0,0,0.14,0.706,0.363,0,0,0.036
0.667,0.116,0.116,0,0,0,0,0.281,0.614,0.0879,0,0.045,0.036
0.667,0.0495,0.0495,0,0,0.933,0.633,0.421,0.562,0.0159,0,0.425,0
1,0.0578,0.0578,0,0,0,1,0.281,0.608,0.026,0,0.612,0
1,0.0495,0.0495,0,0,0,0,0.281,0.608,0.0183,0,0,0
1,0.0495,0.0495,0,0,0,0,0.281,0.608,0.0166,0,0,0.311
1,0.0513,0.0513,0,0,0,0,0.281,0.608,0.02,0,0,0.104
1,0.0833,0.0833,0.517,0,0,0,0.281,0.608,0.026,0,0,0.183
0.667,0.151,0.151,1,0,0,0,0.281,0.621,0.0355,0,0,0.175
1,0.183,0.183,0.283,0,0,0,0.281,0.64,0.0449,0,0,0.036
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.144
0.667,0.196,0.196,0.517,0,0,0,0.281,0.647,0.0604,0,0,0
0.667,0.334,0.334,1,0,0,0,0.14,0.732,0.117,0,0,0.144
0.667,0.322,0.322,0.283,0,0,0,0.14,0.732,0.129,0,0,0.072
0.667,0.313,0.313,0,0,0,0,0.14,0.732,0.136,0,0,0
0.333,0.18,0.18,0,0,0,0,0.281,0.647,0.0845,0,0,0.036
0.333,0.182,0.182,0,0,0,0,0.281,0.647,0.0888,0,0,0.072
0.333,0.196,0.196,0.517,0,0,0,0.281,0.66,0.0982,0,0,0.036
0.667,0.418,0.418,0.25,0,0,0,0.14,0.797,0.224,0,0,0
1,0.798,0.798,0,0,0,0,0,0.973,0.402,0,0,0.108
1,0.979,0.979,0,0,0,0,0,0.993,0.541,0,0,0.252
1,0.991,0.991,0,0,0,0,0,0.973,0.758,0,0,0.144
1,0.823,0.823,0,0,0,0,0,0.934,0.936,0,0,0
1,0.621,0.621,0,0,0,0,0,0.857,0.887,0,0,0.072
1,0.212,0.212,0,0,0,0,0.281,0.634,0.189,0,0,0.072
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0.0774,0.036
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.036
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.281,0.608,0.0183,0,0,0
1,0.0495,0.0495,0,0,0,0,0.281,0.608,0.0166,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0628
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0494
1,0.253,0.253,0,0,0,0,0.14,0.68,0.0551,0,0,0.0713
1,0.316,0.316,0.0167,0,0,0,0.14,0.719,0.074,0,0,0.036
0.667,0.192,0.192,0.75,0,0,0,0.281,0.647,0.0527,0,0,0
0.667,0.343,0.343,0,0,0,0,0.14,0.732,0.105,0,0.105,0
0.667,0.334,0.334,0,0,0.933,0.383,0.14,0.732,0.117,0,0.259,0
0.667,0.322,0.322,0,0,0,1,0.14,0.732,0.129,0,0,0.072
0.333,0.181,0.181,0,0,0,1,0.281,0.647,0.0759,0,0,0.072
0.333,0.18,0.18,0,0,0,0.0667,0.281,0.647,0.0845,0,0,0.18
0.333,0.182,0.182,0,0.05,0,0,0.281,0.647,0.0888,0.45,0,0
0.667,0.343,0.343,0.0167,1,0,0,0.14,0.758,0.181,0.527,0,0.184
0.667,0.418,0.418,1,0.567,0,0,0.14,0.797,0.224,0.408,0,0
0.667,0.548,0.548,0.533,0,0,0,0.14,0.836,0.273,0,0,0.036
1,0.979,0.979,0,0,0,0,0,0.993,0.541,0,0,0.331
1,0.991,0.991,0,0,0,0,0,0.973,0.758,0,0,0.232
1,0.823,0.823,0,0,0,0,0,0.934,0.936,0,0,0.226
1,0.24,0.24,0,0,0,0,0.281,0.66,0.306,0,0,0.144
1,0.212,0.212,0,0,0,0,0.281,0.634,0.189,0,0,0.321
1,0.116,0.116,0,0,0,0,0.281,0.614,0.0879,0,0,0.036
1,0.0743,0.0743,0,0,0,0,0.281,0.608,0.0499,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
0.667,0.0833,0.0833,0,0,0,0,0.281,0.608,0.0241,0,0.304,0.15
0.667,0.151,0.151,0,0,0.933,0.55,0.281,0.621,0.0327,0,0.421,0.182
0.667,0.183,0.183,0,0,0,0.267,0.281,0.64,0.049,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.036
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.036
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.317
0.667,0.186,0.186,0,0,0,0,0.281,0.647,0.118,0,0,0.172
0.667,0.313,0.313,0.183,0,0,0,0.14,0.732,0.233,0,0,0.0972
0.333,0.18,0.18,0.583,0,0,0,0.281,0.647,0.146,0,0,0
0.333,0.182,0.182,0,0,0,0,0.281,0.647,0.165,0,0,0.108
0.333,0.196,0.196,0.683,0,0,0,0.281,0.66,0.18,0,0,0
0.667,0.418,0.418,1,0,0,0.05,0.14,0.797,0.36,0,0.52,0.18
0.667,0.548,0.548,0.65,0,0.933,1,0.14,0.836,0.372,0,0.672,0.216
0.667,0.669,0.669,0,0.467,0,0.0333,0.14,0.849,0.437,0.864,0.0886,0.036
0.667,0.677,0.677,0,0.883,0,0,0.14,0.836,0.573,0.387,0,0.171
1,0.823,0.823,0,0,0,0,0,0.934,1,0.276,0,0.335
1,0.621,0.621,0,0,0,0,0,0.857,0.923,0,0,0.072
1,0.212,0.212,0,0,0,0,0.281,0.634,0.206,0,0,0.036
1,0.116,0.116,0,0,0,0,0.281,0.614,0.101,0,0,0.036
1,0.0743,0.0743,0,0,0,0,0.281,0.608,0.0499,0,0,0
1,0.0578,0.0578,0,0,0,0,0.281,0.608,0.031,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.216
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.072
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.271
1,0.183,0.183,0,0,0,0,0.281,0.64,0.049,0,0,0.21
1,0.192,0.192,0,0,0,0,0.281,0.647,0.0731,0,0,0.295
1,0.343,0.343,0,0,0,0,0.14,0.732,0.168,0,0,0.219
0.667,0.334,0.334,0,0,0,0,0.14,0.732,0.198,0,0,0.403
0.667,0.322,0.322,0,0,0,0,0.14,0.732,0.217,0,0,0.0643
0.333,0.181,0.181,0,0,0,0,0.281,0.647,0.125,0,0,0.143
0.333,0.18,0.18,0,0,0,0,0.281,0.647,0.146,0,0,0.226
0.333,0.182,0.182,0,0,0,0,0.281,0.647,0.165,0,0,0
0.333,0.196,0.196,0,0,0,0,0.281,0.66,0.18,0,0.0717,0.645
0.667,0.418,0.418,0.683,0,0.933,0.55,0.14,0.797,0.36,0,0.352,0.268
0.667,0.548,0.548,1,0,0,0.267,0.14,0.836,0.372,0,0.239,0.036
1,0.979,0.979,1,0,0,0,0,0.993,0.647,0,0.3,0.144
1,0.991,0.991,1,0,0,0,0,0.973,0.851,0,0.177,0.108
1,0.823,0.823,1,0,0.933,0.55,0,0.934,1,0,0.575,0.072
0.667,0.43,0.43,0.233,0,0,0.533,0.14,0.758,0.621,0,0.447,0.072
1,0.536,0.536,0,0,0,0,0,0.779,0.582,0,0,0.036
1,0.183,0.183,0,0,0,0,0.14,0.667,0.183,0,0,0.036
1,0.0743,0.0743,0,0,0,0,0.281,0.608,0.0424,0,0,0
1,0.0578,0.0578,0,0,0,0,0.281,0.608,0.026,0,0,0
1,0.0495,0.0495,0,0,0,0,0.281,0.608,0.0183,0,0,0
1,0.0495,0.0495,0,0,0,0,0.281,0.608,0.0166,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.108
1,0.0495,0.0495,0.0167,0,0,0,0.421,0.562,0.0159,0,0,0.282
1,0.151,0.151,0.75,0,0,0,0.281,0.621,0.0355,0,0,0.036
1,0.183,0.183,0,0,0,0,0.281,0.64,0.0449,0,0,0.277
1,0.334,0.334,0,0,0,0,0.14,0.732,0.0895,0,0,0
1,0.343,0.343,0,0,0,0,0.14,0.732,0.105,0,0,0.036
1,0.477,0.477,0,0,0,0,0,0.818,0.168,0,0,0.352
1,0.458,0.458,0.767,0,0,0,0,0.818,0.186,0,0,0
1,0.445,0.445,0,0,0,0,0,0.818,0.196,0,0,0.18
0.667,0.311,0.311,0,0,0,0,0.14,0.732,0.153,0,0,0
0.667,0.315,0.315,0,0,0,0,0.14,0.732,0.162,0,0,0
0.667,0.343,0.343,0,0,0,0,0.14,0.758,0.181,0,0,0.036
0.667,0.418,0.418,0,0,0,0,0.14,0.797,0.224,0,0,0.036
0.667,0.548,0.548,0.517,0,0,0,0.14,0.836,0.273,0,0,0.216
0.667,0.669,0.669,1,0,0,0,0.14,0.849,0.366,0,0,0.036
1,0.991,0.991,0.283,0,0,0,0,0.973,0.758,0,0,0.036
1,0.823,0.823,0,0,0,0,0,0.934,0.936,0,0,0.036
1,0.621,0.621,0,0,0,0,0,0.857,0.887,0,0,0.036
1,0.536,0.536,0,0,0,0,0,0.779,0.536,0,0,0.072
1,0.183,0.183,0,0,0,0,0.14,0.667,0.16,0,0,0
1,0.0743,0.0743,0,0,0,0,0.281,0.608,0.0424,0,0,0.187
1,0.0578,0.0578,0,0,0,0,0.281,0.608,0.026,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.118
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.129
1,0.151,0.151,0,0,0,0,0.281,0.621,0.0355,0,0,0.118
1,0.183,0.183,0,0,0,0,0.281,0.64,0.0449,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
0.667,0.0495,0.0495,0.517,0,0,0,0.421,0.562,0.0159,0,0,0.072
0.667,0.192,0.192,1,0,0,0,0.281,0.647,0.0664,0,0,0
0.667,0.186,0.186,0.283,0,0,0,0.281,0.647,0.0724,0,0,0
0.667,0.181,0.181,0,0,0,0,0.281,0.647,0.0759,0,0,0
0.667,0.18,0.18,0,0,0,0,0.281,0.647,0.0845,0,0,0.18
0.333,0.182,0.182,0,0,0,0,0.281,0.647,0.0888,0,0,0.504
0.333,0.196,0.196,0.517,0,0,0,0.281,0.66,0.0982,0,0,0
1,0.602,0.602,1,0,0,0,0,0.915,0.327,0,0,0
1,0.798,0.798,0.0333,0,0,0,0,0.973,0.402,0,0,0.18
1,0.979,0.979,0.517,0,0,0,0,0.993,0.541,0,0,0.144
1,0.991,0.991,0.25,0,0,0,0,0.973,0.758,0,0,0.252
1,0.823,0.823,0,0.3,0,0,0,0.934,0.936,0.669,0,0.108
1,0.621,0.621,0,1,0,0,0,0.857,0.887,0.324,0,0.261
1,0.374,0.374,0,0.05,0,0,0.14,0.706,0.363,0,0,0.247
1,0.183,0.183,0,0,0,0,0.14,0.667,0.16,0,0,0.119
1,0.0743,0.0743,0,0,0,0,0.281,0.608,0.0424,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.358
1,0.0833,0.0833,0,0,0,0,0.281,0.608,0.026,0,0,0.125
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
0.667,0.183,0.183,0.517,0,0,0,0.281,0.64,0.0449,0,0,0.162
0.667,0.334,0.334,1,0,0,0,0.14,0.732,0.0895,0,0,0.43
0.667,0.343,0.343,1,0,0,0,0.14,0.732,0.105,0,0,0.149
0.667,0.334,0.334,1,0,0,0,0.14,0.732,0.117,0,0,0.322
0.333,0.186,0.186,1,0,0,0,0.281,0.647,0.0724,0,0,0.144
0.333,0.181,0.181,0.4,0,0,0,0.281,0.647,0.0759,0,0,0.072
0.333,0.18,0.18,0,0,0,0,0.281,0.647,0.0845,0,0,0.18
0.333,0.182,0.182,0,0,0,0,0.281,0.647,0.0888,0,0,0.036
0.333,0.0495,0.0495,0.267,0,0,0,0.421,0.562,0.0159,0,0,0.072
1,0.234,0.234,1,0,0,0,0.281,0.679,0.12,0,0,0.072
1,0.299,0.299,0.533,0,0,0,0.281,0.699,0.145,0,0,0.036
1,0.669,0.669,0,0,0,0,0.14,0.849,0.366,0,0,0.288
1,0.677,0.677,0,0,0,0,0.14,0.836,0.51,0,0,0.129
1,0.565,0.565,0,0,0,0,0.14,0.81,0.629,0,0,0.145
1,0.43,0.43,0,0,0,0,0.14,0.758,0.596,0,0,0.136
1,0.374,0.374,0,0,0,0,0.14,0.706,0.363,0,0,0.036
1,0.116,0.116,0,0,0,0,0.281,0.614,0.0879,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.036
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.036
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
0.667,0.192,0.192,0,0,0,0,0.281,0.647,0.0527,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
0.667,0.186,0.186,0,0,0,0,0.281,0.647,0.0724,0,0,0.18
0.667,0.313,0.313,0,0,0,0,0.14,0.732,0.136,0,0,0
0.667,0.311,0.311,0,0,0,0,0.14,0.732,0.153,0,0,0
0.667,0.315,0.315,0,0,0,0,0.14,0.732,0.162,0,0,0.036
0.667,0.343,0.343,0,0,0,0,0.14,0.758,0.181,0,0,0.108
0.333,0.234,0.234,0.267,0,0,0,0.281,0.679,0.12,0,0,0.072
0.333,0.299,0.299,1,0,0,0,0.281,0.699,0.145,0,0,0.216
0.667,0.669,0.669,0.283,0,0,0,0.14,0.849,0.366,0,0,0.316
1,0.991,0.991,0,0,0,0,0,0.973,0.758,0,0,0.229
1,0.823,0.823,0,0.3,0,0,0,0.934,0.936,0.716,0,0.108
1,0.621,0.621,0,1,0,0,0,0.857,0.887,0.663,0,0.216
1,0.212,0.212,0,0.05,0,0,0.281,0.634,0.189,0,0,0.108
1,0.116,0.116,0,0,0,0,0.281,0.614,0.0879,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.036
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0.0167,0,0,0,0.421,0.562,0.0159,0,0,0.201
1,0.0513,0.0513,1,0,0,0,0.281,0.608,0.02,0,0,0
1,0.0833,0.0833,1,0,0,0,0.281,0.608,0.026,0,0.3,0
0.667,0.0495,0.0495,0.317,0,0.933,0.633,0.421,0.562,0.0159,0,0.436,0
1,0.183,0.183,0,0,0,0.45,0.281,0.64,0.0449,0,0.637,0.072
1,0.477,0.477,0,0,0,0,0,0.818,0.126,0,0.64,0.036
1,0.49,0.49,0,0,0,0,0,0.818,0.149,0,0.267,0
1,0.477,0.477,0,0,0,0,0,0.818,0.168,0,0,0.144
0.667,0.322,0.322,0,0,0,0,0.14,0.732,0.129,0,0,0.144
0.667,0.313,0.313,0.0167,0,0,0,0.14,0.732,0.136,0,0,0.144
0.333,0.18,0.18,1,0,0,0,0.281,0.647,0.0845,0,0,0.187
0.667,0.315,0.315,1,0,0,0,0.14,0.732,0.162,0,0,0.152
0.667,0.343,0.343,1,0,0,0,0.14,0.758,0.181,0,0,0.128
0.333,0.234,0.234,1,0,0,0,0.281,0.679,0.12,0,0,0
0.667,0.548,0.548,0.9,0,0,0,0.14,0.836,0.273,0,0,0.072
1,0.979,0.979,0,0,0,0,0,0.993,0.541,0,0,0.324
1,0.991,0.991,0,0.05,0,0,0,0.973,0.758,0.354,0,0.036
1,0.823,0.823,0,1,0,0,0,0.934,0.936,0.134,0,0
1,0.43,0.43,0,0.3,0,0,0.14,0.758,0.596,0,0,0
1,0.374,0.374,0,0,0,0,0.14,0.706,0.363,0,0,0
1,0.116,0.116,0,0,0,0,0.281,0.614,0.0879,0,0,0
1,0.0495,0.0495,0.517,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0578,0.0578,0,0,0,0,0.281,0.608,0.031,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.075
1,0.183,0.183,0,0,0,0,0.281,0.64,0.049,0,0,0.123
1,0.334,0.334,0,0,0,0,0.14,0.732,0.128,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
0.667,0.192,0.192,0,0,0,0,0.281,0.647,0.108,0,0,0.239
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.036
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
0.333,0.196,0.196,0,0,0,0,0.281,0.66,0.18,0,0,0.252
0.667,0.418,0.418,0,0,0,0,0.14,0.797,0.36,0,0,0
0.667,0.548,0.548,0,0.467,0,0,0.14,0.836,0.372,0.724,0,0
1,0.669,0.669,0,0.883,0,0,0.14,0.849,0.437,0.105,0,0.036
1,0.991,0.991,0,0,0,0,0,0.973,0.851,0,0,0.36
1,0.823,0.823,0,0,0,0,0,0.934,1,0,0,0.432
1,0.621,0.621,0,0,0,0,0,0.857,0.923,0,0,0
1,0.374,0.374,0,0,0,0,0.14,0.706,0.394,0,0,0.036
1,0.116,0.116,0,0,0,0,0.281,0.614,0.101,0,0,0.18
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.174
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.173
1,0.151,0.151,0,0,0,0,0.281,0.621,0.0327,0,0,0.319
1,0.183,0.183,0.517,0,0,0,0.281,0.64,0.049,0,0,0.108
1,0.334,0.334,0,0,0,0,0.14,0.732,0.128,0,0,0.0957
1,0.343,0.343,0,0,0,0,0.14,0.732,0.168,0,0,0.404
1,0.334,0.334,0,0,0,0,0.14,0.732,0.198,0,0,0.072
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.036
0.333,0.181,0.181,0,0,0,0,0.281,0.647,0.125,0,0,0.108
0.333,0.18,0.18,0,0.467,0,0,0.281,0.647,0.146,0.697,0,0.036
0.333,0.182,0.182,0,1,0,0,0.281,0.647,0.165,0.596,0.0816,0.072
0.333,0.196,0.196,0,0.15,0.733,0.3,0.281,0.66,0.18,0.824,0.655,0.247
0.667,0.418,0.418,0.933,0,0.2,0.233,0.14,0.797,0.36,0,0.501,0.0789
1,0.798,0.798,1,0,0,0,0,0.973,0.549,0,0.523,0.317
1,0.979,0.979,0.583,0,0,0,0,0.993,0.647,0,0,0.373
1,0.991,0.991,1,0,0,0,0,0.973,0.851,0,0,0.354
0.667,0.565,0.565,1,0.217,0,0,0.14,0.81,0.673,0.54,0,0.144
1,0.621,0.621,0.15,1,0,0,0,0.857,0.923,0.391,0,0.288
1,0.212,0.212,0,0.133,0,0,0.281,0.634,0.206,0,0,0
1,0.116,0.116,0,0,0,0,0.281,0.614,0.101,0,0,0.144
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.036
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0833,0.0833,0.767,0,0,0,0.281,0.608,0.026,0,0,0
0.667,0.253,0.253,1,0,0,0,0.14,0.68,0.0551,0,0,0
0.667,0.316,0.316,1,0,0,0,0.14,0.719,0.074,0,0,0
0.667,0.334,0.334,1,0,0,0,0.14,0.732,0.0895,0,0.125,0.072
