occupants,lighting_interior,lighting_garage,cooking_range,dishwasher,clothes_washer,clothes_dryer,ceiling_fan,plug_loads_other,plug_loads_tv,hot_water_dishwasher,hot_water_clothes_washer,hot_water_fixtures
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.139
1,0.183,0.183,0,0,0,0,0.281,0.64,0.0449,0,0,0.251
1,0.334,0.334,0,0,0,0,0.14,0.732,0.0895,0,0,0.12
1,0.343,0.343,0,0,0,0,0.14,0.732,0.105,0,0,0
0.667,0.192,0.192,0,0,0,0,0.281,0.647,0.0664,0,0,0.272
0.667,0.186,0.186,0,0,0,0,0.281,0.647,0.0724,0,0,0.227
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
0.667,0.18,0.18,0,0,0,0,0.281,0.647,0.0845,0,0,0.0453
0.667,0.182,0.182,0.0167,0,0,0,0.281,0.647,0.0888,0,0,0.272
0.667,0.196,0.196,0.5,0,0,0,0.281,0.66,0.0982,0,0,0.0907
0.333,0.234,0.234,0,0,0,0,0.281,0.679,0.12,0,0,0
0.667,0.548,0.548,0,0,0,0,0.14,0.836,0.273,0,0,0.318
0.667,0.669,0.669,0,0,0,0,0.14,0.849,0.366,0,0,0.0752
0.667,0.677,0.677,0,0,0,0,0.14,0.836,0.51,0,0,0.193
1,0.823,0.823,0,0.533,0,0,0,0.934,0.936,0.498,0,0.0907
1,0.43,0.43,0,0,0,0,0.14,0.758,0.596,0.535,0,0.136
1,0.212,0.212,0,0,0,0,0.281,0.634,0.189,0,0,0.0453
1,0.116,0.116,0,0,0,0,0.281,0.614,0.0879,0,0,0.272
1,0.0743,0.0743,0,0,0,0,0.281,0.608,0.0424,0,0,0.0453
1,0.0578,0.0578,0,0,0,0,0.281,0.608,0.026,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0453
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0453
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.183,0.183,0,0,0,0,0.281,0.64,0.0449,0,0,0
1,0.477,0.477,0,0,0,0,0,0.818,0.126,0,0,0
0.667,0.343,0.343,0,0,0,0,0.14,0.732,0.105,0,0,0
0.667,0.334,0.334,0.767,0,0,0,0.14,0.732,0.117,0,0,0
0.667,0.322,0.322,0,0,0,0,0.14,0.732,0.129,0,0,0.0907
0.667,0.313,0.313,0,0,0,0,0.14,0.732,0.136,0,0,0
0.667,0.311,0.311,0,0,0,0,0.14,0.732,0.153,0,0,0.227
0.667,0.315,0.315,0,0,0,0,0.14,0.732,0.162,0,0,0
0.667,0.343,0.343,0,0,0,0,0.14,0.758,0.181,0,0,0.0453
0.667,0.418,0.418,0,0,0,0,0.14,0.797,0.224,0,0,0.801
0.667,0.548,0.548,0,0,0,0,0.14,0.836,0.273,0,0,0.174
0.667,0.669,0.669,0,0,0,0,0.14,0.849,0.366,0,0,0.571
0.667,0.677,0.677,0,0,0,0,0.14,0.836,0.51,0,0,0.152
0.667,0.565,0.565,0,0,0,0,0.14,0.81,0.629,0,0,0.57
1,0.621,0.621,0,0,0,0,0,0.857,0.887,0,0,0
1,0.374,0.374,0,0,0,0,0.14,0.706,0.363,0,0,0.0907
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0453
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.183,0.183,0.517,0,0.483,0.833,0.281,0.64,0.049,0,0.181,0
1,0.334,0.334,0,0,0,0.25,0.14,0.732,0.128,0,0.315,0
0.667,0.343,0.343,0,0,0,0,0.14,0.732,0.168,0,0,0
0.667,0.334,0.334,0,0,0,0,0.14,0.732,0.198,0,0,0.363
0.333,0.186,0.186,0,0,0,0,0.281,0.647,0.118,0,0,0.0453
0.333,0.181,0.181,0,0,0,0,0.281,0.647,0.125,0,0,0.0453
0.333,0.18,0.18,0.25,0,0,0,0.281,0.647,0.146,0,0,0.0453
0.333,0.182,0.182,0,0,0,0,0.281,0.647,0.165,0,0,0
0.333,0.196,0.196,0,0,0,0,0.281,0.66,0.18,0,0,0.0907
0.667,0.418,0.418,0,0,0,0,0.14,0.797,0.36,0,0,0.0453
1,0.798,0.798,0,0,0,0,0,0.973,0.549,0,0,0.0907
1,0.979,0.979,0,0,0,0,0,0.993,0.647,0,0,0.272
0.667,0.677,0.677,0,0,0,0,0.14,0.836,0.573,0,0,0.149
1,0.823,0.823,0,0,0,0,0,0.934,1,0,0,0.181
1,0.43,0.43,0,0,0,0,0.14,0.758,0.621,0,0,0.187
1,0.212,0.212,0,0,0,0,0.281,0.634,0.206,0,0,0.0453
1,0.116,0.116,0,0,0,0,0.281,0.614,0.101,0,0,0
1,0.0743,0.0743,0,0,0,0,0.281,0.608,0.0499,0,0,0
1,0.0578,0.0578,0,0,0,0,0.281,0.608,0.031,0,0,0
1,0.0495,0.0495,0,0,0,0,0.281,0.608,0.0224,0,0,0
1,0.0495,0.0495,0,0,0,0,0.281,0.608,0.019,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.272
1,0.151,0.151,0.433,0,0,0,0.281,0.621,0.0327,0,0,0.227
0.667,0.183,0.183,0.0833,0,0,0,0.281,0.64,0.049,0,0,0
1,0.334,0.334,0,0,0,0,0.14,0.732,0.128,0,0,0.181
1,0.49,0.49,0,0,0,0,0,0.818,0.242,0,0,0.122
0.667,0.334,0.334,0,0.8,0,0,0.14,0.732,0.198,0.587,0,0.288
0.667,0.322,0.322,0,0,0,0,0.14,0.732,0.217,0.153,0,0.111
0.667,0.313,0.313,0,0,0,0,0.14,0.732,0.233,0,0,0.0907
0.333,0.18,0.18,0,0,0,0,0.281,0.647,0.146,0,0,0.322
0.333,0.182,0.182,0,0,0,0,0.281,0.647,0.165,0,0,0.166
0.333,0.196,0.196,0,0,0,0,0.281,0.66,0.18,0,0,0.0453
0.333,0.234,0.234,0,0.417,0.483,0.583,0.281,0.679,0.189,0.272,0.108,0
0.667,0.548,0.548,0.183,0.117,0,0.233,0.14,0.836,0.372,0.659,0.421,0.136
1,0.979,0.979,0.0667,0,0,0,0,0.993,0.647,0.848,0,0.453
1,0.991,0.991,0,0,0,0,0,0.973,0.851,0.186,0,0.129
1,0.565,0.565,0,0,0,0,0.14,0.81,0.673,0,0,0.353
1,0.43,0.43,0,0,0,0,0.14,0.758,0.621,0,0,0
1,0.374,0.374,0,0,0,0,0.14,0.706,0.394,0,0,0.0453
1,0.116,0.116,0,0,0,0,0.281,0.614,0.101,0,0,0.0453
1,0.0743,0.0743,0,0,0,0,0.281,0.608,0.0424,0,0,0
1,0.0578,0.0578,0,0,0,0,0.281,0.608,0.026,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
0.667,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0614
1,0.0495,0.0495,0.0167,0,0,0,0.421,0.562,0.0159,0,0,0.155
1,0.477,0.477,0.233,0,0,0,0,0.818,0.126,0,0,0.108
1,0.49,0.49,0,0,0,0,0,0.818,0.149,0,0,0
0.333,0.192,0.192,0,0,0,0,0.281,0.647,0.0664,0,0,0
0.333,0.186,0.186,0,0,0,0,0.281,0.647,0.0724,0,0,0
0.333,0.181,0.181,0,0,0,0,0.281,0.647,0.0759,0,0,0.363
0.667,0.311,0.311,0.517,0,0,0,0.14,0.732,0.153,0,0,0.0453
0.667,0.315,0.315,0,0,0,0,0.14,0.732,0.162,0,0,0.0453
0.667,0.343,0.343,0,0,0,0,0.14,0.758,0.181,0,0,0.408
0.667,0.418,0.418,0,0,0,0,0.14,0.797,0.224,0,0,0.136
0.667,0.548,0.548,0,0.533,0.483,0.417,0.14,0.836,0.273,0.415,0.0669,0.179
0.667,0.669,0.669,0,0,0,1,0.14,0.849,0.366,0,0.359,0.311
1,0.991,0.991,0,0,0,0.483,0,0.973,0.758,0,0.277,0.0907
1,0.823,0.823,0,0,0,0,0,0.934,0.936,0,0.718,0
1,0.621,0.621,0,0,0,0,0,0.857,0.887,0,0,0.0453
1,0.536,0.536,0,0,0,0,0,0.779,0.536,0,0,0
1,0.116,0.116,0,0,0,0,0.281,0.614,0.0879,0,0,0.0907
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.181
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0.25,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.151,0.151,0,0,0,0,0.281,0.621,0.0355,0,0,0.143
1,0.316,0.316,0,0,0,0,0.14,0.719,0.074,0,0,0.174
0.667,0.192,0.192,0,0,0,0,0.281,0.647,0.0527,0,0,0
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0453
0.333,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.652
0.333,0.186,0.186,0.25,0,0,0,0.281,0.647,0.0724,0,0,0.536
0.667,0.313,0.313,0,0,0,0,0.14,0.732,0.136,0,0,0.0697
0.667,0.311,0.311,0,0,0,0,0.14,0.732,0.153,0,0,0
0.667,0.315,0.315,0,0,0,0,0.14,0.732,0.162,0,0,0
1,0.49,0.49,0,0,0,0,0,0.857,0.263,0,0,0.136
1,0.602,0.602,0,0.5,0,0,0,0.915,0.327,0.26,0,0.0907
0.667,0.548,0.548,0.25,1,0,0,0.14,0.836,0.273,0.314,0,0.181
1,0.979,0.979,0,0.117,0,0,0,0.993,0.541,0,0,0.272
1,0.991,0.991,0,0,0,0,0,0.973,0.758,0,0,0.0907
1,0.823,0.823,0,0,0,0,0,0.934,0.936,0,0,0.181
1,0.621,0.621,0,0,0,0,0,0.857,0.887,0,0,0.377
1,0.374,0.374,0,0,0,0,0.14,0.706,0.363,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0453
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0453
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0513,0.0513,0,0,0,0,0.281,0.608,0.02,0,0,0
1,0.0833,0.0833,0.0167,0,0,0,0.281,0.608,0.026,0,0,0.112
1,0.355,0.355,0.233,0,0,0,0,0.74,0.0747,0,0,0.146
0.667,0.316,0.316,0,0,0,0,0.14,0.719,0.074,0,0,0.271
0.667,0.334,0.334,0,0,0,0,0.14,0.732,0.0895,0,0,0.365
0.667,0.196,0.196,0,0,0,0,0.281,0.647,0.0604,0,0,0.545
0.667,0.334,0.334,0,0,0,0,0.14,0.732,0.117,0,0,0.333
0.667,0.322,0.322,0,0,0,0,0.14,0.732,0.129,0,0,0.156
0.667,0.313,0.313,0,0,0,0,0.14,0.732,0.136,0,0,0.116
0.333,0.18,0.18,0.0167,0,0,0,0.281,0.647,0.0845,0,0,0.157
0.667,0.315,0.315,1,0.25,0,0,0.14,0.732,0.162,0.106,0,0
0.333,0.196,0.196,1,0.283,0,0,0.281,0.66,0.0982,0.674,0,0.0453
0.667,0.418,0.418,1,0,0,0,0.14,0.797,0.224,0.685,0,0
0.667,0.548,0.548,1,0,0,0,0.14,0.836,0.273,0.676,0,0.0907
0.333,0.359,0.359,0.65,0,0,0,0.281,0.705,0.191,0.686,0,0.181
0.333,0.363,0.363,0,0,0,0,0.281,0.699,0.263,0.699,0,0.0907
0.667,0.565,0.565,0,0,0,0,0.14,0.81,0.629,0.378,0,0.249
1,0.621,0.621,0,0,0,0,0,0.857,0.887,0,0,0
1,0.212,0.212,0,0,0,0,0.281,0.634,0.189,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0907
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0833,0.0833,0,0,0,0,0.281,0.608,0.026,0,0,0
1,0.253,0.253,0,0,0,0,0.14,0.68,0.0551,0,0,0
0.667,0.183,0.183,0,0,0,0,0.281,0.64,0.0449,0,0,0
0.667,0.192,0.192,0,0,0,0,0.281,0.647,0.0527,0,0,0
0.667,0.196,0.196,0,0,0,0,0.281,0.647,0.0604,0,0,0.136
0.667,0.192,0.192,0,0,0,0,0.281,0.647,0.0664,0,0,0.0907
0.667,0.322,0.322,0,0,0,0,0.14,0.732,0.129,0,0,0.181
0.667,0.313,0.313,0.25,0,0,0,0.14,0.732,0.136,0,0,0.227
0.667,0.311,0.311,0,0,0,0,0.14,0.732,0.153,0,0,0.0453
0.667,0.315,0.315,0,0,0,0,0.14,0.732,0.162,0,0,0.317
0.667,0.343,0.343,0,0,0,0,0.14,0.758,0.181,0,0,0.227
0.667,0.418,0.418,0,0,0,0,0.14,0.797,0.224,0,0,0.136
0.333,0.299,0.299,0,0,0,0,0.281,0.699,0.145,0,0,0.272
0.667,0.669,0.669,0,0,0,0,0.14,0.849,0.366,0,0,0.259
0.667,0.677,0.677,0,0,0,0,0.14,0.836,0.51,0,0,0.15
1,0.823,0.823,0.0167,0,0,0,0,0.934,0.936,0,0,0.0907
1,0.621,0.621,0.233,0,0,0,0,0.857,0.887,0,0,0.127
1,0.374,0.374,0,0,0,0,0.14,0.706,0.363,0,0,0.0907
1,0.183,0.183,0,0,0,0,0.14,0.667,0.16,0,0,0.0453
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.281,0.608,0.0166,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.128
1,0.151,0.151,0,0,0,0,0.281,0.621,0.0355,0,0,0.325
1,0.316,0.316,0.767,0,0,0,0.14,0.719,0.074,0,0,0.327
0.667,0.334,0.334,0,0,0,0,0.14,0.732,0.0895,0,0,0.238
0.667,0.343,0.343,0,0,0,0,0.14,0.732,0.105,0,0,0.0453
0.333,0.192,0.192,0,0,0,0,0.281,0.647,0.0664,0,0,0.181
0.333,0.186,0.186,0,0,0,0,0.281,0.647,0.0724,0,0,0.0453
0.667,0.313,0.313,0,0,0,0,0.14,0.732,0.136,0,0,0.0453
0.667,0.311,0.311,0,0,0,0,0.14,0.732,0.153,0,0,0.0907
0.667,0.315,0.315,0,0,0.483,0.667,0.14,0.732,0.162,0,0.207,0.0453
0.667,0.343,0.343,0,0,0,0.417,0.14,0.758,0.181,0,0.205,0.181
0.667,0.418,0.418,0,0,0,0,0.14,0.797,0.224,0,0.457,0
0.667,0.548,0.548,0.517,0,0,0,0.14,0.836,0.273,0,0.286,0.0453
0.667,0.669,0.669,0.25,0,0,0,0.14,0.849,0.366,0,0.356,0.0907
0.667,0.677,0.677,0,0,0,0,0.14,0.836,0.51,0,0,0.0907
0.667,0.565,0.565,0,0,0,0,0.14,0.81,0.629,0,0,0.227
0.667,0.43,0.43,0,0,0,0,0.14,0.758,0.596,0,0,0
0.667,0.374,0.374,0,0,0,0,0.14,0.706,0.363,0,0,0.227
1,0.183,0.183,0,0,0,0,0.14,0.667,0.16,0,0,0.136
1,0.099,0.099,0,0,0,0,0.14,0.654,0.0816,0,0,0
1,0.0578,0.0578,0,0,0,0,0.281,0.608,0.031,0,0,0
1,0.0495,0.0495,0,0,0,0,0.281,0.608,0.0224,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0513,0.0513,0,0,0,0,0.281,0.608,0.0215,0,0,0
1,0.0833,0.0833,0,0,0.183,0.0833,0.281,0.608,0.0241,0,0,0.128
1,0.151,0.151,0,0,0.3,0.183,0.281,0.621,0.0327,0,0.667,0
0.667,0.183,0.183,0,0,0,0,0.281,0.64,0.049,0,0.479,0.181
0.667,0.192,0.192,0,0,0,0,0.281,0.647,0.0731,0,0.241,0.0453
0,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.0453
0.333,0.192,0.192,0,0,0,0,0.281,0.647,0.108,0,0,0
0.333,0.186,0.186,0,0,0,0,0.281,0.647,0.118,0,0,0
0.333,0.181,0.181,0.25,0,0,0,0.281,0.647,0.125,0,0,0
0.333,0.18,0.18,0,0,0,0,0.281,0.647,0.146,0,0,0
0.333,0.182,0.182,0,0,0,0,0.281,0.647,0.165,0,0,0.181
0.333,0.196,0.196,0,0,0,0,0.281,0.66,0.18,0,0,0.0907
0.333,0.234,0.234,0,0,0,0,0.281,0.679,0.189,0,0,0.0453
0.667,0.548,0.548,0,0.533,0,0,0.14,0.836,0.372,0.502,0,0.0453
0.333,0.359,0.359,0,0.167,0,0,0.281,0.705,0.228,0.34,0,0
1,0.991,0.991,0,0.633,0,0,0,0.973,0.851,0.509,0,0.832
1,0.565,0.565,0,0,0,0,0.14,0.81,0.673,0,0,0.392
1,0.43,0.43,0,0,0,0,0.14,0.758,0.621,0,0,0.0936
1,0.374,0.374,0,0,0,0,0.14,0.706,0.394,0,0,0.0907
1,0.116,0.116,0,0,0,0,0.281,0.614,0.101,0,0,0
1,0.0743,0.0743,0,0,0,0,0.281,0.608,0.0499,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.136
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0.183,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0513,0.0513,0.333,0,0,0,0.281,0.608,0.0215,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0181,0,0,0.185
1,0.183,0.183,0,0,0,0,0.281,0.64,0.049,0,0,0.408
1,0.334,0.334,0,0.533,0,0,0.14,0.732,0.128,0.645,0,0.084
0.667,0.343,0.343,0,0,0,0,0.14,0.732,0.168,0.552,0,0.107
0.667,0.334,0.334,0,0,0,0,0.14,0.732,0.198,0.543,0,0.0453
0.333,0.186,0.186,0.933,0,0.433,0.267,0.281,0.647,0.118,0.658,0,0.272
0.667,0.313,0.313,1,0,0.05,0,0.14,0.732,0.233,0.164,0.537,0.196
0.333,0.18,0.18,0.133,0,0,0,0.281,0.647,0.146,0,0.293,0.382
0.333,0.182,0.182,0,0,0,0,0.281,0.647,0.165,0,0.0463,0.0453
0.667,0.343,0.343,0,0,0,0,0.14,0.758,0.343,0,0,0
0.333,0.234,0.234,0,0,0,0,0.281,0.679,0.189,0,0,0.227
0.667,0.548,0.548,0,0,0,0,0.14,0.836,0.372,0,0,0
0.333,0.359,0.359,0,0,0,0,0.281,0.705,0.228,0,0,0.0453
0.667,0.677,0.677,0,0,0,0,0.14,0.836,0.573,0,0,0.0453
0.667,0.565,0.565,0,0,0,0,0.14,0.81,0.673,0,0,0.0672
1,0.621,0.621,0,0,0,0,0,0.857,0.923,0,0,0.181
1,0.212,0.212,0,0,0,0,0.281,0.634,0.206,0,0,0.225
1,0.116,0.116,0,0,0,0,0.281,0.614,0.101,0,0,0.0907
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0.0907
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0,0,0,0,0.421,0.562,0.0159,0,0,0
1,0.0495,0.0495,0.0167,0,0,0,0.421,0.562,0.0159,0,0,0.115
