Option=East	Option=West	Option=Northeast	Option=Southwest	Option=North	Option=South	Option=Northwest	Option=Southeast	sampling_probability
0.165906	0.165906	0.072205	0.072205	0.18484	0.18484	0.077049	0.077049	1
# Source: OpenStreetMap data queried by Radiant Labs.
