Dependency=Location Region	Option=0884454_United_States_IL_Cook_17031_725300_41.97_-87.9_NSRDB_2.0.1_AMY.epw	Option=0857218_United_States_IL_Winnebago_17201_725430_42.21_-89.1_NSRDB_2.0.1_AMY.epw
CR04	0.871254685	0.128745315
