Minute,Fraction
1033,0.744464
1043,0.462214
1053,0.720562
1054,0.720562
1063,0.479789
1072,0.671353
1082,0.687522
1092,0.643937
3493,0.595431
3502,0.499121
3512,0.565905
3522,0.404569
3523,0.404569
3532,0.383128
3542,0.721617
3551,0.665378
6333,0.501582
6334,0.501582
6343,0.5058
6353,0.395079
6354,0.395079
6363,0.740598
7177,0.499121
7187,0.619684
7196,0.36696
7206,0.581722
15159,0.741652
15169,0.598594
15179,0.634446
15189,0.724429
15199,0.486116
15208,0.697364
15218,0.409139
15219,0.409139
16729,0.679086
16738,0.486467
16748,0.624605
16758,0.36942
16759,0.36942
16768,0.585237
16777,0.50123
16787,0.712127
16797,0.276626
16881,0.528998
16890,0.575747
16900,0.720562
16910,0.370123
16920,0.577153
16930,0.530053
18808,0.648858
18818,0.622144
18819,0.622144
18828,0.372583
18829,0.372583
18838,0.591564
18848,0.357118
18849,0.357118
19205,0.316696
19206,0.316696
19215,0.449209
19225,0.46116
19234,0.55993
21970,0.651318
21980,0.408436
21981,0.408436
21990,0.389455
21999,0.782777
22009,0.695958
22019,0.364499
22020,0.364499
23604,0.691388
23614,0.402109
23623,0.784183
23633,0.608787
24932,0.714938
24942,0.389807
24952,0.602109
24961,0.580668
25731,0.401757
25741,0.450615
25742,0.450615
25750,0.544112
25760,0.414411
25761,0.414411
26408,0.543409
26409,0.543409
26418,0.710018
26428,0.299824
26429,0.299824
26438,0.489279
27889,0.582777
27899,0.459402
27900,0.459402
27909,0.66116
27919,0.643234
27928,0.458348
27929,0.458348
28837,0.707557
28847,0.45167
28857,0.740246
28867,0.33884
28868,0.33884
29873,0.411248
29874,0.411248
29882,0.633743
29892,0.41406
29893,0.41406
29902,0.485764
29912,0.417926
29922,0.641125
32332,0.460808
32333,0.460808
32342,0.674868
32351,0.408436
32361,0.483656
32362,0.483656
33835,0.496661
33844,0.788401
33854,0.545518
33864,0.560633
33874,0.679438
33884,0.411248
33885,0.411248
33893,0.423902
33894,0.423902
33903,0.474868
33904,0.474868
34248,0.385237
34249,0.385237
34258,0.325835
34259,0.325835
34268,0.574692
34277,0.492794
34287,0.765554
35757,0.602812
35766,0.323023
35767,0.323023
35776,0.468541
35777,0.468541
35786,0.301582
35787,0.301582
35796,0.642531
39588,0.62355
39598,0.541652
39608,0.796485
39617,0.489982
39618,0.489982
39627,0.635149
39637,0.333216
39638,0.333216
40038,0.690334
40048,0.250615
40049,0.250615
40057,0.398594
40058,0.398594
40067,0.741652
40077,0.753251
40087,0.375747
40088,0.375747
41657,0.629174
41667,0.492794
41668,0.492794
41677,0.626362
41687,0.437258
41697,0.363796
41698,0.363796
42243,0.344112
42244,0.344112
42252,0.426714
42253,0.426714
42262,0.37891
42263,0.37891
42272,0.39754
42273,0.39754
42890,0.401054
42891,0.401054
42899,0.642179
42909,0.584886
42919,0.332513
42920,0.332513
43666,0.317047
43676,0.628471
43686,0.478383
43687,0.478383
43696,0.557469
43697,0.557469
43706,0.516344
46609,0.649561
46618,0.718453
46628,0.456942
46629,0.456942
46638,0.432689
47250,0.393322
47251,0.393322
47260,0.68471
47270,0.591213
47279,0.472759
47280,0.472759
48718,0.548682
48728,0.801406
48738,0.777856
48748,0.648858
49946,0.466784
49955,0.337786
49956,0.337786
49965,0.48471
49975,0.432337
49985,0.358875
49986,0.358875
49994,0.62109
52488,0.396837
52489,0.396837
52498,0.636555
52508,0.653076
52517,0.507557
53021,0.384534
53031,0.502988
53040,0.437258
53041,0.437258
53050,0.481898
53060,0.804569
53070,0.472408
53071,0.472408
53802,0.397891
53811,0.486467
53812,0.486467
53821,0.711775
53831,0.398946
53832,0.398946
53841,0.497012
53842,0.497012
53850,0.497012
56146,0.595079
56155,0.395782
56156,0.395782
56165,0.643585
56175,0.606327
56185,0.578207
56194,0.641125
61200,0.298067
61201,0.298067
61210,0.456239
61220,0.392619
61221,0.392619
61230,0.489982
62639,0.66116
62649,0.249561
62659,0.403163
62660,0.403163
62668,0.393322
62669,0.393322
62678,0.740949
63205,0.83058
63214,0.519508
63224,0.533216
68067,0.506503
68077,0.32232
68078,0.32232
68283,0.680141
68293,0.619684
68302,0.515993
68303,0.515993
68312,0.781019
71703,0.438313
71713,0.527592
71723,0.424956
71732,0.681898
72756,0.751494
72766,0.432689
72767,0.432689
72776,0.466432
72777,0.466432
72786,0.553603
74050,0.688225
74060,0.415466
74061,0.415466
74069,0.466432
74079,0.568014
74089,0.347979
74090,0.347979
74531,0.500527
74541,0.755009
74551,0.613357
74561,0.534622
74570,0.478032
74580,0.593322
79119,0.785589
