occupants,refrigerator
0.556195081,0.645417868
0.931503305,0.545683803
0.782283754,0.063788751
0.656018832,0.784547248
0.788880361,0.11716429
0.160574832,0.199268417
0.441105753,0.458005107
0.44285687,0.843319793
0.100409101,0.866592751
0.496985922,0.814684988
0.16230214,0.843772991
0.369659999,0.679857288
0.402006948,0.002365866
0.63696742,0.884154852
0.386913566,0.802549692
0.358622784,0.552097943
0.458227061,0.666286209
0.619311319,0.343530286
0.438376853,0.985502351
0.537290611,0.962762686
0.237692479,0.270303583
0.051653127,0.849326464
0.565277488,0.177484177
0.546324581,0.980151926
0.205068614,0.058835379
0.671562946,0.02486534
0.934522432,0.207363615
0.844393069,0.905205893
0.504662351,0.762611351
0.0937143,0.117610367
0.125796296,0.995980042
0.353711049,0.080518206
0.727437533,0.98910851
0.324893971,0.96457849
0.919459229,0.109563324
0.078146955,0.08650005
0.260645276,0.913652892
0.909608815,0.17692891
0.440177515,0.623177546
0.5858928,0.598050082
0.057231062,0.072821816
0.987211476,0.540828349
0.807571676,0.768387171
0.452725414,0.813661612
0.180825383,0.797913203
0.011156282,0.345604963
0.203995622,0.69225028
0.18315259,0.701753383
0.329326634,0.614848527
0.795049865,0.156244882
0.408415261,0.48646651
0.110379379,0.3827647
0.573041636,0.415282581
0.206089544,0.966077406
0.566489377,0.802334952
0.948231734,0.197559448
0.346078963,0.251619022
0.72930394,0.875677409
0.279208851,0.87238499
0.385561931,0.243773676
0.268088619,0.622220209
0.037511254,0.352387849
0.581723594,0.64221524
0.13009925,0.111575678
0.769507443,0.038066481
0.74855228,0.503878458
0.083470293,0.211069486
0.132515693,0.359827051
0.165453917,0.194327637
0.507175312,0.124057306
0.788362705,0.636049777
0.005240904,0.380586638
0.76356488,0.45138836
0.123198122,0.330184987
0.610108325,0.311652165
0.900499689,0.894608663
0.863373937,0.155477069
0.928101046,0.42282838
0.761890789,0.984071294
0.493550345,0.503600369
0.927831221,0.383975578
0.751434026,0.695915468
0.094125905,0.098873435
0.000596932,0.506396555
0.061697626,0.805248054
0.623698745,0.568940098
0.505845786,0.886389873
0.460161729,0.864901345
0.063014031,0.456816624
0.737867897,0.901425424
0.482160774,0.676893835
0.32737659,0.470325662
0.349801877,0.500463583
0.291762394,0.262522422
0.825598522,0.639916549
0.285695319,0.106062805
0.839146442,0.120436136
0.102222629,0.411104042
0.798450445,0.106420232
0.296461557,0.54617114
0.235027728,0.772991173
0.924227195,0.564108724
0.796374801,0.332089211
0.663816028,0.539909625
0.49522642,0.224530743
0.76352827,0.142147179
0.942621184,0.625279457
0.231129105,0.148551213
0.335527682,0.573856894
0.104209191,0.732796684
0.241188676,0.049425124
0.447991038,0.929382153
0.092264231,0.060473357
0.918353745,0.767562224
0.94934672,0.54875439
0.716211468,0.338976117
0.442188877,0.601034192
0.227652726,0.328128667
0.477502177,0.790799006
0.288157473,0.021085404
0.124183986,0.024381386
0.421364271,0.681834784
0.795602657,0.909598361
0.775276773,0.05765909
0.68100875,0.279638215
0.370247502,0.614403257
0.529805405,0.214083182
0.176969596,0.050094213
0.617721283,0.269537985
0.374403378,0.781643962
0.563202386,0.548633182
0.671425355,0.25671759
0.357685872,0.027985785
0.719020582,0.223576584
0.316384059,0.57937897
0.239618119,0.421151927
0.318449957,0.528833981
0.347883306,0.822057042
0.025230239,0.58160472
0.348522872,0.996783868
0.988678728,0.731117457
0.904651316,0.86754564
0.458808746,0.634009216
0.635705146,0.46820728
0.544674107,0.925520182
0.42782923,0.384584942
0.000488339,0.514080916
0.892857376,0.893550047
0.464225131,0.882462346
0.734515443,0.99140541
0.724641321,0.233757264
0.199926583,0.442329929
0.957621536,0.216680087
0.410121772,0.771565725
0.540394376,0.021460215
0.533812962,0.835064082
0.78591036,0.271553073
0.846453175,0.430227938
0.070989211,0.519229801
0.208019296,0.63842069
0.602378989,0.162440077
0.325551409,0.105744025
0.155425235,0.219701997
0.072978593,0.830791532
0.119794334,0.503829635
0.097164291,0.751736596
0.96339914,0.273135438
0.105274731,0.921908014
0.33442596,0.909750918
0.191095968,0.769005262
0.013917054,0.242538652
0.8419552,0.160425079
0.722560246,0.052668968
0.893060268,0.441089175
0.632246542,0.558663919
0.159039826,0.669107143
0.918464669,0.471381224
0.595121996,0.550661066
0.000436388,0.087275656
0.129897936,0.367860986
0.013021899,0.676663758
0.868298071,0.679590584
0.929923831,0.643176331
0.099081901,0.280511126
0.708749674,0.991803895
0.562485346,0.723360932
0.780040139,0.255741173
0.878958285,0.325928755
0.923311841,0.7879311
0.415677568,0.603311719
0.636447792,0.114427195
0.415018962,0.077374522
0.531536881,0.598988828
0.054436042,0.047684595
0.567593541,0.448732694
0.655622572,0.354922104
0.950782273,0.461517753
0.084324305,0.958425445
0.420481162,0.05937496
0.806513099,0.683970951
0.863308881,0.701348492
0.708132121,0.17227393
0.013272293,0.404837187
0.734860405,0.794849636
0.499995534,0.352523745
0.226123601,0.331587705
0.646539562,0.737831619
0.821052778,0.28163489
0.722919687,0.070130934
0.293570293,0.732222833
0.344745166,0.758920614
0.542580163,0.483800449
0.87090095,0.512663656
0.355885457,0.25844717
0.820316902,0.126553136
0.70126232,0.01859836
0.148473648,0.914200693
0.556337886,0.886287383
0.671940707,0.474184029
0.218904336,0.552921617
0.247103723,0.334930537
0.802112088,0.918616975
0.317859615,0.12733886
0.122142839,0.403802504
0.187176254,0.648821119
0.64762551,0.335397655
0.507309902,0.531165948
0.199651524,0.20150962
0.25535023,0.457630964
0.606621713,0.397762207
0.567360917,0.834328824
0.421461011,0.568216545
0.863026266,0.541311256
0.619173105,0.043099998
0.475728252,0.94248549
0.131673321,0.731011314
0.587384999,0.997909617
0.655588844,0.36631754
0.196498158,0.31335443
0.641202611,0.149301871
0.5016547,0.035999562
0.996061382,0.939951429
0.505360591,0.85320214
0.247310985,0.802056471
0.878286219,0.588174115
0.161976537,0.013189083
0.718601297,0.588324992
0.798105308,0.94066575
0.079105723,0.695219219
0.289363717,0.034245675
0.563299667,0.058809651
0.41622131,0.469204078
0.312640408,0.37713021
0.985160286,0.489148106
0.870754082,0.745954454
0.876751124,0.369696961
0.103678464,0.847673435
0.425427771,0.586282942
0.935122748,0.995394935
0.429040761,0.173351772
0.176982578,0.609964672
0.621214932,0.176890794
0.368714295,0.683206908
0.150398131,0.639772975
0.693888696,0.464141572
0.816928948,0.654629037
0.546010843,0.185080619
0.779256185,0.234781972
0.51709272,0.672221256
0.295539528,0.761282172
0.577640427,0.608589586
0.840164433,0.662542317
0.915256829,0.114100474
0.066767695,0.973664186
0.680896057,0.20269242
0.448797567,0.30962323
0.729903594,0.215628295
0.441184664,0.67321442
0.134548746,0.186586182
0.649112809,0.396185858
0.066658694,0.208169537
0.830395003,0.470289472
0.525383726,0.544823595
0.713518434,0.485302571
0.115303333,0.869311284
0.008941099,0.961214041
0.488188727,0.0773524
0.311956517,0.017022686
0.052596481,0.87049166
0.962573742,0.989592807
0.13172459,0.225109692
0.043512336,0.131307982
0.805780102,0.673317788
0.343736822,0.743980132
0.743391584,0.615225213
0.210217633,0.773139755
0.087290916,0.003968729
0.393371607,0.44796414
0.676771262,0.866070107
0.832428535,0.265023443
0.23325428,0.340570474
0.721405678,0.528410308
0.424037086,0.891136279
0.749109765,0.645902324
0.481607768,0.204738383
0.136934541,0.931398596
0.280659339,0.321822244
0.666491656,0.395312269
0.737714549,0.126154545
0.507163197,0.040425817
0.400617867,0.019531525
0.107117109,0.209006268
0.088166406,0.857416256
0.710883321,0.124660248
0.81931447,0.462827104
0.552757399,0.417162531
0.380571265,0.073701455
0.458256987,0.954825931
0.549583251,0.666800416
0.590334416,0.382691047
0.722625462,0.13615365
0.46980951,0.13201127
0.242656916,0.199136489
0.033792757,0.798219871
0.745555819,0.502794718
0.705141033,0.708725964
0.388388172,0.071477005
0.781465736,0.65393178
0.229839856,0.407605222
0.972079936,0.295774079
0.79053597,0.570310854
0.241672599,0.480574226
0.295878821,0.802562933
0.201140728,0.04604337
0.309964516,0.533473131
0.465166871,0.065642626
0.808695763,0.929161003
0.571924607,0.731834649
0.359588252,0.807540899
0.561671081,0.921465671
0.170339339,0.994310822
0.661423452,0.194248733
0.541838377,0.540510455
0.726686634,0.682720196
0.224462618,0.260348295
0.193671385,0.484528201
0.589991739,0.73831773
0.261122999,0.403083296
0.806948794,0.590072735
0.383997904,0.142246981
0.346250314,0.001402777
0.064261902,0.063067942
0.121988143,0.820966618
0.367476226,0.042137748
0.890722826,0.038439742
0.478115768,0.246329847
0.977402188,0.302591814
0.255307681,0.009677654
0.881205538,0.830678061
0.651661555,0.504997934
0.784575158,0.180892024
0.75052012,0.764584493
0.986917392,0.975726646
0.808830611,0.262067387
0.452949186,0.115127123
0.294598774,0.311832022
0.317440253,0.7944181
0.81036156,0.378238267
0.806929984,0.153981984
0.257833904,0.013787891
0.392258413,0.516759516
0.466000136,0.350140515
0.042885675,0.250319607
0.01612361,0.843936345
0.619461337,0.472341148
0.694135723,0.763927462
0.803922443,0.874890773
0.128951079,0.317229428
0.716958228,0.515828279
0.487720061,0.018120488
0.936993137,0.035985423
0.936858433,0.85420602
0.887129241,0.493502103
0.506125222,0.552530908
0.59566817,0.342731772
0.572663835,0.684699266
0.713807554,0.63641179
0.654658858,0.84823202
0.230476227,0.289708754
0.176908231,0.989509342
0.579993347,0.827855712
0.114135703,0.857226396
0.653506095,0.444069267
0.362308484,0.636666263
0.992224181,0.90135122
0.787190536,0.662529342
0.082219223,0.65290514
0.380793046,0.044953295
0.739358184,0.822124228
0.335724105,0.412796275
0.670828101,0.139646725
0.516448904,0.464723311
0.67742281,0.913276682
0.572294562,0.717713223
0.9871777,0.084946046
0.019511209,0.153724521
0.974772925,0.999565362
0.876108871,0.430010286
0.90053245,0.114606779
0.298157056,0.745150366
0.200830774,0.56655166
0.796742452,0.230480895
0.897931203,0.8144677
0.657857148,0.061553697
0.605818257,0.531523703
0.192671035,0.715580845
0.526940197,0.707758092
0.415720969,0.771673416
0.730189183,0.601039535
0.494565977,0.29273687
0.128712474,0.454517484
0.724430818,0.923179977
0.614464183,0.818717332
0.942113288,0.435855875
0.351568121,0.655818723
0.963084599,0.878048632
0.642663473,0.262834864
0.953164836,0.807070361
0.617410958,0.862632761
0.09032647,0.755456623
0.57582521,0.276920131
0.320131947,0.38795507
0.57760484,0.722486007
0.449832739,0.795390954
0.92673209,0.11303886
0.736783065,0.746742145
0.872580234,0.26169756
0.693609005,0.796183322
0.032075877,0.693459448
0.345012859,0.828197587
0.237390121,0.839911864
0.791237295,0.458655452
0.582770039,0.968272729
0.873342967,0.995025891
0.686360388,0.396844278
0.733049561,0.098786176
0.258060177,0.299063732
0.329249055,0.39457969
0.094615501,0.020625578
0.345785482,0.134579901
0.3383749,0.472407079
0.047392228,0.841746912
0.901277286,0.746527766
0.809307061,0.779903834
0.757486606,0.863774605
0.803681952,0.752335126
0.922171506,0.607480197
0.151927835,0.830660194
0.388287291,0.251810986
0.195404755,0.564911277
0.95812788,0.527713977
0.592610261,0.452797177
0.690342274,0.367985311
0.324285704,0.055553035
0.398755628,0.401314537
0.269188357,0.439438855
0.008087016,0.606493363
0.312978865,0.310372224
0.282174906,0.838076608
0.090209362,0.598645373
0.787826509,0.84583553
0.95518825,0.389166557
0.732002722,0.925197902
0.331782561,0.22979902
0.767187329,0.584045174
0.23641321,0.834548483
0.517111353,0.134942783
0.078805731,0.688113483
0.837547074,0.603972493
0.925458538,0.675533132
0.93790513,0.093448937
0.86909742,0.657249089
0.987227809,0.631922504
0.616726887,0.084291499
0.778480668,0.281604754
0.841193955,0.229761574
0.845998427,0.861635697
0.087300345,0.888527118
0.610298578,0.296043569
0.974768738,0.173813208
0.362135167,0.969958853
0.404812163,0.859427934
0.234450937,0.686582186
0.152100895,0.046753853
0.770738396,0.761025489
0.167787161,0.057233083
0.341523765,0.334468924
0.58826353,0.921385317
0.775281862,0.041207294
0.641677136,0.870322877
0.629620753,0.931319983
0.807071455,0.478577831
0.85575992,0.084107247
0.128219835,0.621459064
0.952330485,0.200612256
0.269220754,0.240228199
0.336134069,0.529727724
0.016745976,0.512279958
0.774235289,0.357801913
0.506111874,0.640582183
0.959021442,0.283424637
0.895637236,0.948513449
0.094780302,0.458096541
0.375893307,0.082114105
0.829830219,0.190936056
0.185821116,0.941400336
0.266472349,0.889783447
0.788748784,0.940601523
0.049480028,0.530689494
0.726588016,0.123663515
0.487451743,0.350640869
0.528017946,0.414333869
0.679302213,0.295552641
0.04860752,0.476133276
0.472249898,0.996656882
0.144453598,0.389331048
0.030853501,0.218770485
0.351804257,0.145121464
0.087298003,0.065518306
0.037810497,0.09374968
0.708258678,0.30531622
0.526700717,0.748163704
0.24656021,0.945781349
0.772362758,0.257098853
0.524486085,0.664420461
0.542247785,0.980650182
0.66997097,0.635640066
0.971314766,0.237754058
0.317394837,0.907640139
0.721909369,0.604842296
0.995070733,0.03851389
0.728779855,0.651839474
0.015662199,0.931106006
0.457482662,0.69214325
0.979409831,0.487833755
0.21194013,0.476271516
0.72213629,0.230007824
0.045198288,0.548531111
0.585430512,0.647682635
0.589332478,0.016555832
0.927090223,0.284705285
0.836507401,0.05198794
0.501987991,0.4167155
0.760679584,0.15359472
0.702302051,0.729140856
0.049365193,0.212646136
0.482437192,0.960121228
0.361346016,0.458814061
0.299628064,0.860169066
0.042050364,0.331251425
0.515146119,0.203570928
0.725263751,0.822093362
0.44379563,0.579578143
0.447265564,0.836399741
0.554829264,0.199082225
0.858716627,0.088797364
0.682188231,0.617790157
0.544545437,0.895558219
0.250471943,0.170933725
0.831325363,0.097697582
0.867536002,0.626412136
0.799043494,0.930720214
0.918740732,0.91420619
0.104000276,0.879300626
0.605931477,0.843515957
0.020299148,0.527124697
0.7831134,0.872196907
0.052484866,0.284929066
0.14005373,0.320307381
0.395482367,0.086979664
0.914615906,0.726940149
0.05523329,0.702880872
0.270942273,0.121671561
0.533537876,0.080091188
0.98303131,0.624159889
0.129527148,0.893848642
0.85334991,0.028903913
0.462135619,0.168461318
0.971123611,0.521383133
0.704796025,0.165114386
0.403641359,0.483944535
0.105192883,0.974662761
0.016606221,0.926622332
0.268876736,0.024723524
0.802181347,0.704474741
0.803144931,0.876628792
0.626302363,0.481792378
0.957500165,0.483836038
0.78157754,0.106909262
0.294586422,0.142034161
0.067193932,0.303442879
0.947298824,0.444176743
0.888362061,0.840538586
0.260081365,0.295199023
0.003907914,0.731206504
0.560801144,0.229535389
0.954322346,0.800821104
0.768319983,0.978662961
0.149592573,0.390666586
0.642546774,0.926726657
0.653445522,0.516293049
0.234792871,0.805179759
0.416989947,0.829421445
0.315364698,0.40069221
0.418631995,0.264601137
0.766541522,0.809437403
0.240410192,0.553191111
0.358466842,0.311489585
0.299024883,0.858307361
0.795817801,0.225379627
0.243004483,0.196098367
0.385054051,0.028113707
0.784808992,0.303393955
0.486024942,2.41902E-05
0.231097832,0.17579635
0.74268426,0.270209752
0.552038924,0.149020407
0.608884586,0.007216126
0.960504772,0.079560992
0.906646437,0.080066993
0.197977541,0.661726828
0.072129462,0.493121363
0.804340687,0.7608146
0.169536915,0.328668283
0.077597548,0.478901474
0.591260471,0.960350156
0.983851042,0.771266401
0.381354856,0.377695482
0.638949487,0.355944875
0.742157328,0.942540592
0.500507256,0.175370943
0.95417315,0.594174439
0.764290973,0.672321038
0.013494721,0.567234276
0.253647582,0.256191654
0.473593058,0.509472756
0.282443185,0.971420127
0.893411052,0.813840754
0.218117475,0.489151695
0.93868264,0.702048446
0.629908961,0.286706121
0.042575664,0.275676989
0.171361134,0.231087625
0.217266908,0.515519146
0.585998974,0.482944443
0.204591141,0.414770218
0.449059073,0.490902359
0.830956508,0.897819403
0.245705848,0.301355268
0.993209019,0.541692693
0.719225084,0.823100601
0.058222205,0.148503137
0.015116643,0.835966924
0.006777501,0.734685814
0.564700233,0.253150992
0.54396111,0.557393345
0.269795471,0.779581192
0.760892922,0.699447078
0.869324362,0.423929685
0.302330123,0.479026775
0.454407661,0.162402828
0.205407707,0.922018092
0.704225478,0.836830253
0.150817323,0.949110064
0.722904159,0.793651671
0.622224539,0.348198485
0.716434788,0.031381041
0.667991939,0.947109542
0.327873711,0.9750927
0.685730644,0.978546829
0.411372623,0.04230879
0.709219088,0.892060801
0.970360769,0.0541256
0.825270658,0.189312113
0.717422709,0.245356023
0.437540128,0.632702647
0.009385849,0.719234075
0.080592952,0.716074399
0.308427331,0.412953842
0.861251804,0.467218922
0.631942398,0.826074071
0.96800383,0.41515203
0.632320149,0.711018714
0.08638382,0.543034303
0.714993557,0.107503752
0.893555785,0.426415992
0.095846267,0.490846768
0.80180899,0.539682743
0.294236314,0.499539214
0.729687604,0.831546005
0.818670714,0.251835885
0.013796319,0.033572828
0.141936315,0.954668192
0.554479262,0.837002985
0.759277742,0.712751631
0.907906067,0.661625614
0.024280899,0.237258822
0.631150569,0.359431001
0.347121027,0.574633486
0.886795898,0.907579772
0.395079263,0.645874401
0.663984354,0.254237375
0.838510438,0.788441877
0.836161652,0.389493657
0.830616687,0.716147567
0.511211942,0.780605372
0.985128209,0.129079699
0.925011386,0.054096929
0.6095043,0.705009662
0.009698701,0.97509063
0.632560992,0.660290659
0.874239796,0.911283519
0.472303478,0.205394662
0.5965065,0.528934148
0.96915503,0.685654997
0.029209059,0.132630782
0.502245896,0.615553783
0.498769337,0.582309593
0.417798459,0.518517286
0.160792182,0.934312568
0.752062973,0.538008623
0.17720608,0.040810544
0.236650932,0.134126874
0.428399789,0.733815929
0.508088297,0.670893819
0.139154217,0.463643299
0.226970937,0.883167533
0.245543579,0.768518914
0.583716877,0.860622177
0.490730537,0.429195092
0.908042981,0.569353454
0.849474078,0.370934945
0.020683537,0.379379276
0.518717638,0.303774089
0.160200215,0.68362947
0.719060099,0.108691193
0.81904613,0.686241957
0.270569341,0.309178911
0.93736138,0.167096797
0.236337218,0.518033423
0.888587966,0.66653876
0.665372577,0.322955422
0.036007067,0.976003523
0.681539933,0.394630789
0.926626975,0.252436792
0.758260954,0.903329304
0.45306432,0.014625824
0.676032318,0.933731445
0.207626615,0.136939462
0.294798279,0.047392757
0.849401454,0.242650348
0.711330051,0.256214889
0.111345618,0.383774463
0.739855541,0.821609571
0.581062543,0.917815054
0.703240742,0.264591107
0.426541944,0.57501912
0.34254348,0.252550469
0.233964294,0.238078847
0.162448359,0.823573211
0.513293792,0.836982911
0.23850684,0.381911636
0.356096489,0.548138772
0.55709211,0.816937238
0.415507518,0.132185536
0.087919178,0.162683767
0.406685099,0.756937333
0.986537881,0.430689908
0.322167436,0.691748379
0.648524519,0.375463269
0.582364004,0.556641521
0.811037196,0.482157038
0.424892855,0.176701697
0.694508554,0.00343055
0.779725633,0.039985359
0.825437043,0.44313252
0.595375397,0.520260344
0.690065749,0.2219448
0.488096922,0.85703843
0.112996805,0.963414491
0.554670237,0.05022935
0.124132931,0.020455805
0.39611758,0.025971594
0.366280626,0.818941505
0.039507311,0.340295928
0.869271892,0.712663295
0.063883251,0.706985708
0.922195642,0.367232322
0.778425769,0.690140956
0.907930817,0.883694473
0.619064574,0.542657461
0.662620965,0.749679766
0.537879632,0.464015724
0.575566251,0.784162622
0.634341962,0.000978908
0.660473987,0.906333817
0.849118352,0.688116373
0.468307668,0.32359431
0.250234717,0.895186126
0.507020018,0.312578994
0.655842302,0.478680701
0.192538653,0.432967816
0.96343639,0.465545436
0.964868772,0.035640446
0.398673857,0.920185554
0.501494093,0.878341385
0.386041383,0.786886717
0.614497678,0.658107484
0.337080606,0.569392146
0.421125121,0.789711847
0.211181122,0.519600041
0.764208595,0.801013081
0.215424246,0.853477504
0.173446928,0.779552932
0.849482703,0.935854656
0.563135436,0.245383135
0.474319855,0.112115507
0.786088392,0.968470913
0.06984859,0.623425415
0.922743487,0.743775614
0.551768233,0.444910063
0.340249102,0.837942802
0.664034733,0.191786591
0.572320744,0.788885511
0.400152768,0.735569871
0.906020231,0.635722774
0.241581498,0.975068765
0.366661175,0.12385053
0.820904458,0.651699283
0.665483584,0.896947644
0.906912475,0.770388583
0.440679093,0.551635305
0.692200785,0.980195861
0.317306263,0.357244007
0.362028688,0.044980594
0.021436747,0.844324175
0.692892072,0.296010823
0.339892531,0.665356528
0.993724262,0.286999801
0.524774739,0.083730997
0.666150743,0.375545476
0.573699456,0.174121121
0.432504531,0.698942948
0.351892463,0.226683793
0.179623137,0.558346759
0.834651313,0.740077579
0.78158396,0.175097294
0.067412811,0.196771074
0.437266424,0.205810904
0.162609163,0.933386497
0.347164178,0.142207475
