Dependency=Location	Dependency=Vintage	Dependency=Heating Fuel	Option=0-1499	Option=1500-2499	Option=2500-3499	Option=3500+
MS_Jackson.Intl.AP.722350	1980s	None	0.25	0.25	0.25	0.25
MS_Jackson.Intl.AP.722350	1990s	None	0.25	0.25	0.25	0.25
MS_Jackson.Intl.AP.722350	2000s	None	0.25	0.25	0.25	0.25
MS_Meridian-Key.Field.722340	<1950	None	0.25	0.25	0.25	0.25
MS_Meridian-Key.Field.722340	1950s	None	0.25	0.25	0.25	0.25
MS_Meridian-Key.Field.722340	1960s	None	0.25	0.25	0.25	0.25
MS_Meridian-Key.Field.722340	1970s	None	0.25	0.25	0.25	0.25
MS_Meridian-Key.Field.722340	1980s	None	0.25	0.25	0.25	0.25
MS_Meridian-Key.Field.722340	1990s	None	0.25	0.25	0.25	0.25
MS_Meridian-Key.Field.722340	2000s	None	0.25	0.25	0.25	0.25
MT_Billings-Logan.Intl.AP.726770	<1950	None	0.25	0.25	0.25	0.25
MT_Billings-Logan.Intl.AP.726770	1950s	None	0.25	0.25	0.25	0.25
MT_Billings-Logan.Intl.AP.726770	1960s	None	0.25	0.25	0.25	0.25
MT_Billings-Logan.Intl.AP.726770	1970s	None	0.25	0.25	0.25	0.25
MT_Billings-Logan.Intl.AP.726770	1980s	None	0.25	0.25	0.25	0.25
MT_Billings-Logan.Intl.AP.726770	1990s	None	0.25	0.25	0.25	0.25
MT_Billings-Logan.Intl.AP.726770	2000s	None	0.25	0.25	0.25	0.25
MT_Cut.Bank.Muni.AP.727796	<1950	None	0.25	0.25	0.25	0.25
MT_Cut.Bank.Muni.AP.727796	1950s	None	0.25	0.25	0.25	0.25
MT_Cut.Bank.Muni.AP.727796	1960s	None	0.25	0.25	0.25	0.25
MT_Cut.Bank.Muni.AP.727796	1970s	None	0.25	0.25	0.25	0.25
MT_Cut.Bank.Muni.AP.727796	1980s	None	0.25	0.25	0.25	0.25
MT_Cut.Bank.Muni.AP.727796	1990s	None	0.25	0.25	0.25	0.25
MT_Cut.Bank.Muni.AP.727796	2000s	None	0.25	0.25	0.25	0.25
MT_Glasgow.Intl.AP.727680	<1950	None	0.25	0.25	0.25	0.25
MT_Glasgow.Intl.AP.727680	1950s	None	0.25	0.25	0.25	0.25
MT_Glasgow.Intl.AP.727680	1960s	None	0.25	0.25	0.25	0.25
MT_Glasgow.Intl.AP.727680	1970s	None	0.25	0.25	0.25	0.25
MT_Glasgow.Intl.AP.727680	1980s	None	0.25	0.25	0.25	0.25
MT_Glasgow.Intl.AP.727680	1990s	None	0.25	0.25	0.25	0.25
MT_Glasgow.Intl.AP.727680	2000s	None	0.25	0.25	0.25	0.25
MT_Great.Falls.Intl.AP.727750	<1950	None	0.25	0.25	0.25	0.25
MT_Great.Falls.Intl.AP.727750	1950s	None	0.25	0.25	0.25	0.25
MT_Great.Falls.Intl.AP.727750	1960s	None	0.25	0.25	0.25	0.25
MT_Great.Falls.Intl.AP.727750	1970s	None	0.25	0.25	0.25	0.25
MT_Great.Falls.Intl.AP.727750	1980s	None	0.25	0.25	0.25	0.25
MT_Great.Falls.Intl.AP.727750	1990s	None	0.25	0.25	0.25	0.25
MT_Great.Falls.Intl.AP.727750	2000s	None	0.25	0.25	0.25	0.25
MT_Helena.Rgnl.AP.727720	<1950	None	0.25	0.25	0.25	0.25
MT_Helena.Rgnl.AP.727720	1950s	None	0.25	0.25	0.25	0.25
MT_Helena.Rgnl.AP.727720	1960s	None	0.25	0.25	0.25	0.25
MT_Helena.Rgnl.AP.727720	1970s	None	0.25	0.25	0.25	0.25
MT_Helena.Rgnl.AP.727720	1980s	None	0.25	0.25	0.25	0.25
MT_Helena.Rgnl.AP.727720	1990s	None	0.25	0.25	0.25	0.25
MT_Helena.Rgnl.AP.727720	2000s	None	0.25	0.25	0.25	0.25
MT_Kalispell-Glacier.Park.Intl.AP.727790	<1950	None	0.25	0.25	0.25	0.25
MT_Kalispell-Glacier.Park.Intl.AP.727790	1950s	None	0.25	0.25	0.25	0.25
MT_Kalispell-Glacier.Park.Intl.AP.727790	1960s	None	0.25	0.25	0.25	0.25
MT_Kalispell-Glacier.Park.Intl.AP.727790	1970s	None	0.25	0.25	0.25	0.25
MT_Kalispell-Glacier.Park.Intl.AP.727790	1980s	None	0.25	0.25	0.25	0.25
MT_Kalispell-Glacier.Park.Intl.AP.727790	1990s	None	0.25	0.25	0.25	0.25
MT_Kalispell-Glacier.Park.Intl.AP.727790	2000s	None	0.25	0.25	0.25	0.25
MT_Lewistown.Muni.AP.726776	<1950	None	0.25	0.25	0.25	0.25
MT_Lewistown.Muni.AP.726776	1950s	None	0.25	0.25	0.25	0.25
MT_Lewistown.Muni.AP.726776	1960s	None	0.25	0.25	0.25	0.25
MT_Lewistown.Muni.AP.726776	1970s	None	0.25	0.25	0.25	0.25
MT_Lewistown.Muni.AP.726776	1980s	None	0.25	0.25	0.25	0.25
MT_Lewistown.Muni.AP.726776	1990s	None	0.25	0.25	0.25	0.25
MT_Lewistown.Muni.AP.726776	2000s	None	0.25	0.25	0.25	0.25
MT_Miles.City.Muni.AP.742300	<1950	None	0.25	0.25	0.25	0.25
MT_Miles.City.Muni.AP.742300	1950s	None	0.25	0.25	0.25	0.25
MT_Miles.City.Muni.AP.742300	1960s	None	0.25	0.25	0.25	0.25
MT_Miles.City.Muni.AP.742300	1970s	None	0.25	0.25	0.25	0.25
MT_Miles.City.Muni.AP.742300	1980s	None	0.25	0.25	0.25	0.25
MT_Miles.City.Muni.AP.742300	1990s	None	0.25	0.25	0.25	0.25
MT_Miles.City.Muni.AP.742300	2000s	None	0.25	0.25	0.25	0.25
MT_Missoula.Intl.AP.727730	<1950	None	0.25	0.25	0.25	0.25
MT_Missoula.Intl.AP.727730	1950s	None	0.25	0.25	0.25	0.25
MT_Missoula.Intl.AP.727730	1960s	None	0.25	0.25	0.25	0.25
MT_Missoula.Intl.AP.727730	1970s	None	0.25	0.25	0.25	0.25
MT_Missoula.Intl.AP.727730	1980s	None	0.25	0.25	0.25	0.25
MT_Missoula.Intl.AP.727730	1990s	None	0.25	0.25	0.25	0.25
MT_Missoula.Intl.AP.727730	2000s	None	0.25	0.25	0.25	0.25
NC_Asheville.Rgnl.AP.723150	<1950	None	0.25	0.25	0.25	0.25
NC_Asheville.Rgnl.AP.723150	1950s	None	0.25	0.25	0.25	0.25
NC_Asheville.Rgnl.AP.723150	1960s	None	0.25	0.25	0.25	0.25
NC_Asheville.Rgnl.AP.723150	1970s	None	0.25	0.25	0.25	0.25
NC_Asheville.Rgnl.AP.723150	1980s	None	0.25	0.25	0.25	0.25
NC_Asheville.Rgnl.AP.723150	1990s	None	0.25	0.25	0.25	0.25
NC_Asheville.Rgnl.AP.723150	2000s	None	0.25	0.25	0.25	0.25
NC_Cape.Hatteras.723040	<1950	None	0.25	0.25	0.25	0.25
NC_Cape.Hatteras.723040	1950s	None	0.25	0.25	0.25	0.25
NC_Cape.Hatteras.723040	1960s	None	0.25	0.25	0.25	0.25
NC_Cape.Hatteras.723040	1970s	None	0.25	0.25	0.25	0.25
NC_Cape.Hatteras.723040	1980s	None	0.25	0.25	0.25	0.25
NC_Cape.Hatteras.723040	1990s	None	0.25	0.25	0.25	0.25
NC_Cape.Hatteras.723040	2000s	None	0.25	0.25	0.25	0.25
NC_Charlotte-Douglas.Intl.AP.723140	<1950	None	0.25	0.25	0.25	0.25
NC_Charlotte-Douglas.Intl.AP.723140	1950s	None	0.25	0.25	0.25	0.25
NC_Charlotte-Douglas.Intl.AP.723140	1960s	None	0.25	0.25	0.25	0.25
NC_Charlotte-Douglas.Intl.AP.723140	1970s	None	0.25	0.25	0.25	0.25
NC_Charlotte-Douglas.Intl.AP.723140	1980s	None	0.25	0.25	0.25	0.25
NC_Charlotte-Douglas.Intl.AP.723140	1990s	None	0.25	0.25	0.25	0.25
NC_Charlotte-Douglas.Intl.AP.723140	2000s	None	0.25	0.25	0.25	0.25
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	<1950	None	0.25	0.25	0.25	0.25
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	1950s	None	0.25	0.25	0.25	0.25
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	1960s	None	0.25	0.25	0.25	0.25
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	1970s	None	0.25	0.25	0.25	0.25
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	1980s	None	0.25	0.25	0.25	0.25
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	1990s	None	0.25	0.25	0.25	0.25
NC_Greensboro-Piedmont.Triad.Intl.AP.723170	2000s	None	0.25	0.25	0.25	0.25
NC_Raleigh-Durham.Intl.AP.723060	<1950	None	0.25	0.25	0.25	0.25
NC_Raleigh-Durham.Intl.AP.723060	1950s	None	0.25	0.25	0.25	0.25
NC_Raleigh-Durham.Intl.AP.723060	1960s	None	0.25	0.25	0.25	0.25
NC_Raleigh-Durham.Intl.AP.723060	1970s	None	0.25	0.25	0.25	0.25
NC_Raleigh-Durham.Intl.AP.723060	1980s	None	0.25	0.25	0.25	0.25
NC_Raleigh-Durham.Intl.AP.723060	1990s	None	0.25	0.25	0.25	0.25
NC_Raleigh-Durham.Intl.AP.723060	2000s	None	0.25	0.25	0.25	0.25
NC_Wilmington.Intl.AP.723013	<1950	None	0.25	0.25	0.25	0.25
NC_Wilmington.Intl.AP.723013	1950s	None	0.25	0.25	0.25	0.25
NC_Wilmington.Intl.AP.723013	1960s	None	0.25	0.25	0.25	0.25
NC_Wilmington.Intl.AP.723013	1970s	None	0.25	0.25	0.25	0.25
NC_Wilmington.Intl.AP.723013	1980s	None	0.25	0.25	0.25	0.25
NC_Wilmington.Intl.AP.723013	1990s	None	0.25	0.25	0.25	0.25
NC_Wilmington.Intl.AP.723013	2000s	None	0.25	0.25	0.25	0.25
ND_Bismarck.Muni.AP.727640	<1950	None	0.25	0.25	0.25	0.25
ND_Bismarck.Muni.AP.727640	1950s	None	0.25	0.25	0.25	0.25
ND_Bismarck.Muni.AP.727640	1960s	None	0.25	0.25	0.25	0.25
ND_Bismarck.Muni.AP.727640	1970s	None	0.25	0.25	0.25	0.25
ND_Bismarck.Muni.AP.727640	1980s	None	0.25	0.25	0.25	0.25
ND_Bismarck.Muni.AP.727640	1990s	None	0.25	0.25	0.25	0.25
ND_Bismarck.Muni.AP.727640	2000s	None	0.25	0.25	0.25	0.25
ND_Fargo-Hector.Intl.AP.727530	<1950	None	0.25	0.25	0.25	0.25
ND_Fargo-Hector.Intl.AP.727530	1950s	None	0.25	0.25	0.25	0.25
ND_Fargo-Hector.Intl.AP.727530	1960s	None	0.25	0.25	0.25	0.25
ND_Fargo-Hector.Intl.AP.727530	1970s	None	0.25	0.25	0.25	0.25
ND_Fargo-Hector.Intl.AP.727530	1980s	None	0.25	0.25	0.25	0.25
ND_Fargo-Hector.Intl.AP.727530	1990s	None	0.25	0.25	0.25	0.25
ND_Fargo-Hector.Intl.AP.727530	2000s	None	0.25	0.25	0.25	0.25
ND_Minot.Intl.AP.727676	<1950	None	0.25	0.25	0.25	0.25
ND_Minot.Intl.AP.727676	1950s	None	0.25	0.25	0.25	0.25
ND_Minot.Intl.AP.727676	1960s	None	0.25	0.25	0.25	0.25
ND_Minot.Intl.AP.727676	1970s	None	0.25	0.25	0.25	0.25
ND_Minot.Intl.AP.727676	1980s	None	0.25	0.25	0.25	0.25
ND_Minot.Intl.AP.727676	1990s	None	0.25	0.25	0.25	0.25
ND_Minot.Intl.AP.727676	2000s	None	0.25	0.25	0.25	0.25
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	<1950	None	0.25	0.25	0.25	0.25
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	1950s	None	0.25	0.25	0.25	0.25
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	1960s	None	0.25	0.25	0.25	0.25
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	1970s	None	0.25	0.25	0.25	0.25
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	1980s	None	0.25	0.25	0.25	0.25
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	1990s	None	0.25	0.25	0.25	0.25
NE_Grand.Island-Central.Nebraska.Rgnl.AP.725520	2000s	None	0.25	0.25	0.25	0.25
NE_Norfolk-Karl.Stefan.Mem.AP.725560	<1950	None	0.25	0.25	0.25	0.25
NE_Norfolk-Karl.Stefan.Mem.AP.725560	1950s	None	0.25	0.25	0.25	0.25
NE_Norfolk-Karl.Stefan.Mem.AP.725560	1960s	None	0.25	0.25	0.25	0.25
NE_Norfolk-Karl.Stefan.Mem.AP.725560	1970s	None	0.25	0.25	0.25	0.25
NE_Norfolk-Karl.Stefan.Mem.AP.725560	1980s	None	0.25	0.25	0.25	0.25
NE_Norfolk-Karl.Stefan.Mem.AP.725560	1990s	None	0.25	0.25	0.25	0.25
NE_Norfolk-Karl.Stefan.Mem.AP.725560	2000s	None	0.25	0.25	0.25	0.25
NE_North.Platte.Rgnl.AP.725620	<1950	None	0.25	0.25	0.25	0.25
NE_North.Platte.Rgnl.AP.725620	1950s	None	0.25	0.25	0.25	0.25
NE_North.Platte.Rgnl.AP.725620	1960s	None	0.25	0.25	0.25	0.25
NE_North.Platte.Rgnl.AP.725620	1970s	None	0.25	0.25	0.25	0.25
NE_North.Platte.Rgnl.AP.725620	1980s	None	0.25	0.25	0.25	0.25
NE_North.Platte.Rgnl.AP.725620	1990s	None	0.25	0.25	0.25	0.25
NE_North.Platte.Rgnl.AP.725620	2000s	None	0.25	0.25	0.25	0.25
NE_Omaha-Eppley.Airfield.725500	<1950	None	0.25	0.25	0.25	0.25
NE_Omaha-Eppley.Airfield.725500	1950s	None	0.25	0.25	0.25	0.25
NE_Omaha-Eppley.Airfield.725500	1960s	None	0.25	0.25	0.25	0.25
NE_Omaha-Eppley.Airfield.725500	1970s	None	0.25	0.25	0.25	0.25
NE_Omaha-Eppley.Airfield.725500	1980s	None	0.25	0.25	0.25	0.25
NE_Omaha-Eppley.Airfield.725500	1990s	None	0.25	0.25	0.25	0.25
NE_Omaha-Eppley.Airfield.725500	2000s	None	0.25	0.25	0.25	0.25
NE_Scottsbluff-W.B.Heilig.Field.725660	<1950	None	0.25	0.25	0.25	0.25
NE_Scottsbluff-W.B.Heilig.Field.725660	1950s	None	0.25	0.25	0.25	0.25
NE_Scottsbluff-W.B.Heilig.Field.725660	1960s	None	0.25	0.25	0.25	0.25
NE_Scottsbluff-W.B.Heilig.Field.725660	1970s	None	0.25	0.25	0.25	0.25
NE_Scottsbluff-W.B.Heilig.Field.725660	1980s	None	0.25	0.25	0.25	0.25
NE_Scottsbluff-W.B.Heilig.Field.725660	1990s	None	0.25	0.25	0.25	0.25
NE_Scottsbluff-W.B.Heilig.Field.725660	2000s	None	0.25	0.25	0.25	0.25
NH_Concord.Muni.AP.726050	<1950	None	0.25	0.25	0.25	0.25
NH_Concord.Muni.AP.726050	1950s	None	0.25	0.25	0.25	0.25
NH_Concord.Muni.AP.726050	1960s	None	0.25	0.25	0.25	0.25
NH_Concord.Muni.AP.726050	1970s	None	0.25	0.25	0.25	0.25
NH_Concord.Muni.AP.726050	1980s	None	0.25	0.25	0.25	0.25
NH_Concord.Muni.AP.726050	1990s	None	0.25	0.25	0.25	0.25
NH_Concord.Muni.AP.726050	2000s	None	0.25	0.25	0.25	0.25
NJ_Atlantic.City.Intl.AP.724070	<1950	None	0.25	0.25	0.25	0.25
NJ_Atlantic.City.Intl.AP.724070	1950s	None	0.25	0.25	0.25	0.25
NJ_Atlantic.City.Intl.AP.724070	1960s	None	0.25	0.25	0.25	0.25
NJ_Atlantic.City.Intl.AP.724070	1970s	None	0.25	0.25	0.25	0.25
NJ_Atlantic.City.Intl.AP.724070	1980s	None	0.25	0.25	0.25	0.25
NJ_Atlantic.City.Intl.AP.724070	1990s	None	0.25	0.25	0.25	0.25
NJ_Atlantic.City.Intl.AP.724070	2000s	None	0.25	0.25	0.25	0.25
NJ_Newark.Intl.AP.725020	<1950	None	0.25	0.25	0.25	0.25
NJ_Newark.Intl.AP.725020	1950s	None	0.25	0.25	0.25	0.25
NJ_Newark.Intl.AP.725020	1960s	None	0.25	0.25	0.25	0.25
NJ_Newark.Intl.AP.725020	1970s	None	0.25	0.25	0.25	0.25
NJ_Newark.Intl.AP.725020	1980s	None	0.25	0.25	0.25	0.25
NJ_Newark.Intl.AP.725020	1990s	None	0.25	0.25	0.25	0.25
NJ_Newark.Intl.AP.725020	2000s	None	0.25	0.25	0.25	0.25
NM_Albuquerque.Intl.AP.723650	<1950	None	0.25	0.25	0.25	0.25
NM_Albuquerque.Intl.AP.723650	1950s	None	0.25	0.25	0.25	0.25
NM_Albuquerque.Intl.AP.723650	1960s	None	0.25	0.25	0.25	0.25
NM_Albuquerque.Intl.AP.723650	1970s	None	0.25	0.25	0.25	0.25
NM_Albuquerque.Intl.AP.723650	1980s	None	0.25	0.25	0.25	0.25
NM_Albuquerque.Intl.AP.723650	1990s	None	0.25	0.25	0.25	0.25
NM_Albuquerque.Intl.AP.723650	2000s	None	0.25	0.25	0.25	0.25
NM_Tucumcari.AP.723676	<1950	None	0.25	0.25	0.25	0.25
NM_Tucumcari.AP.723676	1950s	None	0.25	0.25	0.25	0.25
NM_Tucumcari.AP.723676	1960s	None	0.25	0.25	0.25	0.25
NM_Tucumcari.AP.723676	1970s	None	0.25	0.25	0.25	0.25
NM_Tucumcari.AP.723676	1980s	None	0.25	0.25	0.25	0.25
NM_Tucumcari.AP.723676	1990s	None	0.25	0.25	0.25	0.25
NM_Tucumcari.AP.723676	2000s	None	0.25	0.25	0.25	0.25
NV_Elko.Muni.AP.725825	<1950	None	0.25	0.25	0.25	0.25
NV_Elko.Muni.AP.725825	1950s	None	0.25	0.25	0.25	0.25
NV_Elko.Muni.AP.725825	1960s	None	0.25	0.25	0.25	0.25
NV_Elko.Muni.AP.725825	1970s	None	0.25	0.25	0.25	0.25
NV_Elko.Muni.AP.725825	1980s	None	0.25	0.25	0.25	0.25
NV_Elko.Muni.AP.725825	1990s	None	0.25	0.25	0.25	0.25
NV_Elko.Muni.AP.725825	2000s	None	0.25	0.25	0.25	0.25
NV_Ely-Yelland.Field.724860	<1950	None	0.25	0.25	0.25	0.25
NV_Ely-Yelland.Field.724860	1950s	None	0.25	0.25	0.25	0.25
NV_Ely-Yelland.Field.724860	1960s	None	0.25	0.25	0.25	0.25
NV_Ely-Yelland.Field.724860	1970s	None	0.25	0.25	0.25	0.25
NV_Ely-Yelland.Field.724860	1980s	None	0.25	0.25	0.25	0.25
NV_Ely-Yelland.Field.724860	1990s	None	0.25	0.25	0.25	0.25
NV_Ely-Yelland.Field.724860	2000s	None	0.25	0.25	0.25	0.25
NV_Las.Vegas-McCarran.Intl.AP.723860	<1950	None	0.25	0.25	0.25	0.25
NV_Las.Vegas-McCarran.Intl.AP.723860	1950s	None	0.25	0.25	0.25	0.25
NV_Las.Vegas-McCarran.Intl.AP.723860	1960s	None	0.25	0.25	0.25	0.25
NV_Las.Vegas-McCarran.Intl.AP.723860	1970s	None	0.25	0.25	0.25	0.25
NV_Las.Vegas-McCarran.Intl.AP.723860	1980s	None	0.25	0.25	0.25	0.25
NV_Las.Vegas-McCarran.Intl.AP.723860	1990s	None	0.25	0.25	0.25	0.25
NV_Las.Vegas-McCarran.Intl.AP.723860	2000s	None	0.25	0.25	0.25	0.25
NV_Reno-Tahoe.Intl.AP.724880	<1950	None	0.25	0.25	0.25	0.25
NV_Reno-Tahoe.Intl.AP.724880	1950s	None	0.25	0.25	0.25	0.25
NV_Reno-Tahoe.Intl.AP.724880	1960s	None	0.25	0.25	0.25	0.25
NV_Reno-Tahoe.Intl.AP.724880	1970s	None	0.25	0.25	0.25	0.25
NV_Reno-Tahoe.Intl.AP.724880	1980s	None	0.25	0.25	0.25	0.25
NV_Reno-Tahoe.Intl.AP.724880	1990s	None	0.25	0.25	0.25	0.25
NV_Reno-Tahoe.Intl.AP.724880	2000s	None	0.25	0.25	0.25	0.25
NV_Tonopah.AP.724855	<1950	None	0.25	0.25	0.25	0.25
NV_Tonopah.AP.724855	1950s	None	0.25	0.25	0.25	0.25
NV_Tonopah.AP.724855	1960s	None	0.25	0.25	0.25	0.25
NV_Tonopah.AP.724855	1970s	None	0.25	0.25	0.25	0.25
NV_Tonopah.AP.724855	1980s	None	0.25	0.25	0.25	0.25
NV_Tonopah.AP.724855	1990s	None	0.25	0.25	0.25	0.25
NV_Tonopah.AP.724855	2000s	None	0.25	0.25	0.25	0.25
NV_Winnemucca.Muni.AP.725830	<1950	None	0.25	0.25	0.25	0.25
NV_Winnemucca.Muni.AP.725830	1950s	None	0.25	0.25	0.25	0.25
NV_Winnemucca.Muni.AP.725830	1960s	None	0.25	0.25	0.25	0.25
NV_Winnemucca.Muni.AP.725830	1970s	None	0.25	0.25	0.25	0.25
NV_Winnemucca.Muni.AP.725830	1980s	None	0.25	0.25	0.25	0.25
NV_Winnemucca.Muni.AP.725830	1990s	None	0.25	0.25	0.25	0.25
NV_Winnemucca.Muni.AP.725830	2000s	None	0.25	0.25	0.25	0.25
NY_Albany.County.AP.725180	<1950	None	0.25	0.25	0.25	0.25
NY_Albany.County.AP.725180	1950s	None	0.25	0.25	0.25	0.25
NY_Albany.County.AP.725180	1960s	None	0.25	0.25	0.25	0.25
NY_Albany.County.AP.725180	1970s	None	0.25	0.25	0.25	0.25
NY_Albany.County.AP.725180	1980s	None	0.25	0.25	0.25	0.25
NY_Albany.County.AP.725180	1990s	None	0.25	0.25	0.25	0.25
NY_Albany.County.AP.725180	2000s	None	0.25	0.25	0.25	0.25
NY_Binghamton-Edwin.A.Link.Field.725150	<1950	None	0.25	0.25	0.25	0.25
NY_Binghamton-Edwin.A.Link.Field.725150	1950s	None	0.25	0.25	0.25	0.25
NY_Binghamton-Edwin.A.Link.Field.725150	1960s	None	0.25	0.25	0.25	0.25
NY_Binghamton-Edwin.A.Link.Field.725150	1970s	None	0.25	0.25	0.25	0.25
NY_Binghamton-Edwin.A.Link.Field.725150	1980s	None	0.25	0.25	0.25	0.25
NY_Binghamton-Edwin.A.Link.Field.725150	1990s	None	0.25	0.25	0.25	0.25
NY_Binghamton-Edwin.A.Link.Field.725150	2000s	None	0.25	0.25	0.25	0.25
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	<1950	None	0.25	0.25	0.25	0.25
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	1950s	None	0.25	0.25	0.25	0.25
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	1960s	None	0.25	0.25	0.25	0.25
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	1970s	None	0.25	0.25	0.25	0.25
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	1980s	None	0.25	0.25	0.25	0.25
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	1990s	None	0.25	0.25	0.25	0.25
NY_Buffalo-Greater.Buffalo.Intl.AP.725280	2000s	None	0.25	0.25	0.25	0.25
NY_Massena.AP.726223	<1950	None	0.25	0.25	0.25	0.25
NY_Massena.AP.726223	1950s	None	0.25	0.25	0.25	0.25
NY_Massena.AP.726223	1960s	None	0.25	0.25	0.25	0.25
NY_Massena.AP.726223	1970s	None	0.25	0.25	0.25	0.25
NY_Massena.AP.726223	1980s	None	0.25	0.25	0.25	0.25
NY_Massena.AP.726223	1990s	None	0.25	0.25	0.25	0.25
NY_Massena.AP.726223	2000s	None	0.25	0.25	0.25	0.25
NY_New.York-J.F.Kennedy.Intl.AP.744860	<1950	None	0.25	0.25	0.25	0.25
NY_New.York-J.F.Kennedy.Intl.AP.744860	1950s	None	0.25	0.25	0.25	0.25
NY_New.York-J.F.Kennedy.Intl.AP.744860	1960s	None	0.25	0.25	0.25	0.25
NY_New.York-J.F.Kennedy.Intl.AP.744860	1970s	None	0.25	0.25	0.25	0.25
NY_New.York-J.F.Kennedy.Intl.AP.744860	1980s	None	0.25	0.25	0.25	0.25
NY_New.York-J.F.Kennedy.Intl.AP.744860	1990s	None	0.25	0.25	0.25	0.25
NY_New.York-J.F.Kennedy.Intl.AP.744860	2000s	None	0.25	0.25	0.25	0.25
NY_Rochester-Greater.Rochester.Intl.AP.725290	<1950	None	0.25	0.25	0.25	0.25
NY_Rochester-Greater.Rochester.Intl.AP.725290	1950s	None	0.25	0.25	0.25	0.25
NY_Rochester-Greater.Rochester.Intl.AP.725290	1960s	None	0.25	0.25	0.25	0.25
NY_Rochester-Greater.Rochester.Intl.AP.725290	1970s	None	0.25	0.25	0.25	0.25
NY_Rochester-Greater.Rochester.Intl.AP.725290	1980s	None	0.25	0.25	0.25	0.25
NY_Rochester-Greater.Rochester.Intl.AP.725290	1990s	None	0.25	0.25	0.25	0.25
NY_Rochester-Greater.Rochester.Intl.AP.725290	2000s	None	0.25	0.25	0.25	0.25
NY_Syracuse-Hancock.Intl.AP.725190	<1950	None	0.25	0.25	0.25	0.25
NY_Syracuse-Hancock.Intl.AP.725190	1950s	None	0.25	0.25	0.25	0.25
NY_Syracuse-Hancock.Intl.AP.725190	1960s	None	0.25	0.25	0.25	0.25
NY_Syracuse-Hancock.Intl.AP.725190	1970s	None	0.25	0.25	0.25	0.25
NY_Syracuse-Hancock.Intl.AP.725190	1980s	None	0.25	0.25	0.25	0.25
NY_Syracuse-Hancock.Intl.AP.725190	1990s	None	0.25	0.25	0.25	0.25
NY_Syracuse-Hancock.Intl.AP.725190	2000s	None	0.25	0.25	0.25	0.25
OH_Akron.Canton.Rgnl.AP.725210	<1950	None	0.25	0.25	0.25	0.25
OH_Akron.Canton.Rgnl.AP.725210	1950s	None	0.25	0.25	0.25	0.25
OH_Akron.Canton.Rgnl.AP.725210	1960s	None	0.25	0.25	0.25	0.25
OH_Akron.Canton.Rgnl.AP.725210	1970s	None	0.25	0.25	0.25	0.25
OH_Akron.Canton.Rgnl.AP.725210	1980s	None	0.25	0.25	0.25	0.25
OH_Akron.Canton.Rgnl.AP.725210	1990s	None	0.25	0.25	0.25	0.25
OH_Akron.Canton.Rgnl.AP.725210	2000s	None	0.25	0.25	0.25	0.25
OH_Cleveland-Hopkins.Intl.AP.725240	<1950	None	0.25	0.25	0.25	0.25
OH_Cleveland-Hopkins.Intl.AP.725240	1950s	None	0.25	0.25	0.25	0.25
OH_Cleveland-Hopkins.Intl.AP.725240	1960s	None	0.25	0.25	0.25	0.25
OH_Cleveland-Hopkins.Intl.AP.725240	1970s	None	0.25	0.25	0.25	0.25
OH_Cleveland-Hopkins.Intl.AP.725240	1980s	None	0.25	0.25	0.25	0.25
OH_Cleveland-Hopkins.Intl.AP.725240	1990s	None	0.25	0.25	0.25	0.25
OH_Cleveland-Hopkins.Intl.AP.725240	2000s	None	0.25	0.25	0.25	0.25
OH_Columbus-Port.Columbus.Intl.AP.724280	<1950	None	0.25	0.25	0.25	0.25
OH_Columbus-Port.Columbus.Intl.AP.724280	1950s	None	0.25	0.25	0.25	0.25
OH_Columbus-Port.Columbus.Intl.AP.724280	1960s	None	0.25	0.25	0.25	0.25
OH_Columbus-Port.Columbus.Intl.AP.724280	1970s	None	0.25	0.25	0.25	0.25
OH_Columbus-Port.Columbus.Intl.AP.724280	1980s	None	0.25	0.25	0.25	0.25
OH_Columbus-Port.Columbus.Intl.AP.724280	1990s	None	0.25	0.25	0.25	0.25
OH_Columbus-Port.Columbus.Intl.AP.724280	2000s	None	0.25	0.25	0.25	0.25
OH_Dayton.Intl.AP.724290	<1950	None	0.25	0.25	0.25	0.25
OH_Dayton.Intl.AP.724290	1950s	None	0.25	0.25	0.25	0.25
OH_Dayton.Intl.AP.724290	1960s	None	0.25	0.25	0.25	0.25
