Option=CR02	Option=CR03	Option=CR04	Option=CR05	Option=CR06	Option=CR07	Option=CR08	Option=CR09	Option=CR10	Option=CR11
0.097222222	0.041666667	0.115740741	0.111111111	0.064814815	0.078703704	0.143518519	0.24537037	0.055555556	0.046296296
