Option=National Average	Option=Electric	Option=Gas	"Option=Electric, 78F"	"Option=Gas, 78F"	Option=Unheated	Option=Solar	"Option=Electric, Covered"	"Option=Gas, Covered"	"Option=Electric, Covered, 78F"	"Option=Gas, Covered, 78F"	Option=None
0	0	0	0	0	0	0	0	0	0	0	1
