Dependency=Location Region,Dependency=Vintage,Option=Electricity,Option=Fuel Oil,Option=Natural Gas,Option=None,Option=Other Fuel,Option=Propane/LPG
H1C1 OR,1950s,0.193499572709,0.0311593045019,0.584492242392,0.0,0.190848880397,0.0
H1C1 OR,1960s,0.447388468635,0.0169878367725,0.523109268483,0.0,0.0125144261095,0.0
H1C1 OR,1970s,0.684033963993,0.0,0.253309116612,0.0,0.0626569193947,0.0
H1C1 OR,1980s,0.34218427144,0.0,0.592046366917,0.0,0.0657693616424,0.0
H1C1 OR,1990s,0.250064766695,0.0171297418966,0.698546007615,0.0,0.0342594837932,0.0
H1C1 OR,2000s,0.332111487233,0.0,0.565010714181,0.0,0.102877798586,0.0
H1C1 OR,pre-1950,0.517520906811,0.0824936101552,0.172365408688,0.0,0.227620074346,0.0
H1C1 WA,1950s,0.311379557829,0.136581382229,0.444449344404,0.0,0.0917474341284,0.0158422814092
H1C1 WA,1960s,0.304536825944,0.007231761851,0.649132583186,0.00986515407832,0.0292336749412,0.0
H1C1 WA,1970s,0.531188253489,0.0290080360985,0.341049769636,0.0,0.0893574708123,0.00939646996417
H1C1 WA,1980s,0.540781942736,0.0,0.346504538855,0.0,0.0860811136618,0.0266324047463
H1C1 WA,1990s,0.36841847121,0.0,0.576884089186,0.0133530505768,0.0413443890276,0.0
H1C1 WA,2000s,0.245019318172,0.0,0.64060795293,0.0,0.0873482792045,0.027024449693
H1C1 WA,pre-1950,0.24890943383,0.105710939358,0.541083203207,0.0,0.0663172126737,0.037979210931
H1C2,1950s,0.258214579279,0.0,0.691401501436,0.0,0.0,0.0503839192853
H1C2,1960s,0.0977093819457,0.0845311787004,0.736002765008,0.0,0.0817566743458,0.0
H1C2,1970s,0.458325207889,0.0,0.414075409097,0.0,0.127599383014,0.0
H1C2,1980s,0.347459860583,0.0,0.543783449514,0.0,0.108756689903,0.0
H1C2,1990s,0.306623535729,0.0,0.479851836934,0.173228301205,0.0402963261327,0.0
H1C2,2000s,0.351444119636,0.0,0.648555880364,0.0,0.0,0.0
H1C2,pre-1950,0.10448251577,0.133553327618,0.611770998452,0.0,0.15019315816,0.0
H1C3,1950s,0.200798861512,0.0,0.698774943657,0.0,0.100426194831,0.0
H1C3,1960s,0.46740529278,0.0,0.53259470722,0.0,0.0,0.0
H1C3,1970s,0.713199444849,0.0,0.171873309325,0.0288180713587,0.086109174467,0.0
H1C3,1980s,0.452055879488,0.0,0.477793421834,0.0,0.0701506986778,0.0
H1C3,1990s,0.287972399151,0.0,0.475175448755,0.0,0.236852152094,0.0
H1C3,2000s,0.251446638252,0.0,0.613255101727,0.0,0.135298260021,0.0
H1C3,pre-1950,0.437514701148,0.0443928552651,0.518092443587,0.0,0.0,0.0
H2,1950s,0.382230818975,0.0387421857006,0.493235186563,0.0,0.0857918087614,0.0
H2,1960s,0.279529221919,0.0,0.507714215418,0.0,0.212756562663,0.0
H2,1970s,0.307226559444,0.0,0.63354517184,0.0,0.047782635283,0.0114456334332
H2,1980s,0.334361216979,0.0357299597025,0.119529477131,0.0,0.510379346187,0.0
H2,1990s,0.298181219087,0.0,0.572854617207,0.02914371401,0.0998204496961,0.0
H2,2000s,0.255604692436,0.0,0.634951598673,0.0,0.0435828720616,0.0658608368294
H2,pre-1950,0.294007008813,0.228673406502,0.375755838593,0.0,0.101563746091,0.0
H3,1950s,0.115162465382,0.0413218730161,0.777527354785,0.0,0.0659883068171,0.0
H3,1960s,0.191085510113,0.0982466557428,0.422157297002,0.0,0.190263881399,0.0982466557428
H3,1970s,0.236509958951,0.0,0.615423722954,0.0,0.10620635003,0.041859968066
H3,1980s,0.222675228936,0.0,0.503190186433,0.0,0.136330312523,0.137804272108
H3,1990s,0.301522774138,0.0,0.532812370551,0.0,0.131715535872,0.0339493194392
H3,2000s,0.149024684173,0.0464908192073,0.72537849789,0.0,0.0791059987297,0.0
H3,pre-1950,0.0168713329277,0.126152887436,0.657204794785,0.0,0.199770984851,0.0
