Dependency=Location Region,Dependency=Vintage,Electricity,Fuel Oil,Natural Gas,None,Other Fuel,Propane/LPG,# Samples
H1C1 OR,pre-1950,0.5229357798165137,0.0779816513761468,0.14220183486238533,0.0,0.25688073394495414,0.0,218
H1C1 OR,1950s,0.19230769230769232,0.07692307692307693,0.6153846153846154,0.0,0.11538461538461539,0.0,130
H1C1 OR,1960s,0.3852140077821012,0.019455252918287938,0.5836575875486382,0.0,0.011673151750972763,0.0,257
H1C1 OR,1970s,0.671875,0.0,0.28125,0.0,0.046875,0.0,256
H1C1 OR,1980s,0.3181818181818182,0.0,0.6136363636363636,0.0,0.06818181818181818,0.0,132
H1C1 OR,1990s,0.24899598393574296,0.03614457831325301,0.6867469879518072,0.0,0.028112449799196786,0.0,249
H1C1 OR,2000s,0.3742690058479532,0.0,0.6257309941520468,0.0,0.0,0.0,171
H1C1 OR,2010s,0.02631578947368421,0.0,0.5526315789473685,0.0,0.42105263157894735,0.0,38
H1C1 WA,pre-1950,0.2785433070866142,0.08759842519685039,0.5255905511811023,0.0,0.06496062992125984,0.04330708661417323,1016
H1C1 WA,1950s,0.3490304709141274,0.11357340720221606,0.42382271468144045,0.0,0.10249307479224377,0.0110803324099723,361
H1C1 WA,1960s,0.281195079086116,0.014059753954305799,0.6608084358523726,0.012302284710017574,0.03163444639718805,0.0,569
H1C1 WA,1970s,0.5500848896434635,0.015280135823429542,0.3310696095076401,0.0,0.09168081494057725,0.011884550084889643,589
H1C1 WA,1980s,0.5725338491295938,0.0,0.32495164410058025,0.0,0.07543520309477757,0.027079303675048357,517
H1C1 WA,1990s,0.3472584856396867,0.0,0.597911227154047,0.015665796344647518,0.0391644908616188,0.0,383
H1C1 WA,2000s,0.2531914893617021,0.0,0.6127659574468085,0.0,0.1,0.03404255319148936,470
H1C1 WA,2010s,0.0,0.0,1.0,0.0,0.0,0.0,14
H1C2,pre-1950,0.1048951048951049,0.11421911421911422,0.627039627039627,0.0,0.15384615384615385,0.0,429
H1C2,1950s,0.2261904761904762,0.0,0.7380952380952381,0.0,0.0,0.03571428571428571,84
H1C2,1960s,0.10676156583629894,0.07473309608540925,0.7046263345195729,0.0,0.11387900355871886,0.0,281
H1C2,1970s,0.4556213017751479,0.0,0.39644970414201186,0.0,0.14792899408284024,0.0,169
H1C2,1980s,0.30538922155688625,0.0,0.6347305389221557,0.0,0.059880239520958084,0.0,167
H1C2,1990s,0.3090909090909091,0.0,0.45454545454545453,0.18181818181818182,0.05454545454545454,0.0,110
H1C2,2000s,0.3620689655172414,0.0,0.6379310344827587,0.0,0.0,0.0,58
H1C2,2010s,0,0,0,0,0,0,0
H1C3,pre-1950,0.42452830188679247,0.03773584905660377,0.5377358490566038,0.0,0.0,0.0,106
H1C3,1950s,0.19,0.0,0.66,0.0,0.15,0.0,100
H1C3,1960s,0.543859649122807,0.0,0.45614035087719296,0.0,0.0,0.0,57
H1C3,1970s,0.7213114754098361,0.0,0.18032786885245902,0.01639344262295082,0.08196721311475409,0.0,183
H1C3,1980s,0.45714285714285713,0.0,0.4857142857142857,0.0,0.05714285714285714,0.0,70
H1C3,1990s,0.26811594202898553,0.0,0.5072463768115942,0.0,0.2246376811594203,0.0,138
H1C3,2000s,0.23104693140794225,0.0,0.6462093862815884,0.0,0.12274368231046931,0.0,277
H1C3,2010s,0,0,0,0,0,0,0
H2,pre-1950,0.27,0.2833333333333333,0.36666666666666664,0.0,0.08,0.0,300
H2,1950s,0.3515981735159817,0.0319634703196347,0.5296803652968036,0.0,0.0867579908675799,0.0,219
H2,1960s,0.26262626262626265,0.0,0.48484848484848486,0.0,0.25252525252525254,0.0,99
H2,1970s,0.34191176470588236,0.0,0.6323529411764706,0.0,0.022058823529411766,0.003676470588235294,272
H2,1980s,0.31521739130434784,0.06521739130434782,0.11956521739130435,0.0,0.5,0.0,92
H2,1990s,0.30029154518950435,0.0,0.5568513119533528,0.02040816326530612,0.12244897959183673,0.0,343
H2,2000s,0.245136186770428,0.0,0.6381322957198443,0.0,0.04669260700389105,0.07003891050583658,257
H2,2010s,0.7692307692307693,0.0,0.23076923076923078,0.0,0.0,0.0,26
H3,pre-1950,0.0273224043715847,0.11475409836065574,0.644808743169399,0.0,0.21311475409836064,0.0,183
H3,1950s,0.175,0.05,0.725,0.0,0.05,0.0,80
H3,1960s,0.2736842105263158,0.11578947368421053,0.47368421052631576,0.0,0.05263157894736842,0.08421052631578947,95
H3,1970s,0.17006802721088435,0.0,0.6938775510204082,0.0,0.08843537414965986,0.047619047619047616,147
H3,1980s,0.24050632911392406,0.0,0.4430379746835443,0.0,0.1518987341772152,0.16455696202531644,79
H3,1990s,0.25688073394495414,0.0,0.5412844036697247,0.0,0.1834862385321101,0.01834862385321101,109
H3,2000s,0.06896551724137931,0.06896551724137931,0.7816091954022989,0.0,0.08045977011494253,0.0,87
H3,2010s,0.5384615384615384,0.0,0.46153846153846156,0.0,0.0,0.0,13
