Dependency=Heating Fuel,"Gas, 100% Usage","FIXME Propane, 100% Usage","Electric, 100% Usage",# Samples
Electricity,0.055199756023177796,0.052455016773406526,0.8923452272034157,3279
Fuel Oil,0.0,0.0,1.0,402
Natural Gas,0.3454997133575387,0.02159373208484617,0.6329065545576151,5233
None,0.4186046511627907,0.0,0.5813953488372093,43
Other Fuel,0.12030905077262694,0.10264900662251655,0.7770419426048565,906
Propane/LPG,0.10948905109489052,0.29927007299270075,0.5912408759124088,137
