Dependency=Location Region,Dependency=Vintage,Dependency=Heating Fuel,Dependency=HVAC System Is Combined,None,"FIXME ASHP, SEER 10, 6.2 HSPF","FIXME ASHP, SEER 13, 7.7 HSPF","FIXME ASHP, SEER 14, 8.2 HSPF","ASHP, SEER 17, 8.7 HSPF","ASHP, SEER 18, 9.3 HSPF","FIXME MSHP, SEER 18, 9.6 HSPF, 60% Conditioned",# Samples
H1C1 WA,pre-1950,None,No,0,0,0,0,0,0,0,0
H1C1 WA,1950s,None,No,0,0,0,0,0,0,0,0
H1C1 WA,1960s,None,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8
H1C1 WA,1970s,None,No,0,0,0,0,0,0,0,0
H1C1 WA,1980s,None,No,0,0,0,0,0,0,0,0
H1C1 WA,1990s,None,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11
H1C1 WA,2000s,None,No,0,0,0,0,0,0,0,0
H1C1 WA,2010s,None,No,0,0,0,0,0,0,0,0
H1C2,pre-1950,None,No,0,0,0,0,0,0,0,0
H1C2,1950s,None,No,0,0,0,0,0,0,0,0
H1C2,1960s,None,No,0,0,0,0,0,0,0,0
H1C2,1970s,None,No,0,0,0,0,0,0,0,0
H1C2,1980s,None,No,0,0,0,0,0,0,0,0
H1C2,1990s,None,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,27
H1C2,2000s,None,No,0,0,0,0,0,0,0,0
H1C2,2010s,None,No,0,0,0,0,0,0,0,0
H1C3,pre-1950,None,No,0,0,0,0,0,0,0,0
H1C3,1950s,None,No,0,0,0,0,0,0,0,0
H1C3,1960s,None,No,0,0,0,0,0,0,0,0
H1C3,1970s,None,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9
H1C3,1980s,None,No,0,0,0,0,0,0,0,0
H1C3,1990s,None,No,0,0,0,0,0,0,0,0
H1C3,2000s,None,No,0,0,0,0,0,0,0,0
H1C3,2010s,None,No,0,0,0,0,0,0,0,0
H2,pre-1950,None,No,0,0,0,0,0,0,0,0
H2,1950s,None,No,0,0,0,0,0,0,0,0
H2,1960s,None,No,0,0,0,0,0,0,0,0
H2,1970s,None,No,0,0,0,0,0,0,0,0
H2,1980s,None,No,0,0,0,0,0,0,0,0
H2,1990s,None,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7
H2,2000s,None,No,0,0,0,0,0,0,0,0
H2,2010s,None,No,0,0,0,0,0,0,0,0
H3,pre-1950,None,No,0,0,0,0,0,0,0,0
H3,1950s,None,No,0,0,0,0,0,0,0,0
H3,1960s,None,No,0,0,0,0,0,0,0,0
H3,1970s,None,No,0,0,0,0,0,0,0,0
H3,1980s,None,No,0,0,0,0,0,0,0,0
H3,1990s,None,No,0,0,0,0,0,0,0,0
H3,2000s,None,No,0,0,0,0,0,0,0,0
H3,2010s,None,No,0,0,0,0,0,0,0,0
H1C1 OR,pre-1950,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,57
H1C1 OR,1950s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24
H1C1 OR,1960s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
H1C1 OR,1970s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15
H1C1 OR,1980s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8
H1C1 OR,1990s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
H1C1 OR,2000s,Other Fuel,No,0,0,0,0,0,0,0,0
H1C1 OR,2010s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25
H1C1 WA,pre-1950,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,66
H1C1 WA,1950s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,37
H1C1 WA,1960s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,22
H1C1 WA,1970s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50
H1C1 WA,1980s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,33
H1C1 WA,1990s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13
H1C1 WA,2000s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,39
H1C1 WA,2010s,Other Fuel,No,0,0,0,0,0,0,0,0
H1C2,pre-1950,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,67
H1C2,1950s,Other Fuel,No,0,0,0,0,0,0,0,0
H1C2,1960s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29
H1C2,1970s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,28
H1C2,1980s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19
H1C2,1990s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
H1C2,2000s,Other Fuel,No,0,0,0,0,0,0,0,0
H1C2,2010s,Other Fuel,No,0,0,0,0,0,0,0,0
H1C3,pre-1950,Other Fuel,No,0,0,0,0,0,0,0,0
H1C3,1950s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11
H1C3,1960s,Other Fuel,No,0,0,0,0,0,0,0,0
H1C3,1970s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
H1C3,1980s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
H1C3,1990s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,36
H1C3,2000s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19
H1C3,2010s,Other Fuel,No,0,0,0,0,0,0,0,0
H2,pre-1950,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,38
H2,1950s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23
H2,1960s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21
H2,1970s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17
H2,1980s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,44
H2,1990s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,29
H2,2000s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9
H2,2010s,Other Fuel,No,0,0,0,0,0,0,0,0
H3,pre-1950,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,47
H3,1950s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7
H3,1960s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21
H3,1970s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8
H3,1980s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12
H3,1990s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17
H3,2000s,Other Fuel,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6
H3,2010s,Other Fuel,No,0,0,0,0,0,0,0,0
H1C1 OR,pre-1950,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C1 OR,1950s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C1 OR,1960s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C1 OR,1970s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C1 OR,1980s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C1 OR,1990s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C1 OR,2000s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C1 OR,2010s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C1 WA,pre-1950,Propane/LPG,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41
H1C1 WA,1950s,Propane/LPG,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
H1C1 WA,1960s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C1 WA,1970s,Propane/LPG,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
H1C1 WA,1980s,Propane/LPG,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8
H1C1 WA,1990s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C1 WA,2000s,Propane/LPG,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,18
H1C1 WA,2010s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C2,pre-1950,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C2,1950s,Propane/LPG,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5
H1C2,1960s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C2,1970s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C2,1980s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C2,1990s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C2,2000s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C2,2010s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C3,pre-1950,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C3,1950s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C3,1960s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C3,1970s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C3,1980s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C3,1990s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C3,2000s,Propane/LPG,No,0,0,0,0,0,0,0,0
H1C3,2010s,Propane/LPG,No,0,0,0,0,0,0,0,0
H2,pre-1950,Propane/LPG,No,0,0,0,0,0,0,0,0
H2,1950s,Propane/LPG,No,0,0,0,0,0,0,0,0
H2,1960s,Propane/LPG,No,0,0,0,0,0,0,0,0
H2,1970s,Propane/LPG,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
H2,1980s,Propane/LPG,No,0,0,0,0,0,0,0,0
H2,1990s,Propane/LPG,No,0,0,0,0,0,0,0,0
H2,2000s,Propane/LPG,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17
H2,2010s,Propane/LPG,No,0,0,0,0,0,0,0,0
H3,pre-1950,Propane/LPG,No,0,0,0,0,0,0,0,0
H3,1950s,Propane/LPG,No,0,0,0,0,0,0,0,0
H3,1960s,Propane/LPG,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
H3,1970s,Propane/LPG,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3
H3,1980s,Propane/LPG,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16
H3,1990s,Propane/LPG,No,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2
H3,2000s,Propane/LPG,No,0,0,0,0,0,0,0,0
H3,2010s,Propane/LPG,No,0,0,0,0,0,0,0,0
