Dependency=Heating Fuel,"Option=Electric, 100% Usage","Option=Gas, 100% Usage",Option=None,"Option=FIXME Propane, 100% Usage"
Electricity,0.890128214909,0.0563666571827,0.000776755986236,0.0527283719216
Fuel Oil,0.993771911383,0.0,0.00622808861657,0.0
Natural Gas,0.633385325728,0.344626884672,0.000544067498849,0.0214437221015
None,0.587473780983,0.412526219017,0.0,0.0
Other Fuel,0.778460839765,0.117622019543,0.0,0.103917140692
Propane/LPG,0.59931001288,0.116620851996,0.0,0.284069135125
