S,h
2125,0.539516
2126,0.539516
2135,0.737279
2145,0.555034
2155,0.359437
2156,0.359437
2164,0.394442
2165,0.394442
2174,0.677012
2184,0.583544
2185,0.583544
2194,0.318658
2195,0.318658
2204,0.469145
2213,0.735114
2223,0.706604
2645,0.804764
2653,0.786359
2655,0.326236
2656,0.326236
2662,0.480693
2663,0.480693
2672,0.577048
2674,0.779863
2682,0.460123
2684,0.460484
4157,0.695778
4167,0.590040
4177,0.490437
4186,0.658246
4187,0.658246
4196,0.426922
4206,0.341032
6915,0.657885
6925,0.351859
6934,0.529051
6944,0.335619
6945,0.335619
6954,0.402743
6955,0.402743
14231,0.539877
14241,0.944785
14250,0.607362
14260,0.431252
14261,0.431252
14270,0.561530
14335,0.308914
14336,0.308914
14344,0.485384
14345,0.485384
14354,0.491880
14364,0.504150
14982,0.673042
14992,0.519668
15001,0.732227
15011,0.540960
15012,0.540960
15021,0.734392
19521,0.617467
19530,0.567304
19540,0.507759
19550,0.336341
19560,0.580296
19569,0.648502
21736,0.320101
21745,0.482858
21755,0.474197
21765,0.295561
21766,0.295561
22865,0.465897
22866,0.465897
22875,0.411404
22885,0.380007
22895,0.381812
22904,0.698304
22914,0.533742
22924,0.508481
24916,0.445327
24926,0.506315
24936,0.452905
24937,0.452905
24945,0.742692
25570,0.357272
25579,0.649585
25589,0.921328
25599,0.493685
25600,0.493685
25609,0.372790
25610,0.372790
25619,0.518224
26824,0.632984
26834,0.782750
26844,0.592927
26854,0.568387
30151,0.725009
34270,0.429087
34271,0.429087
34272,0.429087
34280,0.439553
34290,0.654637
34300,0.607362
37138,0.719235
37148,0.604475
37158,0.544208
37168,0.562252
38372,0.309636
38382,0.465897
38383,0.465897
38392,0.393360
38401,0.522916
41218,0.477084
41228,0.617106
41229,0.617106
41237,0.573439
41247,0.280765
41248,0.280765
41257,0.389390
41258,0.389390
41267,0.743414
41450,0.438109
41451,0.438109
41460,0.396969
41461,0.396969
41470,0.463732
41471,0.463732
41472,0.463732
41479,0.605558
41541,0.535908
41550,0.489354
41560,0.613858
41561,0.613858
41570,0.423674
41596,0.811259
41606,0.581018
41616,0.718513
41626,0.611332
42213,0.620715
42223,0.496933
42224,0.496933
42232,0.892097
42242,0.745579
42252,0.356189
42262,0.753519
42697,0.577409
42707,0.378203
42708,0.378203
42717,0.392277
42727,0.731866
42736,0.614940
42746,0.508842
43814,0.535908
43823,0.460484
43824,0.460484
43833,0.694695
43843,0.443522
43844,0.443522
44026,0.409239
44027,0.409239
44036,0.788524
44046,0.649585
44056,0.385420
44057,0.385420
45874,0.519668
45884,0.637676
45893,0.594370
45903,0.373150
45904,0.373150
45913,0.454349
45914,0.454349
51585,0.468784
51586,0.468784
51595,0.547817
51605,0.464453
51606,0.464453
51614,0.636232
58179,0.815229
58189,0.461205
58190,0.461205
58199,0.571996
58208,0.448935
58209,0.448935
58218,0.519668
58219,0.519668
62584,0.912306
62594,0.356189
62595,0.356189
72399,0.466258
72400,0.466258
72409,0.669073
72419,0.488632
72429,0.645615
72439,0.667990
74241,0.640924
74242,0.640924
74251,0.688199
74261,0.513894
74271,0.715265
74280,0.469506
74290,0.654637
74300,0.536990
74301,0.536990
74310,0.523638
74319,0.418621
74329,0.607723
74339,0.404186
74549,0.308914
74550,0.308914
74558,0.460123
74559,0.460123
74568,0.372068
74569,0.372068
74578,0.735475
77087,0.360159
77088,0.360159
77097,0.509202
77107,0.699026
77116,0.483580
77117,0.483580
77126,0.565500
79548,0.433057
79558,0.588235
79559,0.588235
79567,0.537712
79577,0.670516
79587,0.437748
81238,0.324792
81239,0.324792
81248,0.461566
81258,0.747384
81411,0.554673
81421,0.667990
81431,0.623962
81440,0.435944
81450,0.725370
87675,0.439553
87676,0.439553
87685,0.495489
87694,0.693252
87704,0.395525
87705,0.395525
87714,0.644533
91410,0.537712
91420,0.427643
91429,0.565861
91812,0.507398
91822,0.823890
91831,0.690364
91841,0.441357
91851,0.647420
91861,0.658968
99157,0.658607
99166,0.744497
99176,0.643811
99186,0.473114
99187,0.473114
99196,0.595814
101364,0.409960
101374,0.373150
101384,0.403104
101385,0.403104
101386,0.403104
101394,0.417539
101395,0.417539
101403,0.675929
101413,0.595453
102554,0.442440
102555,0.442440
102564,0.439913
102565,0.439913
102574,0.678455
102575,0.678455
102583,0.666546
104237,0.742331
104247,0.474558
104248,0.474558
104257,0.302057
104258,0.302057
104267,0.733309
104276,0.518585
104847,0.599062
104857,0.495128
104867,0.754240
104876,0.412847
104886,0.462288
104887,0.462288
104896,0.704439
105003,0.400938
105004,0.400938
105013,0.552869
105023,0.650307
105033,0.760014
107677,0.432696
107678,0.432696
107687,0.748827
107696,0.708409
107706,0.501985
107847,0.503067
107857,0.522194
107866,0.746301
107876,0.578492
107886,0.491519
107896,0.320823
107897,0.320823
108889,0.628654
108899,0.595814
108908,0.561530
108918,0.463371
108919,0.463371
108928,0.469866
109164,0.766149
109173,0.518946
109183,0.468423
109184,0.468423
109193,0.433778
109194,0.433778
110756,0.648502
110765,0.420065
110766,0.420065
110767,0.420065
110775,0.544930
110785,0.471671
113469,0.413569
113470,0.413569
113478,0.530134
113488,0.427643
113498,0.649585
115117,0.469506
115127,0.472032
115128,0.472032
115137,0.363768
115138,0.363768
115147,0.395164
115148,0.395164
115156,0.442440
115157,0.442440
116451,0.641285
116461,0.551786
116462,0.551786
116471,0.652833
116481,0.464092
116490,0.477084
116491,0.477084
117800,0.249368
117801,0.249368
117809,0.492241
117819,0.474919
117820,0.474919
117829,0.505594
117830,0.505594
117839,0.551425
118145,0.582100
118155,0.677734
118164,0.618549
118174,0.645615
119258,0.476362
119268,0.441357
119269,0.441357
119278,0.733309
119287,0.510646
119297,0.530494
120437,0.446048
120447,0.485023
120448,0.485023
120457,0.681342
120467,0.780224
120476,0.600866
121488,0.419343
121497,0.453988
121498,0.453988
121507,0.488632
121517,0.726453
125108,0.660051
125118,0.433778
125127,0.728257
125137,0.682425
125147,0.349332
125148,0.349332
125157,0.376398
126558,0.725009
126568,0.693252
126577,0.713100
126587,0.621075
128731,0.657885
128741,0.588957
128751,0.321184
128752,0.321184
128761,0.567665
128771,0.433057
128772,0.433057
128780,0.432335
128781,0.432335
130029,0.871166
130038,0.600505
130048,0.490798
130049,0.490798
130058,0.657524
130059,0.657524
130068,0.870083
130078,0.464092
130079,0.464092
131551,0.525442
131561,0.501624
131571,0.540238
131572,0.540238
131581,0.546734
135482,0.687838
135492,0.470588
135493,0.470588
135502,0.373511
135512,0.399134
135522,0.543486
140901,0.548899
140911,0.695778
140921,0.457597
140931,0.384699
140932,0.384699
141579,0.470227
141588,0.498376
141598,0.826777
141608,0.576326
141609,0.576326
141618,0.574522
141619,0.574522
141628,0.549982
143739,0.802959
143749,0.485023
143759,0.535547
143760,0.535547
143768,0.775171
143778,0.313605
143779,0.313605
144727,0.420426
144737,0.344280
144738,0.344280
144747,0.546373
144757,0.699387
144766,0.481415
144776,0.691086
147671,0.507398
147672,0.507398
147681,0.562974
147690,0.629015
147700,0.453627
147701,0.453627
147710,0.747023
147720,0.589318
147721,0.589318
150895,0.766149
150905,0.679899
150914,0.554313
150924,0.520390
150925,0.520390
151110,0.520029
151120,0.320462
151121,0.320462
151130,0.535186
151140,0.383255
151141,0.383255
153228,0.520390
153229,0.520390
153238,0.370624
153248,0.397329
153258,0.532299
153268,0.597979
156145,0.555756
156155,0.744857
156164,0.450018
156165,0.450018
156174,0.557200
156175,0.557200
156184,0.683147
156194,0.788163
160612,0.695056
160622,0.434500
160632,0.355467
160633,0.355467
160642,0.498737
160652,0.476001
160653,0.476001
160661,0.653555
162036,0.464453
162037,0.464453
162045,0.509563
162055,0.678095
162065,0.551786
162066,0.551786
162075,0.509202
163247,0.507398
164562,0.740888
164572,0.683508
164582,0.467340
164583,0.467340
164592,0.432335
164593,0.432335
169589,0.600505
169599,0.605918
169609,0.801516
169619,0.336702
169620,0.336702
169628,0.684590
169638,0.412847
173934,0.627932
173943,0.415734
173953,0.656803
173963,0.308553
173973,0.644533
174306,0.726453
174315,0.698304
174325,0.464814
174326,0.464814
174335,0.472754
174336,0.472754
176148,0.591122
176157,0.543125
176158,0.543125
176167,0.369181
176168,0.369181
176177,0.585709
176187,0.320823
