S,h
2124,0.672401
2134,0.543728
2144,0.501792
2278,0.493548
2279,0.493548
2287,0.516129
2288,0.516129
2297,0.474552
2298,0.474552
2307,0.569892
2317,0.548746
2327,0.891398
6819,0.346953
6820,0.346953
6829,0.469534
6832,0.641577
6839,0.355914
6842,0.473118
6843,0.473118
6849,0.463441
6851,0.425090
6861,0.686022
6871,0.461649
6872,0.461649
8041,0.759857
8051,0.487097
8061,0.534050
8070,0.629391
9901,0.448029
9902,0.448029
9911,0.437993
9912,0.437993
9920,0.446953
9930,0.427957
11001,0.755556
11011,0.478136
11012,0.478136
11021,0.501075
11031,0.366667
11040,0.452688
13373,0.431183
13374,0.431183
13383,0.607527
13393,0.632975
13403,0.498566
13404,0.498566
13405,0.498566
13412,0.531541
13422,0.770251
14210,0.858781
14220,0.414337
14221,0.414337
14230,0.708244
14240,0.443369
14241,0.443369
14249,0.480645
14259,0.512186
14765,0.547670
14766,0.547670
14775,0.696057
14785,0.554480
14795,0.735125
14804,0.560573
14814,0.476703
14815,0.476703
14824,0.427957
14825,0.427957
14834,0.993907
14844,0.508961
14853,0.581720
14854,0.581720
14863,0.653047
17017,0.591398
17018,0.591398
17027,0.553405
17036,0.494624
17037,0.494624
17046,0.702151
17056,0.519713
17066,0.442294
18273,0.663441
18283,0.610036
18292,0.565950
18302,0.388889
18303,0.388889
21203,0.537276
21204,0.537276
21213,0.430108
21214,0.430108
21222,0.457348
21223,0.457348
21224,0.457348
21232,0.462724
21242,0.510036
21252,0.434409
21261,0.344444
31371,0.623297
31380,0.418280
31381,0.418280
31390,0.610394
31400,0.475986
31401,0.475986
31410,0.492115
31411,0.492115
31420,0.691398
33030,0.540143
33040,0.603584
33049,0.556989
33059,0.379570
33069,0.488530
33070,0.488530
38098,0.481362
38099,0.481362
38108,0.372401
38109,0.372401
38117,0.715054
38127,0.446595
38128,0.446595
38137,0.746237
38642,0.650896
38652,0.368459
38662,0.400000
38663,0.400000
38672,0.375627
38673,0.375627
38681,0.501075
38682,0.501075
46763,0.491756
46773,0.419713
48710,0.297849
48711,0.297849
48719,0.668459
48729,0.444086
48730,0.444086
48739,0.648746
48749,0.509319
48759,0.514695
48760,0.514695
51255,0.402509
51265,0.647670
51275,0.514695
51285,0.555556
51294,0.401075
54057,0.388172
54058,0.388172
54067,0.698208
54077,0.428315
54078,0.428315
54086,0.586022
54096,0.640143
54519,0.592473
54520,0.592473
54529,0.462366
54539,0.524731
54540,0.524731
54548,0.555556
54558,0.391756
54559,0.391756
54568,0.667025
55591,0.377419
55601,0.461649
55611,0.335125
55612,0.335125
56775,0.441219
56776,0.441219
56785,0.978853
56795,0.348746
56805,0.335484
56806,0.335484
58554,0.664516
58563,0.449821
58564,0.449821
58573,0.359140
58583,0.301792
58584,0.301792
58708,0.350896
58709,0.350896
58718,0.476703
58728,0.413620
58729,0.413620
58738,0.367742
58739,0.367742
60000,0.464875
60010,0.476344
60020,0.530824
60021,0.530824
60030,0.526523
61586,0.394982
61587,0.394982
61606,0.740143
61616,0.435484
61617,0.435484
61625,0.646595
65860,0.686022
65870,0.473118
65871,0.473118
65872,0.473118
65880,0.787097
65889,0.654480
65899,0.800000
70145,0.452330
70154,0.852330
70164,0.564875
70174,0.712186
70386,0.357706
70395,0.436918
70405,0.641219
70415,0.532975
75443,0.451613
75444,0.451613
75453,0.682437
75463,0.437634
75464,0.437634
75473,0.351613
75474,0.351613
75483,0.403943
75484,0.403943
80002,0.399283
80003,0.399283
80012,0.688889
80022,0.488889
80032,0.555197
80041,0.443011
80042,0.443011
80051,0.396057
80052,0.396057
84555,0.743011
84565,0.510036
84574,0.554122
84584,0.504659
84594,0.606093
84604,0.377419
84605,0.377419
87478,0.548746
87488,0.444086
87489,0.444086
87498,0.618280
87508,0.394982
87509,0.394982
87517,0.727240
87527,0.376344
87537,0.424731
87538,0.424731
87547,0.684229
87557,0.471326
87558,0.471326
87566,0.560215
87576,0.699283
88440,0.483871
88450,0.397133
88451,0.397133
88460,0.477778
88469,0.636201
90414,0.413262
90415,0.413262
90424,0.653047
90425,0.653047
90434,0.694624
90444,0.646953
90453,0.325448
90850,0.744444
90860,0.371326
90861,0.371326
90870,0.343369
90871,0.343369
90879,0.491039
90880,0.491039
90889,0.511828
90890,0.511828
95652,0.362724
98401,0.379570
98411,0.681004
98420,0.804301
98430,0.433692
98440,0.652330
98450,0.854480
100677,0.460932
100687,0.359140
100688,0.359140
100689,0.359140
100697,0.596774
100707,0.725806
100857,0.615054
100867,0.378136
100876,0.683513
100886,0.789964
100896,0.482079
101900,0.606810
101910,0.393548
101911,0.393548
101920,0.579570
101930,0.447670
101931,0.447670
101939,0.505376
101940,0.505376
101949,0.409319
101950,0.409319
101959,0.621505
101969,0.448746
104231,0.434409
104232,0.434409
104240,0.705735
104250,0.556989
104260,0.299642
104634,0.398925
104635,0.398925
104643,0.593907
104653,0.681362
104663,0.532616
104664,0.532616
104673,0.463441
104682,0.495341
107486,0.292473
107487,0.292473
107495,0.527599
107505,0.562724
107515,0.664516
107878,0.435125
107879,0.435125
107888,0.512186
107889,0.512186
107897,0.355197
107898,0.355197
107899,0.355197
107907,0.638351
108582,0.550538
108591,0.428315
108601,0.626882
108611,0.541935
112741,0.445161
112742,0.445161
112751,0.744444
112761,0.727240
113646,0.560573
113647,0.560573
113656,0.680645
113665,0.528674
113666,0.528674
113675,0.456272
113676,0.456272
113685,0.664516
113695,0.517563
113696,0.517563
113705,0.411828
113706,0.411828
113714,0.699283
113724,0.551254
113734,0.426882
113735,0.426882
114470,0.605376
114479,0.711111
114489,0.510753
114499,0.697849
114509,0.482796
114518,0.406093
119124,0.354480
119125,0.354480
119134,0.639068
119143,0.277419
119153,0.660573
119154,0.660573
119163,0.702867
125962,0.529749
125972,0.388172
125973,0.388172
125981,0.646953
125991,0.676344
129662,0.582796
129671,0.393190
129672,0.393190
129681,0.696057
129682,0.696057
129691,0.490323
129692,0.490323
129701,0.575627
129710,0.429391
129711,0.429391
130190,0.631541
130200,0.541219
130209,0.462724
130219,0.346953
130229,0.377419
131394,0.570968
131403,0.629749
131413,0.404301
131414,0.404301
136304,0.440143
136305,0.440143
136313,0.317563
136314,0.317563
136323,0.607168
136333,0.653405
136343,0.411470
136681,0.781004
136691,0.602509
138928,0.570968
138937,0.718280
138947,0.436918
138948,0.436918
138957,0.365591
138958,0.365591
138965,0.492832
138966,0.492832
138975,0.529391
138985,0.479211
138986,0.479211
138995,0.570609
144738,0.793907
144748,0.523297
144749,0.523297
144757,0.435484
144767,0.426523
145890,0.403943
145891,0.403943
145900,0.743011
145910,0.482437
145920,0.657348
146047,0.458065
146057,0.416487
146058,0.416487
146067,0.694624
146077,0.655197
146086,0.363082
146087,0.363082
148208,0.472043
148209,0.472043
148218,0.401792
148227,0.478495
148237,0.640502
148247,0.342294
148248,0.342294
148253,0.598208
148257,0.601075
148262,0.421147
148263,0.421147
148272,0.615771
148282,0.690323
148292,0.411828
151215,0.696416
151225,0.418638
151226,0.418638
151235,0.540143
151236,0.540143
151245,0.489247
151246,0.489247
151255,0.582437
151775,0.622939
151776,0.622939
151785,0.519355
151786,0.519355
151787,0.519355
151795,0.595341
151804,0.662366
155188,0.648746
155197,0.358423
155198,0.358423
155207,0.714695
155217,0.493907
155222,0.502151
155227,0.610753
155231,0.297849
155241,0.416846
155242,0.416846
155251,0.505018
155261,0.754480
155271,0.611828
155359,0.662366
155369,0.539068
155379,0.639068
155380,0.639068
155388,0.534050
157543,0.564875
157553,0.544444
157563,0.618638
157573,0.588530
157574,0.588530
158131,0.440860
158141,0.820430
158151,0.590681
158160,0.562724
158170,0.591039
162353,0.593907
162363,0.406093
162373,0.691756
162382,0.383154
162577,0.343369
162587,0.675269
162596,0.511111
162597,0.511111
162606,0.587097
164607,0.378853
164616,0.376344
164626,0.452688
164636,0.509319
165124,0.360932
165134,0.473477
165135,0.473477
165143,0.495341
165153,0.701434
165163,0.680287
165164,0.680287
165173,0.825806
172495,0.613262
