S,h
1151,0.390555
1152,0.390555
1161,0.545352
1171,0.478636
1172,0.478636
1181,0.482009
1182,0.482009
5146,0.540855
5156,0.489880
5165,0.565967
5175,0.499625
5185,0.520615
5186,0.520615
18671,0.582084
18681,0.462519
18682,0.462519
18691,0.422039
18692,0.422039
18700,0.554348
18710,0.424663
18711,0.424663
18720,0.489880
18721,0.489880
25764,0.437031
25765,0.437031
25773,0.578336
25783,0.794603
25793,0.559595
25794,0.559595
25803,0.709145
25813,0.681784
26712,0.514243
26713,0.514243
26722,0.291979
26723,0.291979
26732,0.647301
26741,0.437781
26742,0.437781
26751,0.405922
26752,0.405922
26761,0.782234
30012,0.335832
30013,0.335832
30021,0.568216
30031,0.537106
30032,0.537106
30041,0.446777
30051,0.335082
30779,0.565217
30789,0.675787
30799,0.441154
30800,0.441154
30809,0.835457
30819,0.538606
41558,0.517991
41568,0.388681
41569,0.388681
41578,0.430285
41579,0.430285
41587,0.616942
50166,0.556222
50167,0.556222
50176,0.821589
50186,0.403298
50187,0.403298
50195,0.571964
53913,0.608321
53923,0.428036
53933,0.511244
53943,0.453523
53944,0.453523
56558,0.575337
56568,0.446027
56569,0.446027
65929,0.428786
65930,0.428786
65938,0.454648
65939,0.454648
65948,0.460645
65949,0.460645
65958,0.651799
65959,0.651799
65968,0.326462
65969,0.326462
65978,0.724888
67486,0.699025
67496,0.614693
67505,0.473388
67506,0.473388
67515,0.744753
68798,0.442279
68799,0.442279
68808,0.750750
68818,0.465142
68819,0.465142
68820,0.465142
68828,0.593328
68829,0.593328
68837,0.582459
68838,0.582459
68847,0.375562
68848,0.375562
69623,0.480135
69624,0.480135
69633,0.489505
69642,0.569715
69643,0.569715
69652,0.700150
69662,0.609820
69663,0.609820
69672,0.695652
69682,0.423913
69691,0.552099
74610,0.570090
74611,0.570090
74619,0.419040
74629,0.645052
74639,0.272864
74640,0.272864
74649,0.479010
74658,0.738756
91431,0.699775
91440,0.482009
91441,0.482009
91450,0.710645
91460,0.416792
91461,0.416792
97058,0.407421
97059,0.407421
97068,0.732009
97078,0.709145
97088,0.563718
97097,0.427661
97107,0.775862
97117,0.847826
97796,0.384933
97806,0.760495
97816,0.549475
97826,0.546477
97827,0.546477
103382,0.745877
103392,0.400300
103393,0.400300
103401,0.666792
109043,0.528111
109044,0.528111
109053,0.468141
109063,0.660795
109073,0.508996
109074,0.508996
109082,0.589205
109083,0.589205
109092,0.717391
116172,0.708396
116182,0.423163
116192,0.688156
116202,0.393178
116203,0.393178
116212,0.424288
116213,0.424288
116221,0.381184
116222,0.381184
117351,0.424288
117352,0.424288
117361,0.390180
117371,0.456897
119039,0.536732
119040,0.536732
119049,0.628561
119059,0.691529
119069,0.620315
119078,0.613193
119088,0.480885
119089,0.480885
120312,0.547601
120321,0.610195
120331,0.834333
120341,0.508996
121402,0.421289
121403,0.421289
