S,h
2260,0.613398
2269,0.725674
2279,0.324850
2280,0.324850
2289,0.610404
2299,0.531811
2308,0.450973
2309,0.450973
8590,0.525449
8591,0.525449
8600,0.626123
8610,0.702844
12187,0.522455
12197,0.436003
12198,0.436003
12207,0.398204
12208,0.398204
12216,0.525823
20894,0.424775
20904,0.502994
20905,0.502994
20914,0.525075
20924,0.684132
20933,0.321856
20934,0.321856
20943,0.596183
21276,0.498877
21286,0.476796
21287,0.476796
21295,0.585329
21305,0.454716
21306,0.454716
21315,0.524326
25253,0.756737
25263,0.418787
25273,0.675898
25283,0.445359
25284,0.445359
25292,0.788922
25293,0.788922
31427,0.601422
31437,0.709207
31447,0.567365
31448,0.567365
31456,0.432260
31466,0.484656
44974,0.292290
44984,0.441991
44985,0.441991
44994,0.504865
45004,0.458458
45005,0.458458
45014,0.534805
46962,0.517590
46972,0.509731
46981,0.258608
46982,0.258608
46991,0.371632
46992,0.371632
47001,0.706587
53735,0.544162
53745,0.704341
53755,0.403069
53756,0.403069
53765,0.458458
53766,0.458458
54538,0.607036
54548,0.437126
54557,0.689746
54567,0.418039
54568,0.418039
54577,0.642216
54587,0.910180
55970,0.516093
55979,0.353293
55980,0.353293
55989,0.385479
55990,0.385479
55999,0.815120
56009,0.836078
63969,0.668787
63979,0.294162
63980,0.294162
64079,0.676647
64089,0.391841
64099,0.662799
64109,0.355539
64726,0.611527
64727,0.611527
64735,0.315494
64745,0.785554
64755,0.612650
64756,0.612650
64765,0.557260
64775,0.445359
65588,0.429266
65598,0.809132
65608,0.622754
65617,0.566991
65627,0.558757
65637,0.437874
66293,0.535928
66294,0.535928
66303,0.359281
66304,0.359281
66313,0.600674
66323,0.313997
66324,0.313997
66332,0.505988
66776,0.837949
66786,0.322605
66787,0.322605
66796,0.419910
66806,0.650823
66816,0.662799
66825,0.789671
67540,0.519461
67541,0.519461
67550,0.590943
67560,0.498503
67570,0.328967
72486,0.317365
72496,0.564746
72506,0.593937
72515,0.739147
72525,0.886976
74714,0.552021
74723,0.572605
74733,0.284805
74734,0.284805
74743,0.616018
79089,0.913174
79098,0.346931
79099,0.346931
79108,0.669536
79118,0.645584
80283,0.638847
80293,0.581961
80294,0.581961
80303,0.292290
80312,0.857410
80322,0.794162
80452,0.587949
80462,0.615269
80472,0.567740
80482,0.519835
80483,0.519835
80491,0.819237
80501,0.417665
80502,0.417665
84052,0.521332
84053,0.521332
84061,0.644087
84071,0.490644
84081,0.590569
84091,0.586452
84100,0.499626
86028,0.456587
86029,0.456587
86038,0.436751
86039,0.436751
86047,0.365644
86048,0.365644
86057,0.367141
86067,0.591692
86068,0.591692
86198,0.827470
86208,0.415419
86217,0.466317
86227,0.560254
86237,0.481662
92966,0.626123
92976,0.382485
92977,0.382485
92986,0.327844
92987,0.327844
92996,0.745509
93005,0.632485
93015,0.465195
93025,0.431138
93026,0.431138
93035,0.476796
93104,0.800898
93114,0.646332
93124,0.447605
93125,0.447605
96282,0.572605
96291,0.766467
96301,0.591692
96302,0.591692
96311,0.654566
96321,0.366766
96322,0.366766
96331,0.720434
97248,0.670284
97258,0.804641
97268,0.757859
97278,0.487275
97279,0.487275
97287,0.400075
97297,0.748503
98455,0.481662
98456,0.481662
98465,0.475674
98466,0.475674
98474,0.541168
98484,0.636228
98494,0.483159
98495,0.483159
98504,0.645584
101110,0.267216
101111,0.267216
101120,0.471931
101129,0.607036
101139,0.338698
101149,0.266841
101150,0.266841
101159,0.331213
101160,0.331213
101255,0.804641
101265,0.441243
101274,0.567365
101275,0.567365
101284,0.476422
101285,0.476422
106505,0.715569
106515,0.763847
106525,0.775449
106535,0.521707
106545,0.438997
106546,0.438997
106554,0.563249
109112,0.468189
109122,0.527695
109132,0.519835
109133,0.519835
109142,0.570734
109152,0.627246
110627,0.348428
110636,0.400823
110637,0.400823
110646,0.440494
110647,0.440494
110656,0.466317
110657,0.466317
111526,0.464820
111527,0.464820
111536,0.628743
111546,0.467814
111547,0.467814
111556,0.294910
111575,0.622754
112831,0.535180
112832,0.535180
112841,0.700599
112851,0.690120
112861,0.420659
112862,0.420659
112870,0.556138
112880,0.640719
113585,0.787799
113595,0.699102
113605,0.581961
113615,0.575973
113616,0.575973
113624,0.629865
113634,0.325599
113635,0.325599
114448,0.408683
114449,0.408683
114458,0.421033
114468,0.559880
114477,0.629117
114487,0.737275
117073,0.488398
117074,0.488398
117082,0.478668
117083,0.478668
117092,0.415045
117093,0.415045
117805,0.360404
117806,0.360404
117815,0.448353
117816,0.448353
117824,0.531437
117834,0.469311
117835,0.469311
117861,0.337949
117862,0.337949
117870,0.464072
117880,0.302395
117881,0.302395
117890,0.653817
117900,0.703593
117909,0.761976
122122,0.665045
122132,0.713698
122142,0.567365
122152,0.507859
122153,0.507859
124260,0.697605
124270,0.552021
124279,0.648578
124289,0.375749
124724,0.441617
124725,0.441617
124734,0.427021
124735,0.427021
124743,0.845434
124753,0.678518
126574,0.636602
126584,0.345060
126594,0.619012
126604,0.740644
130457,0.815120
130467,0.388099
130477,0.441991
130478,0.441991
130487,0.523952
130496,0.348428
130497,0.348428
135902,0.409431
135903,0.409431
135912,0.864521
135921,0.293413
135931,0.437126
135932,0.437126
135933,0.437126
137667,0.482410
137668,0.482410
137677,0.460329
137687,0.426647
137688,0.426647
137697,0.697231
137707,0.828593
137818,0.580464
137828,0.337201
137838,0.462201
137839,0.462201
137847,0.417665
137848,0.417665
145940,0.406437
145950,0.703593
