S,h
4878,0.604448
4887,0.503971
4888,0.503971
4897,0.465449
4907,0.832804
4917,0.579031
6891,0.841144
6901,0.674345
6911,0.639793
6921,0.444400
6922,0.444400
6951,0.934075
8306,0.422160
8307,0.422160
8316,0.478952
8325,0.646545
8335,0.755759
15493,0.615171
15503,0.509134
15512,0.429706
15513,0.429706
15522,0.727562
15532,0.509531
15533,0.509531
15542,0.430103
15543,0.430103
30135,0.438046
30136,0.438046
30145,0.609611
30146,0.609611
30155,0.456315
30156,0.456315
30165,0.565131
30166,0.565131
30174,0.772041
30184,0.462272
30185,0.462272
31490,0.429706
31491,0.429706
31499,0.468626
31509,0.514297
31510,0.514297
31519,0.430103
31520,0.430103
31529,0.603654
34231,0.593328
34241,0.435663
34242,0.435663
34250,0.429309
34251,0.429309
34260,0.688245
34270,0.562748
35814,0.817315
35824,0.695393
35834,0.493646
35844,0.511120
35845,0.511120
37329,0.925338
37339,0.579428
37349,0.703733
37359,0.401906
37360,0.401906
37368,0.661239
37378,0.631851
41489,0.440429
41499,0.471009
41500,0.720413
41509,0.749801
41518,0.764893
41519,0.438840
41520,0.438840
41529,0.590548
46869,0.681890
46879,0.746624
46888,0.471009
46898,0.586974
46908,0.642971
46918,0.667196
47107,0.558380
47108,0.558380
47116,0.878078
47126,0.612391
47136,0.847498
55919,0.797458
55929,0.414218
55930,0.414218
55938,0.646148
55948,0.862986
57454,0.412232
57464,0.538920
57465,0.538920
57473,0.604845
57483,0.505957
57493,0.642176
58681,0.454329
58682,0.454329
58691,0.618745
58701,0.434869
58702,0.434869
58711,0.774027
58721,0.509134
58722,0.509134
58730,0.463463
63025,0.507943
63035,0.734313
63036,0.734313
63044,0.842335
63054,0.463860
63055,0.463860
63151,0.478157
63152,0.478157
63161,0.701350
63171,0.526211
63181,0.710485
63191,0.391581
63192,0.391581
69686,0.677522
69695,0.449563
69705,0.730342
69715,0.524226
69716,0.524226
71645,0.591342
71665,0.577840
71674,0.516283
71675,0.516283
71684,0.781176
71694,0.723193
71837,0.620334
71847,0.748213
71857,0.575854
71866,0.616362
71876,0.813741
77597,0.456712
77598,0.456712
77607,0.684670
77616,0.544480
77617,0.544480
77626,0.897141
80173,0.410246
80183,0.733122
80193,0.764893
80203,0.525417
80482,0.454726
80483,0.454726
80492,0.507546
80502,0.593328
80512,0.638602
80521,0.694202
81878,0.431692
81879,0.431692
81887,0.459492
81897,0.512708
81898,0.512708
81907,0.747021
85650,0.831612
85660,0.808975
85670,0.586577
85680,0.815727
85690,0.436855
105997,0.734313
106007,0.770056
106017,0.577442
106026,0.465449
106036,0.577442
106046,0.483717
106047,0.483717
107249,0.818904
107258,0.472200
107259,0.472200
107268,0.809770
107278,0.303018
107288,0.386021
107289,0.386021
109253,0.919380
109262,0.691819
109263,0.691819
109272,0.798650
109282,0.556791
114473,0.694202
114483,0.803813
114492,0.839952
114502,0.446386
114512,0.478157
114513,0.478157
115086,0.619539
115096,0.493249
115106,0.378872
115107,0.378872
115115,0.876489
