Option=100% Incandescent	Option=60% CFL	Option=100% CFL	Option=100% LED	Option=20% LED	Option=None	sampling_probability
0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	1
# Created by: originally created by sources\recs\2015\tsv_maker.py. Manually updated during the HPXML transition.
# Description: Fraction of lighting types.
