"Option=Electric Heat Pump, 50 gal, 3.45 UEF"	"Option=Electric Heat Pump, 66 gal, 3.35 UEF"	"Option=Electric Heat Pump, 80 gal, 3.45 UEF"	Option=Electric Premium	Option=Electric Standard	Option=Electric Tankless	Option=Fuel Oil Premium	Option=Fuel Oil Standard	Option=Natural Gas Premium	Option=Natural Gas Standard	Option=Natural Gas Tankless	Option=Propane Premium	Option=Propane Standard	Option=Propane Tankless	sampling_probability
0.071428571	0.071428571	0.071428571	0.071428571	0.071428571	0.071428571	0.071428571	0.071428571	0.071428571	0.071428571	0.071428571	0.071428571	0.071428571	0.071428571	1
# Created by: sources\recs\recs2009\tsv_maker.py														
"# Description: The efficiency, type, and heating fuel of water heater."														
