Option=2	Option=4	Option=7	Option=12	Option=27	Option=None	sampling_probability
0.166667	0.166667	0.166667	0.166667	0.166667	0.166667	1
# Created by: manually created
# Description: Presence and distance between the dwelling unit and the nearest neighbors to the left and right.
