Option=EF 6.7, 95% Usage	Option=EF 6.7, 100% Usage	Option=EF 6.7, 105% Usage	Option=EF 10.2, 95% Usage	Option=EF 10.2, 100% Usage	Option=EF 10.2, 105% Usage	Option=EF 10.5, 95% Usage	Option=EF 10.5, 100% Usage	Option=EF 10.5, 105% Usage	Option=EF 15.9, 95% Usage	Option=EF 15.9, 100% Usage	Option=EF 15.9, 105% Usage	Option=EF 17.6, 95% Usage	Option=EF 17.6, 100% Usage	Option=EF 17.6, 105% Usage	Option=EF 19.9, 95% Usage	Option=EF 19.9, 100% Usage	Option=EF 19.9, 105% Usage	Option=EF 21.9, 95% Usage	Option=EF 21.9, 100% Usage	Option=EF 21.9, 105% Usage	Option=None	sampling_probability
0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	0.045455	1
# Created by: Originally created by sources\recs\2009\tsv_maker.py. Manually updated during the HPXML transition.
# Description: The presence and rated efficiency of the primary refrigerator.
