Option=EF 6.7	Option=EF 10.2	Option=EF 10.5	Option=EF 15.9	Option=EF 17.6	Option=EF 19.9	Option=None	sampling_probability
0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	0.142857	1
# Created by: sources\recs\2009\tsv_maker.py
# Description: The presence and rated efficiency of the secondary refrigerator.
