Option=60F	Option=62F	Option=64F	Option=65F	Option=66F	Option=67F	Option=68F	Option=69F	Option=70F	Option=72F	Option=73F	Option=74F	Option=75F	Option=76F	Option=77F	Option=78F	Option=80F	Option=76F w/ Building America season	sampling_probability
0.055556	0.055556	0.055556	0.055556	0.055556	0.055556	0.055556	0.055556	0.055556	0.055556	0.055556	0.055556	0.055556	0.055556	0.055556	0.055556	0.055556	0.055556	1
# Created by: manually created
# Description: Baseline cooling setpoint with no offset applied.
