Option=H1C1 OR	Option=H1C1 WA	Option=H1C2	Option=H1C3	Option=H2	Option=H3	Count	Weight
0.145154752327	0.391852244226	0.129781472347	0.0931135077389	0.160784668491	0.079313354871	1320	3747522.98
