Option=CR02	Option=CR05	Option=CR03	Option=CR04	Option=CR06	Option=CR07	Option=CR08	Option=CR09	Option=CR10	Option=CR11
0.056684447	0.036845501	0.052300014	0.138361888	0.037328637	0.099508453	0.136355606	0.308515663	0.036568329	0.097531462
