Dependency=PUMA	Option=10 to 19 Unit	Option=2 Unit	Option=20 to 49 Unit	Option=3 or 4 Unit	Option=5 to 9 Unit	Option=50 or more Unit	Option=Mobile Home	Option=Single-Family Attached	Option=Single-Family Detached	sample_count	sample_weight
AZ, 00107	0.081052	0.000000	0.051162	0.029890	0.043460	0.046211	0.081480	0.010802	0.655943	0.000000	0.000000
AZ, 00108	0.048588	0.000000	0.032024	0.010215	0.054109	0.106838	0.081480	0.139037	0.527708	0.000000	0.000000
AZ, 00109	0.043878	0.001262	0.030420	0.001542	0.017103	0.157569	0.081480	0.144296	0.522450	0.000000	0.000000
AZ, 00110	0.002688	0.003584	0.032256	0.000000	0.014873	0.198373	0.081480	0.036115	0.630630	0.000000	0.000000
AZ, 00111	0.000000	0.050355	0.000000	0.000000	0.000000	0.201419	0.081480	0.037652	0.629094	0.000000	0.000000
AZ, 00112	0.038249	0.004828	0.055517	0.032122	0.030079	0.090980	0.081480	0.070612	0.596133	0.000000	0.000000
AZ, 00113	0.118844	0.000000	0.017607	0.037854	0.000000	0.077469	0.081480	0.000000	0.666745	0.000000	0.000000
AZ, 00114	0.026403	0.000000	0.074495	0.070723	0.000000	0.080153	0.081480	0.137947	0.528798	0.000000	0.000000
AZ, 00115	0.030133	0.000000	0.091737	0.041516	0.036159	0.052230	0.081480	0.000000	0.666745	0.000000	0.000000
AZ, 00116	0.003454	0.003799	0.039027	0.057331	0.051460	0.096703	0.081480	0.076814	0.589931	0.000000	0.000000
AZ, 00117	0.000000	0.000000	0.000000	0.056531	0.000000	0.195243	0.081480	0.039375	0.627371	0.000000	0.000000
AZ, 00118	0.022392	0.000000	0.038575	0.026344	0.044785	0.119677	0.081480	0.086032	0.580714	0.000000	0.000000
AZ, 00119	0.022562	0.034356	0.086660	0.024613	0.027177	0.056406	0.081480	0.085752	0.580993	0.000000	0.000000
AZ, 00120	0.088244	0.000000	0.008639	0.000000	0.075285	0.079605	0.081480	0.025529	0.641217	0.000000	0.000000
AZ, 00121	0.148667	0.057548	0.000000	0.000000	0.000000	0.045559	0.081480	0.004088	0.662657	0.000000	0.000000
AZ, 00122	0.107655	0.019100	0.036464	0.000000	0.088555	0.000000	0.081480	0.000000	0.666745	0.000000	0.000000
AZ, 00123	0.023079	0.000000	0.062944	0.100710	0.044060	0.020981	0.081480	0.112723	0.554022	0.000000	0.000000
AZ, 00124	0.106398	0.000000	0.047405	0.000000	0.041084	0.056886	0.081480	0.000000	0.666745	0.000000	0.000000
AZ, 00125	0.000000	0.000000	0.000000	0.000000	0.000000	0.251774	0.081480	0.000000	0.666745	0.000000	0.000000
AZ, 00126	0.056247	0.000000	0.091067	0.000000	0.057587	0.046873	0.081480	0.000000	0.666745	0.000000	0.000000
AZ, 00127	0.039925	0.000000	0.009778	0.000000	0.020370	0.181701	0.081480	0.000000	0.666745	0.000000	0.000000
AZ, 00128	0.000000	0.000000	0.000000	0.251774	0.000000	0.000000	0.081480	0.000000	0.666745	0.000000	0.000000
AZ, 00129	0.085261	0.000000	0.044088	0.011295	0.057569	0.053561	0.081480	0.012458	0.654287	0.000000	0.000000
AZ, 00130	0.088790	0.000000	0.068113	0.000000	0.000000	0.094871	0.081480	0.034917	0.631829	0.000000	0.000000
AZ, 00131	0.065077	0.000000	0.115219	0.000000	0.018136	0.053342	0.081480	0.000000	0.666745	0.000000	0.000000
AZ, 00132	0.000000	0.000000	0.014738	0.000000	0.000000	0.237036	0.081480	0.018200	0.648545	0.000000	0.000000
AZ, 00133	0.087478	0.007351	0.004778	0.010291	0.035653	0.106223	0.081480	0.000000	0.666745	0.000000	0.000000
AZ, 00134	0.045190	0.206584	0.000000	0.000000	0.000000	0.000000	0.081480	0.022973	0.643773	0.000000	0.000000
AZ, 00201	0.064636	0.012927	0.110378	0.007955	0.013922	0.012927	0.239355	0.008730	0.529170	0.000000	0.000000
AZ, 00202	0.086145	0.000000	0.047995	0.000000	0.030151	0.058455	0.239355	0.005834	0.532066	0.000000	0.000000
AZ, 00203	0.069406	0.034300	0.003632	0.000000	0.065371	0.050037	0.239355	0.010189	0.527710	0.000000	0.000000
AZ, 00204	0.026460	0.000000	0.039450	0.029347	0.052920	0.074569	0.239355	0.069944	0.467956	0.000000	0.000000
AZ, 00205	0.000000	0.000000	0.000000	0.222745	0.000000	0.000000	0.239355	0.007184	0.530716	0.000000	0.000000
AZ, 00206	0.031821	0.018297	0.000000	0.032616	0.000000	0.140011	0.239355	0.000000	0.537900	0.000000	0.000000
AZ, 00207	0.019620	0.017889	0.046742	0.041548	0.029430	0.067516	0.239355	0.052223	0.485676	0.000000	0.000000
AZ, 00208	0.000000	0.007425	0.000000	0.000000	0.000000	0.215321	0.239355	0.101252	0.436648	0.000000	0.000000
AZ, 00209	0.072968	0.065287	0.084490	0.000000	0.000000	0.000000	0.239355	0.234133	0.303767	0.000000	0.000000
AZ, 00300	0.000000	0.018453	0.000000	0.002545	0.015908	0.013999	0.560695	0.027705	0.360694	0.000000	0.000000
AZ, 00400	0.067792	0.012381	0.014208	0.001624	0.060891	0.021515	0.325694	0.077677	0.418219	0.000000	0.000000
AZ, 00500	0.007296	0.013984	0.020368	0.041039	0.011856	0.021584	0.438060	0.036116	0.409699	0.000000	0.000000
AZ, 00600	0.000000	0.006651	0.000000	0.021338	0.032977	0.007205	0.577015	0.027390	0.327424	0.000000	0.000000
AZ, 00700	0.036768	0.000000	0.000000	0.020456	0.048938	0.000000	0.547216	0.008159	0.338462	0.000000	0.000000
AZ, 00800	0.000000	0.001439	0.000000	0.027252	0.009884	0.001823	0.544149	0.017785	0.397669	0.000000	0.000000
AZ, 00803	0.000000	0.000000	0.000000	0.048540	0.000000	0.000000	0.426143	0.015277	0.510040	0.000000	0.000000
AZ, 00805	0.008090	0.008090	0.008090	0.008090	0.008090	0.008090	0.426143	0.008582	0.516736	0.000000	0.000000
AZ, 00807	0.000000	0.000000	0.000000	0.005448	0.000000	0.043091	0.426143	0.030429	0.494889	0.000000	0.000000
AZ, 00900	0.009324	0.000000	0.005536	0.009033	0.039628	0.007867	0.751834	0.010191	0.166587	0.000000	0.000000
CA, 00101	0.024924	0.045025	0.069949	0.034572	0.000000	0.208239	0.023028	0.090268	0.503996	0.000000	0.000000
CA, 00102	0.020471	0.005205	0.051699	0.026717	0.005899	0.272719	0.023028	0.454437	0.139827	0.000000	0.000000
CA, 00103	0.159048	0.000000	0.000000	0.000000	0.000000	0.223661	0.023028	0.211421	0.382843	0.000000	0.000000
CA, 00104	0.046497	0.019076	0.085841	0.040536	0.089418	0.101340	0.023028	0.034450	0.559814	0.000000	0.000000
CA, 00105	0.165134	0.017852	0.010042	0.032357	0.043515	0.113808	0.023028	0.162513	0.431751	0.000000	0.000000
CA, 00106	0.000000	0.000000	0.000000	0.000000	0.382709	0.000000	0.023028	0.063220	0.531044	0.000000	0.000000
CA, 00107	0.000000	0.000000	0.024158	0.015257	0.303878	0.039415	0.023028	0.301251	0.293013	0.000000	0.000000
CA, 00108	0.006343	0.000000	0.015506	0.022554	0.007753	0.330553	0.023028	0.302983	0.291280	0.000000	0.000000
CA, 00109	0.008108	0.000000	0.038109	0.030000	0.021892	0.284599	0.023028	0.255564	0.338700	0.000000	0.000000
CA, 00110	0.007618	0.009411	0.036299	0.000000	0.019718	0.309662	0.023028	0.130548	0.463716	0.000000	0.000000
CA, 00300	0.000000	0.000000	0.045482	0.031960	0.000000	0.000000	0.380043	0.000000	0.542515	0.000000	0.000000
CA, 00701	0.058384	0.012020	0.000000	0.048510	0.076844	0.050227	0.273699	0.019010	0.461306	0.000000	0.000000
CA, 00702	0.000000	0.000000	0.021139	0.030748	0.038435	0.155663	0.273699	0.000000	0.480316	0.000000	0.000000
CA, 01100	0.000000	0.024955	0.004303	0.019362	0.067981	0.009466	0.246474	0.101259	0.526201	0.000000	0.000000
CA, 01301	0.106777	0.000000	0.000000	0.000000	0.046270	0.078303	0.033743	0.328999	0.405908	0.000000	0.000000
CA, 01302	0.000000	0.053184	0.087753	0.000000	0.000000	0.090412	0.033743	0.133620	0.601288	0.000000	0.000000
CA, 01303	0.000000	0.177547	0.000000	0.000000	0.053802	0.000000	0.033743	0.079809	0.655099	0.000000	0.000000
CA, 01304	0.000000	0.032249	0.043466	0.015891	0.022901	0.116843	0.033743	0.179851	0.555057	0.000000	0.000000
CA, 01305	0.046779	0.006683	0.030550	0.020685	0.012411	0.114243	0.033743	0.084533	0.650374	0.000000	0.000000
CA, 01306	0.000000	0.000000	0.000000	0.036290	0.000000	0.195059	0.033743	0.088036	0.646872	0.000000	0.000000
CA, 01307	0.040041	0.040041	0.078970	0.000000	0.000000	0.072297	0.033743	0.039941	0.694967	0.000000	0.000000
CA, 01308	0.000000	0.000000	0.000000	0.000000	0.000000	0.231349	0.033743	0.023976	0.710932	0.000000	0.000000
CA, 01309	0.039049	0.065573	0.061153	0.000000	0.048628	0.016946	0.033743	0.008727	0.726180	0.000000	0.000000
CA, 01500	0.025155	0.024671	0.011610	0.000000	0.000000	0.016931	0.540411	0.000000	0.381223	0.000000	0.000000
CA, 01700	0.000000	0.000000	0.000000	0.000000	0.151356	0.000000	0.103569	0.017006	0.728068	0.000000	0.000000
CA, 01901	0.055119	0.000000	0.000000	0.090680	0.111127	0.008890	0.087401	0.028837	0.617945	0.000000	0.000000
CA, 01902	0.004300	0.000000	0.020427	0.106434	0.063430	0.071225	0.087401	0.007977	0.638806	0.000000	0.000000
CA, 01903	0.114998	0.000000	0.029221	0.060327	0.032991	0.028278	0.087401	0.000000	0.646783	0.000000	0.000000
CA, 01904	0.052713	0.039647	0.018697	0.086278	0.043702	0.024779	0.087401	0.064250	0.582533	0.000000	0.000000
CA, 01905	0.063565	0.009906	0.000000	0.058612	0.113096	0.020638	0.087401	0.026201	0.620582	0.000000	0.000000
CA, 01906	0.010273	0.000000	0.023757	0.073196	0.077048	0.081543	0.087401	0.013081	0.633702	0.000000	0.000000
CA, 01907	0.032178	0.034976	0.000000	0.058759	0.139903	0.000000	0.087401	0.000000	0.646783	0.000000	0.000000
CA, 02300	0.005474	0.007527	0.019158	0.070134	0.078344	0.000000	0.279000	0.106537	0.433826	0.000000	0.000000
CA, 02500	0.023868	0.000000	0.000000	0.049440	0.126158	0.046031	0.251629	0.039364	0.463510	0.000000	0.000000
CA, 02901	0.000000	0.028266	0.010793	0.054990	0.011306	0.074520	0.156079	0.000000	0.664046	0.000000	0.000000
CA, 02902	0.004164	0.039556	0.019986	0.043720	0.009993	0.062457	0.156079	0.026890	0.637157	0.000000	0.000000
CA, 02903	0.002464	0.082299	0.032525	0.023655	0.013306	0.025626	0.156079	0.021494	0.642553	0.000000	0.000000
CA, 02904	0.000000	0.000000	0.000000	0.068228	0.111647	0.000000	0.156079	0.000000	0.664046	0.000000	0.000000
CA, 02905	0.035627	0.046924	0.013034	0.004779	0.044752	0.034758	0.156079	0.012549	0.651497	0.000000	0.000000
CA, 03100	0.024014	0.000000	0.037561	0.057265	0.108372	0.043102	0.179788	0.004851	0.545048	0.000000	0.000000
CA, 03300	0.031501	0.005775	0.000000	0.039376	0.000000	0.012075	0.453160	0.011921	0.446191	0.000000	0.000000
CA, 03701	0.000000	0.000000	0.227761	0.000000	0.000000	0.227761	0.036318	0.042347	0.465813	0.000000	0.000000
CA, 03702	0.000000	0.000000	0.100430	0.080703	0.055595	0.218794	0.036318	0.047565	0.460595	0.000000	0.000000
CA, 03703	0.032079	0.000000	0.254494	0.000000	0.000000	0.168950	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03704	0.000000	0.000000	0.067244	0.000000	0.097612	0.290667	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03705	0.000000	0.000000	0.114974	0.006249	0.004999	0.329301	0.036318	0.141155	0.367004	0.000000	0.000000
CA, 03706	0.168405	0.000000	0.046933	0.000000	0.049693	0.190491	0.036318	0.071861	0.436298	0.000000	0.000000
CA, 03707	0.034230	0.000000	0.147452	0.100057	0.000000	0.173783	0.036318	0.031218	0.476941	0.000000	0.000000
CA, 03708	0.070859	0.000000	0.280062	0.000000	0.000000	0.104601	0.036318	0.109655	0.398504	0.000000	0.000000
CA, 03709	0.000000	0.000000	0.000000	0.000000	0.000000	0.455522	0.036318	0.042347	0.465813	0.000000	0.000000
CA, 03710	0.000000	0.000000	0.352168	0.000000	0.000000	0.103354	0.036318	0.145651	0.362509	0.000000	0.000000
CA, 03711	0.092649	0.000000	0.084928	0.061766	0.043751	0.172429	0.036318	0.232668	0.275491	0.000000	0.000000
CA, 03712	0.072521	0.000000	0.106515	0.000000	0.000000	0.276486	0.036318	0.093285	0.414874	0.000000	0.000000
CA, 03713	0.000000	0.000000	0.000000	0.000000	0.000000	0.455522	0.036318	0.166676	0.341483	0.000000	0.000000
CA, 03714	0.000000	0.000000	0.000000	0.000000	0.000000	0.455522	0.036318	0.467909	0.040250	0.000000	0.000000
CA, 03715	0.000000	0.039768	0.086766	0.000000	0.000000	0.328988	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03716	0.000000	0.000000	0.000000	0.000000	0.000000	0.455522	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03717	0.194356	0.000000	0.091104	0.000000	0.170062	0.000000	0.036318	0.053275	0.454885	0.000000	0.000000
CA, 03718	0.007582	0.020217	0.122568	0.006318	0.032853	0.265985	0.036318	0.210193	0.297966	0.000000	0.000000
CA, 03719	0.004937	0.013913	0.024235	0.065972	0.030069	0.316397	0.036318	0.281870	0.226290	0.000000	0.000000
CA, 03720	0.191319	0.000000	0.033839	0.000000	0.000000	0.230364	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03721	0.028536	0.000000	0.080324	0.000000	0.025894	0.320768	0.036318	0.043807	0.464352	0.000000	0.000000
CA, 03722	0.091104	0.000000	0.154459	0.006807	0.025656	0.177497	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03723	0.061274	0.000000	0.203977	0.000000	0.011287	0.178984	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03724	0.011876	0.000000	0.078041	0.031386	0.030538	0.303682	0.036318	0.072954	0.435206	0.000000	0.000000
CA, 03725	0.015860	0.005200	0.017420	0.001820	0.000000	0.415222	0.036318	0.155388	0.352772	0.000000	0.000000
CA, 03726	0.325373	0.052679	0.000000	0.000000	0.000000	0.077470	0.036318	0.016231	0.491928	0.000000	0.000000
CA, 03727	0.178575	0.000000	0.112784	0.000000	0.038848	0.125316	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03728	0.000000	0.009207	0.171548	0.019869	0.079959	0.174940	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03729	0.108575	0.000000	0.091795	0.005922	0.041456	0.207773	0.036318	0.027223	0.480936	0.000000	0.000000
CA, 03730	0.076425	0.009837	0.091558	0.000000	0.044644	0.233058	0.036318	0.098623	0.409536	0.000000	0.000000
CA, 03731	0.030228	0.000000	0.135673	0.000000	0.087168	0.202454	0.036318	0.150028	0.358131	0.000000	0.000000
CA, 03732	0.041305	0.010181	0.060504	0.024143	0.017453	0.301936	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03733	0.019032	0.012412	0.101365	0.000000	0.036822	0.285891	0.036318	0.405154	0.103005	0.000000	0.000000
CA, 03734	0.023904	0.012177	0.104635	0.004510	0.014432	0.295864	0.036318	0.322641	0.185518	0.000000	0.000000
CA, 03735	0.018928	0.056783	0.194323	0.000000	0.000000	0.185490	0.036318	0.058284	0.449876	0.000000	0.000000
CA, 03736	0.089034	0.000000	0.124233	0.024847	0.068328	0.149080	0.036318	0.104481	0.403678	0.000000	0.000000
CA, 03737	0.075920	0.100215	0.133620	0.045552	0.000000	0.100215	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03738	0.067632	0.039784	0.091502	0.000000	0.000000	0.256604	0.036318	0.239477	0.268682	0.000000	0.000000
CA, 03739	0.000000	0.158903	0.296619	0.000000	0.000000	0.000000	0.036318	0.323882	0.184278	0.000000	0.000000
CA, 03740	0.000000	0.000000	0.000000	0.000000	0.000000	0.455522	0.036318	0.128881	0.379278	0.000000	0.000000
CA, 03741	0.000000	0.121473	0.012147	0.000000	0.242945	0.078957	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03742	0.133074	0.184256	0.084451	0.000000	0.053741	0.000000	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03743	0.000000	0.199291	0.000000	0.256231	0.000000	0.000000	0.036318	0.243916	0.264243	0.000000	0.000000
CA, 03744	0.013057	0.007107	0.020495	0.003967	0.000000	0.410896	0.036318	0.303727	0.204432	0.000000	0.000000
CA, 03745	0.060234	0.084077	0.099136	0.053960	0.063999	0.094116	0.036318	0.339532	0.168627	0.000000	0.000000
CA, 03746	0.029826	0.000000	0.108458	0.047450	0.020336	0.249453	0.036318	0.292577	0.215583	0.000000	0.000000
CA, 03747	0.000000	0.000000	0.000000	0.455522	0.000000	0.000000	0.036318	0.106471	0.401688	0.000000	0.000000
CA, 03748	0.019667	0.000000	0.027613	0.014502	0.009734	0.384005	0.036318	0.083390	0.424769	0.000000	0.000000
CA, 03749	0.072671	0.000000	0.035449	0.124072	0.000000	0.223330	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03750	0.074127	0.000000	0.119560	0.000000	0.049019	0.212816	0.036318	0.207521	0.300639	0.000000	0.000000
CA, 03751	0.000000	0.056220	0.020181	0.236410	0.000000	0.142711	0.036318	0.290667	0.217492	0.000000	0.000000
CA, 03752	0.000000	0.000000	0.056213	0.102735	0.094981	0.201593	0.036318	0.371824	0.136335	0.000000	0.000000
CA, 03753	0.000000	0.000000	0.074908	0.000000	0.080982	0.299632	0.036318	0.062806	0.445353	0.000000	0.000000
CA, 03754	0.075350	0.102749	0.000000	0.000000	0.167824	0.109599	0.036318	0.249070	0.259090	0.000000	0.000000
CA, 03755	0.000000	0.000000	0.000000	0.219907	0.000000	0.235615	0.036318	0.086291	0.421868	0.000000	0.000000
CA, 03756	0.000000	0.000000	0.455522	0.000000	0.000000	0.000000	0.036318	0.300949	0.207211	0.000000	0.000000
CA, 03757	0.044273	0.000000	0.022629	0.134787	0.040338	0.213495	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03758	0.069072	0.008743	0.183608	0.021858	0.016612	0.155629	0.036318	0.162302	0.345857	0.000000	0.000000
CA, 03759	0.210003	0.000000	0.020074	0.000000	0.145149	0.080295	0.036318	0.345372	0.162787	0.000000	0.000000
CA, 03760	0.000000	0.000000	0.250537	0.204985	0.000000	0.000000	0.036318	0.062683	0.445476	0.000000	0.000000
CA, 03761	0.000000	0.000000	0.455522	0.000000	0.000000	0.000000	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03762	0.051074	0.000000	0.160123	0.000000	0.059356	0.184970	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03763	0.111732	0.000000	0.197679	0.000000	0.000000	0.146111	0.036318	0.000000	0.508159	0.000000	0.000000
CA, 03764	0.183678	0.000000	0.000000	0.000000	0.000000	0.271844	0.036318	0.266179	0.241981	0.000000	0.000000
CA, 03765	0.000000	0.000000	0.000000	0.455522	0.000000	0.000000	0.036318	0.079538	0.428621	0.000000	0.000000
CA, 03766	0.045645	0.020960	0.034001	0.024686	0.029343	0.300887	0.036318	0.258997	0.249162	0.000000	0.000000
CA, 03767	0.081662	0.017864	0.133977	0.070179	0.029347	0.122493	0.036318	0.074974	0.433185	0.000000	0.000000
CA, 03768	0.000000	0.000000	0.220084	0.000000	0.000000	0.235438	0.036318	0.118177	0.389983	0.000000	0.000000
CA, 03769	0.075920	0.075920	0.075920	0.075920	0.075920	0.075920	0.036318	0.118467	0.389693	0.000000	0.000000
CA, 03900	0.022556	0.022556	0.022556	0.022556	0.022556	0.022556	0.208355	0.000000	0.656309	0.000000	0.000000
CA, 04101	0.000000	0.000000	0.000000	0.067761	0.000000	0.230388	0.032251	0.000000	0.669600	0.000000	0.000000
