display_name,display_name_short,export,maximum,measure_id,metadata_id,minimum,name,objective_function,objective_function_group,objective_function_index,output,perturbable,pivot,static_value,units,value_type,visualize,measure_name,measure_display_name,type_of_variable
Building ID,building_id,true,9,9ec1b500-ee28-42a8-a797-f75b8c45297d,,1,build_existing_model.building_id,false,,,false,false,true,0,,integer,true,build_existing_model,Build Existing Model,pivot
bathroom_spot_vent_hour,bathroom_spot_vent_hour,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.bathroom_spot_vent_hour,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
ceiling_fan,ceiling_fan,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.ceiling_fan,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
clothes_dryer,clothes_dryer,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.clothes_dryer,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
clothes_washer,clothes_washer,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.clothes_washer,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
cooking_range,cooking_range,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.cooking_range,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
cooling_setpoint,cooling_setpoint,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.cooling_setpoint,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
days_shifted,days_shifted,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.days_shifted,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
dehumidifier,dehumidifier,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.dehumidifier,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
dishwasher,dishwasher,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.dishwasher,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
door_area,door_area,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.door_area,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
doors,doors,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.doors,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
ducts,ducts,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.ducts,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
eaves,eaves,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.eaves,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_building_floors,geometry_building_floors,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_building_floors,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_building_number_units_hl,geometry_building_number_units_hl,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_building_number_units_hl,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_building_number_units_mf,geometry_building_number_units_mf,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_building_number_units_mf,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_building_number_units_sfa,geometry_building_number_units_sfa,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_building_number_units_sfa,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_building_type,geometry_building_type,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_building_type,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_building_type_fpl,geometry_building_type_fpl,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_building_type_fpl,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_foundation_type,geometry_foundation_type,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_foundation_type,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_garage,geometry_garage,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_garage,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_heated_basement,geometry_heated_basement,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_heated_basement,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_house_size,geometry_house_size,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_house_size,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_is_multifamily_low_rise,geometry_is_multifamily_low_rise,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_is_multifamily_low_rise,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_nearest_neighbor_left_right,geometry_nearest_neighbor_left_right,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_nearest_neighbor_left_right,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_number_units,geometry_number_units,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_number_units,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_number_units_acs_bins,geometry_number_units_acs_bins,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_number_units_acs_bins,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_perimeter_footprint_ratio,geometry_perimeter_footprint_ratio,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_perimeter_footprint_ratio,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_shared_walls,geometry_shared_walls,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_shared_walls,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_shared_walls_mf,geometry_shared_walls_mf,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_shared_walls_mf,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_shared_walls_sfa,geometry_shared_walls_sfa,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_shared_walls_sfa,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_stories,geometry_stories,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_stories,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_unit_stories_mf,geometry_unit_stories_mf,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_unit_stories_mf,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
geometry_unit_stories_sf,geometry_unit_stories_sf,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.geometry_unit_stories_sf,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
heating_fuel,heating_fuel,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.heating_fuel,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
heating_setpoint,heating_setpoint,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.heating_setpoint,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hot_water_distribution,hot_water_distribution,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hot_water_distribution,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hot_water_fixtures,hot_water_fixtures,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hot_water_fixtures,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hvac_system_cooling,hvac_system_cooling,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hvac_system_cooling,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hvac_system_cooling_type,hvac_system_cooling_type,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hvac_system_cooling_type,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hvac_system_heating_electricity,hvac_system_heating_electricity,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hvac_system_heating_electricity,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hvac_system_heating_fuel_oil,hvac_system_heating_fuel_oil,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hvac_system_heating_fuel_oil,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hvac_system_heating_natural_gas,hvac_system_heating_natural_gas,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hvac_system_heating_natural_gas,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hvac_system_heating_none,hvac_system_heating_none,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hvac_system_heating_none,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hvac_system_heating_other_fuel,hvac_system_heating_other_fuel,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hvac_system_heating_other_fuel,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hvac_system_heating_propane,hvac_system_heating_propane,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hvac_system_heating_propane,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hvac_system_heating_wood,hvac_system_heating_wood,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hvac_system_heating_wood,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hvac_system_heatpump,hvac_system_heatpump,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hvac_system_heatpump,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hvac_system_is_heatpump,hvac_system_is_heatpump,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hvac_system_is_heatpump,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hvac_system_is_shared,hvac_system_is_shared,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hvac_system_is_shared,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
hvac_system_shared,hvac_system_shared,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.hvac_system_shared,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
infiltration,infiltration,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.infiltration,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_crawlspace,insulation_crawlspace,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.insulation_crawlspace,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_finished_basement,insulation_finished_basement,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.insulation_finished_basement,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_finished_roof,insulation_finished_roof,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.insulation_finished_roof,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_interzonal_floor,insulation_interzonal_floor,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.insulation_interzonal_floor,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_pier_beam,insulation_pier_beam,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.insulation_pier_beam,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_slab,insulation_slab,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.insulation_slab,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_unfinished_attic,insulation_unfinished_attic,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.insulation_unfinished_attic,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_unfinished_basement,insulation_unfinished_basement,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.insulation_unfinished_basement,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
insulation_wall,insulation_wall,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.insulation_wall,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
lighting,lighting,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.lighting,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location,location,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.location,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_city,location_city,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.location_city,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_cooling_region,location_cooling_region,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.location_cooling_region,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_heating_region,location_heating_region,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.location_heating_region,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_latitude,location_latitude,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.location_latitude,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_longitude,location_longitude,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.location_longitude,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_region,location_region,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.location_region,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_state,location_state,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.location_state,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_weather_filename,location_weather_filename,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.location_weather_filename,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
location_weather_year,location_weather_year,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.location_weather_year,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
mechanical_ventilation,mechanical_ventilation,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.mechanical_ventilation,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_extra_refrigerator,misc_extra_refrigerator,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.misc_extra_refrigerator,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_freezer,misc_freezer,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.misc_freezer,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_gas_fireplace,misc_gas_fireplace,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.misc_gas_fireplace,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_gas_grill,misc_gas_grill,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.misc_gas_grill,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_gas_lighting,misc_gas_lighting,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.misc_gas_lighting,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
misc_hot_tub_spa,misc_hot_tub_spa,true,,103943d2-9ab2-4b77-82bc-51758eca81fb,,,building_characteristics_report.misc_hot_tub_spa,false,,,true,false,false,,,string,true,building_characteristics_report,Building Characteristics Report,output
